a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,1.3,1.3707,1.846,0.87943,0.56798,1.6512,2.9019,3.3087,0,1,1,2.8894
1,1.3,1.3684,1.8514,0.87555,0.55009,1.6513,2.889,3.3028,6.413e-05,0.97746,0.98797,2.8702
1,1.3,1.3662,1.8567,0.87175,0.56497,1.6514,2.8768,3.2958,0.00024069,0.95628,0.97361,2.852
1,1.3,1.3633,1.8623,0.86892,0.56424,1.6517,2.8644,3.2896,0.00053457,0.93451,0.96089,2.8344
1,1.3,1.3608,1.8675,0.86521,0.57295,1.6521,2.852,3.2833,0.00094649,0.91294,0.94786,2.8158
1,1.3,1.3582,1.8729,0.86137,0.57182,1.6526,2.8397,3.2771,0.0014892,0.89151,0.9351,2.7972
1,1.3,1.3556,1.8782,0.85756,0.58059,1.6533,2.8275,3.2708,0.0021552,0.87029,0.92225,2.7787
1,1.3,1.3524,1.8838,0.85474,0.58074,1.6541,2.8153,3.2648,0.0029569,0.84903,0.90997,2.7613
1,1.3,1.3496,1.8892,0.85089,0.5841,1.655,2.8033,3.2587,0.0038976,0.82806,0.89742,2.7428
1,1.3,1.3463,1.8948,0.84797,0.58864,1.656,2.7913,3.2528,0.0049812,0.80716,0.88524,2.7254
1,1.3,1.3433,1.9004,0.84406,0.5735,1.6572,2.7794,3.2472,0.0062212,0.78637,0.87378,2.7069
1,1.3,1.3401,1.9055,0.84043,0.59215,1.6585,2.7675,3.2413,0.0075932,0.76573,0.86156,2.6886
1,1.3,1.3369,1.911,0.83679,0.59656,1.66,2.7558,3.2355,0.0091328,0.74533,0.84966,2.6705
1,1.3,1.3334,1.9164,0.83356,0.59636,1.6616,2.7441,3.23,0.010834,0.72498,0.83835,2.6528
1,1.3,1.33,1.9218,0.82983,0.60083,1.6634,2.7326,3.2245,0.012706,0.70486,0.82702,2.6346
1,1.3,1.3265,1.9271,0.82601,0.60063,1.6654,2.7212,3.219,0.01475,0.6849,0.81588,2.6164
1,1.3,1.3227,1.9327,0.82297,0.60558,1.6675,2.7098,3.2137,0.016974,0.66513,0.80492,2.5991
1,1.3,1.319,1.938,0.81913,0.60557,1.6699,2.6986,3.2085,0.019387,0.64553,0.79418,2.5809
1,1.3,1.3151,1.9434,0.81582,0.61058,1.6724,2.6874,3.2033,0.021989,0.62613,0.78363,2.5634
1,1.3,1.3112,1.9488,0.81212,0.61084,1.6751,2.6764,3.1982,0.024796,0.60694,0.77308,2.5455
1,1.3,1.3072,1.954,0.80831,0.6158,1.678,2.6655,3.1934,0.0278,0.58791,0.7632,2.5274
1,1.3,1.3029,1.9593,0.80514,0.61645,1.6811,2.6547,3.1886,0.031024,0.56911,0.75333,2.5103
1,1.3,1.2987,1.9645,0.80124,0.62158,1.6844,2.6441,3.1839,0.034467,0.55053,0.74369,2.4922
1,1.3,1.2944,1.9699,0.79793,0.6225,1.6879,2.6335,3.1792,0.03815,0.53218,0.73407,2.4751
1,1.3,1.2899,1.975,0.7947,0.62503,1.6917,2.6231,3.1749,0.042047,0.51405,0.72517,2.458
1,1.3,1.2854,1.9801,0.79074,0.62873,1.6957,2.6129,3.1706,0.046196,0.49617,0.71629,2.44
1,1.3,1.2807,1.9852,0.78737,0.62985,1.6999,2.6028,3.1664,0.050604,0.47853,0.7077,2.4229
1,1.3,1.276,1.9901,0.78336,0.63545,1.7044,2.5928,3.1623,0.055275,0.46116,0.69939,2.4049
1,1.3,1.2711,1.9952,0.77983,0.63679,1.7092,2.583,3.1583,0.060241,0.44402,0.69113,2.3878
1,1.3,1.2661,2,0.77637,0.6382,1.7142,2.5733,3.1547,0.065441,0.42722,0.68366,2.3707
1,1.3,1.261,2.0049,0.77272,0.6442,1.7195,2.5638,3.151,0.070986,0.41064,0.67602,2.3535
1,1.3,1.2559,2.0095,0.76934,0.64582,1.7251,2.5545,3.1476,0.07677,0.39443,0.66919,2.3367
1,1.3,1.2506,2.0142,0.76589,0.6476,1.731,2.5454,3.1444,0.082903,0.3785,0.66247,2.3199
1,1.3,1.2451,2.0188,0.76198,0.65389,1.7372,2.5364,3.1411,0.089408,0.36282,0.65583,2.3025
1,1.3,1.2397,2.0233,0.75891,0.65589,1.7438,2.5276,3.1382,0.096215,0.34753,0.64982,2.2864
1,1.3,1.2341,2.0276,0.75511,0.65803,1.7507,2.519,3.1355,0.10338,0.3326,0.6442,2.2694
1,1.3,1.2283,2.0318,0.75135,0.66457,1.7579,2.5107,3.1329,0.11092,0.31803,0.63898,2.2524
1,1.3,1.2223,2.0359,0.74726,0.66696,1.7656,2.5025,3.1306,0.11884,0.30385,0.63418,2.235
1,1.3,1.2163,2.0396,0.74328,0.66941,1.7735,2.4947,3.1286,0.12707,0.29017,0.63009,2.218
1,1.3,1.2099,2.0435,0.73891,0.67225,1.782,2.487,3.1266,0.13597,0.27672,0.62594,2.2002
1,1.3,1.2034,2.0469,0.73433,0.67938,1.7908,2.4796,3.1251,0.14511,0.26394,0.6228,2.1823
1,1.3,1.197,2.0502,0.73061,0.68223,1.8002,2.4726,3.1238,0.15484,0.25165,0.6201,2.1658
1,1.3,1.1922,2.0534,0.73087,0.68408,1.8099,2.4657,3.1226,0.16491,0.23958,0.61763,2.1561
1,1.3,1.1879,2.0566,0.7325,0.68567,1.8198,2.4588,3.1214,0.1752,0.22764,0.61525,2.1486
1,1.3,1.1838,2.059,0.73442,0.68677,1.829,2.4524,3.1209,0.18479,0.21647,0.61429,2.1418
1,1.3,1.1794,2.0621,0.73606,0.69159,1.839,2.4457,3.1199,0.19521,0.20479,0.61223,2.1342
1,1.3,1.1747,2.0658,0.73741,0.69501,1.85,2.4387,3.1184,0.20659,0.19256,0.60907,2.1256
1,1.3,1.17,2.069,0.73891,0.69716,1.8604,2.432,3.1174,0.21745,0.18097,0.60703,2.1175
1,1.3,1.1653,2.0719,0.74042,0.69945,1.8709,2.4255,3.1166,0.22827,0.16963,0.60536,2.1094
1,1.3,1.1612,2.0746,0.74345,0.70515,1.8812,2.4192,3.116,0.239,0.15859,0.60414,2.1036
1,1.3,1.1566,2.0767,0.74512,0.70605,1.891,2.4132,3.1159,0.24917,0.14821,0.60394,2.0959
1,1.3,1.1515,2.0803,0.74698,0.71015,1.9027,2.4065,3.1147,0.26138,0.13655,0.60146,2.0875
1,1.3,1.1464,2.0832,0.74846,0.71309,1.9139,2.4003,3.1141,0.27298,0.12565,0.60018,2.0788
