a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0,1,1.1102,1.1941,0.29635,0.6741,1.1133,1.4913,1.8017,0.00012314,0.80259,1,2
0,1,1.1103,1.1979,0.29586,0.66984,1.1137,1.4886,1.7988,0.0010936,0.78303,0.98508,2
0,1,1.1106,1.2008,0.29601,0.6726,1.1143,1.486,1.7961,0.0026167,0.76416,0.97069,2
0,1,1.1108,1.2034,0.29632,0.67757,1.1151,1.4834,1.7934,0.004482,0.7457,0.95662,2
0,1,1.111,1.205,0.2974,0.69633,1.1159,1.4809,1.7907,0.0066595,0.72762,0.94284,2
0,1,1.1112,1.2073,0.29786,0.71843,1.117,1.4784,1.7882,0.0091995,0.70999,0.92941,2
0,1,1.1113,1.2101,0.29781,0.71999,1.1181,1.476,1.7857,0.012156,0.69285,0.9164,2
0,1,1.1115,1.213,0.29774,0.7215,1.1194,1.4737,1.7832,0.015339,0.67601,0.90354,2
0,1,1.1116,1.2158,0.29768,0.723,1.1208,1.4713,1.7808,0.01874,0.65943,0.89091,2
0,1,1.1118,1.2186,0.29761,0.72448,1.1222,1.4691,1.7784,0.022292,0.64304,0.87843,2
0,1,1.1119,1.2213,0.29755,0.71999,1.1237,1.4668,1.776,0.025954,0.62677,0.86606,2
0,1,1.1121,1.2241,0.29749,0.72148,1.1252,1.4645,1.7737,0.029733,0.61064,0.85384,2
0,1,1.1121,1.2268,0.29744,0.72299,1.1267,1.4623,1.7714,0.033672,0.59468,0.84191,1.9999
0,1,1.1123,1.2295,0.29742,0.72442,1.1283,1.4601,1.769,0.037535,0.5787,0.82954,2
0,1,1.1124,1.2322,0.29751,0.7259,1.1299,1.4579,1.7667,0.041677,0.56303,0.81762,2
0,1,1.1126,1.2349,0.29766,0.72738,1.1316,1.4557,1.7645,0.045914,0.54748,0.80574,2
0,1,1.1127,1.2376,0.29786,0.72312,1.1334,1.4536,1.7622,0.050279,0.53207,0.79407,2
0,1,1.1127,1.2402,0.2981,0.7247,1.1352,1.4514,1.7601,0.054802,0.51683,0.78271,1.9999
0,1,1.1129,1.2429,0.29836,0.72618,1.1369,1.4493,1.7578,0.059197,0.50149,0.77083,2
0,1,1.1129,1.2455,0.29866,0.72777,1.1388,1.4472,1.7556,0.063856,0.48642,0.7596,1.9999
0,1,1.113,1.2482,0.29898,0.72932,1.1407,1.4451,1.7534,0.068478,0.47134,0.74813,1.9999
0,1,1.1132,1.2509,0.29932,0.73083,1.1425,1.443,1.7512,0.073044,0.45621,0.73635,2
0,1,1.1132,1.2535,0.29971,0.72691,1.1444,1.4409,1.7491,0.077912,0.44139,0.72538,1.9999
0,1,1.1132,1.2561,0.30013,0.72853,1.1464,1.4388,1.7469,0.082718,0.42653,0.71409,1.9999
0,1,1.1133,1.2588,0.30058,0.73011,1.1483,1.4368,1.7447,0.087495,0.41165,0.70255,2
0,1,1.1134,1.2614,0.30104,0.73175,1.1502,1.4347,1.7426,0.092413,0.39692,0.69136,2
0,1,1.1134,1.2641,0.30152,0.73342,1.1522,1.4327,1.7404,0.097399,0.38228,0.68024,2
0,1,1.1134,1.2667,0.30202,0.73509,1.1542,1.4306,1.7383,0.10242,0.36768,0.66909,2
0,1,1.1134,1.2694,0.30253,0.73147,1.1563,1.4286,1.7362,0.10755,0.3532,0.65815,2
0,1,1.1134,1.2721,0.30306,0.73321,1.1583,1.4266,1.7341,0.11268,0.33875,0.64711,2
0,1,1.1132,1.2747,0.3036,0.73505,1.1605,1.4246,1.7321,0.11802,0.32452,0.63659,1.9998
0,1,1.1132,1.2774,0.30414,0.73685,1.1626,1.4226,1.73,0.1233,0.31024,0.62575,1.9998
0,1,1.1131,1.2801,0.30471,0.73868,1.1647,1.4206,1.7279,0.12866,0.29606,0.61498,1.9998
0,1,1.1131,1.2829,0.3053,0.74048,1.1669,1.4186,1.7258,0.13399,0.28183,0.60395,2
0,1,1.113,1.2857,0.3059,0.74235,1.169,1.4167,1.7238,0.13944,0.26775,0.5932,2
0,1,1.1128,1.2883,0.30652,0.73921,1.1713,1.4147,1.7218,0.14506,0.25389,0.58297,1.9998
0,1,1.1127,1.2911,0.30717,0.74116,1.1735,1.4128,1.7198,0.15063,0.23996,0.5724,1.9998
0,1,1.1125,1.2938,0.30786,0.74314,1.1758,1.4109,1.7178,0.15627,0.22613,0.5619,1.9998
0,1,1.1124,1.2966,0.30866,0.74515,1.1781,1.409,1.7157,0.16201,0.21239,0.55124,2
0,1,1.1121,1.2993,0.30959,0.74239,1.1805,1.4071,1.7138,0.16806,0.19904,0.54112,2
0,1,1.1117,1.3019,0.31064,0.74474,1.183,1.4053,1.712,0.17442,0.18612,0.53155,1.9998
0,1,1.1113,1.3046,0.31191,0.74713,1.1856,1.4035,1.7101,0.18092,0.1733,0.5216,2
0,1,1.1108,1.3073,0.31331,0.74974,1.1884,1.4018,1.7083,0.18784,0.16101,0.5123,2
0,1,1.1101,1.3099,0.31501,0.74787,1.1914,1.4002,1.7066,0.1953,0.1494,0.50352,1.9999
0,1,1.109,1.3123,0.31711,0.75131,1.1948,1.3988,1.7052,0.2039,0.1393,0.49613,1.9996
0,1,1.1079,1.3149,0.31949,0.75485,1.1983,1.3974,1.7037,0.21271,0.12931,0.48855,1.9996
0,1,1.1069,1.3175,0.322,0.75848,1.2019,1.396,1.7023,0.22169,0.11942,0.48086,2
0,1,1.1056,1.3199,0.32431,0.75775,1.2056,1.3947,1.7009,0.23092,0.10998,0.4738,1.9999
0,1,1.1042,1.3225,0.32675,0.7617,1.2094,1.3934,1.6996,0.24041,0.10082,0.46687,2
0,1,1.1027,1.3249,0.32912,0.76149,1.2133,1.3922,1.6983,0.25015,0.09202,0.4603,1.9999
0,1,1.101,1.3274,0.33158,0.76569,1.2173,1.391,1.6971,0.26019,0.083546,0.45394,1.9999
0,1,1.0993,1.3299,0.3341,0.77013,1.2215,1.3899,1.6959,0.27057,0.075496,0.44791,1.9998
0,1,1.0974,1.3323,0.33664,0.77054,1.2257,1.3888,1.6948,0.28123,0.067801,0.44217,1.9998
0,1,1.0954,1.3347,0.3392,0.77534,1.2302,1.3878,1.6938,0.29228,0.060574,0.43678,1.9996
0,1,1.0933,1.3372,0.34204,0.78037,1.2347,1.3868,1.6928,0.30375,0.053798,0.43167,1.9999
0,1,1.0903,1.3394,0.34218,0.78122,1.2394,1.3859,1.6919,0.3155,0.047487,0.42704,1.9949
0,1,1.0874,1.3417,0.34293,0.78633,1.2443,1.3851,1.6911,0.32771,0.041613,0.42264,1.9909
0,1,1.0839,1.3438,0.34137,0.78721,1.2493,1.3843,1.6903,0.34007,0.035969,0.41846,1.9827
0,1,1.0809,1.346,0.34198,0.79237,1.2543,1.3836,1.6896,0.35269,0.030718,0.41464,1.9783
0,1,1.0774,1.3479,0.34038,0.79327,1.2594,1.3829,1.6889,0.36545,0.025855,0.41131,1.9701
0,1,1.0742,1.35,0.34082,0.7985,1.2647,1.3823,1.6883,0.37873,0.021393,0.40807,1.9653
0,1,1.0705,1.3519,0.33906,0.8001,1.2702,1.3817,1.6877,0.39251,0.017185,0.40476,1.9567
0,1,1.0672,1.3538,0.33935,0.80494,1.2757,1.3812,1.6872,0.40619,0.01355,0.40241,1.9516
0,1,1.0634,1.3557,0.33748,0.8063,1.2815,1.3807,1.6867,0.42059,0.010062,0.39965,1.9429
0,1,1.0595,1.3574,0.3358,0.81128,1.2872,1.3803,1.6864,0.43495,0.0073067,0.398,1.9344
0,1,1.0559,1.3594,0.33549,0.81327,1.2933,1.38,1.6859,0.45014,0.0046074,0.39575,1.928
0,1,1.0522,1.3611,0.3353,0.81878,1.2992,1.3797,1.6858,0.46498,0.0026309,0.3948,1.9217
0,1,1.0478,1.3628,0.33306,0.82063,1.3057,1.3795,1.6855,0.48112,0.0010064,0.39335,1.9122
0,1,1.0434,1.3644,0.3308,0.82614,1.3122,1.3793,1.6854,0.4973,0,0.39273,1.9027
0,1,1.11,1.1943,0.29548,0.71742,1.1133,1.4921,1.7992,0,0.80803,0.98731,2
0,1,1.1103,1.1976,0.29543,0.71916,1.1136,1.4893,1.7963,0.00077016,0.78823,0.97221,2
0,1,1.1105,1.2008,0.29537,0.71463,1.1142,1.4867,1.7936,0.0022034,0.76922,0.95776,2
0,1,1.1107,1.2039,0.29533,0.71922,1.1149,1.4841,1.7909,0.0039604,0.75065,0.94355,2
0,1,1.1109,1.2069,0.29528,0.71789,1.1157,1.4815,1.7882,0.0060997,0.73253,0.92974,2
0,1,1.111,1.2099,0.29523,0.71947,1.1168,1.4791,1.7857,0.0087562,0.71502,0.91646,2
0,1,1.1112,1.2127,0.29517,0.72097,1.118,1.4767,1.7832,0.011787,0.698,0.90345,2
0,1,1.1114,1.2156,0.29512,0.72247,1.1193,1.4744,1.7808,0.01515,0.68136,0.89083,2
0,1,1.1116,1.2184,0.29505,0.72393,1.1207,1.4721,1.7784,0.018643,0.6649,0.87825,2
0,1,1.1117,1.2211,0.29499,0.7194,1.1222,1.4698,1.776,0.022304,0.64864,0.86588,2
0,1,1.1119,1.2239,0.29495,0.72087,1.1237,1.4676,1.7736,0.026092,0.63252,0.85366,2
0,1,1.112,1.2266,0.29489,0.72232,1.1252,1.4653,1.7713,0.029938,0.61648,0.84146,2
0,1,1.1122,1.2293,0.29489,0.72377,1.1268,1.4631,1.769,0.033909,0.6006,0.82938,2
0,1,1.1123,1.232,0.29498,0.72523,1.1285,1.4609,1.7667,0.038047,0.58492,0.81745,2
0,1,1.1125,1.2347,0.29512,0.72669,1.1302,1.4588,1.7644,0.0423,0.56938,0.80564,2
