a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.6,2,0.56683,1.7441,0.82538,0.99999,3.4956,3.58,4.3058,0,0.081231,1,1.6
0.6,2,0.56682,1.7457,0.82392,0.99999,3.4956,3.5795,4.3033,5.8542e-05,0.079396,0.99445,1.6
0.6,2,0.5668,1.7474,0.82248,0.99992,3.4956,3.5791,4.3008,0.00015133,0.077598,0.98896,1.6
0.6,2,0.56678,1.749,0.82106,1,3.4956,3.5787,4.2983,0.00027251,0.075829,0.98351,1.6
0.6,2,0.56677,1.7506,0.81967,0.99999,3.4957,3.5783,4.2958,0.00042453,0.074091,0.97811,1.6
0.6,2,0.56675,1.7522,0.81829,0.99996,3.4957,3.578,4.2933,0.0006067,0.072385,0.97277,1.6
0.6,2,0.56673,1.7538,0.81694,1,3.4958,3.5776,4.2909,0.00081424,0.070705,0.96746,1.6
0.6,2,0.5667,1.7554,0.81561,1,3.4959,3.5772,4.2885,0.0010493,0.069054,0.9622,1.6
0.6,2,0.56668,1.7569,0.81429,0.99999,3.4959,3.5768,4.2861,0.0013078,0.067427,0.95697,1.6
0.6,2,0.56666,1.7585,0.81299,1,3.496,3.5765,4.2837,0.0015879,0.065822,0.95178,1.6
0.6,2,0.56664,1.7601,0.81172,1,3.4961,3.5761,4.2814,0.0018903,0.064241,0.94663,1.6
0.6,2,0.56662,1.7616,0.81045,1,3.4962,3.5758,4.279,0.0022142,0.062681,0.94151,1.6
0.6,2,0.56659,1.7632,0.8092,1,3.4963,3.5754,4.2767,0.0025586,0.061143,0.93643,1.6
0.6,2,0.56657,1.7647,0.80797,1,3.4964,3.5751,4.2744,0.0029238,0.059627,0.93138,1.6
0.6,2,0.56655,1.7663,0.80676,0.99999,3.4965,3.5747,4.2721,0.0033081,0.05813,0.92636,1.6
0.6,2,0.56653,1.7678,0.80556,0.9999,3.4967,3.5744,4.2698,0.0037168,0.056659,0.92139,1.6
0.6,2,0.5665,1.7693,0.80437,1,3.4968,3.5741,4.2675,0.0041307,0.055193,0.9164,1.6
0.6,2,0.56648,1.7708,0.80321,1,3.4969,3.5737,4.2653,0.0045662,0.053749,0.91147,1.6
0.6,2,0.56646,1.7724,0.80205,1,3.497,3.5734,4.263,0.0050192,0.052323,0.90656,1.6
0.6,2,0.56644,1.7739,0.80091,1,3.4972,3.5731,4.2608,0.0054884,0.050915,0.90168,1.6
0.6,2,0.56641,1.7754,0.79979,1,3.4973,3.5728,4.2585,0.0059722,0.049521,0.89682,1.6
0.6,2,0.56639,1.7769,0.79868,1,3.4975,3.5725,4.2563,0.0064702,0.048142,0.89198,1.6
0.6,2,0.56637,1.7784,0.79758,1,3.4976,3.5722,4.2541,0.006985,0.04678,0.88717,1.6
0.6,2,0.56635,1.7799,0.7965,1,3.4978,3.5718,4.2519,0.007514,0.045434,0.88239,1.6
0.6,2,0.56633,1.7814,0.79543,1,3.4979,3.5715,4.2497,0.0080556,0.0441,0.87762,1.6
0.6,2,0.56631,1.7829,0.79438,1,3.4981,3.5712,4.2476,0.00861,0.042779,0.87288,1.6
0.6,2,0.56629,1.7844,0.79334,1,3.4982,3.571,4.2454,0.0091809,0.041476,0.86816,1.6
0.6,2,0.56627,1.7859,0.79232,1,3.4984,3.5707,4.2433,0.0097645,0.040186,0.86346,1.6
0.6,2,0.56625,1.7874,0.79131,0.99994,3.4986,3.5704,4.2411,0.010364,0.038912,0.85881,1.6
0.6,2,0.56624,1.7888,0.79032,1,3.4988,3.5701,4.239,0.010967,0.037642,0.85413,1.6
0.6,2,0.56622,1.7903,0.78934,1,3.499,3.5698,4.2369,0.011589,0.036392,0.84949,1.6
0.6,2,0.56621,1.7918,0.78837,1,3.4991,3.5695,4.2347,0.012224,0.035154,0.84488,1.6
0.6,2,0.56619,1.7933,0.78742,1,3.4993,3.5692,4.2326,0.012869,0.033927,0.84028,1.6
0.6,2,0.56618,1.7948,0.78649,1,3.4995,3.569,4.2305,0.013526,0.032713,0.83571,1.6
0.6,2,0.56616,1.7962,0.78556,0.99999,3.4997,3.5687,4.2285,0.014198,0.031515,0.83116,1.6
0.6,2,0.56615,1.7977,0.78466,1,3.4999,3.5684,4.2264,0.014879,0.030325,0.82661,1.6
0.6,2,0.56614,1.7992,0.78377,1,3.5001,3.5682,4.2243,0.015572,0.029148,0.82209,1.6
0.6,2,0.56613,1.8006,0.7829,1,3.5003,3.5679,4.2222,0.016277,0.027984,0.81759,1.6
0.6,2,0.56612,1.8021,0.78204,1,3.5005,3.5676,4.2202,0.016994,0.026832,0.81311,1.6
0.6,2,0.56611,1.8036,0.7812,1,3.5007,3.5674,4.2182,0.017722,0.025691,0.80865,1.6
0.6,2,0.5661,1.805,0.78037,1,3.501,3.5671,4.2161,0.018461,0.024561,0.80421,1.6
0.6,2,0.5661,1.8065,0.77957,1,3.5012,3.5669,4.2141,0.019213,0.023446,0.79978,1.6
0.6,2,0.56609,1.808,0.77878,1,3.5014,3.5666,4.2121,0.019979,0.022344,0.79538,1.6
0.6,2,0.56609,1.8094,0.778,1,3.5016,3.5664,4.2101,0.020755,0.021253,0.791,1.6
0.6,2,0.56609,1.8109,0.77726,1,3.5019,3.5661,4.2081,0.02154,0.020172,0.78663,1.6
0.6,2,0.56609,1.8123,0.77652,1,3.5021,3.5659,4.2061,0.022339,0.019105,0.78228,1.6
0.6,2,0.56609,1.8138,0.77581,1,3.5023,3.5656,4.2041,0.02315,0.01805,0.77795,1.6
0.6,2,0.56609,1.8152,0.77512,1,3.5026,3.5654,4.2021,0.023973,0.017008,0.77364,1.6
0.6,2,0.5661,1.8167,0.77445,1,3.5028,3.5652,4.2001,0.024809,0.015979,0.76936,1.6
0.6,2,0.5661,1.8181,0.77381,1,3.5031,3.5649,4.1982,0.025657,0.014963,0.76509,1.6
0.6,2,0.56611,1.8196,0.77318,1,3.5033,3.5647,4.1962,0.026518,0.01396,0.76084,1.6
0.6,2,0.56612,1.821,0.77259,1,3.5036,3.5645,4.1943,0.02739,0.012968,0.75661,1.6
0.6,2,0.56613,1.8224,0.77203,1,3.5038,3.5643,4.1924,0.028278,0.011993,0.75241,1.6
0.6,2,0.56614,1.8239,0.77149,1,3.5041,3.5641,4.1905,0.029179,0.011032,0.74823,1.6
0.6,2,0.56616,1.8253,0.77098,1,3.5044,3.5638,4.1886,0.030094,0.010084,0.74407,1.6
0.6,2,0.56618,1.8267,0.77051,1,3.5046,3.5636,4.1867,0.031024,0.0091536,0.73994,1.6
0.6,2,0.5662,1.8282,0.77008,1,3.5049,3.5634,4.1848,0.03197,0.0082379,0.73583,1.6
0.6,2,0.56622,1.8296,0.76968,1,3.5052,3.5632,4.1829,0.032932,0.0073396,0.73174,1.6
