a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0,1,0.98189,1.1118,0.31831,0.7726,1.252,1.5446,1.911,0,0.8616,1,1.8
0,1,0.98201,1.1156,0.31754,0.76766,1.2521,1.5415,1.9073,0.00022972,0.84359,0.98729,1.8
0,1,0.98212,1.1194,0.31677,0.76376,1.2522,1.5384,1.9037,0.00059309,0.82579,0.97473,1.8
0,1,0.98221,1.1235,0.31568,0.75552,1.2524,1.5354,1.9001,0.0010976,0.80819,0.96233,1.8
0,1,0.98236,1.1266,0.31545,0.76116,1.2526,1.5324,1.8966,0.001723,0.79078,0.95006,1.8
0,1,0.98247,1.1303,0.31477,0.75971,1.2528,1.5294,1.8931,0.0024837,0.77356,0.93795,1.8
0,1,0.98259,1.1339,0.31414,0.75917,1.2531,1.5264,1.8896,0.0033672,0.75653,0.92598,1.8
0,1,0.98271,1.1374,0.31352,0.75875,1.2534,1.5235,1.8862,0.0043697,0.73968,0.91415,1.8
0,1,0.98284,1.1407,0.31311,0.76116,1.2538,1.5206,1.8828,0.0054908,0.723,0.90245,1.8
0,1,0.98296,1.144,0.31271,0.76363,1.2542,1.5178,1.8795,0.006735,0.7065,0.89088,1.8
0,1,0.98308,1.1474,0.31221,0.76472,1.2546,1.5149,1.8762,0.0080932,0.69018,0.87945,1.8
0,1,0.9832,1.1507,0.31173,0.76593,1.2551,1.5121,1.8729,0.0095644,0.67402,0.86815,1.8
0,1,0.98333,1.1538,0.31151,0.77099,1.2556,1.5094,1.8697,0.011159,0.65805,0.85698,1.8
0,1,0.98345,1.157,0.31111,0.77342,1.2561,1.5066,1.8665,0.012871,0.64225,0.84595,1.8
0,1,0.98358,1.1599,0.31097,0.78057,1.2567,1.5039,1.8634,0.014705,0.62663,0.83506,1.8
0,1,0.9837,1.1627,0.3109,0.7915,1.2573,1.5012,1.8603,0.016659,0.61119,0.8243,1.8
0,1,0.98381,1.1658,0.3106,0.7992,1.258,1.4986,1.8572,0.018736,0.59594,0.81368,1.8
0,1,0.98393,1.1689,0.31026,0.81029,1.2587,1.496,1.8542,0.020933,0.58086,0.8032,1.8
0,1,0.98404,1.1721,0.30981,0.81227,1.2594,1.4934,1.8512,0.023251,0.56596,0.79286,1.8
0,1,0.98415,1.1753,0.30936,0.81423,1.2602,1.4909,1.8483,0.0257,0.55126,0.78265,1.8
0,1,0.98426,1.1785,0.30892,0.81616,1.261,1.4883,1.8453,0.028268,0.53674,0.77259,1.8
0,1,0.98436,1.1816,0.30848,0.81335,1.2618,1.4859,1.8425,0.03095,0.52238,0.76266,1.8
0,1,0.98446,1.1847,0.30806,0.81408,1.2627,1.4834,1.8397,0.033763,0.50824,0.75293,1.8
0,1,0.98457,1.1878,0.30764,0.81596,1.2636,1.481,1.8369,0.036661,0.49421,0.74325,1.8
0,1,0.98467,1.1909,0.30721,0.81781,1.2646,1.4786,1.8341,0.039662,0.48033,0.73367,1.8
0,1,0.98478,1.1939,0.30677,0.81964,1.2656,1.4762,1.8314,0.042748,0.46656,0.72415,1.8
0,1,0.98489,1.197,0.30633,0.82144,1.2666,1.4738,1.8287,0.045943,0.45296,0.71478,1.8
