a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0,1.1,1.2632,1.1642,0.42493,0.55387,1.0796,1.7792,2.0269,0,1,1,2.7201
0,1.1,1.2608,1.1676,0.42254,0.55125,1.0797,1.773,2.0227,0.00011737,0.97689,0.98403,2.7028
0,1.1,1.258,1.1713,0.42112,0.55591,1.0799,1.7669,2.0183,0.00039531,0.9542,0.96765,2.6884
0,1.1,1.2553,1.1749,0.41917,0.5603,1.0801,1.7609,2.0141,0.00083595,0.93167,0.95164,2.6727
0,1.1,1.2525,1.1786,0.4172,0.56479,1.0805,1.7549,2.0098,0.0014529,0.90931,0.93578,2.6568
0,1.1,1.2497,1.1822,0.4152,0.56288,1.081,1.749,2.0057,0.0022632,0.88714,0.92009,2.641
0,1.1,1.2468,1.1859,0.41319,0.555,1.0815,1.7431,2.0016,0.0032839,0.86516,0.90481,2.6253
0,1.1,1.2438,1.1895,0.41154,0.57221,1.0822,1.7373,1.9974,0.0044628,0.84352,0.88912,2.6106
0,1.1,1.2409,1.1929,0.40929,0.57051,1.083,1.7315,1.9935,0.0058628,0.82176,0.87439,2.5943
0,1.1,1.2379,1.1967,0.40742,0.57531,1.0839,1.7258,1.9894,0.0074621,0.80055,0.8589,2.5794
0,1.1,1.2348,1.2002,0.4053,0.5801,1.085,1.7201,1.9855,0.0092685,0.77917,0.84421,2.5637
0,1.1,1.2317,1.2038,0.40312,0.5849,1.0861,1.7145,1.9816,0.011271,0.75816,0.82956,2.5482
0,1.1,1.2285,1.2074,0.40092,0.58362,1.0874,1.7089,1.9777,0.013482,0.73736,0.81508,2.5326
0,1.1,1.2253,1.211,0.39868,0.58854,1.0888,1.7034,1.9739,0.0159,0.71676,0.80079,2.5171
0,1.1,1.222,1.2146,0.3964,0.59352,1.0903,1.6979,1.9702,0.018528,0.69635,0.78668,2.5017
0,1.1,1.2187,1.2182,0.39407,0.59256,1.092,1.6926,1.9665,0.021393,0.67619,0.77278,2.4862
0,1.1,1.2153,1.2217,0.39159,0.59763,1.0937,1.6872,1.9628,0.024466,0.65622,0.75905,2.4706
0,1.1,1.2118,1.2253,0.38929,0.60286,1.0957,1.6819,1.9593,0.027793,0.63651,0.74555,2.4555
0,1.1,1.2082,1.2289,0.38683,0.6081,1.0977,1.6767,1.9557,0.031349,0.61701,0.73225,2.4401
0,1.1,1.2046,1.2325,0.38431,0.60755,1.0999,1.6716,1.9522,0.035174,0.59778,0.71918,2.4248
