a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.5,1.6,0.45855,1.4418,0.7138,1,3.4565,3.5344,3.8316,0.00030155,0,0.88111,1.4
0.5,1.6,0.45845,1.4408,0.71428,1,3.4565,3.5347,3.8326,0.00027552,0.010576,0.88852,1.4
0.5,1.6,0.45835,1.4398,0.71476,1,3.4565,3.535,3.8336,0.00023043,0.021123,0.8959,1.4
0.5,1.6,0.45825,1.4388,0.71524,1,3.4565,3.5353,3.8346,0.0002102,0.031705,0.90331,1.4
0.5,1.6,0.45815,1.4378,0.71573,1,3.4565,3.5356,3.8357,0.00018278,0.042283,0.91074,1.4
0.5,1.6,0.45805,1.4368,0.71621,1,3.4564,3.5358,3.8367,0.00014809,0.05284,0.91812,1.4
0.5,1.6,0.45795,1.4358,0.71671,1,3.4564,3.5361,3.8377,0.00013712,0.063446,0.92558,1.4
0.5,1.6,0.45785,1.4348,0.7172,1,3.4564,3.5364,3.8387,0.00010876,0.074014,0.93297,1.4
0.5,1.6,0.45775,1.4338,0.7177,1,3.4564,3.5367,3.8398,8.9901e-05,0.084607,0.94042,1.4
0.5,1.6,0.45765,1.4328,0.71819,1,3.4564,3.537,3.8408,7.3121e-05,0.095195,0.94784,1.4
0.5,1.6,0.45756,1.4319,0.7187,1,3.4564,3.5373,3.8418,5.9729e-05,0.10579,0.95528,1.4
0.5,1.6,0.45746,1.4309,0.7192,1,3.4564,3.5376,3.8428,3.761e-05,0.11638,0.96272,1.4
0.5,1.6,0.45737,1.4299,0.71971,1,3.4564,3.5379,3.8439,3.6626e-05,0.127,0.97018,1.4
0.5,1.6,0.45727,1.4289,0.72022,1,3.4564,3.5382,3.8449,2.0027e-05,0.13759,0.97762,1.4
0.5,1.6,0.45718,1.4279,0.72073,1,3.4564,3.5385,3.8459,1.4215e-05,0.1482,0.98508,1.4
0.5,1.6,0.45699,1.426,0.72177,1,3.4564,3.539,3.848,0,0.16942,1,1.4
