a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.2,2,0.71484,1.7524,0.66229,0.79612,2.5909,2.8988,3.6045,0,0.13652,1,2
0.2,2,0.71459,1.7538,0.66357,0.79738,2.5916,2.8974,3.6027,0.0013274,0.13174,0.99326,1.9999
0.2,2,0.71438,1.7552,0.66479,0.79856,2.5925,2.8962,3.6009,0.0029384,0.12726,0.98668,1.9999
0.2,2,0.71421,1.7566,0.66602,0.79964,2.5935,2.8949,3.5991,0.0047501,0.12298,0.98016,2
0.2,2,0.714,1.7579,0.66718,0.79576,2.5947,2.8938,3.5976,0.0068814,0.11895,0.97434,2
0.2,2,0.7138,1.7591,0.66831,0.7968,2.5959,2.8927,3.596,0.0091878,0.11508,0.96869,2
0.2,2,0.71355,1.7601,0.66936,0.79788,2.5974,2.8916,3.5947,0.011785,0.11142,0.96379,1.9998
0.2,2,0.71335,1.7611,0.67043,0.79887,2.5988,2.8906,3.5933,0.014449,0.10786,0.95871,1.9998
0.2,2,0.71319,1.7622,0.67152,0.79978,2.6004,2.8896,3.5919,0.01719,0.10439,0.95349,2
0.2,2,0.713,1.7632,0.67256,0.8007,2.602,2.8886,3.5906,0.020141,0.10109,0.94876,2
0.2,2,0.71274,1.764,0.67348,0.79684,2.6037,2.8877,3.5895,0.023354,0.097973,0.94474,1.9998
0.2,2,0.7126,1.765,0.67453,0.79765,2.6055,2.8869,3.5882,0.026521,0.094885,0.94008,2
0.2,2,0.71234,1.7657,0.67538,0.79859,2.6074,2.886,3.5872,0.030034,0.092038,0.93648,1.9998
0.2,2,0.71215,1.7665,0.67628,0.79942,2.6094,2.8852,3.5862,0.03362,0.089285,0.9327,1.9997
0.2,2,0.71196,1.7672,0.67712,0.8002,2.6115,2.8845,3.5853,0.037416,0.086718,0.92921,1.9997
0.2,2,0.71184,1.768,0.67808,0.80087,2.6136,2.8838,3.5842,0.041181,0.084146,0.92543,1.9999
0.2,2,0.71165,1.7687,0.67895,0.80165,2.6157,2.883,3.5833,0.045049,0.081639,0.92206,1.9999
0.2,2,0.71146,1.7693,0.67983,0.80242,2.6178,2.8823,3.5824,0.048925,0.07914,0.91869,1.9999
0.2,2,0.71128,1.77,0.68075,0.80318,2.62,2.8816,3.5814,0.052802,0.076651,0.91524,2
0.2,2,0.71108,1.7707,0.68165,0.79924,2.6221,2.8809,3.5805,0.056722,0.074189,0.91193,2
0.2,2,0.7108,1.7712,0.68243,0.80015,2.6244,2.8802,3.5798,0.060744,0.071792,0.90905,1.9997
0.2,2,0.71065,1.7719,0.68346,0.80086,2.6265,2.8795,3.5788,0.064636,0.069331,0.90546,1.9999
0.2,2,0.71034,1.7724,0.68424,0.80181,2.6288,2.8788,3.578,0.068746,0.067009,0.90273,1.9996
0.2,2,0.71021,1.7732,0.68538,0.8025,2.631,2.8781,3.5771,0.072698,0.064607,0.89914,1.9999
0.2,2,0.70997,1.7737,0.68637,0.80333,2.6332,2.8775,3.5762,0.076792,0.0623,0.89607,1.9999
0.2,2,0.70966,1.7742,0.68723,0.80429,2.6355,2.8768,3.5755,0.080993,0.060066,0.8934,1.9996
0.2,2,0.70951,1.7749,0.68844,0.805,2.6378,2.8762,3.5746,0.085046,0.057749,0.88998,2
0.2,2,0.70926,1.7755,0.68947,0.80585,2.6401,2.8755,3.5738,0.089217,0.05551,0.88702,2
0.2,2,0.70899,1.776,0.69049,0.80212,2.6424,2.8749,3.573,0.09343,0.053304,0.88417,1.9999
0.2,2,0.70873,1.7765,0.69156,0.803,2.6447,2.8743,3.5722,0.097661,0.051117,0.88129,1.9999
0.2,2,0.70846,1.777,0.69264,0.80388,2.6471,2.8737,3.5714,0.10192,0.048958,0.87846,1.9999
0.2,2,0.70819,1.7775,0.69373,0.80478,2.6494,2.873,3.5707,0.10621,0.046824,0.87567,1.9999
