a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.8,1.2,1.3438,1.6781,0.79456,0.57049,1.5275,2.6387,3.0222,0,1,1,2.862
0.8,1.2,1.3412,1.6832,0.79199,0.56515,1.5275,2.6275,3.0164,6.9129e-05,0.97799,0.98693,2.8449
0.8,1.2,1.339,1.688,0.78837,0.56709,1.5277,2.6166,3.0106,0.00024472,0.9563,0.97354,2.8267
0.8,1.2,1.3369,1.6931,0.78458,0.55975,1.5279,2.6057,3.0048,0.00054884,0.93466,0.96042,2.8083
0.8,1.2,1.3339,1.6975,0.78235,0.58029,1.5283,2.5948,2.9992,0.00095825,0.913,0.94771,2.7915
0.8,1.2,1.3314,1.7022,0.77879,0.58282,1.5288,2.584,2.9936,0.0015014,0.89158,0.9349,2.7734
0.8,1.2,1.3285,1.7073,0.77617,0.58283,1.5293,2.5732,2.9881,0.0021732,0.87029,0.92223,2.7565
0.8,1.2,1.3259,1.712,0.77262,0.58667,1.53,2.5625,2.9826,0.0029793,0.84913,0.9097,2.7384
0.8,1.2,1.3232,1.7168,0.76917,0.59062,1.5308,2.5519,2.9771,0.00392,0.8281,0.89732,2.7204
0.8,1.2,1.3201,1.7218,0.76642,0.58967,1.5318,2.5414,2.9718,0.0050081,0.80722,0.8851,2.7034
0.8,1.2,1.3172,1.7265,0.76288,0.59373,1.5328,2.5309,2.9665,0.0062439,0.78649,0.87304,2.6854
0.8,1.2,1.3141,1.7315,0.75963,0.59805,1.534,2.5206,2.9612,0.0076294,0.76596,0.86092,2.6679
0.8,1.2,1.3109,1.7363,0.75665,0.59721,1.5353,2.5102,2.9561,0.0091717,0.74547,0.8494,2.6506
0.8,1.2,1.3077,1.741,0.7531,0.60151,1.5368,2.5,2.9511,0.010878,0.72519,0.83785,2.6327
0.8,1.2,1.3043,1.746,0.75019,0.60611,1.5384,2.4899,2.946,0.012754,0.70514,0.8262,2.6157
0.8,1.2,1.3009,1.7507,0.74682,0.60547,1.5402,2.4798,2.9412,0.014801,0.68515,0.81528,2.598
0.8,1.2,1.2973,1.7557,0.74399,0.61038,1.5421,2.4699,2.9362,0.017034,0.66544,0.80407,2.5813
0.8,1.2,1.2937,1.7603,0.74048,0.60977,1.5442,2.46,2.9316,0.019442,0.64582,0.79349,2.5635
0.8,1.2,1.29,1.7651,0.73746,0.61471,1.5464,2.4502,2.927,0.022049,0.62644,0.78291,2.5464
0.8,1.2,1.2862,1.7698,0.73408,0.61456,1.5488,2.4405,2.9224,0.024857,0.60725,0.77255,2.529
0.8,1.2,1.2822,1.7747,0.73116,0.61958,1.5514,2.4309,2.9179,0.027872,0.58828,0.76216,2.5122
0.8,1.2,1.2783,1.7793,0.72756,0.61943,1.5542,2.4215,2.9135,0.031101,0.56951,0.75224,2.4945
0.8,1.2,1.2742,1.7839,0.7247,0.62471,1.5571,2.4121,2.9094,0.034538,0.55094,0.74279,2.4779
0.8,1.2,1.27,1.7886,0.72151,0.62496,1.5603,2.4029,2.9051,0.038224,0.53261,0.73312,2.4609
0.8,1.2,1.2657,1.7932,0.7183,0.6303,1.5637,2.3937,2.9011,0.042133,0.51451,0.72393,2.4439
0.8,1.2,1.2613,1.7976,0.715,0.63068,1.5672,2.3847,2.8973,0.046271,0.49665,0.71524,2.4268
0.8,1.2,1.2569,1.8021,0.71189,0.63622,1.571,2.3758,2.8935,0.050679,0.47905,0.70659,2.4101
0.8,1.2,1.2523,1.8066,0.70889,0.63694,1.575,2.3671,2.8898,0.055351,0.4617,0.69823,2.3936
0.8,1.2,1.2476,1.8108,0.70515,0.64254,1.5793,2.3585,2.8863,0.060289,0.44462,0.69016,2.376
0.8,1.2,1.2428,1.8153,0.70241,0.64353,1.5838,2.35,2.8828,0.065534,0.42778,0.68214,2.36
0.8,1.2,1.238,1.8195,0.69924,0.64452,1.5885,2.3417,2.8796,0.071018,0.4113,0.67493,2.3434
0.8,1.2,1.233,1.8237,0.69579,0.65048,1.5935,2.3335,2.8764,0.076863,0.39503,0.66754,2.3265
0.8,1.2,1.2279,1.8278,0.69293,0.65176,1.5988,2.3254,2.8734,0.082995,0.37912,0.66075,2.3106
0.8,1.2,1.2227,1.8318,0.68943,0.65787,1.6043,2.3176,2.8706,0.08945,0.36352,0.65429,2.2937
0.8,1.2,1.2175,1.8357,0.68629,0.65934,1.6102,2.3099,2.8679,0.096244,0.34826,0.64822,2.2774
0.8,1.2,1.2121,1.8394,0.68295,0.66092,1.6163,2.3023,2.8654,0.10339,0.33335,0.64252,2.2609
0.8,1.2,1.2066,1.843,0.67963,0.6673,1.6227,2.295,2.8632,0.11084,0.31889,0.63748,2.2445
0.8,1.2,1.2011,1.846,0.67664,0.66882,1.6292,2.2881,2.8615,0.1184,0.3051,0.63362,2.2289
0.8,1.2,1.1951,1.8501,0.67259,0.67289,1.6367,2.2809,2.859,0.12715,0.2909,0.62791,2.2113
0.8,1.2,1.1889,1.8533,0.66837,0.67812,1.6442,2.2742,2.8572,0.13591,0.27758,0.62394,2.1935
0.8,1.2,1.1827,1.8562,0.66454,0.68037,1.652,2.2678,2.8559,0.14499,0.26486,0.62078,2.1766
0.8,1.2,1.1763,1.8592,0.66051,0.68294,1.6605,2.2616,2.8546,0.1548,0.25252,0.61785,2.1592
0.8,1.2,1.1723,1.8613,0.66187,0.68404,1.6685,2.2558,2.854,0.16411,0.24107,0.61646,2.1521
0.8,1.2,1.1679,1.864,0.66247,0.68929,1.6772,2.2498,2.8529,0.17431,0.22921,0.61409,2.1434
0.8,1.2,1.1635,1.8675,0.66378,0.69089,1.6869,2.2435,2.8513,0.18556,0.21671,0.61038,2.1355
0.8,1.2,1.1594,1.8702,0.6654,0.69653,1.6958,2.2376,2.8504,0.19598,0.20504,0.60823,2.1284
