time	SP	PV	CV	Tci
740	81	81.0766816022423	46.6913392461273	330
742	81	81.0868487157335	46.5159423061702	330
744	81	81.0974729176686	46.3416425162516	330
746	81	81.1084882570879	46.1696695359226	330
748	81	81.1198250573658	46.00117658379	330
750	81	81.1314108666921	45.8372341896246	330
752	81	81.1431713735888	45.6788253482054	330
754	81	81.1550312806491	45.5268419400595	330
756	81	81.166915130926	45.3820823010367	330
758	81	81.1787480824997	45.2452498348462	330
760	81	81.1904566277572	45.1169525705517	330
762	81	81.2019692548111	44.9977035741625	330
764	81	81.2132170493044	44.8879221282213	330
766	81	81.2241342355769	44.7879355979483	330
768	81	81.2346586568261	44.6979819069376	330
770	81	81.2447321944811	44.6182125491734	330
772	81	81.2543011275219	44.5486960685206	330
774	81	81.2633164329278	44.4894219408624	330
776	81	81.2717340288261	44.4403047982987	330
778	81	81.2795149622498	44.4011889387405	330
780	81	81.286625543683	44.3718530686695	330
782	81	81.2930374308131	44.3520152304666	330
784	81	81.2987276640871	44.3413378696733	330
786	81	81.3036786568213	44.3394330011782	330
788	81	81.307878142722	44.3458674365307	330
790	81	81.3113190837554	44.360168037996	330
792	81	81.3139995413602	44.3818269673081	330
794	81	81.3159225140217	44.4103069002836	330
796	81	81.3170957442416	44.445046180102	330
798	81	81.3175314979265	44.4854638846041	330
800	81	81.3172463191992	44.5309647843217	330
802	81	81.3162607636047	44.5809441700116	330
804	81	81.314599112638	44.6347925293266	330
806	81	81.3122890724742	44.6919000539488	330
808	81	81.3093614597193	44.7516609594109	330
810	81	81.3058498769383	44.8134776010077	330
812	81	81.30179038065	44.8767643700005	330
814	81	81.2972211443962	44.940951355872	330
816	81	81.2921821194212	45.0054877606403	330
818	81	81.2867146954035	45.0698450532296	330
820	81	81.2808613635956	45.133519852317	330
822	81	81.2746653846265	45.196036528047	330
824	81	81.2681704631169	45.2569495139087	330
826	81	81.2614204311478	45.3158453219744	330
828	81	81.2544589424996	45.3723442561989	330
830	81	81.2473291794552	45.4261018204914	330
832	81	81.2400735738241	45.476809819958	330
834	81	81.2327335437021	45.5241971559333	330
836	81	81.2253492473308	45.568030317515	330
838	81	81.2179593552634	45.6081135744637	330
840	81	81.2106008418811	45.644288878424	330
842	81	81.2033087971319	45.6764354818433	330
844	81	81.1961162591946	45.7044692857398	330
846	81	81.1890540685893	45.7283419298807	330
848	81	81.1821507440791	45.7480396407146	330
850	81	81.1754323805303	45.7635818540189	330
852	81	81.1689225687185	45.7750196311157	330
854	81	81.1626423368963	45.7824338887314	330
856	81	81.156610113768	45.7859334637103	330
858	81	81.150841712355	45.7856530348898	330
860	81	81.1453503340819	45.7817509248045	330
862	81	81.1401465922709	45.7744068044938	330
864	81	81.1352385540941	45.7638193249085	330
866	81	81.130631799922	45.7502036977442	330
868	81	81.1263294988915	45.7337892488447	330
870	81	81.1223324994319	45.7148169659874	330
872	81	81.1186394334052	45.6935370624733	330
874	81	81.1152468324587	45.670206576704	330
876	81	81.1121492551422	45.6450870265352	330
