time	r	y1.00	y0.61	y0.31	y0.12	y0.00	u1.00	u0.61	u0.31	u0.12	u0.00
910	0	-0.03217	0.049913	0.14675	0.26694	0.39832	-1.0116	-1.0088	-1.0128	-1.0042	-0.98204
911	0	-0.032417	0.049629	0.14607	0.26588	0.39696	-1.0115	-1.0088	-1.0127	-1.0042	-0.98199
912	0	-0.032662	0.049346	0.1454	0.26482	0.3956	-1.0114	-1.0088	-1.0127	-1.0041	-0.98194
913	0	-0.032903	0.049065	0.14472	0.26375	0.39423	-1.0113	-1.0088	-1.0127	-1.0041	-0.98189
914	0	-0.033142	0.048784	0.14404	0.26269	0.39287	-1.0111	-1.0088	-1.0126	-1.004	-0.98183
915	0	-0.033379	0.048505	0.14337	0.26162	0.39151	-1.011	-1.0088	-1.0126	-1.0039	-0.98177
916	0	-0.033613	0.048226	0.14269	0.26055	0.39014	-1.0109	-1.0088	-1.0125	-1.0039	-0.98172
917	0	-0.033844	0.047948	0.14201	0.25948	0.38878	-1.0108	-1.0088	-1.0125	-1.0038	-0.98166
918	0	-0.034073	0.047671	0.14133	0.25841	0.38741	-1.0107	-1.0088	-1.0124	-1.0037	-0.9816
919	0	-0.034299	0.047395	0.14065	0.25734	0.38604	-1.0106	-1.0088	-1.0124	-1.0036	-0.98153
920	0	-0.034523	0.04712	0.13997	0.25627	0.38467	-1.0105	-1.0088	-1.0123	-1.0036	-0.98147
921	0	-0.034745	0.046845	0.13929	0.2552	0.38331	-1.0103	-1.0088	-1.0123	-1.0035	-0.98141
922	0	-0.034965	0.046571	0.13861	0.25412	0.38194	-1.0102	-1.0088	-1.0122	-1.0034	-0.98134
923	0	-0.035182	0.046298	0.13793	0.25305	0.38057	-1.0101	-1.0088	-1.0121	-1.0033	-0.98127
924	0	-0.035398	0.046025	0.13724	0.25197	0.3792	-1.01	-1.0088	-1.0121	-1.0032	-0.98121
925	0	-0.035611	0.045752	0.13656	0.2509	0.37783	-1.0099	-1.0087	-1.012	-1.0031	-0.98114
926	0	-0.035822	0.04548	0.13588	0.24982	0.37646	-1.0097	-1.0087	-1.0119	-1.0031	-0.98107
927	0	-0.036032	0.045208	0.13519	0.24874	0.37509	-1.0096	-1.0087	-1.0119	-1.003	-0.981
928	0	-0.036239	0.044937	0.1345	0.24766	0.37372	-1.0095	-1.0087	-1.0118	-1.0029	-0.98093
929	0	-0.036444	0.044666	0.13382	0.24658	0.37235	-1.0094	-1.0087	-1.0117	-1.0028	-0.98086
930	0	-0.036648	0.044395	0.13313	0.2455	0.37098	-1.0093	-1.0086	-1.0117	-1.0027	-0.98079
931	0	-0.03685	0.044125	0.13244	0.24442	0.36961	-1.0091	-1.0086	-1.0116	-1.0026	-0.98072
932	0	-0.037049	0.043855	0.13175	0.24333	0.36824	-1.009	-1.0086	-1.0115	-1.0025	-0.98065
933	0	-0.037247	0.043585	0.13106	0.24225	0.36687	-1.0089	-1.0086	-1.0114	-1.0024	-0.98057
934	0	-0.037444	0.043315	0.13037	0.24117	0.3655	-1.0088	-1.0085	-1.0114	-1.0023	-0.9805
935	0	-0.037638	0.043045	0.12968	0.24008	0.36413	-1.0086	-1.0085	-1.0113	-1.0022	-0.98043
936	0	-0.037831	0.042775	0.12899	0.239	0.36276	-1.0085	-1.0085	-1.0112	-1.0021	-0.98035
937	0	-0.038023	0.042505	0.1283	0.23791	0.3614	-1.0084	-1.0085	-1.0111	-1.002	-0.98028
938	0	-0.038212	0.042236	0.12761	0.23683	0.36003	-1.0083	-1.0084	-1.0111	-1.0019	-0.98021
939	0	-0.0384	0.041966	0.12692	0.23574	0.35866	-1.0081	-1.0084	-1.011	-1.0018	-0.98014
940	0	-0.038586	0.041696	0.12622	0.23466	0.3573	-1.008	-1.0084	-1.0109	-1.0017	-0.98006
941	0	-0.038771	0.041426	0.12553	0.23357	0.35593	-1.0079	-1.0083	-1.0108	-1.0016	-0.97999
942	0	-0.038954	0.041157	0.12484	0.23248	0.35457	-1.0077	-1.0083	-1.0107	-1.0015	-0.97992
943	0	-0.039136	0.040887	0.12414	0.2314	0.35321	-1.0076	-1.0083	-1.0106	-1.0014	-0.97984
944	0	-0.039316	0.040617	0.12345	0.23031	0.35185	-1.0075	-1.0082	-1.0105	-1.0013	-0.97977
945	0	-0.039495	0.040346	0.12275	0.22923	0.35049	-1.0074	-1.0082	-1.0104	-1.0012	-0.9797
946	0	-0.039672	0.040076	0.12205	0.22814	0.34913	-1.0072	-1.0081	-1.0104	-1.0011	-0.97963
947	0	-0.039847	0.039806	0.12136	0.22706	0.34777	-1.0071	-1.0081	-1.0103	-1.001	-0.97956
948	0	-0.040021	0.039535	0.12066	0.22597	0.34642	-1.007	-1.0081	-1.0102	-1.0009	-0.97949
949	0	-0.040194	0.039265	0.11996	0.22489	0.34506	-1.0068	-1.008	-1.0101	-1.0008	-0.97942
950	0	-0.040365	0.038994	0.11927	0.2238	0.34371	-1.0067	-1.008	-1.01	-1.0007	-0.97935
951	0	-0.040534	0.038723	0.11857	0.22272	0.34236	-1.0066	-1.0079	-1.0099	-1.0006	-0.97928
952	0	-0.040702	0.038452	0.11787	0.22164	0.34101	-1.0065	-1.0079	-1.0098	-1.0005	-0.97922
953	0	-0.040869	0.038181	0.11718	0.22056	0.33966	-1.0063	-1.0078	-1.0097	-1.0004	-0.97915
954	0	-0.041034	0.037909	0.11648	0.21947	0.33832	-1.0062	-1.0078	-1.0096	-1.0003	-0.97909
955	0	-0.041197	0.037638	0.11578	0.21839	0.33698	-1.0061	-1.0078	-1.0095	-1.0002	-0.97902
956	0	-0.041359	0.037366	0.11508	0.21731	0.33564	-1.006	-1.0077	-1.0094	-1.0001	-0.97896
957	0	-0.041519	0.037094	0.11439	0.21624	0.3343	-1.0058	-1.0077	-1.0093	-0.99995	-0.9789
958	0	-0.041678	0.036822	0.11369	0.21516	0.33296	-1.0057	-1.0076	-1.0092	-0.99985	-0.97884
959	0	-0.041835	0.03655	0.11299	0.21408	0.33163	-1.0056	-1.0076	-1.0091	-0.99975	-0.97878
960	0	-0.041991	0.036278	0.1123	0.21301	0.3303	-1.0055	-1.0075	-1.009	-0.99965	-0.97872
961	0	-0.042144	0.036006	0.1116	0.21194	0.32897	-1.0053	-1.0075	-1.0089	-0.99954	-0.97867
962	0	-0.042297	0.035734	0.11091	0.21086	0.32765	-1.0052	-1.0074	-1.0088	-0.99944	-0.97861
963	0	-0.042447	0.035461	0.11021	0.20979	0.32633	-1.0051	-1.0074	-1.0087	-0.99934	-0.97856
964	0	-0.042596	0.035189	0.10952	0.20873	0.32501	-1.005	-1.0073	-1.0086	-0.99924	-0.97851
965	0	-0.042743	0.034917	0.10882	0.20766	0.32369	-1.0049	-1.0073	-1.0085	-0.99915	-0.97846
966	0	-0.042888	0.034644	0.10813	0.20659	0.32238	-1.0047	-1.0072	-1.0084	-0.99905	-0.97841
967	0	-0.043032	0.034372	0.10744	0.20553	0.32108	-1.0046	-1.0072	-1.0083	-0.99895	-0.97837
968	0	-0.043173	0.0341	0.10674	0.20447	0.31977	-1.0045	-1.0071	-1.0082	-0.99886	-0.97832
969	0	-0.043313	0.033828	0.10605	0.20341	0.31847	-1.0044	-1.0071	-1.0082	-0.99876	-0.97828
970	0	-0.043451	0.033556	0.10536	0.20236	0.31717	-1.0043	-1.007	-1.0081	-0.99867	-0.97824
971	0	-0.043587	0.033285	0.10467	0.2013	0.31588	-1.0042	-1.007	-1.008	-0.99858	-0.9782
972	0	-0.04372	0.033013	0.10399	0.20025	0.31459	-1.004	-1.0069	-1.0079	-0.99849	-0.97817
973	0	-0.043852	0.032742	0.1033	0.1992	0.31331	-1.0039	-1.0069	-1.0078	-0.9984	-0.97814
974	0	-0.043982	0.032471	0.10261	0.19816	0.31202	-1.0038	-1.0068	-1.0077	-0.99832	-0.97811
975	0	-0.044109	0.032201	0.10193	0.19711	0.31075	-1.0037	-1.0068	-1.0076	-0.99823	-0.97808
976	0	-0.044235	0.031931	0.10125	0.19607	0.30948	-1.0036	-1.0067	-1.0075	-0.99815	-0.97806
977	0	-0.044357	0.031661	0.10057	0.19504	0.30821	-1.0035	-1.0067	-1.0074	-0.99807	-0.97803
978	0	-0.044478	0.031392	0.099889	0.194	0.30695	-1.0034	-1.0066	-1.0073	-0.99799	-0.97801
979	0	-0.044596	0.031123	0.099211	0.19297	0.30569	-1.0033	-1.0066	-1.0072	-0.99792	-0.978
980	0	-0.044712	0.030855	0.098536	0.19195	0.30444	-1.0032	-1.0065	-1.0072	-0.99784	-0.97799
981	0	-0.044826	0.030588	0.097862	0.19092	0.30319	-1.0031	-1.0065	-1.0071	-0.99777	-0.97798
982	0	-0.044936	0.030322	0.097191	0.1899	0.30195	-1.003	-1.0064	-1.007	-0.9977	-0.97797
983	0	-0.045044	0.030056	0.096521	0.18889	0.30071	-1.0029	-1.0064	-1.0069	-0.99763	-0.97796
984	0	-0.04515	0.029791	0.095854	0.18787	0.29948	-1.0028	-1.0063	-1.0068	-0.99757	-0.97796
985	0	-0.045252	0.029527	0.095189	0.18687	0.29825	-1.0027	-1.0063	-1.0067	-0.99751	-0.97797
986	0	-0.045352	0.029264	0.094527	0.18586	0.29703	-1.0026	-1.0063	-1.0067	-0.99745	-0.97797
987	0	-0.045448	0.029002	0.093867	0.18486	0.29582	-1.0026	-1.0062	-1.0066	-0.99739	-0.97798
988	0	-0.045542	0.028741	0.09321	0.18387	0.29461	-1.0025	-1.0062	-1.0065	-0.99734	-0.978
989	0	-0.045632	0.028481	0.092555	0.18288	0.29341	-1.0024	-1.0061	-1.0065	-0.99729	-0.97801
990	0	-0.04572	0.028223	0.091904	0.18189	0.29221	-1.0023	-1.0061	-1.0064	-0.99724	-0.97804
991	0	-0.045804	0.027966	0.091255	0.18091	0.29102	-1.0022	-1.0061	-1.0063	-0.9972	-0.97806
992	0	-0.045884	0.02771	0.09061	0.17994	0.28984	-1.0022	-1.006	-1.0063	-0.99716	-0.97809
993	0	-0.045961	0.027456	0.089968	0.17897	0.28867	-1.0021	-1.006	-1.0062	-0.99712	-0.97812
994	0	-0.046035	0.027203	0.089329	0.178	0.2875	-1.002	-1.006	-1.0061	-0.99709	-0.97816
995	0	-0.046105	0.026952	0.088694	0.17704	0.28634	-1.002	-1.0059	-1.0061	-0.99706	-0.9782
996	0	-0.046171	0.026703	0.088062	0.17609	0.28518	-1.0019	-1.0059	-1.006	-0.99703	-0.97825
997	0	-0.046233	0.026456	0.087435	0.17514	0.28404	-1.0019	-1.0059	-1.006	-0.99701	-0.9783
998	0	-0.046291	0.02621	0.086811	0.1742	0.2829	-1.0018	-1.0059	-1.0059	-0.99699	-0.97836
999	0	-0.046345	0.025967	0.086191	0.17326	0.28176	-1.0018	-1.0058	-1.0059	-0.99698	-0.97842
1000	0	-0.046395	0.025726	0.085575	0.17233	0.28064	-1.0017	-1.0058	-1.0059	-0.99697	-0.97848
1001	0	-0.04644	0.025487	0.084964	0.17141	0.27952	-1.0017	-1.0058	-1.0058	-0.99696	-0.97855
1002	0	-0.046481	0.02525	0.084357	0.17049	0.27842	-1.0017	-1.0058	-1.0058	-0.99696	-0.97863
1003	0	-0.046518	0.025016	0.083754	0.16958	0.27732	-1.0016	-1.0058	-1.0057	-0.99697	-0.97871
1004	0	-0.04655	0.024784	0.083156	0.16868	0.27622	-1.0016	-1.0057	-1.0057	-0.99697	-0.97879
1005	0	-0.046577	0.024555	0.082563	0.16778	0.27514	-1.0016	-1.0057	-1.0057	-0.99699	-0.97888
1006	0	-0.0466	0.024327	0.081974	0.16689	0.27406	-1.0015	-1.0057	-1.0057	-0.997	-0.97897
1007	0	-0.046619	0.024102	0.081389	0.166	0.273	-1.0015	-1.0057	-1.0056	-0.99701	-0.97906
1008	0	-0.046634	0.023879	0.080808	0.16513	0.27194	-1.0015	-1.0057	-1.0056	-0.99703	-0.97916
1009	0	-0.046645	0.023658	0.080232	0.16425	0.27089	-1.0015	-1.0057	-1.0056	-0.99705	-0.97926
1010	0	-0.046653	0.023438	0.079659	0.16339	0.26984	-1.0015	-1.0057	-1.0056	-0.99706	-0.97935
1011	0	-0.046658	0.023219	0.079089	0.16253	0.2688	-1.0014	-1.0057	-1.0056	-0.99707	-0.97945
1012	0	-0.04666	0.023001	0.078522	0.16167	0.26777	-1.0014	-1.0056	-1.0055	-0.99708	-0.97954
1013	0	-0.04666	0.022784	0.077957	0.16082	0.26675	-1.0014	-1.0056	-1.0055	-0.99709	-0.97963
1014	0	-0.046658	0.022567	0.077395	0.15997	0.26573	-1.0013	-1.0056	-1.0054	-0.99709	-0.97971
1015	0	-0.046654	0.02235	0.076835	0.15913	0.26471	-1.0013	-1.0056	-1.0054	-0.99708	-0.97979
1016	0	-0.046649	0.022134	0.076277	0.15829	0.2637	-1.0012	-1.0055	-1.0054	-0.99707	-0.97986
1017	0	-0.046644	0.021917	0.07572	0.15745	0.2627	-1.0012	-1.0055	-1.0053	-0.99706	-0.97992
1018	0	-0.046637	0.0217	0.075164	0.15662	0.2617	-1.0011	-1.0054	-1.0052	-0.99704	-0.97998
1019	0	-0.04663	0.021483	0.07461	0.15579	0.2607	-1.0011	-1.0054	-1.0052	-0.99701	-0.98004
1020	0	-0.046622	0.021265	0.074057	0.15496	0.25971	-1.001	-1.0053	-1.0051	-0.99698	-0.98008
1021	0	-0.046614	0.021047	0.073505	0.15413	0.25872	-1.0009	-1.0053	-1.005	-0.99694	-0.98013
1022	0	-0.046606	0.020828	0.072954	0.15331	0.25773	-1.0009	-1.0052	-1.005	-0.9969	-0.98016
1023	0	-0.046597	0.020609	0.072404	0.15249	0.25675	-1.0008	-1.0052	-1.0049	-0.99685	-0.9802
1024	0	-0.046588	0.02039	0.071855	0.15167	0.25577	-1.0007	-1.0051	-1.0048	-0.99681	-0.98022
1025	0	-0.04658	0.02017	0.071308	0.15085	0.25479	-1.0006	-1.0051	-1.0047	-0.99676	-0.98025
1026	0	-0.046571	0.01995	0.070761	0.15004	0.25382	-1.0005	-1.005	-1.0046	-0.9967	-0.98027
1027	0	-0.046562	0.019729	0.070215	0.14923	0.25285	-1.0005	-1.0049	-1.0045	-0.99665	-0.98029
1028	0	-0.046552	0.019508	0.06967	0.14842	0.25188	-1.0004	-1.0049	-1.0045	-0.99659	-0.98031
1029	0	-0.046543	0.019287	0.069127	0.14761	0.25092	-1.0003	-1.0048	-1.0044	-0.99654	-0.98032
1030	0	-0.046533	0.019066	0.068585	0.14681	0.24996	-1.0002	-1.0048	-1.0043	-0.99648	-0.98034
1031	0	-0.046523	0.018845	0.068045	0.14601	0.249	-1.0001	-1.0047	-1.0042	-0.99642	-0.98035
1032	0	-0.046512	0.018624	0.067506	0.14521	0.24805	-1	-1.0046	-1.0041	-0.99637	-0.98036
1033	0	-0.046501	0.018403	0.066968	0.14442	0.2471	-0.99993	-1.0046	-1.004	-0.99631	-0.98038
1034	0	-0.046489	0.018181	0.066432	0.14362	0.24615	-0.99985	-1.0045	-1.0039	-0.99626	-0.98039
1035	0	-0.046477	0.017961	0.065898	0.14283	0.24521	-0.99976	-1.0045	-1.0039	-0.99621	-0.98041
1036	0	-0.046464	0.01774	0.065366	0.14205	0.24427	-0.99968	-1.0044	-1.0038	-0.99615	-0.98043
1037	0	-0.04645	0.017519	0.064836	0.14126	0.24334	-0.9996	-1.0043	-1.0037	-0.9961	-0.98044
1038	0	-0.046435	0.017299	0.064307	0.14049	0.2424	-0.99952	-1.0043	-1.0036	-0.99606	-0.98046
1039	0	-0.046419	0.017079	0.063781	0.13971	0.24148	-0.99944	-1.0042	-1.0035	-0.99601	-0.98049
1040	0	-0.046403	0.01686	0.063257	0.13894	0.24055	-0.99936	-1.0042	-1.0035	-0.99597	-0.98051
1041	0	-0.046385	0.016641	0.062735	0.13817	0.23963	-0.99929	-1.0041	-1.0034	-0.99592	-0.98054
1042	0	-0.046367	0.016423	0.062215	0.1374	0.23872	-0.99921	-1.004	-1.0033	-0.99588	-0.98056
1043	0	-0.046347	0.016205	0.061698	0.13664	0.23781	-0.99914	-1.004	-1.0032	-0.99584	-0.98059
1044	0	-0.046326	0.015987	0.061183	0.13588	0.2369	-0.99907	-1.0039	-1.0032	-0.99581	-0.98062
1045	0	-0.046304	0.01577	0.06067	0.13513	0.236	-0.999	-1.0039	-1.0031	-0.99577	-0.98066
1046	0	-0.046281	0.015554	0.06016	0.13438	0.2351	-0.99893	-1.0038	-1.003	-0.99574	-0.98069
1047	0	-0.046256	0.015339	0.059652	0.13363	0.23421	-0.99887	-1.0038	-1.003	-0.9957	-0.98073
1048	0	-0.04623	0.015124	0.059147	0.13289	0.23332	-0.9988	-1.0037	-1.0029	-0.99568	-0.98077
1049	0	-0.046203	0.01491	0.058644	0.13215	0.23244	-0.99874	-1.0037	-1.0028	-0.99565	-0.98081
1050	0	-0.046175	0.014696	0.058144	0.13142	0.23156	-0.99868	-1.0036	-1.0028	-0.99562	-0.98085
1051	0	-0.046145	0.014484	0.057647	0.13069	0.23069	-0.99862	-1.0036	-1.0027	-0.9956	-0.9809
1052	0	-0.046114	0.014272	0.057152	0.12996	0.22982	-0.99856	-1.0035	-1.0027	-0.99557	-0.98095
1053	0	-0.046081	0.014061	0.05666	0.12924	0.22896	-0.9985	-1.0035	-1.0026	-0.99555	-0.98099
1054	0	-0.046047	0.01385	0.056171	0.12852	0.2281	-0.99844	-1.0034	-1.0025	-0.99553	-0.98105
1055	0	-0.046011	0.013641	0.055685	0.12781	0.22724	-0.99839	-1.0034	-1.0025	-0.99551	-0.9811
1056	0	-0.045975	0.013432	0.055201	0.1271	0.22639	-0.99833	-1.0033	-1.0024	-0.9955	-0.98115
1057	0	-0.045936	0.013225	0.05472	0.1264	0.22555	-0.99828	-1.0033	-1.0024	-0.99548	-0.98121
1058	0	-0.045896	0.013018	0.054242	0.1257	0.22471	-0.99823	-1.0032	-1.0023	-0.99547	-0.98126
1059	0	-0.045855	0.012812	0.053767	0.125	0.22387	-0.99817	-1.0032	-1.0023	-0.99545	-0.98132
1060	0	-0.045812	0.012607	0.053295	0.12431	0.22304	-0.99812	-1.0031	-1.0022	-0.99544	-0.98138
1061	0	-0.045768	0.012403	0.052826	0.12362	0.22222	-0.99807	-1.0031	-1.0021	-0.99543	-0.98144
1062	0	-0.045722	0.0122	0.052359	0.12294	0.22139	-0.99803	-1.003	-1.0021	-0.99542	-0.98151
1063	0	-0.045674	0.011998	0.051896	0.12226	0.22058	-0.99798	-1.003	-1.002	-0.99542	-0.98157
1064	0	-0.045625	0.011797	0.051435	0.12159	0.21977	-0.99793	-1.0029	-1.002	-0.99541	-0.98163
1065	0	-0.045575	0.011597	0.050978	0.12092	0.21896	-0.99789	-1.0029	-1.0019	-0.9954	-0.9817
1066	0	-0.045523	0.011398	0.050524	0.12025	0.21816	-0.99784	-1.0028	-1.0019	-0.9954	-0.98177
1067	0	-0.045469	0.0112	0.050072	0.11959	0.21737	-0.9978	-1.0028	-1.0019	-0.9954	-0.98184
1068	0	-0.045414	0.011003	0.049624	0.11894	0.21658	-0.99776	-1.0028	-1.0018	-0.9954	-0.98191
1069	0	-0.045357	0.010808	0.049179	0.11828	0.21579	-0.99772	-1.0027	-1.0018	-0.9954	-0.98198
1070	0	-0.045299	0.010613	0.048736	0.11764	0.21501	-0.99768	-1.0027	-1.0017	-0.9954	-0.98205
1071	0	-0.045239	0.01042	0.048297	0.11699	0.21423	-0.99764	-1.0026	-1.0017	-0.9954	-0.98212
1072	0	-0.045177	0.010227	0.047861	0.11636	0.21346	-0.9976	-1.0026	-1.0016	-0.9954	-0.98219
1073	0	-0.045114	0.010036	0.047428	0.11572	0.21269	-0.99756	-1.0025	-1.0016	-0.99541	-0.98227
1074	0	-0.045049	0.0098463	0.046998	0.11509	0.21193	-0.99753	-1.0025	-1.0015	-0.99541	-0.98234
1075	0	-0.044983	0.0096576	0.046572	0.11447	0.21118	-0.99749	-1.0025	-1.0015	-0.99542	-0.98242
1076	0	-0.044915	0.00947	0.046148	0.11385	0.21043	-0.99746	-1.0024	-1.0015	-0.99542	-0.9825
1077	0	-0.044846	0.0092836	0.045728	0.11323	0.20968	-0.99742	-1.0024	-1.0014	-0.99543	-0.98258
1078	0	-0.044775	0.0090985	0.045311	0.11262	0.20894	-0.99739	-1.0023	-1.0014	-0.99544	-0.98266
1079	0	-0.044702	0.0089146	0.044897	0.11201	0.2082	-0.99736	-1.0023	-1.0014	-0.99545	-0.98274
1080	0	-0.044628	0.0087319	0.044486	0.11141	0.20747	-0.99733	-1.0023	-1.0013	-0.99546	-0.98282
1081	0	-0.044552	0.0085506	0.044079	0.11081	0.20674	-0.99729	-1.0022	-1.0013	-0.99548	-0.9829
1082	0	-0.044474	0.0083705	0.043674	0.11022	0.20602	-0.99727	-1.0022	-1.0013	-0.99549	-0.98298
1083	0	-0.044395	0.0081917	0.043273	0.10963	0.2053	-0.99724	-1.0021	-1.0012	-0.9955	-0.98306
1084	0	-0.044314	0.0080143	0.042875	0.10904	0.20459	-0.99721	-1.0021	-1.0012	-0.99552	-0.98315
1085	0	-0.044232	0.0078381	0.04248	0.10846	0.20388	-0.99718	-1.0021	-1.0012	-0.99553	-0.98323
1086	0	-0.044148	0.0076633	0.042089	0.10789	0.20317	-0.99716	-1.002	-1.0011	-0.99555	-0.98331
1087	0	-0.044063	0.0074898	0.041701	0.10732	0.20247	-0.99713	-1.002	-1.0011	-0.99557	-0.9834
1088	0	-0.043976	0.0073177	0.041316	0.10675	0.20178	-0.99711	-1.002	-1.0011	-0.99559	-0.98349
1089	0	-0.043887	0.0071469	0.040934	0.10619	0.20109	-0.99708	-1.0019	-1.001	-0.99561	-0.98357
1090	0	-0.043797	0.0069776	0.040555	0.10563	0.2004	-0.99706	-1.0019	-1.001	-0.99563	-0.98366
1091	0	-0.043705	0.0068096	0.04018	0.10508	0.19972	-0.99704	-1.0019	-1.001	-0.99565	-0.98375
1092	0	-0.043612	0.006643	0.039808	0.10453	0.19905	-0.99702	-1.0018	-1.001	-0.99567	-0.98384
1093	0	-0.043517	0.0064778	0.039439	0.10398	0.19838	-0.997	-1.0018	-1.0009	-0.99569	-0.98392
1094	0	-0.04342	0.006314	0.039074	0.10344	0.19771	-0.99698	-1.0018	-1.0009	-0.99572	-0.98401
1095	0	-0.043322	0.0061517	0.038711	0.10291	0.19705	-0.99696	-1.0017	-1.0009	-0.99574	-0.9841
1096	0	-0.043223	0.0059907	0.038352	0.10237	0.19639	-0.99694	-1.0017	-1.0009	-0.99577	-0.98419
1097	0	-0.043122	0.0058312	0.037996	0.10185	0.19573	-0.99693	-1.0017	-1.0008	-0.99579	-0.98428
1098	0	-0.043019	0.0056732	0.037644	0.10132	0.19508	-0.99691	-1.0016	-1.0008	-0.99582	-0.98438
1099	0	-0.042915	0.0055166	0.037294	0.10081	0.19444	-0.9969	-1.0016	-1.0008	-0.99585	-0.98447
1100	0	-0.042809	0.0053614	0.036948	0.10029	0.1938	-0.99688	-1.0016	-1.0008	-0.99588	-0.98456
1101	0	-0.042702	0.0052077	0.036605	0.099781	0.19316	-0.99687	-1.0015	-1.0008	-0.99591	-0.98465
1102	0	-0.042593	0.0050555	0.036266	0.099274	0.19253	-0.99685	-1.0015	-1.0007	-0.99593	-0.98474
1103	0	-0.042483	0.0049047	0.035929	0.098773	0.1919	-0.99684	-1.0015	-1.0007	-0.99596	-0.98483
1104	0	-0.042371	0.0047555	0.035596	0.098275	0.19128	-0.99683	-1.0015	-1.0007	-0.996	-0.98493
1105	0	-0.042258	0.0046076	0.035266	0.097781	0.19066	-0.99682	-1.0014	-1.0007	-0.99603	-0.98502
1106	0	-0.042143	0.0044613	0.034939	0.097292	0.19004	-0.99681	-1.0014	-1.0007	-0.99606	-0.98511
1107	0	-0.042027	0.0043164	0.034615	0.096806	0.18943	-0.9968	-1.0014	-1.0007	-0.99609	-0.9852
1108	0	-0.04191	0.004173	0.034295	0.096325	0.18882	-0.99679	-1.0013	-1.0007	-0.99612	-0.9853
1109	0	-0.041791	0.0040311	0.033978	0.095848	0.18822	-0.99678	-1.0013	-1.0006	-0.99616	-0.98539
1110	0	-0.041671	0.0038907	0.033663	0.095375	0.18762	-0.99677	-1.0013	-1.0006	-0.99619	-0.98548
1111	0	-0.041549	0.0037518	0.033352	0.094905	0.18702	-0.99676	-1.0013	-1.0006	-0.99623	-0.98558
1112	0	-0.041426	0.0036143	0.033044	0.09444	0.18643	-0.99676	-1.0012	-1.0006	-0.99626	-0.98567
1113	0	-0.041302	0.0034783	0.032739	0.093979	0.18584	-0.99675	-1.0012	-1.0006	-0.9963	-0.98576
1114	0	-0.041176	0.0033438	0.032437	0.093521	0.18526	-0.99674	-1.0012	-1.0006	-0.99633	-0.98586
1115	0	-0.041049	0.0032107	0.032139	0.093068	0.18468	-0.99674	-1.0012	-1.0006	-0.99637	-0.98595
1116	0	-0.040921	0.0030791	0.031843	0.092618	0.1841	-0.99673	-1.0011	-1.0006	-0.9964	-0.98604
1117	0	-0.040791	0.002949	0.03155	0.092172	0.18353	-0.99673	-1.0011	-1.0006	-0.99644	-0.98613
1118	0	-0.04066	0.0028203	0.03126	0.09173	0.18296	-0.99673	-1.0011	-1.0005	-0.99648	-0.98622
1119	0	-0.040528	0.0026931	0.030973	0.091291	0.18239	-0.99672	-1.0011	-1.0005	-0.99651	-0.98632
1120	0	-0.040395	0.0025673	0.03069	0.090856	0.18183	-0.99672	-1.0011	-1.0005	-0.99655	-0.98641
1121	0	-0.040261	0.0024429	0.030409	0.090425	0.18127	-0.99672	-1.001	-1.0005	-0.99659	-0.9865
1122	0	-0.040126	0.00232	0.030131	0.089997	0.18071	-0.99671	-1.001	-1.0005	-0.99662	-0.98659
1123	0	-0.039989	0.0021985	0.029856	0.089573	0.18016	-0.99671	-1.001	-1.0005	-0.99666	-0.98668
1124	0	-0.039851	0.0020784	0.029583	0.089153	0.17961	-0.99671	-1.001	-1.0005	-0.9967	-0.98677
1125	0	-0.039713	0.0019596	0.029314	0.088736	0.17907	-0.99671	-1.001	-1.0005	-0.99673	-0.98686
1126	0	-0.039573	0.0018423	0.029047	0.088322	0.17852	-0.9967	-1.0009	-1.0005	-0.99677	-0.98695
1127	0	-0.039432	0.0017263	0.028783	0.087911	0.17798	-0.9967	-1.0009	-1.0005	-0.99681	-0.98704
1128	0	-0.039291	0.0016117	0.028522	0.087504	0.17745	-0.9967	-1.0009	-1.0005	-0.99684	-0.98712
1129	0	-0.039148	0.0014984	0.028264	0.087101	0.17691	-0.9967	-1.0009	-1.0005	-0.99688	-0.98721
1130	0	-0.039004	0.0013864	0.028008	0.0867	0.17638	-0.9967	-1.0008	-1.0005	-0.99692	-0.9873
1131	0	-0.03886	0.0012758	0.027755	0.086302	0.17585	-0.9967	-1.0008	-1.0005	-0.99695	-0.98738
1132	0	-0.038715	0.0011664	0.027504	0.085908	0.17533	-0.9967	-1.0008	-1.0005	-0.99699	-0.98746
1133	0	-0.038569	0.0010583	0.027256	0.085517	0.1748	-0.9967	-1.0008	-1.0005	-0.99703	-0.98755
1134	0	-0.038422	0.00095145	0.027011	0.085129	0.17428	-0.9967	-1.0008	-1.0004	-0.99706	-0.98763
1135	0	-0.038275	0.00084583	0.026768	0.084743	0.17377	-0.99669	-1.0008	-1.0004	-0.9971	-0.98771
1136	0	-0.038127	0.00074141	0.026527	0.084361	0.17325	-0.99669	-1.0007	-1.0004	-0.99713	-0.98779
1137	0	-0.037978	0.00063819	0.026289	0.083981	0.17274	-0.99669	-1.0007	-1.0004	-0.99716	-0.98787
1138	0	-0.037829	0.00053613	0.026053	0.083604	0.17223	-0.99669	-1.0007	-1.0004	-0.9972	-0.98795
1139	0	-0.037679	0.00043521	0.025819	0.08323	0.17172	-0.99669	-1.0007	-1.0004	-0.99723	-0.98803
