time	SP	PV	CV	Tci
748.3	81	81.1215488537552	45.9762700951239	330
748.4	81	81.1221246553631	45.9679913177299	330
748.5	81	81.1227010429864	45.9597244444623	330
748.6	81	81.1232780073754	45.9514696013112	330
748.7	81	81.1238555392698	45.9432269137196	330
748.8	81	81.1244336293996	45.9349965065723	330
748.9	81	81.1250122684851	45.9267785041974	330
749	81	81.1255914472373	45.9185730303611	330
749.1	81	81.126171156358	45.9103802082754	330
749.2	81	81.1267513865403	45.9022001605906	330
749.3	81	81.1273321284688	45.8940330093913	330
749.4	81	81.1279133728196	45.8858788762057	330
749.5	81	81.1284951102611	45.8777378819961	330
749.6	81	81.1290773314537	45.8696101471581	330
749.7	81	81.1296600270507	45.8614957915208	330
749.8	81	81.1302431876979	45.8533949343484	330
749.9	81	81.1308268040343	45.8453076943402	330
750	81	81.1314108666921	45.8372341896246	330
750.1	81	81.1319953662975	45.8291745377554	330
750.2	81	81.1325802934702	45.8211288557213	330
750.3	81	81.1331656388243	45.81309725994	330
750.4	81	81.1337513929682	45.8050798662528	330
750.5	81	81.134337546505	45.7970767899304	330
750.6	81	81.1349240900327	45.7890881456677	330
750.7	81	81.1355110141446	45.7811140475838	330
750.8	81	81.1360983094294	45.773154609226	330
750.9	81	81.1366859664717	45.7652099435618	330
751	81	81.1372739758519	45.7572801629783	330
751.1	81	81.1378623281466	45.7493653792904	330
751.2	81	81.1384510139291	45.7414657037347	330
751.3	81	81.1390400237694	45.7335812469572	330
751.4	81	81.1396293482345	45.7257121190377	330
751.5	81	81.1402189778887	45.7178584294614	330
751.6	81	81.1408089032938	45.7100202871405	330
751.7	81	81.1413991150096	45.7021978004021	330
751.8	81	81.1419896035936	45.6943910769898	330
751.9	81	81.1425803596018	45.686600224067	330
752	81	81.1431713735888	45.6788253482054	330
752.1	81	81.143762636108	45.6710665553962	330
752.2	81	81.1443541377116	45.6633239510428	330
752.3	81	81.1449458689515	45.6555976399654	330
752.4	81	81.1455378203788	45.6478877263915	330
752.5	81	81.1461299825448	45.6401943139669	330
752.6	81	81.1467223460004	45.6325175057481	330
752.7	81	81.1473149012972	45.6248574042001	330
752.8	81	81.147907638987	45.6172141112007	330
752.9	81	81.1485005496227	45.6095877280441	330
753	81	81.1490936237579	45.6019783554281	330
753.1	81	81.1496868519479	45.5943860934573	330
753.2	81	81.1502802247491	45.5868110416543	330
753.3	81	81.15087373272	45.5792532989446	330
753.4	81	81.1514673664209	45.5717129636598	330
753.5	81	81.1520611164143	45.5641901335458	330
753.6	81	81.1526549732655	45.5566849057539	330
753.7	81	81.1532489275422	45.5491973768398	330
753.8	81	81.1538429698151	45.5417276427725	330
753.9	81	81.1544370906583	45.5342757989201	330
754	81	81.1550312806491	45.5268419400595	330
754.1	81	81.1556255303686	45.5194261603765	330
754.2	81	81.1562198304017	45.5120285534604	330
754.3	81	81.1568141713376	45.5046492123072	330
754.4	81	81.1574085437698	45.4972882293159	330
754.5	81	81.1580029382962	45.4899456962882	330
754.6	81	81.1585973455199	45.4826217044362	330
754.7	81	81.1591917560487	45.475316344375	330
754.8	81	81.1597861604959	45.4680297061242	330
754.9	81	81.1603805494803	45.460761879102	330
755	81	81.1609749136263	45.453512952138	330
755.1	81	81.1615692435645	45.44628301346	330
755.2	81	81.1621635299314	45.4390721507065	330
755.3	81	81.1627577633703	45.4318804509088	330
755.4	81	81.1633519345308	45.424708000513	330
755.5	81	81.1639460340695	45.4175548853608	330
755.6	81	81.1645400526502	45.4104211907003	330
755.7	81	81.1651339809437	45.4033070011829	330
755.8	81	81.1657278096287	45.3962124008599	330
755.9	81	81.1663215293914	45.3891374731916	330
756	81	81.166915130926	45.3820823010367	330
756.1	81	81.1675086049349	45.3750469666578	330
756.2	81	81.168101942129	45.3680315517209	330
756.3	81	81.1686951332277	45.3610361372952	330
756.4	81	81.1692881689593	45.3540608038521	330
756.5	81	81.169881040061	45.347105631265	330
756.6	81	81.1704737372795	45.3401706988129	330
756.7	81	81.1710662513708	45.3332560851764	330
756.8	81	81.1716585731006	45.3263618684443	330
756.9	81	81.1722506932444	45.3194881261038	330
757	81	81.172842602588	45.3126349350411	330
757.1	81	81.1734342919274	45.3058023715575	330
757.2	81	81.1740257520691	45.2989905113509	330
757.3	81	81.1746169738304	45.2921994295247	330
757.4	81	81.1752079480393	45.285429200582	330
757.5	81	81.1757986655352	45.2786798984359	330
