a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0,1.9,0.8336,1.5471,0.68522,0.67409,2.1479,2.6992,3.31,0,0.68573,1,2.4133
0,1.9,0.83279,1.5499,0.68254,0.66881,2.1479,2.6952,3.3054,7.9605e-05,0.66915,0.98772,2.3989
0,1.9,0.8321,1.5525,0.67843,0.66385,2.148,2.6911,3.3008,0.0002943,0.65276,0.97574,2.3791
0,1.9,0.83112,1.5553,0.67611,0.67458,2.1483,2.6871,3.2962,0.00065461,0.63655,0.96353,2.3659
0,1.9,0.8301,1.558,0.67377,0.67767,2.1486,2.6832,3.2917,0.0011616,0.62051,0.95169,2.3526
0,1.9,0.82902,1.5606,0.67143,0.65872,2.149,2.6792,3.2877,0.0018223,0.60447,0.94105,2.3392
0,1.9,0.82793,1.5632,0.66913,0.67629,2.1495,2.6754,3.2831,0.0026124,0.58894,0.92874,2.3262
0,1.9,0.82682,1.5659,0.66676,0.6795,2.1501,2.6716,3.2787,0.0035577,0.57348,0.91716,2.3129
0,1.9,0.82565,1.5684,0.66444,0.68277,2.1508,2.6678,3.2745,0.0046435,0.55815,0.90598,2.2998
0,1.9,0.82444,1.5709,0.66211,0.68607,2.1515,2.6641,3.2703,0.0058795,0.54301,0.89497,2.3121
0,1.9,0.8232,1.5734,0.65978,0.68181,2.1524,2.6604,3.2662,0.0072589,0.52804,0.88413,2.3044
0,1.9,0.82192,1.5758,0.65746,0.6852,2.1533,2.6567,3.2622,0.0087854,0.51325,0.87345,2.2966
0,1.9,0.82054,1.5779,0.65531,0.68103,2.1544,2.6531,3.2586,0.010448,0.49852,0.864,2.2887
0,1.9,0.81926,1.5805,0.6528,0.68822,2.1555,2.6496,3.2543,0.012293,0.48423,0.85261,2.2809
0,1.9,0.81789,1.5829,0.65244,0.68814,2.1568,2.6461,3.2505,0.014283,0.46999,0.84264,2.276
