a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.5,0.1,9.2456,0.66755,0.20559,0.82015,0.075821,0.42727,0.57777,0.0031188,0.90247,0.80633,1.7976
0.5,0.1,9.2348,0.78605,0.21499,0.40702,0.085259,0.38064,0.56226,0.06751,0.6272,0.72873,1.7996
0.5,0.1,9.2238,0.7993,0.2157,0.41521,0.086728,0.37717,0.56219,0.077532,0.60676,0.7284,1.7992
0.5,0.1,9.1964,0.84407,0.21783,0.44575,0.091784,0.36719,0.56165,0.11203,0.5478,0.72567,1.7991
0.5,0.1,9.163,0.89643,0.22001,0.47958,0.097831,0.35915,0.56435,0.15328,0.50036,0.7392,1.7989
0.5,0.1,9.0263,1.1372,0.22729,0.6091,0.12599,0.33095,0.57053,0.3454,0.3339,0.77011,1.7986
0.5,0.1,8.9954,1.2008,0.22873,0.63411,0.13349,0.32362,0.57286,0.39658,0.29065,0.78177,1.7985
0.5,0.1,8.9945,1.2239,0.22912,0.64274,0.13608,0.32091,0.57334,0.41422,0.27465,0.78419,1.7995
0.5,0.1,8.9619,1.2431,0.23052,0.64974,0.13871,0.31841,0.57411,0.43218,0.25992,0.78805,1.8
0.5,0.1,8.9071,1.2591,0.23261,0.65559,0.14136,0.31601,0.57501,0.45027,0.24574,0.79255,1.8
0.5,0.1,8.8532,1.275,0.23471,0.66124,0.14401,0.31361,0.57592,0.46837,0.2316,0.79709,1.8
0.5,0.1,8.7969,1.2903,0.23692,0.6666,0.14667,0.31123,0.57684,0.48651,0.2175,0.80168,1.8
0.5,0.1,8.7366,1.3048,0.23932,0.67165,0.14935,0.30885,0.57777,0.50477,0.20349,0.80636,1.8
0.5,0.1,8.6798,1.3197,0.24163,0.67667,0.15204,0.30649,0.57872,0.52313,0.18955,0.81111,1.8
0.5,0.1,8.6129,1.3327,0.24435,0.68113,0.15474,0.30415,0.5797,0.54153,0.17573,0.81599,1.8
0.5,0.1,8.5214,1.3419,0.24816,0.68461,0.15747,0.30182,0.58069,0.5602,0.16196,0.82093,1.8
0.5,0.1,8.4282,1.3506,0.2521,0.68792,0.16024,0.29953,0.58173,0.57911,0.14845,0.82613,1.8
0.5,0.1,8.3339,1.3587,0.25615,0.69106,0.16303,0.29726,0.58279,0.59814,0.13506,0.83147,1.8
0.5,0.1,8.2402,1.3666,0.26023,0.6941,0.16585,0.29502,0.58389,0.61733,0.12183,0.83696,1.8
0.5,0.1,8.1483,1.3746,0.26429,0.69709,0.16869,0.29283,0.58505,0.63674,0.10892,0.84277,1.7999
0.5,0.1,8.0569,1.3828,0.26841,0.70015,0.17163,0.29066,0.58625,0.65676,0.096127,0.84876,1.8
0.5,0.1,7.9682,1.3912,0.27244,0.70315,0.17459,0.28861,0.58757,0.67702,0.08402,0.85537,1.7999
0.5,0.1,7.8797,1.4002,0.27654,0.70628,0.1777,0.28659,0.58895,0.69818,0.072088,0.8623,1.8
0.5,0.1,7.7922,1.4094,0.28064,0.70937,0.18087,0.28469,0.59047,0.71983,0.060839,0.86988,1.8
0.5,0.1,7.7048,1.4188,0.2848,0.71274,0.18414,0.28288,0.5921,0.74217,0.050155,0.87805,1.8
0.5,0.1,7.6169,1.4285,0.28904,0.71748,0.18755,0.28118,0.59388,0.7654,0.040148,0.88695,1.8
0.5,0.1,7.6077,1.4297,0.28949,0.71664,0.18793,0.281,0.59559,0.76801,0.039088,0.8955,1.8
0.5,0.1,7.6064,1.4298,0.28952,0.71512,0.18797,0.28099,0.5973,0.76827,0.039035,0.90404,1.7999
0.5,0.1,7.6064,1.4298,0.28951,0.71361,0.18797,0.28099,0.59899,0.76828,0.039032,0.9125,1.7999
0.5,0.1,7.6064,1.4298,0.28951,0.71215,0.18797,0.28099,0.60068,0.76828,0.039032,0.92096,1.7999
0.5,0.1,7.6067,1.4298,0.28951,0.71072,0.18796,0.28099,0.60237,0.76823,0.039041,0.9294,1.7999
0.5,0.1,7.6076,1.4298,0.28949,0.70799,0.18794,0.281,0.60574,0.76809,0.039069,0.94627,1.8
0.5,0.1,6.6606,1.4782,0.31811,0.8207,0.22193,0.27438,0.61648,1,0,1,1.7331
0.5,0.1,9.2602,0.6609,0.20446,0.80772,0.075364,0.43126,0.57621,0,0.92599,0.79854,1.7997
