a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.1,1,0.5541,1.0471,0.34687,1,2.0571,2.172,2.3486,0,0.99814,1,1.4
0.1,1,0.55406,1.0476,0.34647,1,2.0575,2.1721,2.3482,0.0056196,1,0.99673,1.4
0.1,1,0.55429,1.0491,0.34573,1,2.0576,2.1715,2.3469,0.0071065,0.97743,0.98503,1.4
0.1,1,0.55425,1.0496,0.34534,1,2.0579,2.1715,2.3465,0.012711,0.97924,0.98172,1.4
0.1,1,0.5542,1.0501,0.34495,1,2.0583,2.1716,2.3461,0.018346,0.98113,0.97847,1.4
0.1,1,0.55443,1.0515,0.34423,1,2.0584,2.171,2.3448,0.019887,0.95868,0.96688,1.4
0.1,1,0.55439,1.052,0.34384,1,2.0587,2.171,2.3444,0.025531,0.96059,0.96364,1.4
0.1,1,0.55435,1.0525,0.34345,1,2.0591,2.1711,2.344,0.031166,0.96248,0.96039,1.4
0.1,1,0.55459,1.0539,0.34275,1,2.0592,2.1705,2.3427,0.032756,0.94015,0.9489,1.4
0.1,1,0.55455,1.0544,0.34237,1,2.0595,2.1706,2.3423,0.038441,0.94216,0.94575,1.4
0.1,1,0.55451,1.0549,0.34198,1,2.0599,2.1706,2.342,0.044085,0.94407,0.94252,1.4
0.1,1,0.55474,1.0563,0.3413,1,2.06,2.17,2.3407,0.045727,0.92187,0.93113,1.4
0.1,1,0.5547,1.0568,0.34092,1,2.0604,2.1701,2.3403,0.051423,0.9239,0.928,1.4
0.1,1,0.55467,1.0573,0.34055,1,2.0607,2.1701,2.3399,0.057102,0.92588,0.92483,1.4
0.1,1,0.5549,1.0587,0.33988,1,2.0608,2.1696,2.3386,0.058815,0.90385,0.91358,1.4
0.1,1,0.55487,1.0592,0.33951,1,2.0612,2.1696,2.3383,0.064489,0.90584,0.91042,1.4
0.1,1,0.55483,1.0597,0.33914,1,2.0615,2.1697,2.3379,0.070207,0.90793,0.90734,1.4
0.1,1,0.55507,1.0611,0.33849,1,2.0616,2.1691,2.3366,0.071967,0.88601,0.89619,1.4
0.1,1,0.55504,1.0616,0.33812,1,2.062,2.1691,2.3363,0.07767,0.88804,0.89306,1.4
0.1,1,0.555,1.0621,0.33775,1,2.0624,2.1692,2.3359,0.0834,0.89017,0.89002,1.4
0.1,1,0.55525,1.0635,0.33712,1,2.0625,2.1686,2.3346,0.085203,0.86836,0.87895,1.4
0.1,1,0.55521,1.064,0.33676,1,2.0628,2.1687,2.3343,0.090945,0.87049,0.8759,1.4
