a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,2,0.84091,2.3313,0.86217,0.78432,2.909,3.3562,4.2706,0,0.17867,0.97686,2
1,2,0.84069,2.3333,0.86386,0.78551,2.9092,3.354,4.2688,0.00026277,0.1726,0.97176,1.9999
1,2,0.84051,2.3352,0.86552,0.78664,2.9096,3.3519,4.2669,0.0007808,0.16684,0.96646,2
1,2,0.8403,2.3369,0.86718,0.78773,2.9103,3.35,4.2653,0.0016966,0.16142,0.96199,2
1,2,0.84009,2.3384,0.86882,0.78518,2.9112,3.3482,4.2639,0.00293,0.15629,0.95805,2
1,2,0.83985,2.3397,0.87045,0.78613,2.9123,3.3465,4.2627,0.0044684,0.15144,0.95467,2
1,2,0.83958,2.3407,0.87203,0.78711,2.9137,3.3448,4.2618,0.0063329,0.14687,0.95199,1.9999
1,2,0.83939,2.3419,0.87368,0.78798,2.9152,3.3433,4.2607,0.0083276,0.14247,0.94897,2
1,2,0.83916,2.3428,0.87527,0.78883,2.9169,3.3418,4.2599,0.010662,0.13836,0.94675,2
1,2,0.83894,2.3436,0.87683,0.78962,2.9188,3.3404,4.2593,0.013279,0.13451,0.94492,2
1,2,0.83862,2.344,0.87818,0.78683,2.9211,3.3392,4.259,0.016375,0.13108,0.94422,1.9997
1,2,0.83846,2.3445,0.87979,0.78744,2.9233,3.338,4.2585,0.019458,0.12768,0.94288,1.9999
1,2,0.83823,2.345,0.8813,0.78813,2.9257,3.3368,4.2582,0.022647,0.12436,0.94199,1.9999
1,2,0.8379,2.3453,0.88267,0.78892,2.9281,3.3357,4.2581,0.025933,0.1211,0.94152,1.9997
1,2,0.83773,2.3458,0.88437,0.78954,2.9304,3.3345,4.2576,0.029122,0.1178,0.94035,1.9999
1,2,0.83739,2.346,0.88577,0.79035,2.9329,3.3333,4.2575,0.032473,0.11461,0.93999,1.9997
1,2,0.83671,2.3457,0.88649,0.78797,2.9355,3.3323,4.2579,0.036094,0.1116,0.94116,1.9983
1,2,0.83695,2.3469,0.88918,0.79171,2.9377,3.3311,4.2569,0.039067,0.10819,0.9382,2
1,2,0.83664,2.3472,0.89076,0.78895,2.9402,3.3299,4.2567,0.042473,0.10506,0.93771,1.9999
1,2,0.83626,2.3474,0.8922,0.78982,2.9428,3.3288,4.2566,0.045953,0.10199,0.93753,1.9996
1,2,0.83606,2.3478,0.89412,0.79048,2.9453,3.3277,4.2563,0.049351,0.098881,0.93669,1.9999
1,2,0.83574,2.3481,0.89583,0.79127,2.9478,3.3267,4.2562,0.052851,0.095847,0.93627,1.9999
