a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.8,0.8,1.5023,1.6615,0.50741,0.677,1.1497,1.6782,2.1772,0,0.54274,1,2
0.8,0.8,1.5022,1.6656,0.50866,0.67403,1.15,1.6746,2.1749,0.00055397,0.52871,0.9915,2
0.8,0.8,1.5022,1.6695,0.50994,0.67602,1.1506,1.6711,2.1726,0.0014673,0.5151,0.98342,2
0.8,0.8,1.502,1.6731,0.51122,0.67794,1.1514,1.6678,2.1705,0.0028159,0.50198,0.97591,2
0.8,0.8,1.5019,1.6765,0.51252,0.67977,1.1525,1.6646,2.1686,0.0046603,0.4894,0.96901,2
0.8,0.8,1.5017,1.6796,0.51382,0.67665,1.154,1.6616,2.167,0.0070875,0.47746,0.96304,2
0.8,0.8,1.5013,1.6823,0.51512,0.67837,1.1558,1.6587,2.1656,0.0099999,0.46603,0.95796,1.9998
0.8,0.8,1.5012,1.6852,0.51645,0.67999,1.1577,1.6558,2.164,0.012978,0.45474,0.95232,2
0.8,0.8,1.5009,1.6879,0.51778,0.68165,1.1597,1.653,2.1626,0.016205,0.44369,0.94733,2
0.8,0.8,1.5005,1.6904,0.51912,0.6786,1.1618,1.6502,2.1614,0.019629,0.43283,0.94295,1.9998
0.8,0.8,1.5001,1.693,0.52049,0.68029,1.1639,1.6474,2.1601,0.023054,0.422,0.93824,1.9998
0.8,0.8,1.4997,1.6956,0.52188,0.68199,1.1661,1.6447,2.1588,0.026558,0.41126,0.93362,1.9998
0.8,0.8,1.4995,1.6982,0.5233,0.68366,1.1682,1.642,2.1574,0.030044,0.40053,0.92863,2
0.8,0.8,1.499,1.7008,0.52472,0.68078,1.1705,1.6393,2.1562,0.033682,0.38993,0.92421,2
0.8,0.8,1.4985,1.7033,0.52617,0.68257,1.1728,1.6366,2.155,0.037376,0.3794,0.91985,2
0.8,0.8,1.498,1.7058,0.52764,0.68438,1.1751,1.6339,2.1538,0.041127,0.36893,0.91557,1.9999
0.8,0.8,1.4975,1.7083,0.52912,0.68621,1.1774,1.6313,2.1526,0.044918,0.35851,0.91127,2
0.8,0.8,1.4969,1.7108,0.53063,0.68355,1.1798,1.6287,2.1515,0.048783,0.34817,0.90714,2
0.8,0.8,1.4961,1.7132,0.53213,0.68551,1.1823,1.6261,2.1504,0.052778,0.33795,0.90351,1.9998
0.8,0.8,1.4955,1.7157,0.5337,0.68741,1.1847,1.6234,2.1492,0.056688,0.32767,0.89918,1.9999
0.8,0.8,1.4948,1.7182,0.53528,0.68938,1.1872,1.6209,2.1482,0.060724,0.31752,0.89528,1.9999
0.8,0.8,1.4941,1.7207,0.53688,0.68697,1.1897,1.6183,2.1471,0.064798,0.30741,0.89136,2
0.8,0.8,1.4932,1.7232,0.5385,0.68903,1.1923,1.6157,2.1461,0.068963,0.2974,0.8877,1.9999
0.8,0.8,1.4922,1.7255,0.5401,0.69117,1.1949,1.6132,2.1452,0.073256,0.28752,0.88449,1.9997
0.8,0.8,1.4913,1.728,0.54177,0.6933,1.1976,1.6107,2.1442,0.077531,0.27764,0.88091,1.9997
0.8,0.8,1.4906,1.7306,0.54354,0.69112,1.2002,1.6082,2.1431,0.081775,0.26772,0.87687,2
0.8,0.8,1.4894,1.733,0.5452,0.6934,1.203,1.6057,2.1423,0.086283,0.25809,0.87402,1.9997
0.8,0.8,1.4884,1.7354,0.54697,0.69567,1.2057,1.6033,2.1413,0.090763,0.24843,0.87071,1.9997
0.8,0.8,1.4874,1.738,0.54883,0.69793,1.2085,1.6008,2.1403,0.095238,0.23876,0.86705,1.9999
0.8,0.8,1.4863,1.7406,0.55068,0.69619,1.2113,1.5984,2.1394,0.099856,0.22925,0.86384,2
