a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0,1.4,0.78949,1.3273,0.41957,0.84356,1.8106,2.0258,2.5016,0,0.50239,1,1.8
0,1.4,0.78955,1.3297,0.41901,0.8441,1.8107,2.0237,2.499,0.00012347,0.49188,0.99058,1.8
0,1.4,0.78961,1.332,0.41844,0.84393,1.8107,2.0216,2.4963,0.00033215,0.48148,0.98127,1.8
0,1.4,0.78966,1.3343,0.41785,0.84264,1.8108,2.0195,2.4937,0.00062822,0.47119,0.97209,1.8
0,1.4,0.78972,1.3364,0.41743,0.84894,1.811,2.0175,2.4911,0.0010112,0.46101,0.96301,1.8
0,1.4,0.78977,1.3386,0.41693,0.85432,1.8111,2.0155,2.4886,0.0014797,0.45094,0.95406,1.8
0,1.4,0.78983,1.3408,0.41642,0.85654,1.8113,2.0135,2.4861,0.0020384,0.44099,0.94523,1.8
0,1.4,0.78985,1.3438,0.41509,0.82854,1.8115,2.0115,2.4837,0.002708,0.43118,0.93675,1.8
0,1.4,0.78994,1.3452,0.41541,0.85905,1.8117,2.0096,2.4812,0.0034219,0.42142,0.92793,1.8
0,1.4,0.78999,1.3473,0.41492,0.85528,1.812,2.0077,2.4788,0.0042656,0.41185,0.91955,1.8
0,1.4,0.79004,1.3495,0.41437,0.85158,1.8123,2.0058,2.4764,0.0051514,0.4023,0.9111,1.8
0,1.4,0.7901,1.3516,0.41394,0.85771,1.8126,2.0039,2.474,0.0061443,0.39291,0.90287,1.8
0,1.4,0.79015,1.3536,0.41349,0.85889,1.8129,2.002,2.4717,0.007241,0.38365,0.89483,1.8
0,1.4,0.7902,1.3557,0.41301,0.86006,1.8133,2.0002,2.4694,0.0083757,0.37443,0.88672,1.8
0,1.4,0.79025,1.3577,0.41257,0.86121,1.8137,1.9984,2.4672,0.0096314,0.36538,0.8789,1.8
0,1.4,0.79031,1.3598,0.41212,0.86235,1.8141,1.9966,2.465,0.010935,0.35637,0.87104,1.8
0,1.4,0.79036,1.3618,0.41171,0.86347,1.8145,1.9948,2.4628,0.012348,0.34751,0.86335,1.8
0,1.4,0.79042,1.3637,0.41133,0.86458,1.815,1.9931,2.4606,0.013844,0.33876,0.85579,1.8
0,1.4,0.79045,1.3656,0.41104,0.86079,1.8155,1.9914,2.4587,0.015517,0.3303,0.84881,1.8
0,1.4,0.79052,1.3676,0.41061,0.8619,1.816,1.9896,2.4564,0.017056,0.32154,0.84098,1.8
0,1.4,0.79058,1.3695,0.41027,0.86297,1.8165,1.9879,2.4544,0.018767,0.31307,0.83372,1.8
0,1.4,0.79063,1.3714,0.40995,0.86403,1.8171,1.9862,2.4523,0.020546,0.30468,0.82656,1.8
0,1.4,0.79068,1.3733,0.40965,0.86508,1.8177,1.9846,2.4503,0.022393,0.29639,0.81954,1.8
0,1.4,0.79074,1.3751,0.40934,0.86612,1.8183,1.9829,2.4483,0.024286,0.28815,0.81252,1.8
0,1.4,0.7908,1.377,0.40903,0.86715,1.8189,1.9813,2.4463,0.026214,0.27994,0.80548,1.8
0,1.4,0.79085,1.3788,0.40874,0.86817,1.8195,1.9797,2.4444,0.028216,0.27184,0.79863,1.8
0,1.4,0.7909,1.3807,0.40847,0.86918,1.8202,1.9781,2.4424,0.030269,0.2638,0.79182,1.8
0,1.4,0.79096,1.3825,0.40822,0.86562,1.8208,1.9765,2.4405,0.032372,0.25583,0.78509,1.8
0,1.4,0.79101,1.3843,0.40798,0.86645,1.8215,1.9749,2.4386,0.034525,0.24792,0.77843,1.8
0,1.4,0.79107,1.386,0.40778,0.86744,1.8222,1.9733,2.4368,0.036746,0.24011,0.77193,1.8
0,1.4,0.79112,1.3878,0.40754,0.86843,1.8229,1.9718,2.4349,0.038975,0.23229,0.76531,1.8
0,1.4,0.79118,1.3896,0.40733,0.8694,1.8236,1.9702,2.4331,0.041264,0.22455,0.75883,1.8
0,1.4,0.79123,1.3913,0.40712,0.87037,1.8244,1.9687,2.4312,0.043597,0.21688,0.75242,1.8
0,1.4,0.79128,1.393,0.40691,0.87133,1.8251,1.9672,2.4294,0.045972,0.20925,0.74605,1.8
0,1.4,0.79133,1.3948,0.40673,0.87228,1.8259,1.9657,2.4277,0.048409,0.20172,0.73984,1.8
0,1.4,0.79139,1.3965,0.40651,0.87322,1.8266,1.9642,2.4259,0.050866,0.19419,0.73352,1.8
0,1.4,0.79144,1.3982,0.40633,0.86954,1.8274,1.9627,2.4241,0.05339,0.18675,0.72736,1.8
0,1.4,0.79149,1.3998,0.40617,0.87047,1.8282,1.9612,2.4224,0.055977,0.17942,0.72136,1.8
0,1.4,0.79152,1.4014,0.40607,0.87138,1.8291,1.9598,2.4208,0.058657,0.17225,0.71572,1.8
0,1.4,0.79159,1.4031,0.40583,0.87231,1.8299,1.9583,2.419,0.06126,0.16486,0.70937,1.8
0,1.4,0.79164,1.4048,0.40569,0.87321,1.8308,1.9569,2.4173,0.063991,0.15769,0.70349,1.8
0,1.4,0.79169,1.4064,0.40558,0.8741,1.8317,1.9555,2.4157,0.066791,0.15061,0.69771,1.8
0,1.4,0.79174,1.408,0.40548,0.87499,1.8325,1.954,2.414,0.06964,0.14358,0.69193,1.8
0,1.4,0.79179,1.4096,0.40543,0.87587,1.8335,1.9527,2.4124,0.072563,0.13666,0.68632,1.8
0,1.4,0.79184,1.4111,0.40541,0.87674,1.8344,1.9513,2.4109,0.075549,0.12983,0.68085,1.8
0,1.4,0.7919,1.4127,0.40539,0.87761,1.8354,1.9499,2.4093,0.078576,0.12303,0.6753,1.8
0,1.4,0.79194,1.4142,0.40541,0.87399,1.8363,1.9486,2.4078,0.081668,0.11634,0.66999,1.8
0,1.4,0.79199,1.4157,0.40546,0.87485,1.8373,1.9473,2.4063,0.084811,0.1097,0.66467,1.8
0,1.4,0.79202,1.4171,0.4056,0.8757,1.8383,1.946,2.4049,0.088039,0.10325,0.6598,1.8
0,1.4,0.79206,1.4186,0.40567,0.87656,1.8393,1.9447,2.4034,0.09126,0.096713,0.65459,1.8
0,1.4,0.79213,1.4201,0.40568,0.87742,1.8404,1.9434,2.4018,0.094485,0.090103,0.64906,1.8
0,1.4,0.79215,1.4215,0.40587,0.87826,1.8414,1.9421,2.4005,0.097839,0.083813,0.64436,1.8
0,1.4,0.79222,1.423,0.40592,0.87911,1.8425,1.9408,2.399,0.10115,0.077307,0.63894,1.8
0,1.4,0.79226,1.4245,0.40605,0.87996,1.8435,1.9395,2.3975,0.10453,0.070959,0.63387,1.8
0,1.4,0.7923,1.4259,0.40621,0.8808,1.8446,1.9383,2.3961,0.10796,0.064697,0.62897,1.8
0,1.4,0.79234,1.4273,0.4064,0.88164,1.8457,1.937,2.3947,0.11144,0.058488,0.62409,1.8
0,1.4,0.79238,1.4287,0.40661,0.88065,1.8468,1.9358,2.3934,0.11496,0.05233,0.61929,1.8
0,1.4,0.79241,1.4301,0.40687,0.87899,1.8479,1.9346,2.3921,0.11854,0.046267,0.61464,1.8
0,1.4,0.79244,1.4314,0.40714,0.87984,1.8491,1.9334,2.3907,0.12215,0.040232,0.60997,1.8
0,1.4,0.79246,1.4327,0.40762,0.88071,1.8503,1.9322,2.3895,0.12599,0.034487,0.6056,1.8
0,1.4,0.79248,1.434,0.40828,0.88159,1.8515,1.9311,2.3883,0.13003,0.028997,0.6015,1.8
0,1.4,0.79249,1.4351,0.40909,0.8825,1.8529,1.9301,2.3872,0.13425,0.023748,0.59766,1.8
0,1.4,0.79248,1.4363,0.41007,0.88343,1.8543,1.9291,2.3862,0.13868,0.018759,0.59409,1.8
0,1.4,0.79245,1.4373,0.41123,0.8844,1.8557,1.9282,2.3853,0.14334,0.014059,0.59083,1.8
0,1.4,0.7924,1.4382,0.41258,0.8854,1.8573,1.9273,2.3844,0.14825,0.0096753,0.58786,1.8
0,1.4,0.79232,1.4391,0.41418,0.88647,1.8589,1.9265,2.3837,0.15351,0.00575,0.58541,1.8
0,1.4,0.79218,1.4398,0.41613,0.88761,1.8607,1.9258,2.3832,0.15925,0.0024409,0.58363,1.8
0,1.4,0.79197,1.4402,0.41854,0.88888,1.8628,1.9253,2.383,0.16567,0,0.58276,1.8
0,1.4,0.78919,1.3328,0.4137,0.85711,1.8108,2.0257,2.4948,0.00052919,0.50221,0.97597,1.8
0,1.4,0.78925,1.3352,0.41314,0.85334,1.8108,2.0236,2.4921,0.00065866,0.49171,0.96657,1.8
0,1.4,0.78931,1.3375,0.41261,0.85467,1.8109,2.0216,2.4895,0.00088807,0.48134,0.95734,1.8
0,1.4,0.78937,1.3398,0.41205,0.856,1.811,2.0195,2.4869,0.0011762,0.47103,0.94809,1.8
0,1.4,0.78943,1.3421,0.41151,0.8573,1.8111,2.0175,2.4843,0.0015706,0.46087,0.93903,1.8
0,1.4,0.78949,1.3443,0.41099,0.85859,1.8113,2.0155,2.4818,0.0020585,0.45082,0.93013,1.8
0,1.4,0.78954,1.3465,0.41046,0.85986,1.8115,2.0135,2.4793,0.0026403,0.4409,0.9213,1.8
0,1.4,0.7896,1.3487,0.40995,0.86111,1.8117,2.0115,2.4768,0.0033282,0.43112,0.91268,1.8
0,1.4,0.78965,1.3509,0.40943,0.85734,1.8119,2.0096,2.4744,0.004083,0.42141,0.90408,1.8
0,1.4,0.78971,1.3531,0.40893,0.85856,1.8122,2.0077,2.472,0.0049404,0.41184,0.89566,1.8
0,1.4,0.78976,1.3552,0.40845,0.85977,1.8125,2.0058,2.4696,0.0058883,0.40239,0.88736,1.8
0,1.4,0.78982,1.3573,0.40797,0.86096,1.8128,2.0039,2.4673,0.0069269,0.39305,0.87918,1.8
0,1.4,0.78987,1.3594,0.40751,0.86213,1.8132,2.0021,2.465,0.008057,0.38383,0.87114,1.8
0,1.4,0.78992,1.3614,0.40707,0.86328,1.8136,2.0003,2.4628,0.0092866,0.37474,0.86327,1.8
0,1.4,0.78998,1.3635,0.40664,0.86441,1.814,1.9985,2.4605,0.010594,0.36575,0.85546,1.8
0,1.4,0.79004,1.3655,0.40622,0.86553,1.8144,1.9967,2.4583,0.011969,0.35683,0.84767,1.8
0,1.4,0.7901,1.3675,0.40583,0.86176,1.8149,1.9949,2.4562,0.013446,0.34806,0.84009,1.8
0,1.4,0.79015,1.3694,0.40548,0.86285,1.8154,1.9932,2.4541,0.015018,0.33942,0.83271,1.8
0,1.4,0.79021,1.3714,0.40512,0.86393,1.8159,1.9915,2.452,0.016647,0.33084,0.82534,1.8
0,1.4,0.79026,1.3732,0.40485,0.86498,1.8164,1.9898,2.45,0.018417,0.32249,0.81843,1.8
0,1.4,0.79033,1.3752,0.40444,0.86605,1.817,1.9881,2.4479,0.020112,0.31394,0.81087,1.8
0,1.4,0.79039,1.3771,0.40411,0.86709,1.8175,1.9864,2.4458,0.021934,0.3056,0.8037,1.8
0,1.4,0.79045,1.379,0.4038,0.86812,1.8181,1.9848,2.4438,0.023823,0.29735,0.79667,1.8
0,1.4,0.79051,1.3809,0.4035,0.86914,1.8187,1.9832,2.4418,0.025774,0.28918,0.78973,1.8
0,1.4,0.79057,1.3827,0.40321,0.86784,1.8194,1.9815,2.4399,0.027775,0.28108,0.78286,1.8
0,1.4,0.79063,1.3845,0.40296,0.86638,1.82,1.9799,2.438,0.029842,0.27307,0.77615,1.8
0,1.4,0.79069,1.3864,0.40271,0.86738,1.8207,1.9783,2.4361,0.031951,0.26511,0.76943,1.8
0,1.4,0.79075,1.3882,0.40247,0.86837,1.8214,1.9768,2.4342,0.034105,0.2572,0.76277,1.8
0,1.4,0.7908,1.3899,0.4023,0.86933,1.8221,1.9752,2.4324,0.036367,0.24949,0.75655,1.8
0,1.4,0.79087,1.3917,0.402,0.87032,1.8228,1.9736,2.4305,0.038558,0.24157,0.74964,1.8
0,1.4,0.79093,1.3935,0.40176,0.87128,1.8235,1.9721,2.4286,0.040842,0.23382,0.7431,1.8
0,1.4,0.79099,1.3953,0.40153,0.87223,1.8242,1.9706,2.4268,0.04319,0.22616,0.7367,1.8
0,1.4,0.79105,1.397,0.40134,0.87317,1.825,1.969,2.425,0.045606,0.2186,0.73046,1.8
0,1.4,0.79111,1.3987,0.40111,0.86946,1.8258,1.9675,2.4232,0.048049,0.21105,0.72412,1.8
0,1.4,0.79117,1.4004,0.40094,0.87038,1.8265,1.9661,2.4215,0.050572,0.20363,0.71803,1.8
0,1.4,0.79122,1.4021,0.40076,0.8713,1.8274,1.9646,2.4197,0.05314,0.19626,0.71194,1.8
0,1.4,0.79128,1.4038,0.40058,0.8722,1.8282,1.9631,2.418,0.055757,0.18895,0.70591,1.8
0,1.4,0.79132,1.4053,0.40048,0.87309,1.829,1.9617,2.4164,0.058469,0.18182,0.70033,1.8
0,1.4,0.7914,1.4071,0.40023,0.87399,1.8299,1.9602,2.4146,0.061139,0.17451,0.69405,1.8
