a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.9,1,1.3136,1.8666,0.5709,0.69951,1.4556,1.9962,2.5576,0,0.49902,0.97323,2
0.9,1,1.3135,1.8689,0.57238,0.69634,1.4568,1.9931,2.5563,0.0018173,0.4874,0.9686,1.9999
0.9,1,1.3134,1.8707,0.57382,0.69741,1.4587,1.9904,2.5553,0.0046503,0.47695,0.96505,1.9998
0.9,1,1.3133,1.8725,0.57529,0.69847,1.4606,1.9877,2.5543,0.0076298,0.46666,0.96169,1.9998
0.9,1,1.3132,1.8742,0.57676,0.69955,1.4626,1.985,2.5534,0.010671,0.45642,0.95851,1.9998
0.9,1,1.3131,1.876,0.57827,0.70061,1.4646,1.9824,2.5524,0.013681,0.44619,0.9548,2
0.9,1,1.313,1.8778,0.57979,0.70172,1.4667,1.9797,2.5514,0.01678,0.43603,0.95152,2
0.9,1,1.3126,1.8793,0.5813,0.69855,1.4688,1.9771,2.5507,0.02001,0.42598,0.94899,1.9998
0.9,1,1.3124,1.881,0.58285,0.69972,1.4709,1.9745,2.5499,0.023205,0.41592,0.94593,1.9998
0.9,1,1.3122,1.8827,0.58442,0.70092,1.473,1.9719,2.549,0.026444,0.40591,0.94293,1.9998
0.9,1,1.312,1.8845,0.58603,0.70208,1.4751,1.9693,2.548,0.02965,0.3959,0.93942,2
0.9,1,1.3117,1.8861,0.58764,0.70333,1.4773,1.9667,2.5473,0.032992,0.38599,0.93664,2
0.9,1,1.3113,1.8876,0.58924,0.70036,1.4796,1.9641,2.5466,0.036412,0.37617,0.93419,1.9998
0.9,1,1.311,1.8894,0.59092,0.70163,1.4818,1.9615,2.5457,0.039776,0.36631,0.93108,2
0.9,1,1.3106,1.8909,0.59257,0.70299,1.4841,1.959,2.545,0.043285,0.35658,0.92874,1.9998
0.9,1,1.3103,1.8926,0.5943,0.70429,1.4864,1.9565,2.5442,0.046729,0.34682,0.92567,2
0.9,1,1.3098,1.8942,0.59601,0.70567,1.4887,1.9539,2.5434,0.050283,0.33716,0.92312,2
0.9,1,1.3093,1.8958,0.59774,0.70291,1.4911,1.9514,2.5428,0.053897,0.32756,0.9207,2
0.9,1,1.3082,1.8968,0.59928,0.70458,1.4937,1.949,2.5427,0.057877,0.31829,0.92055,1.9989
0.9,1,1.3082,1.8988,0.60124,0.70587,1.496,1.9465,2.5415,0.061321,0.30856,0.91643,1.9997
0.9,1,1.3077,1.9005,0.6031,0.70732,1.4984,1.944,2.5408,0.065006,0.29906,0.91368,1.9999
0.9,1,1.3071,1.9021,0.60494,0.70884,1.5009,1.9415,2.5401,0.068799,0.28966,0.91136,2
0.9,1,1.3065,1.9036,0.60679,0.70633,1.5035,1.9391,2.5396,0.07268,0.28036,0.90935,1.9999
0.9,1,1.3057,1.905,0.60861,0.70799,1.5061,1.9367,2.5391,0.076672,0.27117,0.90779,1.9997
0.9,1,1.305,1.9065,0.61053,0.70962,1.5087,1.9343,2.5386,0.080654,0.26198,0.90583,1.9997
0.9,1,1.3044,1.9081,0.61254,0.71124,1.5114,1.9319,2.5379,0.084624,0.25279,0.90348,1.9999
0.9,1,1.3036,1.9096,0.61453,0.71294,1.5141,1.9296,2.5374,0.08872,0.24372,0.9016,2
0.9,1,1.3027,1.911,0.61646,0.71075,1.5168,1.9272,2.537,0.092963,0.23482,0.90038,1.9997
0.9,1,1.3018,1.9125,0.61849,0.71254,1.5196,1.9249,2.5366,0.097206,0.22591,0.89878,1.9997
0.9,1,1.301,1.914,0.62063,0.71434,1.5225,1.9226,2.5361,0.10147,0.21704,0.89694,1.9999
0.9,1,1.3001,1.9155,0.62274,0.71622,1.5253,1.9203,2.5357,0.10586,0.2083,0.89556,1.9999
0.9,1,1.2991,1.917,0.62491,0.71422,1.5283,1.9181,2.5353,0.11032,0.19964,0.89419,2
0.9,1,1.2979,1.9183,0.62698,0.71625,1.5313,1.9158,2.5351,0.11495,0.19116,0.89349,1.9997
0.9,1,1.2969,1.9197,0.6292,0.71827,1.5344,1.9136,2.5348,0.1196,0.1827,0.89246,1.9997
0.9,1,1.2959,1.9212,0.63161,0.7203,1.5375,1.9114,2.5344,0.12427,0.17427,0.89112,2
