a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,1,1.2093,1.9892,0.6144,0.77961,1.6894,1.9383,2.6397,0.070662,0.13574,0.92467,1.8
1,1,1.209,1.9914,0.61543,0.77744,1.6914,1.9361,2.6385,0.074122,0.12908,0.92098,1.8
1,1,1.2087,1.9934,0.61657,0.7789,1.6934,1.9339,2.6375,0.077698,0.12261,0.91777,1.7999
1,1,1.2084,1.9958,0.61767,0.78035,1.6955,1.9317,2.6362,0.081267,0.116,0.91379,1.8
1,1,1.2081,1.9979,0.61889,0.78186,1.6977,1.9295,2.6352,0.084967,0.10965,0.91052,1.8
1,1,1.2077,2,0.62015,0.78338,1.6999,1.9274,2.6342,0.088737,0.10338,0.9073,1.8
1,1,1.2073,2.0022,0.62146,0.78144,1.7021,1.9253,2.6332,0.092577,0.097185,0.90414,1.8
1,1,1.2069,2.0042,0.62284,0.78303,1.7044,1.9233,2.6323,0.096499,0.091111,0.90119,1.8
1,1,1.2065,2.0063,0.62427,0.78466,1.7067,1.9213,2.6314,0.10051,0.085165,0.89847,1.8
1,1,1.206,2.0083,0.62575,0.78633,1.7091,1.9193,2.6306,0.1046,0.07931,0.89581,1.8
1,1,1.2055,2.0103,0.62729,0.78802,1.7115,1.9174,2.6298,0.10877,0.073546,0.89323,1.8
1,1,1.2049,2.0121,0.62891,0.78635,1.714,1.9156,2.6292,0.11307,0.06804,0.89138,1.7999
1,1,1.2044,2.0143,0.63054,0.78812,1.7165,1.9137,2.6283,0.11739,0.062405,0.88869,1.8
1,1,1.2038,2.016,0.63227,0.78996,1.7191,1.9119,2.6278,0.12188,0.057146,0.88717,1.7999
1,1,1.2032,2.0181,0.63403,0.79181,1.7217,1.9101,2.6271,0.1264,0.051772,0.88482,1.8
1,1,1.2025,2.0199,0.63589,0.7904,1.7244,1.9084,2.6266,0.13109,0.046703,0.8833,1.8
1,1,1.2017,2.0216,0.63782,0.79238,1.7272,1.9068,2.6263,0.1359,0.041864,0.88229,1.7999
1,1,1.201,2.0236,0.63981,0.79441,1.73,1.9051,2.6258,0.14079,0.036975,0.88066,1.8
1,1,1.2002,2.0253,0.64188,0.7965,1.733,1.9036,2.6255,0.14584,0.032367,0.87969,1.8
1,1,1.1993,2.027,0.64405,0.7954,1.736,1.9021,2.6253,0.15104,0.027965,0.87901,1.8
1,1,1.1983,2.0285,0.64631,0.79765,1.7391,1.9008,2.6253,0.15642,0.023898,0.87912,1.7999
1,1,1.1974,2.0303,0.64869,0.79996,1.7423,1.8994,2.6251,0.16193,0.019782,0.87846,1.8
1,1,1.1963,2.0319,0.65116,0.80236,1.7456,1.8981,2.6251,0.16765,0.016017,0.87856,1.8
1,1,1.1951,2.0332,0.65375,0.80168,1.7491,1.897,2.6255,0.1736,0.012698,0.87966,1.7999
1,1,1.1939,2.0348,0.65652,0.80429,1.7526,1.8959,2.6257,0.17976,0.0094463,0.88025,1.8
1,1,1.1925,2.0362,0.65942,0.80703,1.7564,1.8949,2.6261,0.18618,0.0066055,0.88159,1.8
1,1,1.1911,2.0374,0.6625,0.80678,1.7603,1.8941,2.6267,0.19293,0.0042018,0.88359,1.8
1,1,1.1894,2.0386,0.66577,0.80981,1.7644,1.8935,2.6276,0.2,0.0022496,0.88626,1.8
1,1,1.1877,2.0396,0.6693,0.81303,1.7687,1.893,2.6286,0.20749,0.00079339,0.88946,1.8
1,1,1.1858,2.0405,0.67308,0.8134,1.7733,1.8927,2.6299,0.21544,0,0.89371,1.8
1,1,1.2108,1.9908,0.6035,0.77567,1.6832,1.9487,2.6356,0.059996,0.1667,0.9116,1.8
1,1,1.2106,1.9929,0.60446,0.77698,1.6851,1.9464,2.6344,0.063272,0.15983,0.90785,1.7999
1,1,1.2105,1.9954,0.60538,0.77829,1.687,1.944,2.633,0.066548,0.15286,0.90341,1.8
1,1,1.21,1.9968,0.60667,0.7761,1.689,1.9419,2.6325,0.070101,0.14665,0.90196,1.7996
1,1,1.21,1.9997,0.60755,0.77743,1.691,1.9395,2.6307,0.073404,0.13949,0.89614,1.7999
1,1,1.2098,2.0019,0.60872,0.77883,1.693,1.9373,2.6295,0.076944,0.13291,0.89253,1.7999
1,1,1.2096,2.0042,0.6099,0.78025,1.6951,1.9351,2.6283,0.080522,0.12633,0.88861,1.8
1,1,1.2093,2.0064,0.61116,0.7817,1.6972,1.933,2.6272,0.084185,0.1199,0.88511,1.8
1,1,1.2087,2.0077,0.61267,0.77973,1.6995,1.931,2.627,0.088062,0.11417,0.88441,1.7996
1,1,1.2086,2.0105,0.61386,0.78119,1.7016,1.9288,2.6253,0.091737,0.10745,0.87916,1.7999
1,1,1.2083,2.0126,0.61525,0.78273,1.7038,1.9267,2.6243,0.095596,0.1013,0.8761,1.7999
1,1,1.208,2.0148,0.61667,0.78429,1.7061,1.9247,2.6233,0.099504,0.095143,0.87278,1.8
1,1,1.2076,2.0169,0.61815,0.78588,1.7084,1.9226,2.6224,0.1035,0.089146,0.86986,1.8
1,1,1.2068,2.0181,0.61982,0.78414,1.7108,1.9209,2.6223,0.10769,0.083855,0.86975,1.7996
1,1,1.2067,2.021,0.62127,0.78575,1.7132,1.9187,2.6207,0.11172,0.077489,0.86462,1.8
1,1,1.2062,2.0229,0.62291,0.78746,1.7156,1.9168,2.62,0.11596,0.071848,0.86233,1.8
1,1,1.2057,2.025,0.6246,0.7892,1.7181,1.915,2.6193,0.12028,0.066274,0.85999,1.8
1,1,1.2052,2.0269,0.62635,0.78765,1.7207,1.9131,2.6186,0.1247,0.06084,0.8579,1.8
1,1,1.2046,2.0288,0.62816,0.78948,1.7233,1.9114,2.618,0.12921,0.055528,0.85598,1.8
1,1,1.2039,2.0305,0.63004,0.79138,1.726,1.9097,2.6176,0.13384,0.050469,0.85474,1.7999
1,1,1.2033,2.0326,0.63197,0.7933,1.7287,1.9079,2.617,0.13855,0.045337,0.85277,1.8
1,1,1.2026,2.0344,0.63398,0.79202,1.7315,1.9063,2.6165,0.14339,0.040443,0.85135,1.8
1,1,1.2017,2.036,0.63607,0.79408,1.7344,1.9048,2.6164,0.14837,0.035857,0.85076,1.7999
1,1,1.201,2.038,0.63824,0.79619,1.7374,1.9032,2.6159,0.15347,0.031206,0.84939,1.8
1,1,1.2001,2.0397,0.64049,0.79838,1.7404,1.9018,2.6158,0.15873,0.026885,0.84886,1.8
1,1,1.1992,2.0414,0.64285,0.79744,1.7436,1.9004,2.6156,0.16414,0.022736,0.84844,1.8
1,1,1.1981,2.0428,0.6453,0.7998,1.7468,1.8991,2.6158,0.16975,0.01897,0.84896,1.7999
1,1,1.1971,2.0445,0.64789,0.80224,1.7502,1.8978,2.6158,0.17553,0.015233,0.84889,1.8
1,1,1.1959,2.0461,0.65061,0.80477,1.7537,1.8967,2.6159,0.18154,0.011842,0.84947,1.8
1,1,1.1946,2.0473,0.65343,0.80431,1.7573,1.8957,2.6165,0.1878,0.0089382,0.85116,1.7999
1,1,1.1933,2.0488,0.65648,0.8071,1.7611,1.8948,2.6169,0.19433,0.0061542,0.85235,1.8
1,1,1.1918,2.0501,0.65969,0.81003,1.7651,1.894,2.6175,0.20118,0.0038668,0.85445,1.8
1,1,1.1901,2.0511,0.66311,0.81008,1.7692,1.8934,2.6184,0.20839,0.0020991,0.85737,1.8
1,1,1.1883,2.0521,0.66678,0.81339,1.7737,1.893,2.6196,0.21603,0.00086505,0.86095,1.8
1,1,1.1863,2.053,0.67078,0.81394,1.7784,1.8928,2.621,0.2242,0.00029509,0.86536,1.8
1,1,1.2117,1.982,0.58979,0.77139,1.6711,1.9696,2.6383,0.039084,0.22909,0.92023,1.7999
1,1,1.2117,1.9846,0.59037,0.77254,1.6727,1.9671,2.6366,0.041912,0.22153,0.91492,1.8
1,1,1.2116,1.9869,0.59121,0.77373,1.6744,1.9647,2.6353,0.044901,0.2143,0.91079,1.7999
1,1,1.2116,1.9895,0.59195,0.77489,1.6762,1.9622,2.6337,0.047883,0.20692,0.90562,1.8
1,1,1.2115,1.9916,0.59291,0.77244,1.678,1.9598,2.6325,0.050994,0.19988,0.90183,1.7999
1,1,1.2114,1.9939,0.59383,0.77367,1.6798,1.9574,2.6311,0.054118,0.19277,0.89748,1.7999
1,1,1.2114,1.9965,0.59472,0.77489,1.6816,1.955,2.6296,0.057268,0.18561,0.89269,1.8
1,1,1.2113,1.9988,0.59572,0.77614,1.6835,1.9527,2.6283,0.060491,0.17863,0.88851,1.8
1,1,1.2112,2.0011,0.59673,0.7774,1.6854,1.9504,2.6269,0.063757,0.17168,0.88432,1.8
