a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.8,0.7,2.279,1.3166,0.62922,0.48452,0.73855,2.0864,0,1,3.4668
0.8,0.7,2.282,1.3222,0.62638,0.48548,0.73858,2.0805,3.2882e-05,0.98423,3.4609
0.8,0.7,2.2819,1.3289,0.62361,0.48145,0.73864,2.0739,0.00010689,0.96653,3.4455
0.8,0.7,2.2855,1.3353,0.62138,0.48209,0.73874,2.0676,0.00021907,0.95,3.4463
0.8,0.7,2.2853,1.3417,0.61864,0.48463,0.73887,2.0614,0.00037541,0.93335,3.4309
0.8,0.7,2.2872,1.3481,0.61571,0.48619,0.73903,2.0552,0.00056984,0.91674,3.4217
0.8,0.7,2.2911,1.3542,0.61262,0.48684,0.73924,2.0489,0.00081325,0.90018,3.4184
0.8,0.7,2.2899,1.3614,0.61092,0.48329,0.73948,2.0427,0.0010964,0.88366,3.4066
0.8,0.7,2.2936,1.3674,0.60801,0.48395,0.73974,2.0369,0.0014058,0.86797,3.4037
0.8,0.7,2.2942,1.3743,0.60505,0.48626,0.74007,2.0304,0.0017982,0.85074,3.3904
0.8,0.7,2.2963,1.3814,0.60312,0.48505,0.74042,2.0242,0.0022123,0.83435,3.3887
0.8,0.7,2.2981,1.3877,0.60035,0.48296,0.74079,2.0184,0.0026505,0.8188,3.3807
0.8,0.7,2.2986,1.3951,0.59805,0.48549,0.74123,2.012,0.0031793,0.80171,3.3716
0.8,0.7,2.3026,1.4015,0.59552,0.48619,0.74167,2.0062,0.0037004,0.78625,3.3723
0.8,0.7,2.3023,1.4093,0.59365,0.48492,0.7422,1.9998,0.0043278,0.76924,3.3634
0.8,0.7,2.3055,1.4156,0.59082,0.48362,0.74271,1.994,0.0049287,0.75387,3.3599
0.8,0.7,2.3074,1.4232,0.58844,0.48559,0.74332,1.9876,0.0056565,0.73679,3.3552
0.8,0.7,2.3083,1.4303,0.58603,0.4877,0.74392,1.9816,0.0063713,0.72087,3.3473
0.8,0.7,2.3129,1.4375,0.58371,0.48846,0.74458,1.9756,0.0071555,0.70468,3.3514
0.8,0.7,2.3115,1.4448,0.58138,0.48517,0.74526,1.9696,0.0079598,0.68884,3.3368
0.8,0.7,2.3161,1.4521,0.57947,0.48605,0.74598,1.9636,0.0088138,0.67289,3.3431
0.8,0.7,2.3171,1.4595,0.57715,0.48818,0.74674,1.9576,0.0097186,0.65699,3.3361
0.8,0.7,2.3187,1.467,0.57491,0.48397,0.74754,1.9517,0.010659,0.64113,3.3315
0.8,0.7,2.3145,1.4755,0.57324,0.48254,0.74845,1.9458,0.011742,0.6254,3.3122
0.8,0.7,2.3113,1.4844,0.5713,0.48323,0.7495,1.94,0.012986,0.60985,3.2948
0.8,0.7,2.3105,1.4939,0.56898,0.48447,0.75068,1.9342,0.014393,0.59445,3.2836
0.8,0.7,2.3071,1.5038,0.56708,0.48343,0.75203,1.9284,0.015987,0.57919,3.2665
0.8,0.7,2.3059,1.5145,0.56457,0.4875,0.75353,1.9228,0.017771,0.56421,3.2533
0.8,0.7,2.3023,1.5255,0.56218,0.48687,0.75524,1.9172,0.019798,0.54926,3.2342
0.8,0.7,2.2986,1.5367,0.55967,0.49195,0.75712,1.9118,0.022027,0.53486,3.2144
0.8,0.7,2.2932,1.548,0.55736,0.49219,0.75925,1.9064,0.02456,0.5206,3.1911
0.8,0.7,2.2889,1.5602,0.55489,0.49777,0.76166,1.9011,0.027421,0.50646,3.1708
0.8,0.7,2.2827,1.5712,0.55265,0.5036,0.76419,1.8963,0.030413,0.4936,3.1461
0.8,0.7,2.2781,1.5842,0.54977,0.50931,0.76716,1.8913,0.033942,0.48037,3.1244
0.8,0.7,2.2713,1.5975,0.54665,0.5106,0.77067,1.8863,0.03811,0.4669,3.0959
0.8,0.7,2.2634,1.6087,0.54429,0.51691,0.77422,1.8819,0.042321,0.4552,3.0682
0.8,0.7,2.2554,1.6215,0.54074,0.52348,0.77842,1.8775,0.047298,0.44343,3.0366
0.8,0.7,2.2476,1.6356,0.53598,0.53007,0.78322,1.8733,0.052992,0.43242,3.0027
0.8,0.7,2.2397,1.6444,0.53693,0.53624,0.78852,1.8694,0.059287,0.42192,2.9873
0.8,0.7,2.2335,1.6545,0.53783,0.54215,0.79392,1.8655,0.06569,0.41153,2.9766
0.8,0.7,2.2258,1.6653,0.53846,0.54878,0.79982,1.8614,0.072688,0.40048,2.9613
0.8,0.7,2.219,1.6739,0.53986,0.55454,0.80499,1.8578,0.078823,0.39108,2.9505
0.8,0.7,2.2132,1.6854,0.54047,0.5606,0.81067,1.854,0.085562,0.38102,2.94
0.8,0.7,2.2046,1.6946,0.54184,0.56716,0.81645,1.8503,0.092418,0.37109,2.9252
0.8,0.7,2.1961,1.7047,0.54257,0.57379,0.82233,1.8466,0.099394,0.36128,2.9088
0.8,0.7,2.1877,1.7154,0.54304,0.58046,0.82831,1.843,0.1065,0.35159,2.8922
0.8,0.7,2.1819,1.7277,0.54417,0.58677,0.83441,1.8394,0.11373,0.34203,2.8838
0.8,0.7,2.1734,1.7381,0.54505,0.59346,0.84047,1.8359,0.12093,0.3328,2.8684
0.8,0.7,2.1645,1.7485,0.54632,0.60038,0.84678,1.8325,0.12841,0.32351,2.8533
0.8,0.7,2.1562,1.7602,0.54685,0.60816,0.85321,1.829,0.13604,0.31435,2.8376
0.8,0.7,2.1491,1.7732,0.54757,0.61882,0.85975,1.8256,0.14379,0.30533,2.8256
0.8,0.7,2.1406,1.7854,0.54788,0.62577,0.8664,1.8223,0.15169,0.29646,2.809
0.8,0.7,2.1313,1.7959,0.54992,0.63299,0.87318,1.819,0.15974,0.28773,2.7961
0.8,0.7,2.1224,1.8084,0.55061,0.64026,0.88026,1.8157,0.16813,0.27896,2.7801
0.8,0.7,2.1138,1.821,0.55114,0.64735,0.88732,1.8126,0.1765,0.27055,2.7645
0.8,0.7,2.1051,1.8336,0.55196,0.65451,0.89451,1.8095,0.18504,0.26232,2.7497
0.8,0.7,2.0964,1.8462,0.55292,0.66171,0.90185,1.8065,0.19375,0.25426,2.7355
0.8,0.7,2.0883,1.8602,0.55286,0.66868,0.90935,1.8035,0.20265,0.24639,2.7199
0.8,0.7,2.0774,1.8711,0.55293,0.67613,0.917,1.8006,0.21173,0.23871,2.6985
0.8,0.7,2.0698,1.8851,0.55374,0.68423,0.92483,1.7978,0.22101,0.23124,2.6865
0.8,0.7,2.0623,1.8992,0.55457,0.69216,0.93283,1.7951,0.23051,0.22399,2.675
0.8,0.7,2.0534,1.9119,0.55474,0.7017,0.94102,1.7925,0.24023,0.21696,2.6588
0.8,0.7,2.0457,1.9253,0.55571,0.70851,0.94943,1.7899,0.2502,0.21021,2.6474
0.8,0.7,2.0357,1.9361,0.55604,0.71556,0.95807,1.7875,0.26045,0.20377,2.6294
0.8,0.7,2.0253,1.946,0.55542,0.72008,0.96706,1.7852,0.27111,0.19776,2.6084
0.8,0.7,2.0204,1.9608,0.55616,0.72811,0.97624,1.783,0.28201,0.19188,2.6021
0.8,0.7,2.0143,1.9748,0.55633,0.73402,0.98552,1.7809,0.29302,0.18613,2.5921
0.8,0.7,2.0056,1.9859,0.55623,0.74045,0.99476,1.7788,0.30398,0.18055,2.576
0.8,0.7,1.9988,2.0026,0.55595,0.74711,1.0057,1.7764,0.31691,0.17418,2.5638
0.8,0.7,1.9912,2.0123,0.55646,0.75283,1.0139,1.7746,0.32668,0.16952,2.5517
0.8,0.7,1.9856,2.0272,0.55606,0.75847,1.0235,1.7727,0.33812,0.1642,2.5415
0.8,0.7,1.9793,2.0411,0.55698,0.76455,1.0333,1.7707,0.34967,0.15901,2.5333
0.8,0.7,1.9766,2.0459,0.55668,0.76674,1.0369,1.77,0.35393,0.15713,2.5279
0.8,0.7,1.9689,2.0579,0.55655,0.77283,1.0465,1.7681,0.36541,0.15219,2.5143
0.8,0.7,1.9582,2.0804,0.55656,0.78244,1.0631,1.7651,0.38502,0.14419,2.4966
0.8,0.7,1.9524,2.0944,0.5577,0.78824,1.0733,1.7634,0.39713,0.13956,2.4902
0.8,0.7,1.9453,2.1071,0.55686,0.79392,1.0835,1.7617,0.40933,0.135,2.4764
0.8,0.7,1.9388,2.1204,0.55615,0.79946,1.0939,1.76,0.42162,0.13055,2.4641
0.8,0.7,1.9331,2.1345,0.55705,0.80522,1.1043,1.7584,0.43398,0.12618,2.4573
0.8,0.7,1.9272,2.1484,0.55664,0.81055,1.1148,1.7568,0.44647,0.12191,2.4469
0.8,0.7,1.9218,2.1628,0.55661,0.81584,1.1254,1.7552,0.45903,0.11774,2.4385
0.8,0.7,1.9166,2.1775,0.55646,0.82318,1.1361,1.7537,0.47166,0.11365,2.4302
0.8,0.7,1.9136,2.1946,0.55738,0.8297,1.1468,1.7522,0.48439,0.10963,2.4283
0.8,0.7,1.9071,2.2077,0.55661,0.835,1.1576,1.7507,0.4972,0.1057,2.4163
0.8,0.7,1.9035,2.2242,0.55744,0.84062,1.1685,1.7492,0.5101,0.10185,2.413
0.8,0.7,1.897,2.2373,0.55693,0.84601,1.1794,1.7478,0.52303,0.098087,2.4017
0.8,0.7,1.8915,2.2516,0.55634,0.85106,1.1904,1.7465,0.53607,0.09441,2.3921
0.8,0.7,1.8877,2.2679,0.55608,0.85567,1.2014,1.7451,0.54921,0.090801,2.386
0.8,0.7,1.8836,2.284,0.55699,0.86061,1.2126,1.7438,0.56242,0.087295,2.3822
0.8,0.7,1.8773,2.2974,0.55663,0.86593,1.2238,1.7425,0.57569,0.083818,2.3718
0.8,0.7,1.8714,2.3112,0.55593,0.871,1.235,1.7412,0.58903,0.080394,2.3614
0.8,0.7,1.8673,2.3272,0.55719,0.87598,1.2463,1.7399,0.60241,0.077033,2.3583
0.8,0.7,1.8616,2.3411,0.55652,0.88096,1.2576,1.7387,0.61583,0.073694,2.3484
0.8,0.7,1.856,2.3551,0.55587,0.88591,1.269,1.7374,0.6293,0.070404,2.3387
0.8,0.7,1.8497,2.3682,0.55599,0.89126,1.2803,1.7362,0.64279,0.067164,2.3296
0.8,0.7,1.8445,2.3826,0.556,0.89619,1.2917,1.735,0.65634,0.063967,2.3221
0.8,0.7,1.8401,2.398,0.55713,0.9011,1.3032,1.7338,0.66993,0.060809,2.3183
0.8,0.7,1.8387,2.3946,0.5563,0.89878,1.3023,1.7339,0.6689,0.061104,2.3143
0.8,0.7,1.8293,2.426,0.55613,0.91073,1.3262,1.7315,0.69724,0.054608,2.3008
0.8,0.7,1.8232,2.439,0.55649,0.91598,1.3377,1.7304,0.71092,0.051574,2.2927
0.8,0.7,1.8253,2.4389,0.55739,0.91376,1.3361,1.7305,0.70903,0.05204,2.2977
0.8,0.7,1.8189,2.451,0.55699,0.91782,1.3475,1.7294,0.72252,0.049114,2.2876
0.8,0.7,1.8098,2.4842,0.55674,0.92967,1.3726,1.727,0.7523,0.042687,2.2748
0.8,0.7,1.8041,2.4973,0.55711,0.93475,1.3843,1.726,0.76613,0.039803,2.2674
0.8,0.7,1.8011,2.5143,0.5584,0.93901,1.396,1.7249,0.78006,0.036962,2.2661
0.8,0.7,1.7999,2.5073,0.55773,0.93583,1.393,1.7252,0.77652,0.037778,2.2627
0.8,0.7,1.791,2.5422,0.5581,0.9483,1.4195,1.7228,0.80791,0.031364,2.2515
0.8,0.7,1.7859,2.556,0.55807,0.95295,1.4313,1.7218,0.82188,0.028617,2.2444
0.8,0.7,1.7813,2.5706,0.55757,0.95729,1.4431,1.7207,0.83592,0.025913,2.2373
0.8,0.7,1.7785,2.5877,0.55895,0.96136,1.455,1.7197,0.85,0.023248,2.2365
0.8,0.7,1.7733,2.6011,0.55939,0.96613,1.4668,1.7187,0.86404,0.020603,2.2303
0.8,0.7,1.7664,2.612,0.55779,0.97107,1.4787,1.7178,0.87813,0.018009,2.2176
0.8,0.7,1.7641,2.6295,0.55903,0.97486,1.4906,1.7168,0.89226,0.015421,2.2172
0.8,0.7,1.7616,2.6469,0.56036,0.97873,1.5025,1.7159,0.90644,0.012906,2.2167
0.8,0.7,1.7572,2.6611,0.5604,0.98302,1.5144,1.7149,0.92056,0.010395,2.2109
0.8,0.7,1.7531,2.6759,0.55984,0.98697,1.5263,1.714,0.9347,0.0079428,2.2045
0.8,0.7,1.7506,2.6927,0.5611,0.99075,1.5382,1.7131,0.94873,0.0055743,2.2038
