a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1.7,0.82237,2.1832,0.73282,0.85586,2.7685,3.8444,0,1,1.8
1,1.7,0.82239,2.1889,0.72921,0.86113,2.7686,3.8383,0.0001847,0.98312,1.8
1,1.7,0.82237,2.1945,0.72533,0.85927,2.7688,3.8323,0.00055228,0.96645,1.8
1,1.7,0.82234,2.2001,0.72153,0.861,2.7691,3.8264,0.0011087,0.95001,1.8
1,1.7,0.82229,2.2057,0.71777,0.8628,2.7694,3.8205,0.0018,0.93366,1.8
1,1.7,0.8222,2.2113,0.71366,0.86098,2.7699,3.8146,0.002668,0.91749,1.8
1,1.7,0.82209,2.2168,0.70964,0.8628,2.7705,3.8088,0.0037226,0.90151,1.8
1,1.7,0.82193,2.2223,0.70529,0.86464,2.7711,3.8031,0.0049798,0.88572,1.8
1,1.7,0.8217,2.2276,0.70096,0.86295,2.772,3.7976,0.0066037,0.87048,1.7999
1,1.7,0.82148,2.233,0.69626,0.86483,2.7729,3.792,0.0081743,0.85483,1.8
1,1.7,0.82115,2.2382,0.69125,0.86678,2.7739,3.7866,0.010165,0.83977,1.8
1,1.7,0.82068,2.2432,0.68587,0.86528,2.7752,3.7814,0.012607,0.82536,1.7999
1,1.7,0.82009,2.2483,0.67949,0.86742,2.7766,3.7761,0.015167,0.81067,1.8
1,1.7,0.81907,2.2526,0.67154,0.86635,2.7786,3.7713,0.018939,0.79762,1.7999
1,1.7,0.81823,2.2565,0.66518,0.86852,2.7816,3.7672,0.024472,0.78611,1.7999
1,1.7,0.81878,2.261,0.66647,0.86939,2.7849,3.7632,0.030667,0.77497,1.8
1,1.7,0.81922,2.2653,0.6675,0.87035,2.7883,3.7593,0.037061,0.76428,1.8
1,1.7,0.81958,2.2695,0.6684,0.86791,2.7918,3.7556,0.043603,0.754,1.7999
1,1.7,0.81997,2.2737,0.66923,0.86892,2.7953,3.7518,0.050145,0.74346,1.7999
1,1.7,0.82037,2.278,0.66996,0.8699,2.7988,3.7479,0.056683,0.73265,1.8
1,1.7,0.82065,2.2821,0.67056,0.86759,2.8024,3.7442,0.06339,0.72253,1.7999
1,1.7,0.82097,2.2862,0.67118,0.86865,2.806,3.7405,0.070067,0.71213,1.7999
1,1.7,0.82127,2.2904,0.6716,0.86973,2.8096,3.7367,0.076765,0.70167,1.7999
1,1.7,0.82161,2.2946,0.67214,0.87077,2.8132,3.7329,0.083465,0.69107,1.8
1,1.7,0.82184,2.2986,0.67253,0.86856,2.8168,3.7292,0.090278,0.68101,1.7999
1,1.7,0.82211,2.3028,0.67301,0.86967,2.8205,3.7255,0.097066,0.67071,1.7999
1,1.7,0.82238,2.3069,0.67348,0.87077,2.8241,3.7218,0.10388,0.66044,1.7999
1,1.7,0.82267,2.3111,0.67385,0.86857,2.8278,3.718,0.11068,0.64994,1.8
1,1.7,0.82291,2.3152,0.67423,0.86971,2.8314,3.7143,0.11753,0.63972,1.8
1,1.7,0.82315,2.3193,0.67457,0.87084,2.8351,3.7106,0.12441,0.62951,1.8
1,1.7,0.82338,2.3234,0.67491,0.87199,2.8388,3.707,0.13131,0.61932,1.8
1,1.7,0.82354,2.3273,0.67507,0.86995,2.8426,3.7034,0.13827,0.60947,1.7999
1,1.7,0.82376,2.3314,0.67535,0.87111,2.8463,3.6997,0.1452,0.5993,1.7999
1,1.7,0.82401,2.3356,0.67557,0.87223,2.85,3.696,0.15209,0.58883,1.8
1,1.7,0.82422,2.3397,0.67578,0.87021,2.8537,3.6923,0.15904,0.57864,1.8
1,1.7,0.82435,2.3437,0.6759,0.87143,2.8575,3.6888,0.16607,0.56891,1.7999
1,1.7,0.82458,2.3479,0.67605,0.87257,2.8612,3.685,0.173,0.55848,1.8
1,1.7,0.82477,2.352,0.67623,0.87375,2.8649,3.6814,0.18,0.54839,1.8
1,1.7,0.8249,2.3559,0.67626,0.87185,2.8687,3.6778,0.18706,0.53863,1.7999
1,1.7,0.82508,2.36,0.67641,0.87304,2.8725,3.6742,0.19408,0.52857,1.7999
1,1.7,0.82529,2.3642,0.67646,0.87419,2.8762,3.6705,0.20106,0.51819,1.8
1,1.7,0.82545,2.3683,0.67651,0.87231,2.88,3.6668,0.20811,0.50815,1.8
1,1.7,0.82558,2.3723,0.67662,0.87354,2.8838,3.6633,0.2152,0.49836,1.7999
1,1.7,0.82574,2.3763,0.67665,0.87474,2.8876,3.6597,0.22227,0.48834,1.7999
1,1.7,0.82593,2.3805,0.67662,0.8759,2.8913,3.656,0.22932,0.47807,1.8
1,1.7,0.82619,2.3847,0.67796,0.87524,2.8951,3.6524,0.23642,0.4681,1.8
1,1.7,0.82646,2.3889,0.67955,0.87835,2.899,3.6488,0.24358,0.45816,1.8
1,1.7,0.82669,2.393,0.68139,0.87974,2.9029,3.6453,0.25085,0.44856,1.7999
1,1.7,0.82695,2.3972,0.68331,0.88107,2.9068,3.6418,0.25814,0.43876,1.7999
1,1.7,0.82719,2.4013,0.68516,0.88242,2.9107,3.6383,0.2655,0.42903,1.7999
1,1.7,0.82745,2.4056,0.68708,0.88378,2.9147,3.6347,0.2729,0.41913,1.8
1,1.7,0.82761,2.4097,0.68886,0.88521,2.9187,3.6313,0.28044,0.40979,1.7999
1,1.7,0.8278,2.4139,0.69061,0.88663,2.9228,3.6279,0.28801,0.40027,1.7999
1,1.7,0.828,2.4182,0.69228,0.88914,2.9269,3.6244,0.29564,0.39059,1.8
