a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.9,1.7,0.89964,2.1429,0.76091,0.77227,2.486,3.7353,0,1,2
0.9,1.7,0.90005,2.1475,0.75695,0.76895,2.4862,3.7302,0.00031556,0.98371,1.9998
0.9,1.7,0.90046,2.1522,0.75337,0.76969,2.4866,3.725,0.00079723,0.96739,1.9998
0.9,1.7,0.90082,2.1568,0.75001,0.77061,2.4871,3.72,0.0015626,0.95136,1.9998
0.9,1.7,0.90116,2.1614,0.74668,0.7713,2.4878,3.715,0.0025897,0.93558,1.9998
0.9,1.7,0.90155,2.1661,0.74344,0.77207,2.4886,3.71,0.0037094,0.91972,2
0.9,1.7,0.90181,2.1707,0.74078,0.77307,2.4896,3.7052,0.0052038,0.90441,2
0.9,1.7,0.9021,2.1753,0.73785,0.77398,2.4908,3.7004,0.0068851,0.88925,2
0.9,1.7,0.90227,2.1797,0.73515,0.77115,2.4922,3.6959,0.0089556,0.87473,1.9998
0.9,1.7,0.90256,2.1843,0.7326,0.7721,2.4935,3.6912,0.010906,0.85969,2
0.9,1.7,0.90279,2.1889,0.73003,0.77311,2.4951,3.6866,0.013168,0.84515,2
0.9,1.7,0.90293,2.1933,0.72748,0.77062,2.4968,3.6822,0.015727,0.83109,1.9998
0.9,1.7,0.90314,2.1977,0.72496,0.77138,2.4986,3.6777,0.018298,0.81686,1.9998
0.9,1.7,0.90333,2.2021,0.72251,0.7724,2.5005,3.6732,0.021015,0.80277,1.9998
0.9,1.7,0.90351,2.2066,0.72011,0.77344,2.5024,3.6689,0.02387,0.78882,1.9998
0.9,1.7,0.90369,2.211,0.71766,0.77446,2.5045,3.6645,0.026858,0.775,1.9998
0.9,1.7,0.90386,2.2153,0.71517,0.77169,2.5066,3.6602,0.029969,0.76131,1.9998
0.9,1.7,0.90398,2.2198,0.71427,0.77301,2.5089,3.656,0.033264,0.7478,1.9998
0.9,1.7,0.90408,2.2245,0.71363,0.77444,2.5114,3.6519,0.03702,0.73476,1.9998
0.9,1.7,0.90421,2.2294,0.71256,0.77212,2.5143,3.6479,0.041207,0.72215,1.9998
0.9,1.7,0.90435,2.2345,0.71119,0.77354,2.5175,3.6441,0.045822,0.70997,1.9998
0.9,1.7,0.9045,2.2397,0.70951,0.77496,2.521,3.6404,0.0509,0.69825,1.9998
0.9,1.7,0.90468,2.2454,0.70709,0.77639,2.5248,3.6369,0.056518,0.68708,1.9998
0.9,1.7,0.90486,2.2504,0.70649,0.77775,2.529,3.6334,0.062648,0.67616,2
0.9,1.7,0.90482,2.2543,0.70743,0.77561,2.5334,3.6302,0.06899,0.66595,1.9998
0.9,1.7,0.90456,2.2578,0.70815,0.77732,2.5379,3.6273,0.075531,0.65664,1.9992
0.9,1.7,0.90459,2.2619,0.70913,0.7788,2.5422,3.624,0.081868,0.64618,1.9991
0.9,1.7,0.90491,2.2664,0.71066,0.78004,2.5464,3.6203,0.087995,0.63447,1.9998
0.9,1.7,0.9046,2.2699,0.71132,0.78181,2.551,3.6175,0.094646,0.62535,1.9991
0.9,1.7,0.90492,2.2746,0.71263,0.78308,2.5553,3.6138,0.10085,0.61372,1.9998
0.9,1.7,0.9049,2.2787,0.71378,0.78463,2.5597,3.6105,0.10734,0.6034,1.9998
0.9,1.7,0.90487,2.2828,0.71496,0.7862,2.5642,3.6073,0.11386,0.59312,1.9998
0.9,1.7,0.90484,2.287,0.71607,0.78778,2.5687,3.6041,0.12043,0.58288,1.9998
0.9,1.7,0.9048,2.2911,0.71721,0.78939,2.5732,3.6009,0.12704,0.57268,1.9998
0.9,1.7,0.90446,2.295,0.71765,0.79126,2.578,3.5981,0.1339,0.5638,1.9991
0.9,1.7,0.90468,2.2996,0.71952,0.79266,2.5824,3.5945,0.14038,0.55241,1.9998
0.9,1.7,0.9046,2.3038,0.72078,0.79432,2.587,3.5913,0.14711,0.54234,1.9998
0.9,1.7,0.90449,2.3079,0.72201,0.79603,2.5917,3.5882,0.15391,0.5324,1.9998
0.9,1.7,0.9044,2.3122,0.72323,0.79773,2.5964,3.5851,0.16074,0.52242,1.9998
0.9,1.7,0.90432,2.3166,0.72447,0.79944,2.6011,3.5819,0.1676,0.51241,1.9998
0.9,1.7,0.9039,2.3204,0.72513,0.80142,2.606,3.5792,0.17471,0.5038,1.999
0.9,1.7,0.90375,2.3246,0.72659,0.80321,2.6108,3.5761,0.18168,0.49397,1.999
0.9,1.7,0.90362,2.329,0.72781,0.80499,2.6156,3.5731,0.1887,0.4842,1.999
0.9,1.7,0.90377,2.334,0.72968,0.80658,2.6203,3.5696,0.1956,0.47319,1.9998
0.9,1.7,0.90369,2.3386,0.73096,0.81039,2.6252,3.5665,0.2027,0.46326,2
0.9,1.7,0.90354,2.3431,0.73228,0.81363,2.6301,3.5634,0.20988,0.45358,2
0.9,1.7,0.90332,2.3475,0.73373,0.81553,2.6351,3.5604,0.21713,0.44409,1.9999
0.9,1.7,0.90313,2.352,0.73504,0.81742,2.6401,3.5575,0.22442,0.43458,1.9999
0.9,1.7,0.90283,2.3563,0.73656,0.81941,2.6452,3.5546,0.2318,0.42537,1.9998
0.9,1.7,0.90227,2.36,0.73756,0.8216,2.6503,3.552,0.23935,0.41725,1.9989
0.9,1.7,0.90201,2.3645,0.73912,0.82359,2.6555,3.5491,0.24682,0.40792,1.9989
0.9,1.7,0.90209,2.3699,0.74105,0.82536,2.6606,3.5458,0.25424,0.39739,1.9998
0.9,1.7,0.90186,2.3746,0.74235,0.83004,2.6658,3.5429,0.26184,0.38819,1.9998
0.9,1.7,0.90164,2.3794,0.74393,0.83275,2.671,3.5399,0.26949,0.37881,1.9999
0.9,1.7,0.90128,2.3839,0.74543,0.83487,2.6764,3.5371,0.27724,0.36998,1.9998
0.9,1.7,0.901,2.3886,0.74727,0.83695,2.6817,3.5342,0.28503,0.36074,1.9999
0.9,1.7,0.90021,2.3921,0.74852,0.83939,2.6872,3.5319,0.29299,0.35333,1.9988
0.9,1.7,0.89995,2.3972,0.74968,0.84149,2.6926,3.5291,0.30093,0.34447,1.9988
0.9,1.7,0.89993,2.4027,0.75191,0.8468,2.6981,3.5259,0.30889,0.33441,1.9997
0.9,1.7,0.89954,2.4074,0.75369,0.84902,2.7036,3.5232,0.31699,0.3257,1.9997
0.9,1.7,0.89913,2.4121,0.7555,0.85127,2.7093,3.5205,0.32516,0.31708,1.9997
0.9,1.7,0.8984,2.4161,0.75643,0.85372,2.7149,3.5182,0.33343,0.3098,1.9987
0.9,1.7,0.89844,2.4222,0.75873,0.85905,2.7206,3.5151,0.34176,0.29981,1.9999
0.9,1.7,0.8979,2.4267,0.76052,0.86142,2.7264,3.5125,0.35017,0.29167,1.9997
0.9,1.7,0.8974,2.4314,0.76239,0.86379,2.7323,3.5099,0.35868,0.28345,1.9996
0.9,1.7,0.89713,2.437,0.76386,0.86602,2.7382,3.5072,0.36728,0.27493,1.9999
0.9,1.7,0.89668,2.442,0.76556,0.86988,2.7441,3.5047,0.37597,0.2668,1.9999
0.9,1.7,0.89568,2.4454,0.76679,0.87228,2.7501,3.5026,0.38467,0.2603,1.9985
0.9,1.7,0.89564,2.4519,0.7689,0.87652,2.7562,3.4997,0.3936,0.25109,1.9997
0.9,1.7,0.89465,2.4554,0.77036,0.87925,2.7623,3.4977,0.40246,0.24452,1.9984
0.9,1.7,0.89459,2.4618,0.77261,0.88423,2.7686,3.4948,0.41164,0.23552,1.9997
0.9,1.7,0.89407,2.467,0.77433,0.88719,2.7749,3.4924,0.4208,0.22788,1.9997
0.9,1.7,0.89346,2.4718,0.77642,0.88974,2.7813,3.4901,0.43008,0.22035,1.9996
0.9,1.7,0.89283,2.4766,0.77853,0.89232,2.7877,3.4877,0.43947,0.21294,1.9996
0.9,1.7,0.89237,2.4821,0.77992,0.89802,2.7942,3.4854,0.44895,0.20563,1.9996
0.9,1.7,0.89131,2.4857,0.78105,0.89861,2.8007,3.4836,0.45834,0.19971,1.9981
0.9,1.7,0.89076,2.491,0.78266,0.90332,2.8073,3.4814,0.46802,0.19261,1.998
0.9,1.7,0.89006,2.4957,0.78481,0.90598,2.8141,3.4792,0.47784,0.18567,1.998
0.9,1.7,0.88998,2.5026,0.78779,0.91154,2.8211,3.4765,0.48816,0.17731,1.9999
0.9,1.7,0.8893,2.5075,0.78929,0.91412,2.828,3.4745,0.4982,0.17087,1.9995
0.9,1.7,0.88862,2.5124,0.79132,0.91675,2.8351,3.4725,0.50844,0.16432,1.9995
0.9,1.7,0.88744,2.5156,0.79227,0.91962,2.8419,3.4708,0.51841,0.15918,1.9977
0.9,1.7,0.88715,2.5217,0.79566,0.92534,2.8495,3.4685,0.52941,0.15169,1.9995
0.9,1.7,0.88639,2.5262,0.79789,0.92798,2.8569,3.4666,0.54021,0.1457,1.9995
0.9,1.7,0.88582,2.5313,0.79937,0.9304,2.8644,3.4648,0.55113,0.13983,1.9994
0.9,1.7,0.88478,2.5349,0.79925,0.93302,2.8715,3.4633,0.56153,0.13528,1.9972
0.9,1.7,0.88506,2.5429,0.801,0.9381,2.8795,3.4611,0.57318,0.12827,1.9994
0.9,1.7,0.88384,2.546,0.80124,0.9409,2.8867,3.4597,0.58366,0.12386,1.997
0.9,1.7,0.88326,2.5512,0.80245,0.94333,2.8944,3.458,0.59486,0.11828,1.9968
0.9,1.7,0.8836,2.5597,0.8051,0.94845,2.9027,3.4558,0.60693,0.11125,1.9998
0.9,1.7,0.88291,2.5647,0.80616,0.95095,2.9104,3.4541,0.61815,0.10604,1.9993
0.9,1.7,0.88243,2.5705,0.80805,0.95564,2.9183,3.4524,0.62972,0.10041,1.9998
0.9,1.7,0.88178,2.5757,0.80876,0.95909,2.9261,3.4508,0.64106,0.095351,1.9992
0.9,1.7,0.88025,2.578,0.80858,0.9589,2.9335,3.4495,0.65185,0.09142,1.9957
0.9,1.7,0.88063,2.5868,0.8113,0.96399,2.942,3.4475,0.66426,0.084958,1.999
0.9,1.7,0.87935,2.5899,0.81011,0.96675,2.9494,3.4463,0.67506,0.081065,1.9954
0.9,1.7,0.87948,2.598,0.81393,0.97217,2.9581,3.4443,0.6877,0.074799,1.9989
0.9,1.7,0.87884,2.6036,0.81516,0.97468,2.9663,3.4427,0.69956,0.069857,1.9987
0.9,1.7,0.87659,2.6112,0.81483,0.97986,2.9819,3.4401,0.72239,0.061356,1.9938
