a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.6,1,0.63758,1.3681,0.56835,1,2.3776,2.8693,0,1,1.4
0.6,1,0.6377,1.3717,0.56718,1,2.3786,2.8661,0.0045824,0.98086,1.4
0.6,1,0.63781,1.3752,0.56602,0.99998,2.3797,2.8629,0.0092722,0.96202,1.4
0.6,1,0.63792,1.3787,0.56489,1,2.3808,2.8597,0.014046,0.94334,1.4
0.6,1,0.63802,1.3821,0.56367,1,2.3819,2.8566,0.018934,0.92498,1.4
0.6,1,0.63813,1.3855,0.56252,1,2.383,2.8535,0.023917,0.90685,1.4
0.6,1,0.63823,1.389,0.56139,1,2.3842,2.8505,0.028997,0.88897,1.4
0.6,1,0.63832,1.3924,0.56018,1,2.3854,2.8475,0.034173,0.87133,1.4
0.6,1,0.63843,1.3958,0.55906,1,2.3866,2.8446,0.039448,0.85395,1.4
0.6,1,0.63852,1.3991,0.55794,1,2.3878,2.8416,0.044812,0.83678,1.4
0.6,1,0.63861,1.4025,0.55676,1,2.389,2.8388,0.050272,0.81987,1.4
0.6,1,0.63871,1.4058,0.55566,1,2.3903,2.8359,0.055824,0.80318,1.4
0.6,1,0.6388,1.4091,0.55456,1,2.3916,2.8332,0.061465,0.78672,1.4
0.6,1,0.63889,1.4124,0.55344,1,2.3929,2.8304,0.067201,0.7705,1.4
0.6,1,0.63898,1.4157,0.55237,0.99999,2.3942,2.8277,0.073029,0.75454,1.4
0.6,1,0.63906,1.419,0.55124,1,2.3955,2.825,0.078936,0.73872,1.4
0.6,1,0.63915,1.4222,0.55017,0.99999,2.3969,2.8224,0.084941,0.72321,1.4
0.6,1,0.63922,1.4255,0.54905,1,2.3983,2.8198,0.091021,0.70783,1.4
0.6,1,0.63931,1.4287,0.548,1,2.3997,2.8172,0.097193,0.69271,1.4
0.6,1,0.63938,1.4319,0.54689,0.99999,2.4011,2.8147,0.10345,0.67784,1.4
0.6,1,0.63946,1.435,0.54586,0.99999,2.4025,2.8122,0.10979,0.66315,1.4
0.6,1,0.63954,1.4382,0.54478,1,2.404,2.8098,0.11621,0.64862,1.4
0.6,1,0.63961,1.4413,0.54375,0.99995,2.4055,2.8074,0.12273,0.63455,1.4
0.6,1,0.63968,1.4445,0.5427,1,2.407,2.8049,0.1293,0.62027,1.4
0.6,1,0.63975,1.4476,0.54163,1,2.4085,2.8026,0.13596,0.60639,1.4
0.6,1,0.63983,1.4507,0.54064,1,2.41,2.8003,0.1427,0.59271,1.4
0.6,1,0.63989,1.4537,0.53959,1,2.4116,2.798,0.14952,0.57924,1.4
0.6,1,0.63995,1.4568,0.53856,1,2.4131,2.7957,0.15642,0.56596,1.4
0.6,1,0.64002,1.4598,0.53756,1,2.4147,2.7935,0.1634,0.55287,1.4
0.6,1,0.64009,1.4629,0.53657,0.99999,2.4163,2.7913,0.17045,0.54002,1.4
0.6,1,0.64014,1.4659,0.53557,0.99996,2.4179,2.7892,0.17759,0.52749,1.4
0.6,1,0.64021,1.4689,0.53457,1,2.4196,2.7871,0.18478,0.51476,1.4
0.6,1,0.64027,1.4718,0.53358,1,2.4212,2.785,0.19205,0.50243,1.4
0.6,1,0.64033,1.4748,0.53264,1,2.4229,2.7829,0.1994,0.49028,1.4
0.6,1,0.64039,1.4778,0.53167,1,2.4246,2.7809,0.20682,0.47832,1.4
0.6,1,0.64044,1.4807,0.53071,1,2.4263,2.7789,0.21431,0.46653,1.4
0.6,1,0.6405,1.4836,0.52975,1,2.428,2.7769,0.22187,0.45493,1.4
0.6,1,0.64055,1.4865,0.5288,1,2.4297,2.775,0.2295,0.4435,1.4
0.6,1,0.6406,1.4894,0.52786,1,2.4315,2.7731,0.2372,0.43225,1.4
0.6,1,0.64066,1.4922,0.52692,1,2.4332,2.7712,0.24497,0.42117,1.4
0.6,1,0.64071,1.4951,0.526,1,2.435,2.7694,0.2528,0.41025,1.4
0.6,1,0.64076,1.4979,0.52509,1,2.4368,2.7675,0.2607,0.39951,1.4
0.6,1,0.64081,1.5007,0.52418,1,2.4386,2.7657,0.26867,0.38894,1.4
0.6,1,0.64085,1.5035,0.52327,1,2.4405,2.764,0.27671,0.37853,1.4
0.6,1,0.6409,1.5063,0.52235,1,2.4423,2.7622,0.28481,0.36829,1.4
0.6,1,0.64094,1.5091,0.52147,1,2.4442,2.7605,0.29297,0.35821,1.4
0.6,1,0.64097,1.5118,0.52051,1,2.446,2.7589,0.3012,0.34829,1.4
0.6,1,0.64102,1.5145,0.51964,1,2.4479,2.7572,0.30949,0.33854,1.4
0.6,1,0.64106,1.5172,0.51875,1,2.4498,2.7556,0.31785,0.32894,1.4
0.6,1,0.6411,1.52,0.51789,1,2.4517,2.754,0.32626,0.31951,1.4
0.6,1,0.64115,1.5226,0.51704,1,2.4536,2.7524,0.33474,0.31022,1.4
0.6,1,0.64118,1.5253,0.51618,1,2.4556,2.7509,0.34328,0.30109,1.4
0.6,1,0.64122,1.528,0.51534,1,2.4575,2.7493,0.35188,0.29211,1.4
0.6,1,0.64123,1.5305,0.5145,0.99986,2.4595,2.748,0.36047,0.28438,1.4
0.6,1,0.64128,1.5332,0.51359,0.99997,2.4615,2.7464,0.36925,0.27483,1.4
0.6,1,0.64132,1.5358,0.51275,0.99999,2.4635,2.7449,0.37804,0.26614,1.4
0.6,1,0.64136,1.5385,0.51194,1,2.4655,2.7435,0.38688,0.25772,1.4
0.6,1,0.64139,1.541,0.51112,1,2.4675,2.7421,0.39578,0.24949,1.4
0.6,1,0.64143,1.5436,0.5103,1,2.4695,2.7407,0.40473,0.2414,1.4
0.6,1,0.64144,1.5461,0.50942,1,2.4716,2.7394,0.41374,0.23347,1.4
0.6,1,0.64147,1.5487,0.50862,1,2.4737,2.7381,0.42281,0.22568,1.4
0.6,1,0.64151,1.5512,0.50783,1,2.4757,2.7368,0.43193,0.21802,1.4
0.6,1,0.64154,1.5537,0.50704,1,2.4778,2.7355,0.44111,0.21051,1.4
0.6,1,0.64155,1.5562,0.50616,1,2.4799,2.7343,0.45034,0.20314,1.4
0.6,1,0.64158,1.5587,0.50539,1,2.482,2.733,0.45964,0.19591,1.4
0.6,1,0.64161,1.5612,0.50462,1,2.4841,2.7318,0.46898,0.18882,1.4
0.6,1,0.64164,1.5636,0.50386,1,2.4863,2.7307,0.47837,0.1819,1.4
0.6,1,0.64164,1.566,0.50301,1,2.4884,2.7295,0.48783,0.17504,1.4
0.6,1,0.64167,1.5685,0.50226,1,2.4906,2.7284,0.49734,0.16836,1.4
0.6,1,0.6417,1.5709,0.50151,1,2.4928,2.7273,0.5069,0.16181,1.4
0.6,1,0.6417,1.5733,0.50066,1,2.4949,2.7262,0.51652,0.1554,1.4
0.6,1,0.64172,1.5756,0.49994,0.99998,2.4971,2.7251,0.52613,0.14934,1.4
0.6,1,0.64172,1.578,0.49909,1,2.4993,2.7241,0.5359,0.14297,1.4
0.6,1,0.64175,1.5804,0.49836,1,2.5016,2.723,0.54567,0.13696,1.4
0.6,1,0.64177,1.5827,0.49765,0.99998,2.5038,2.7221,0.55543,0.13129,1.4
0.6,1,0.64177,1.585,0.49682,1,2.506,2.7211,0.56537,0.12532,1.4
0.6,1,0.64179,1.5874,0.49611,1,2.5083,2.7201,0.57529,0.1197,1.4
0.6,1,0.64179,1.5896,0.49529,1,2.5106,2.7192,0.58527,0.1142,1.4
0.6,1,0.64181,1.5919,0.49459,1,2.5128,2.7183,0.5953,0.10884,1.4
0.6,1,0.6418,1.5942,0.49378,1,2.5151,2.7174,0.60537,0.10359,1.4
0.6,1,0.64182,1.5965,0.49308,1,2.5174,2.7165,0.6155,0.098489,1.4
0.6,1,0.64181,1.5987,0.49228,1,2.5197,2.7157,0.62568,0.093502,1.4
0.6,1,0.64183,1.6009,0.4916,1,2.5221,2.7149,0.63591,0.088649,1.4
0.6,1,0.64182,1.6031,0.4908,1,2.5244,2.7141,0.64619,0.083918,1.4
0.6,1,0.64184,1.6054,0.49013,1,2.5268,2.7133,0.65652,0.079315,1.4
0.6,1,0.64183,1.6075,0.48934,1,2.5291,2.7125,0.6669,0.074838,1.4
0.6,1,0.64185,1.6098,0.48868,1,2.5315,2.7118,0.67733,0.070481,1.4
0.6,1,0.64183,1.6118,0.4879,0.99998,2.5338,2.7111,0.68768,0.066478,1.4
0.6,1,0.64181,1.614,0.48711,1,2.5363,2.7104,0.69833,0.062158,1.4
0.6,1,0.64183,1.6162,0.48646,1,2.5387,2.7097,0.70891,0.05818,1.4
0.6,1,0.64181,1.6183,0.48568,1,2.5411,2.709,0.71954,0.054332,1.4
0.6,1,0.64179,1.6204,0.48492,1,2.5435,2.7084,0.73021,0.050604,1.4
0.6,1,0.64177,1.6225,0.48415,1,2.5459,2.7078,0.74094,0.047,1.4
0.6,1,0.64179,1.6246,0.48351,1,2.5484,2.7072,0.75171,0.043528,1.4
0.6,1,0.64177,1.6267,0.48275,1,2.5508,2.7066,0.76254,0.04018,1.4
0.6,1,0.64174,1.6287,0.48199,1,2.5533,2.7061,0.77341,0.036956,1.4
0.6,1,0.64172,1.6308,0.48124,1,2.5558,2.7056,0.78434,0.033856,1.4
0.6,1,0.6417,1.6328,0.48048,1,2.5583,2.7051,0.79531,0.030881,1.4
0.6,1,0.64167,1.6348,0.47973,1,2.5608,2.7046,0.80633,0.028035,1.4
0.6,1,0.64167,1.6368,0.47911,0.99998,2.5633,2.7042,0.81716,0.025532,1.4
0.6,1,0.64164,1.6388,0.47833,1,2.5658,2.7037,0.82853,0.022723,1.4
0.6,1,0.64162,1.6408,0.4776,1,2.5684,2.7033,0.83965,0.020302,1.4
0.6,1,0.64159,1.6427,0.47688,0.99999,2.5709,2.7029,0.85063,0.018142,1.4
0.6,1,0.64153,1.6447,0.47602,1,2.5735,2.7025,0.86221,0.01572,1.4
