a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,2,0.80632,1.6023,0.71207,0.68806,2.2794,3.4472,0,1,2.4279
0,2,0.80683,1.6066,0.70823,0.67429,2.2795,3.441,4.7704e-05,0.98345,2.4144
0,2,0.80729,1.6113,0.70711,0.66846,2.2796,3.4351,0.00021696,0.96762,2.412
0,2,0.80773,1.6158,0.70604,0.67719,2.2798,3.4289,0.00058801,0.9512,2.4097
0,2,0.80816,1.6201,0.70294,0.67831,2.2801,3.4229,0.0011207,0.93493,2.3991
0,2,0.80863,1.6248,0.70175,0.67984,2.2805,3.4168,0.0017486,0.91876,2.3965
0,2,0.80907,1.6293,0.69858,0.67395,2.281,3.4108,0.0024804,0.90269,2.3856
0,2,0.80965,1.634,0.69534,0.68239,2.2815,3.4045,0.0033232,0.88589,2.3752
0,2,0.81055,1.6385,0.69239,0.67563,2.2821,3.3989,0.004175,0.87078,2.3672
0,2,0.81096,1.6432,0.68912,0.6771,2.2827,3.3927,0.0051851,0.85414,2.356
0,2,0.8114,1.6479,0.68793,0.67919,2.2834,3.3868,0.006218,0.83836,2.3533
0,2,0.81239,1.6525,0.68506,0.67885,2.2841,3.3812,0.0072578,0.82346,2.346
0,2,0.81292,1.657,0.68199,0.67997,2.2848,3.3754,0.0084219,0.80782,2.3362
0,2,0.81373,1.6617,0.67897,0.6807,2.2856,3.3696,0.0096472,0.79224,2.3277
0,2,0.81404,1.6664,0.67573,0.68226,2.2864,3.3635,0.011002,0.77592,2.3166
0,2,0.81521,1.6715,0.67466,0.68254,2.2873,3.3577,0.012348,0.76046,2.3425
0,2,0.81539,1.6757,0.67173,0.67698,2.2881,3.3522,0.013676,0.74586,2.3395
0,2,0.81617,1.6806,0.66859,0.67782,2.2891,3.3462,0.015206,0.72971,2.3387
0,2,0.81601,1.6849,0.66745,0.67297,2.2901,3.3408,0.016669,0.71525,2.3373
0,2,0.81637,1.6901,0.66598,0.66836,2.2912,3.3352,0.018402,0.70019,2.3375
0,2,0.81599,1.695,0.66298,0.67049,2.2924,3.3293,0.020397,0.68449,2.3326
0,2,0.8161,1.7005,0.66203,0.67267,2.2938,3.3238,0.022504,0.66961,2.3327
0,2,0.81605,1.7054,0.65869,0.66803,2.2951,3.3187,0.024594,0.65601,2.3286
0,2,0.816,1.7113,0.65638,0.6707,2.2967,3.313,0.027151,0.64083,2.3262
0,2,0.81596,1.717,0.65225,0.66641,2.2984,3.3077,0.029762,0.62664,2.3212
0,2,0.81583,1.7225,0.65013,0.66903,2.3001,3.3028,0.032396,0.61344,2.3188
0,2,0.8156,1.7287,0.64736,0.66528,2.3021,3.2973,0.035584,0.59885,2.3153
0,2,0.81514,1.7345,0.64411,0.6686,2.3042,3.2923,0.038806,0.58527,2.3101
0,2,0.81449,1.7403,0.64016,0.67223,2.3064,3.2872,0.042304,0.57177,2.3035
0,2,0.81364,1.7457,0.63737,0.67606,2.3088,3.2823,0.046014,0.55867,2.2977
0,2,0.81318,1.7519,0.63431,0.67272,2.3113,3.2775,0.049968,0.54582,2.2932
0,2,0.81219,1.7574,0.63059,0.67681,2.314,3.2728,0.054185,0.53323,2.2859
0,2,0.81121,1.763,0.62694,0.68092,2.3168,3.2682,0.058676,0.52092,2.2788
0,2,0.8097,1.7678,0.62332,0.68559,2.3199,3.2637,0.063444,0.50888,2.27
0,2,0.80843,1.773,0.62004,0.68361,2.3231,3.2594,0.068486,0.49712,2.2625
0,2,0.80665,1.7773,0.61584,0.68859,2.3265,3.2551,0.073805,0.48563,2.2523
0,2,0.80518,1.7822,0.61229,0.69323,2.3301,3.2509,0.07942,0.47444,2.2441
0,2,0.80364,1.7867,0.60941,0.69786,2.3338,3.2468,0.08534,0.46355,2.2365
