a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.3,2,0.64051,1.7754,0.63829,0.89566,2.9076,3.7294,0,1,1.8
0.3,2,0.64051,1.7787,0.6354,0.91434,2.9076,3.7244,2.2869e-05,0.98274,1.8
0.3,2,0.64047,1.7823,0.63231,0.91615,2.9078,3.7196,0.00042997,0.96605,1.8
0.3,2,0.64042,1.7858,0.62925,0.91796,2.908,3.7149,0.0010196,0.94956,1.8
0.3,2,0.64036,1.7894,0.62625,0.91549,2.9082,3.7102,0.0017807,0.93323,1.8
0.3,2,0.64026,1.7927,0.62302,0.91312,2.9086,3.7057,0.0029179,0.91748,1.8
0.3,2,0.64017,1.7962,0.61984,0.91498,2.909,3.7011,0.0040563,0.90153,1.8
0.3,2,0.64005,1.7996,0.61649,0.91688,2.9095,3.6966,0.0053982,0.88578,1.8
0.3,2,0.63993,1.803,0.61302,0.91879,2.91,3.6921,0.0068103,0.86992,1.8
0.3,2,0.63976,1.8063,0.60949,0.92074,2.9106,3.6877,0.0086012,0.85461,1.8
0.3,2,0.63955,1.8095,0.6057,0.92275,2.9113,3.6834,0.010612,0.83948,1.8
0.3,2,0.63931,1.8126,0.60202,0.92061,2.9122,3.6792,0.01309,0.82508,1.8
0.3,2,0.63903,1.8158,0.59783,0.92274,2.9131,3.675,0.015557,0.81025,1.8
0.3,2,0.63867,1.8187,0.59353,0.92496,2.9142,3.671,0.018625,0.79641,1.8
0.3,2,0.63825,1.8216,0.58868,0.92732,2.9153,3.667,0.021828,0.78231,1.8
0.3,2,0.63773,1.8244,0.58361,0.9257,2.9166,3.6631,0.02562,0.76898,1.8
0.3,2,0.63718,1.8269,0.57882,0.92817,2.9182,3.6596,0.030026,0.75649,1.7999
0.3,2,0.63671,1.8295,0.57446,0.93052,2.9198,3.6559,0.034768,0.74389,1.8
0.3,2,0.63644,1.8321,0.5716,0.93241,2.9217,3.6526,0.040127,0.73212,1.8
0.3,2,0.63638,1.8348,0.57005,0.93383,2.9237,3.6493,0.045901,0.72071,1.8
0.3,2,0.63646,1.8375,0.56936,0.93085,2.9259,3.6462,0.052032,0.70975,1.8
0.3,2,0.6366,1.8401,0.56929,0.93176,2.9282,3.6432,0.058454,0.6993,1.7999
0.3,2,0.6368,1.8427,0.56938,0.93258,2.9305,3.6401,0.064994,0.6887,1.7999
0.3,2,0.63701,1.8454,0.56945,0.93336,2.9328,3.637,0.071623,0.67792,1.8
0.3,2,0.63724,1.8481,0.56978,0.93409,2.9352,3.6341,0.078418,0.66752,1.8
0.3,2,0.63746,1.8507,0.57009,0.93482,2.9376,3.6311,0.08532,0.65727,1.8
0.3,2,0.63764,1.8532,0.57038,0.93162,2.9401,3.6283,0.092357,0.6475,1.7999
0.3,2,0.63784,1.8557,0.57069,0.93237,2.9425,3.6254,0.099397,0.6374,1.7999
0.3,2,0.63792,1.8578,0.57114,0.92933,2.9451,3.623,0.10677,0.629,1.7997
0.3,2,0.63822,1.8608,0.57116,0.93392,2.9475,3.6197,0.11365,0.61736,1.7999
0.3,2,0.63844,1.8634,0.57142,0.93465,2.9501,3.6167,0.1208,0.60709,1.8
0.3,2,0.63864,1.8659,0.5718,0.93149,2.9526,3.6139,0.12804,0.59718,1.8
0.3,2,0.63879,1.8684,0.57201,0.93231,2.9552,3.6111,0.13534,0.58754,1.7999
