a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.8,1.3,0.76308,1.6811,0.66798,0.94949,2.4777,3.3442,0,1,1.6
0.8,1.3,0.7632,1.6874,0.66554,0.9571,2.4779,3.3367,0.00029885,0.98324,1.6
0.8,1.3,0.76331,1.6938,0.6631,0.95565,2.478,3.3292,0.00081446,0.96672,1.6
0.8,1.3,0.76343,1.7001,0.66067,0.95868,2.4783,3.3218,0.001462,0.95027,1.6
0.8,1.3,0.76352,1.7064,0.65802,0.96165,2.4786,3.3145,0.0023292,0.93408,1.6
0.8,1.3,0.76363,1.7127,0.65564,0.96021,2.479,3.3072,0.0033912,0.91807,1.6
0.8,1.3,0.76372,1.7189,0.65314,0.96199,2.4794,3.3001,0.0046725,0.90232,1.6
0.8,1.3,0.76382,1.7252,0.65069,0.96605,2.4799,3.293,0.0060856,0.88662,1.6
0.8,1.3,0.7639,1.7313,0.64816,0.96459,2.4805,3.2861,0.0077555,0.87126,1.6
0.8,1.3,0.764,1.7375,0.64586,0.96746,2.4812,3.2792,0.0095708,0.85597,1.6
0.8,1.3,0.76408,1.7437,0.64338,0.97028,2.4819,3.2724,0.011607,0.84093,1.6
0.8,1.3,0.76414,1.7498,0.64091,0.96882,2.4827,3.2657,0.013864,0.82615,1.6
0.8,1.3,0.76421,1.7558,0.63851,0.97159,2.4836,3.2591,0.016295,0.81151,1.6
0.8,1.3,0.76428,1.7619,0.63612,0.97016,2.4845,3.2526,0.018926,0.79706,1.6
0.8,1.3,0.76435,1.7679,0.63376,0.97288,2.4855,3.2462,0.021753,0.78281,1.6
0.8,1.3,0.76441,1.7738,0.63144,0.97557,2.4866,3.2398,0.024763,0.76871,1.6
0.8,1.3,0.76446,1.7797,0.62907,0.97414,2.4878,3.2336,0.02801,0.75491,1.6
0.8,1.3,0.76451,1.7856,0.62673,0.97677,2.489,3.2274,0.031419,0.7412,1.6
0.8,1.3,0.76457,1.7915,0.62453,0.97937,2.4903,3.2213,0.035048,0.72775,1.6
0.8,1.3,0.7646,1.7972,0.62221,0.97792,2.4917,3.2154,0.038897,0.71454,1.6
0.8,1.3,0.76464,1.8029,0.61992,0.98047,2.4931,3.2095,0.042925,0.70149,1.6
0.8,1.3,0.76468,1.8087,0.61768,0.98298,2.4946,3.2036,0.047136,0.68857,1.6
0.8,1.3,0.7647,1.8143,0.61552,0.98152,2.4962,3.198,0.05159,0.67599,1.6
0.8,1.3,0.76475,1.8199,0.61339,0.98398,2.4979,3.1923,0.056199,0.66346,1.6
0.8,1.3,0.76478,1.8254,0.61132,0.98253,2.4996,3.1868,0.061031,0.6512,1.6
0.8,1.3,0.7648,1.8309,0.60918,0.98492,2.5014,3.1813,0.066056,0.63913,1.6
0.8,1.3,0.76484,1.8364,0.60722,0.98729,2.5033,3.176,0.071281,0.62725,1.6
0.8,1.3,0.76486,1.8417,0.60522,0.98581,2.5053,3.1707,0.076722,0.61564,1.6
0.8,1.3,0.7649,1.8471,0.60327,0.98811,2.5073,3.1655,0.082328,0.60412,1.6
0.8,1.3,0.76493,1.8523,0.6014,0.99038,2.5094,3.1604,0.088145,0.59283,1.6
0.8,1.3,0.76496,1.8575,0.5996,0.98888,2.5115,3.1554,0.094167,0.58179,1.6
0.8,1.3,0.765,1.8627,0.59778,0.99108,2.5137,3.1505,0.10036,0.57084,1.6
0.8,1.3,0.76504,1.8678,0.59612,0.98957,2.516,3.1457,0.10676,0.56019,1.6
0.8,1.3,0.76507,1.8728,0.59452,0.98809,2.5184,3.1411,0.11341,0.54995,1.6
0.8,1.3,0.76515,1.8779,0.59289,0.99381,2.5208,3.1362,0.1201,0.53927,1.6
0.8,1.3,0.7652,1.8828,0.59135,0.99227,2.5233,3.1317,0.12705,0.52912,1.6
0.8,1.3,0.76526,1.8877,0.58997,0.9943,2.5259,3.1272,0.13419,0.51919,1.6
0.8,1.3,0.76534,1.8926,0.5886,0.9963,2.5285,3.1227,0.14149,0.50934,1.6
0.8,1.3,0.76542,1.8973,0.58734,0.99472,2.5312,3.1184,0.14898,0.49976,1.6
0.8,1.3,0.76552,1.9021,0.58615,0.99666,2.5339,3.1141,0.15662,0.49025,1.6
0.8,1.3,0.76559,1.9066,0.58511,0.99164,2.5367,3.1101,0.16451,0.48132,1.6
0.8,1.3,0.76573,1.9114,0.58403,0.99695,2.5396,3.1058,0.17241,0.4718,1.6
0.8,1.3,0.76582,1.9159,0.58316,0.99199,2.5425,3.1019,0.18063,0.46321,1.6
0.8,1.3,0.76597,1.9205,0.58227,0.99719,2.5455,3.0978,0.18882,0.45404,1.6
0.8,1.3,0.76611,1.925,0.58148,0.99897,2.5485,3.0938,0.19723,0.44528,1.6
0.8,1.3,0.76626,1.9295,0.58078,0.99983,2.5516,3.0899,0.20579,0.43671,1.6
0.8,1.3,0.76641,1.9339,0.58014,0.99912,2.5547,3.0861,0.21448,0.4283,1.6
0.8,1.3,0.76657,1.9383,0.57957,0.99986,2.5578,3.0824,0.2233,0.41999,1.6
0.8,1.3,0.76674,1.9426,0.57908,0.99924,2.561,3.0787,0.23225,0.41183,1.6
0.8,1.3,0.7669,1.9469,0.57861,0.9999,2.5643,3.0751,0.24131,0.40375,1.6
0.8,1.3,0.76708,1.9512,0.57823,0.99998,2.5676,3.0715,0.25048,0.3958,1.6
0.8,1.3,0.76725,1.9554,0.57787,0.99999,2.5709,3.0679,0.25976,0.38795,1.6
0.8,1.3,0.76742,1.9596,0.57752,0.99992,2.5743,3.0644,0.26913,0.38021,1.6
0.8,1.3,0.7676,1.9637,0.57722,0.99999,2.5777,3.061,0.27861,0.37256,1.6
0.8,1.3,0.76778,1.9679,0.57697,0.99994,2.5811,3.0576,0.28818,0.36501,1.6
0.8,1.3,0.76796,1.972,0.57676,0.99995,2.5846,3.0542,0.29784,0.35755,1.6
0.8,1.3,0.76813,1.976,0.57655,0.9997,2.5881,3.0509,0.30759,0.35018,1.6
