a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,1.9,0.66796,1.5657,0.53572,0.88807,2.4771,3.2121,0,1,1.8
0,1.9,0.66794,1.5693,0.5334,0.88633,2.4772,3.2074,0.00040397,0.98305,1.8
0,1.9,0.66792,1.5729,0.53107,0.88837,2.4774,3.2027,0.0008987,0.96611,1.8
0,1.9,0.66785,1.5764,0.52862,0.88671,2.4777,3.1982,0.001791,0.94981,1.8
0,1.9,0.66782,1.58,0.52607,0.89249,2.4779,3.1935,0.0024797,0.93288,1.8
0,1.9,0.66774,1.5835,0.52343,0.89085,2.4782,3.189,0.0036003,0.91664,1.8
0,1.9,0.66766,1.587,0.5208,0.89294,2.4786,3.1845,0.0048952,0.90054,1.8
0,1.9,0.66758,1.5904,0.51821,0.89501,2.479,3.1801,0.0063821,0.88458,1.8
0,1.9,0.66744,1.5938,0.51534,0.89714,2.4796,3.1757,0.0081521,0.86895,1.8
0,1.9,0.6673,1.5972,0.51253,0.89926,2.4802,3.1714,0.010175,0.85357,1.8
0,1.9,0.66703,1.6,0.50988,0.8941,2.4811,3.1678,0.013355,0.84053,1.7998
0,1.9,0.66689,1.6036,0.50644,0.89996,2.4817,3.1632,0.015231,0.82405,1.8
0,1.9,0.66665,1.6067,0.50321,0.9022,2.4825,3.1592,0.018152,0.80957,1.8
0,1.9,0.66634,1.6099,0.49958,0.90453,2.4835,3.1552,0.021317,0.79512,1.8
0,1.9,0.66598,1.6128,0.4959,0.90326,2.4846,3.1514,0.024996,0.78134,1.8
0,1.9,0.66558,1.6156,0.49235,0.90564,2.4859,3.1478,0.029289,0.7685,1.7999
0,1.9,0.66519,1.618,0.48961,0.9042,2.4874,3.1447,0.034417,0.75735,1.7997
0,1.9,0.66499,1.6213,0.48646,0.90996,2.4887,3.1407,0.038744,0.74285,1.8
0,1.9,0.66485,1.624,0.48455,0.90812,2.4903,3.1373,0.044041,0.73079,1.8
