a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1.4,1.0567,2.112,0.69053,0.73832,2.064,3.2922,0,1,2
1,1.4,1.0571,2.1169,0.68619,0.739,2.0643,3.2873,0.00044737,0.98386,1.9998
1,1.4,1.0574,2.1219,0.68261,0.73986,2.0649,3.2824,0.0012772,0.96785,1.9998
1,1.4,1.0577,2.1269,0.67931,0.74079,2.0657,3.2776,0.002528,0.95228,1.9998
1,1.4,1.058,2.1319,0.6763,0.74172,2.0667,3.2729,0.0039877,0.93673,2
1,1.4,1.0582,2.1368,0.67355,0.73881,2.068,3.2683,0.0059045,0.9218,2
1,1.4,1.0699,2.1707,0.64546,0.72811,2.0691,3.24,0.0074015,0.8292,1.9994
1,1.4,1.0709,2.1996,0.66016,0.73761,2.0843,3.2139,0.029607,0.74418,1.9994
1,1.4,1.0711,2.2041,0.66154,0.73677,2.0883,3.2103,0.03535,0.73242,1.9998
1,1.4,1.0711,2.2085,0.66256,0.73841,2.0924,3.207,0.041297,0.72144,1.9998
1,1.4,1.0706,2.217,0.66389,0.74201,2.1009,3.2008,0.053648,0.70115,1.9989
1,1.4,1.071,2.2222,0.66502,0.74339,2.1048,3.197,0.059312,0.68867,1.9998
1,1.4,1.071,2.2268,0.66599,0.74507,2.1089,3.1936,0.06536,0.67772,1.9998
1,1.4,1.0709,2.2314,0.66693,0.74678,2.1131,3.1903,0.07146,0.66689,1.9998
1,1.4,1.0709,2.2361,0.66786,0.74846,2.1173,3.1869,0.077537,0.65584,2
1,1.4,1.0709,2.2407,0.66887,0.75008,2.1216,3.1836,0.083706,0.64507,2
1,1.4,1.0708,2.2453,0.66999,0.74836,2.1258,3.1803,0.08991,0.63435,2
1,1.4,1.0705,2.2547,0.67181,0.752,2.1345,3.1739,0.10249,0.61325,1.9998
1,1.4,1.0703,2.2594,0.6729,0.75384,2.1388,3.1706,0.10882,0.60272,1.9998
1,1.4,1.0702,2.2642,0.67389,0.75568,2.1432,3.1674,0.11519,0.59215,1.9998
1,1.4,1.07,2.274,0.67604,0.75938,2.152,3.1609,0.12797,0.57081,2
1,1.4,1.0692,2.2831,0.67795,0.76347,2.1612,3.155,0.14131,0.55148,1.9991
1,1.4,1.0694,2.2887,0.67922,0.7652,2.1655,3.1514,0.14765,0.53985,1.9998
1,1.4,1.0691,2.2988,0.68163,0.77261,2.1747,3.145,0.16093,0.51906,2
1,1.4,1.0688,2.3039,0.68281,0.77462,2.1793,3.1419,0.16767,0.50886,2
1,1.4,1.0685,2.3087,0.6841,0.77672,2.184,3.1389,0.17453,0.49903,1.9998
1,1.4,1.0676,2.324,0.68814,0.783,2.1983,3.1297,0.19525,0.46885,1.9998
1,1.4,1.067,2.3286,0.6891,0.78533,2.2033,3.127,0.20248,0.46021,1.999
1,1.4,1.0666,2.3338,0.69052,0.78751,2.2082,3.124,0.20958,0.45037,1.999
1,1.4,1.0666,2.3397,0.69225,0.78952,2.213,3.1206,0.21658,0.43932,1.9998
1,1.4,1.0659,2.3442,0.6935,0.79196,2.2181,3.1181,0.22399,0.43089,1.999
1,1.4,1.0659,2.3503,0.69509,0.79738,2.223,3.1147,0.23114,0.41998,1.9998
1,1.4,1.0655,2.3558,0.69643,0.79963,2.2281,3.1118,0.23854,0.41042,1.9998
1,1.4,1.0651,2.3611,0.69804,0.80195,2.2332,3.1089,0.24601,0.40094,1.9998
1,1.4,1.0642,2.3656,0.69937,0.80448,2.2385,3.1064,0.25371,0.39282,1.9989
1,1.4,1.0638,2.3711,0.70084,0.80683,2.2438,3.1036,0.26135,0.38351,1.9989
1,1.4,1.0637,2.3776,0.70245,0.81234,2.249,3.1003,0.26897,0.37301,1.9998
1,1.4,1.0633,2.3831,0.70401,0.81473,2.2544,3.0975,0.2768,0.36388,1.9998
1,1.4,1.0627,2.3886,0.70577,0.81719,2.2599,3.0948,0.28473,0.35484,1.9998
1,1.4,1.0619,2.3936,0.70668,0.81974,2.2654,3.0924,0.29283,0.34719,1.9988
1,1.4,1.0617,2.4,0.70862,0.82286,2.271,3.0894,0.30091,0.33717,1.9997
1,1.4,1.0613,2.4061,0.71001,0.82775,2.2767,3.0866,0.30915,0.32812,1.9999
1,1.4,1.0606,2.4115,0.71176,0.83032,2.2824,3.084,0.31752,0.31975,1.9998
1,1.4,1.0597,2.4163,0.7129,0.83297,2.2882,3.0818,0.32601,0.31254,1.9988
1,1.4,1.0591,2.4222,0.7144,0.83548,2.2942,3.0793,0.3346,0.30417,1.9987
1,1.4,1.0584,2.4277,0.71626,0.83814,2.3002,3.0768,0.34334,0.29595,1.9987
1,1.4,1.0579,2.4338,0.71749,0.84361,2.3063,3.0743,0.35219,0.28784,1.9987
1,1.4,1.0576,2.4404,0.71973,0.84628,2.3125,3.0715,0.36129,0.27862,1.9997
1,1.4,1.0566,2.445,0.72098,0.84899,2.3188,3.0695,0.37038,0.27211,1.9987
1,1.4,1.054,2.4456,0.72047,0.84896,2.3247,3.0691,0.37897,0.27082,1.9935
1,1.4,1.0551,2.4557,0.72493,0.85499,2.3319,3.0649,0.38939,0.25723,1.9986
1,1.4,1.0547,2.4621,0.72548,0.85975,2.3386,3.0627,0.39916,0.25001,1.9986
