a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.2,2,0.78277,1.7075,0.77101,0.70179,2.5007,3.7123,0,1,2.3177
0.2,2,0.78296,1.7119,0.76763,0.69748,2.5007,3.7059,6.8689e-05,0.9833,2.3144
0.2,2,0.78366,1.7167,0.76556,0.69836,2.5008,3.6997,0.00022445,0.96681,2.3151
0.2,2,0.78372,1.721,0.76225,0.68856,2.501,3.6937,0.00046945,0.95107,2.3114
0.2,2,0.78413,1.7256,0.75887,0.70152,2.5012,3.6871,0.00082193,0.9338,2.309
0.2,2,0.78472,1.7302,0.75564,0.69088,2.5015,3.6812,0.0012473,0.91825,2.3076
0.2,2,0.78468,1.7346,0.75357,0.69302,2.5018,3.675,0.0017651,0.90196,2.3055
0.2,2,0.7853,1.7395,0.75017,0.69975,2.5022,3.6685,0.0023961,0.88496,2.3041
0.2,2,0.78567,1.7439,0.74732,0.69534,2.5026,3.6627,0.0030612,0.86965,2.3024
0.2,2,0.78563,1.7483,0.74498,0.69741,2.5031,3.6566,0.0038328,0.85362,2.2999
0.2,2,0.78666,1.7532,0.74179,0.69766,2.5037,3.6506,0.0046854,0.83768,2.3005
0.2,2,0.78668,1.758,0.73963,0.70063,2.5043,3.6442,0.0056648,0.821,2.2986
0.2,2,0.78765,1.7626,0.73663,0.7,2.5049,3.6385,0.0066244,0.80601,2.2991
0.2,2,0.78764,1.7672,0.73332,0.70202,2.5056,3.6322,0.0077635,0.78949,2.2956
0.2,2,0.78847,1.772,0.73148,0.69703,2.5063,3.6266,0.0088764,0.77466,2.2972
0.2,2,0.78864,1.7768,0.72871,0.7043,2.5072,3.6204,0.010161,0.75828,2.2951
0.2,2,0.7893,1.7814,0.72644,0.69957,2.508,3.6148,0.011405,0.74358,2.2956
0.2,2,0.78955,1.7859,0.7236,0.70107,2.5088,3.6089,0.012773,0.72815,2.2937
0.2,2,0.78966,1.7905,0.72136,0.70048,2.5098,3.6031,0.014223,0.7128,2.2921
0.2,2,0.78924,1.7953,0.71905,0.70029,2.5108,3.597,0.015938,0.69683,2.2885
0.2,2,0.78872,1.7999,0.71685,0.69798,2.512,3.5913,0.017759,0.68186,2.2847
0.2,2,0.78899,1.8055,0.71561,0.69483,2.5133,3.5857,0.019772,0.66706,2.2851
0.2,2,0.78838,1.8103,0.71274,0.69789,2.5147,3.5801,0.021969,0.65245,2.2802
0.2,2,0.78841,1.8159,0.71064,0.6952,2.5162,3.5746,0.024368,0.63805,2.2787
