a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.2,1.1,0.55136,1.1234,0.479,0.9557,2.2728,2.6638,0.029933,0.9965,1.394
0.2,1.1,0.55213,1.1177,0.48367,0.9637,2.2685,2.6642,0,1,1.394
0.2,1.1,0.55079,1.1272,0.47596,0.95559,2.2758,2.6612,0.051267,0.97449,1.394
0.2,1.1,0.55077,1.1273,0.47588,0.95715,2.2759,2.6603,0.051838,0.96705,1.394
0.2,1.1,0.55072,1.1272,0.47591,0.95744,2.276,2.6602,0.052863,0.96656,1.3939
0.2,1.1,0.55036,1.1298,0.4738,0.9564,2.2781,2.6589,0.067204,0.95553,1.3939
0.2,1.1,0.55028,1.1303,0.47344,0.95877,2.2785,2.6574,0.070068,0.94269,1.3939
0.2,1.1,0.54999,1.132,0.47204,0.95877,2.28,2.6562,0.080625,0.93294,1.3939
0.2,1.1,0.54968,1.134,0.47035,0.96384,2.2818,2.6521,0.092786,0.89871,1.3939
0.2,1.1,0.54865,1.1403,0.46514,0.96212,2.2874,2.6488,0.13226,0.871,1.3938
0.2,1.1,0.55054,1.1777,0.44509,1,2.3011,2.5981,0.22762,0.44462,1.4
0.2,1.1,0.5478,1.1457,0.46062,0.96282,2.2922,2.645,0.166,0.8383,1.3938
0.2,1.1,0.54835,1.142,0.46376,0.9656,2.289,2.6459,0.14327,0.84657,1.3938
0.2,1.1,0.54745,1.1472,0.45942,0.96248,2.294,2.6444,0.17797,0.83363,1.3937
0.2,1.1,0.54706,1.1495,0.4574,0.96342,2.2962,2.6424,0.19342,0.81711,1.3937
0.2,1.1,0.55089,1.1913,0.44064,1,2.3089,2.5894,0.28216,0.37172,1.4
0.2,1.1,0.54675,1.1509,0.45623,0.96327,2.2977,2.6418,0.20427,0.8118,1.3937
0.2,1.1,0.55098,1.1947,0.43955,1,2.3109,2.5874,0.2963,0.35455,1.4
0.2,1.1,0.54662,1.1515,0.45575,0.96401,2.2984,2.6411,0.20897,0.80594,1.3936
0.2,1.1,0.55114,1.2014,0.43727,1,2.315,2.5834,0.32519,0.32145,1.4
0.2,1.1,0.55118,1.203,0.43671,1,2.3161,2.5825,0.33254,0.31345,1.4
0.2,1.1,0.54659,1.1519,0.45536,0.96788,2.2987,2.6386,0.21084,0.78521,1.3937
0.2,1.1,0.55139,1.2128,0.43326,1,2.3226,2.577,0.37769,0.26758,1.4
0.2,1.1,0.55142,1.2145,0.43267,1,2.3237,2.5762,0.3854,0.2603,1.4
0.2,1.1,0.55149,1.2177,0.43151,1,2.3259,2.5745,0.40095,0.24605,1.4
0.2,1.1,0.5516,1.2241,0.42919,0.99999,2.3304,2.5712,0.43264,0.21892,1.4
0.2,1.1,0.55164,1.2257,0.42865,1,2.3316,2.5704,0.44071,0.21223,1.4
0.2,1.1,0.55169,1.2288,0.42748,1,2.3339,2.5689,0.45696,0.19943,1.4
0.2,1.1,0.55171,1.2304,0.4269,1,2.3351,2.5682,0.46516,0.19318,1.4
0.2,1.1,0.55176,1.2335,0.42576,1,2.3375,2.5667,0.4817,0.18099,1.4
0.2,1.1,0.55183,1.2382,0.42402,1,2.3411,2.5646,0.50689,0.16346,1.4
0.2,1.1,0.55188,1.2413,0.42289,1,2.3435,2.5633,0.52392,0.15227,1.4
0.2,1.1,0.55195,1.2458,0.42124,0.99999,2.3472,2.5614,0.54979,0.13641,1.4
0.2,1.1,0.55203,1.2519,0.41897,1,2.3522,2.559,0.58505,0.11631,1.4
0.2,1.1,0.55204,1.2534,0.4184,1,2.3535,2.5585,0.59398,0.11154,1.4
0.2,1.1,0.55206,1.2549,0.41784,1,2.3548,2.5579,0.60296,0.10689,1.4
0.2,1.1,0.55208,1.2564,0.41728,1,2.3561,2.5574,0.61198,0.10234,1.4
0.2,1.1,0.55211,1.2594,0.41616,1,2.3587,2.5563,0.63016,0.093537,1.4
0.2,1.1,0.55212,1.2609,0.4156,1,2.36,2.5558,0.63932,0.089282,1.4
0.2,1.1,0.55214,1.2623,0.41505,1,2.3613,2.5553,0.64853,0.085125,1.4
0.2,1.1,0.55216,1.2667,0.41332,1,2.3653,2.5539,0.67644,0.07324,1.4
0.2,1.1,0.5522,1.2711,0.41167,1,2.3694,2.5526,0.70478,0.062231,1.4
0.2,1.1,0.55221,1.2725,0.41112,1,2.3708,2.5522,0.71429,0.058786,1.4
0.2,1.1,0.55224,1.2768,0.40949,1,2.3749,2.551,0.7432,0.048894,1.4
0.2,1.1,0.55225,1.2782,0.40896,1,2.3763,2.5506,0.75292,0.045799,1.4
0.2,1.1,0.55227,1.2853,0.4062,1,2.3833,2.549,0.80222,0.03176,1.4
