a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1.7,0.9285,2.2229,0.77665,0.76426,2.4933,3.7889,0,1,2
1,1.7,0.92898,2.2279,0.77242,0.76483,2.4934,3.7835,0.00013532,0.98337,2
1,1.7,0.9293,2.2327,0.76875,0.76567,2.4939,3.7783,0.00085686,0.9675,1.9998
1,1.7,0.92972,2.2377,0.76521,0.76641,2.4944,3.773,0.0015495,0.95123,2
1,1.7,0.93005,2.2425,0.76184,0.76726,2.4952,3.7679,0.0026827,0.93556,2
1,1.7,0.93036,2.2473,0.75849,0.76432,2.4962,3.7629,0.0040749,0.92015,2
1,1.7,0.93055,2.2521,0.75571,0.7654,2.4974,3.7581,0.005853,0.90529,1.9998
1,1.7,0.93086,2.257,0.75294,0.76634,2.4987,3.7531,0.0075688,0.89001,2
1,1.7,0.93105,2.2616,0.74992,0.76735,2.5002,3.7484,0.0097778,0.87557,1.9998
1,1.7,0.93127,2.2664,0.74729,0.76465,2.5018,3.7437,0.012037,0.861,1.9998
1,1.7,0.93148,2.2711,0.74458,0.76566,2.5035,3.739,0.014474,0.8466,1.9998
1,1.7,0.93168,2.2758,0.74199,0.7667,2.5053,3.7344,0.017079,0.83237,1.9998
1,1.7,0.93193,2.2806,0.73958,0.7677,2.5072,3.7297,0.019713,0.81798,2
1,1.7,0.93205,2.2852,0.73699,0.76511,2.5093,3.7253,0.022758,0.80436,1.9998
1,1.7,0.93222,2.2898,0.73441,0.76614,2.5114,3.7208,0.025811,0.79057,1.9998
1,1.7,0.93239,2.2944,0.73188,0.76717,2.5137,3.7164,0.028999,0.7769,1.9998
1,1.7,0.93259,2.2992,0.73042,0.76833,2.5159,3.7119,0.032226,0.76308,2
1,1.7,0.93263,2.3041,0.72993,0.76621,2.5187,3.7077,0.036141,0.75033,1.9998
1,1.7,0.93276,2.3091,0.72892,0.76763,2.5217,3.7036,0.040408,0.73772,1.9998
1,1.7,0.93298,2.3146,0.72738,0.76896,2.5249,3.6996,0.045049,0.72526,2
1,1.7,0.93305,2.32,0.7255,0.76686,2.5287,3.6959,0.050393,0.71393,1.9998
1,1.7,0.93323,2.326,0.72277,0.76829,2.5328,3.6923,0.056281,0.70291,1.9998
