a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.6,1.9,0.77514,1.9834,0.75732,0.80103,2.6957,3.0456,3.8484,0,0.1298,1,2
0.6,1.9,0.7749,1.9849,0.75883,0.79796,2.6962,3.0441,3.8468,0.00074156,0.12493,0.99457,2
0.6,1.9,0.77465,1.9863,0.76033,0.79912,2.6968,3.0426,3.8454,0.0018351,0.12037,0.98973,2
0.6,1.9,0.7744,1.9875,0.76183,0.80023,2.6977,3.0413,3.844,0.0032292,0.11608,0.98531,2
0.6,1.9,0.77415,1.9886,0.76331,0.8013,2.6987,3.04,3.8429,0.0049218,0.11205,0.98136,2
0.6,1.9,0.7739,1.9896,0.76478,0.80231,2.7,3.0388,3.8418,0.0068844,0.10827,0.97781,2
0.6,1.9,0.77366,1.9905,0.76624,0.80327,2.7013,3.0377,3.8409,0.009102,0.10472,0.97461,2
0.6,1.9,0.77339,1.9912,0.76764,0.79999,2.7029,3.0366,3.8401,0.011615,0.10142,0.972,2
0.6,1.9,0.77314,1.9918,0.76902,0.80087,2.7046,3.0357,3.8394,0.014379,0.098351,0.96972,1.9999
0.6,1.9,0.77279,1.9922,0.7701,0.8018,2.7065,3.0348,3.839,0.017525,0.095592,0.96838,1.9995
0.6,1.9,0.77265,1.9927,0.77159,0.8024,2.7086,3.034,3.8385,0.020835,0.09304,0.9666,1.9999
0.6,1.9,0.77242,1.9931,0.77285,0.80311,2.7107,3.0332,3.8381,0.024294,0.09059,0.9654,1.9999
0.6,1.9,0.77217,1.9934,0.77412,0.80383,2.7129,3.0324,3.8378,0.027803,0.088185,0.96428,1.9999
0.6,1.9,0.77192,1.9937,0.7754,0.80456,2.7151,3.0317,3.8375,0.031355,0.085818,0.96323,1.9998
0.6,1.9,0.77169,1.9941,0.77681,0.80524,2.7173,3.031,3.8372,0.034926,0.083472,0.96215,2
0.6,1.9,0.77139,1.9943,0.77803,0.80188,2.7195,3.0302,3.8369,0.038559,0.081173,0.96128,1.9998
0.6,1.9,0.77112,1.9946,0.77937,0.80264,2.7217,3.0295,3.8366,0.04221,0.078895,0.96038,1.9998
0.6,1.9,0.77082,1.9948,0.78066,0.80344,2.724,3.0288,3.8364,0.045906,0.076656,0.95955,1.9997
0.6,1.9,0.77052,1.995,0.78201,0.80423,2.7263,3.0281,3.8361,0.049632,0.074445,0.95877,1.9996
0.6,1.9,0.77019,1.9952,0.7833,0.80506,2.7286,3.0274,3.8359,0.053399,0.072269,0.95806,1.9995
0.6,1.9,0.76982,1.9954,0.78444,0.80597,2.731,3.0267,3.8357,0.057199,0.070124,0.95739,1.9991
0.6,1.9,0.76927,1.9955,0.7849,0.80716,2.7334,3.0261,3.8356,0.06104,0.068014,0.95679,1.9979
0.6,1.9,0.76884,1.9956,0.78588,0.80814,2.7357,3.0254,3.8354,0.064888,0.065915,0.95615,1.9974
0.6,1.9,0.76842,1.9957,0.7869,0.80503,2.7381,3.0248,3.8352,0.068761,0.063834,0.9556,1.9968
0.6,1.9,0.76768,1.9957,0.78674,0.80649,2.7405,3.0241,3.8351,0.072674,0.061784,0.95518,1.9949
0.6,1.9,0.76727,1.9958,0.78787,0.80746,2.7429,3.0235,3.8349,0.076591,0.059743,0.95468,1.9944
0.6,1.9,0.76619,1.9956,0.78634,0.80946,2.7454,3.0228,3.8349,0.080532,0.057704,0.95449,1.9908
0.6,1.9,0.76594,1.9958,0.78812,0.81019,2.7478,3.0222,3.8347,0.084473,0.055703,0.95379,1.9911
0.6,1.9,0.7653,1.9957,0.78849,0.81149,2.7503,3.0216,3.8347,0.088451,0.053691,0.95374,1.9897
0.6,1.9,0.76464,1.9958,0.78859,0.81288,2.7527,3.0209,3.8344,0.092458,0.051758,0.953,1.9881
0.6,1.9,0.76381,1.9957,0.78808,0.81045,2.7552,3.0203,3.8343,0.096472,0.049799,0.95272,1.9857
0.6,1.9,0.76347,1.9958,0.78969,0.8113,2.7577,3.0197,3.8343,0.1005,0.047854,0.95241,1.9857
0.6,1.9,0.76285,1.9957,0.79014,0.8126,2.7602,3.0191,3.8342,0.10456,0.045944,0.95218,1.9843
0.6,1.9,0.76204,1.9956,0.78983,0.81419,2.7627,3.0185,3.8341,0.10865,0.044053,0.95194,1.9821
0.6,1.9,0.76128,1.9955,0.78969,0.81572,2.7652,3.0179,3.8341,0.11275,0.042173,0.95174,1.9801
0.6,1.9,0.76081,1.9955,0.7909,0.81678,2.7678,3.0173,3.834,0.11687,0.040318,0.95159,1.9796
0.6,1.9,0.76027,1.9955,0.79182,0.81795,2.7704,3.0168,3.834,0.12104,0.038499,0.95144,1.9787
0.6,1.9,0.75944,1.9953,0.79151,0.81555,2.7729,3.0162,3.834,0.12521,0.036683,0.95142,1.9764
0.6,1.9,0.7588,1.9952,0.792,0.8169,2.7755,3.0156,3.8339,0.1294,0.034888,0.95136,1.9751
0.6,1.9,0.7581,1.9951,0.79235,0.81832,2.7781,3.0151,3.8339,0.13365,0.033136,0.95138,1.9735
0.6,1.9,0.75725,1.9949,0.79203,0.82,2.7808,3.0145,3.834,0.13791,0.031403,0.95146,1.9712
0.6,1.9,0.75666,1.9948,0.79289,0.82125,2.7834,3.014,3.834,0.14218,0.02968,0.95153,1.9701
0.6,1.9,0.75619,1.9948,0.79435,0.82231,2.7861,3.0134,3.834,0.14651,0.028002,0.95169,1.9698
0.6,1.9,0.75531,1.9945,0.79401,0.82403,2.7888,3.0129,3.8341,0.15086,0.026351,0.95189,1.9674
0.6,1.9,0.75443,1.9943,0.79367,0.82176,2.7915,3.0124,3.8342,0.15523,0.024714,0.95211,1.965
