a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.2,1.3,1.0398,1.3803,0.57671,0.61704,1.5564,2.6455,0,1,2.5655
0.2,1.3,1.0406,1.3849,0.57394,0.6013,1.5564,2.6401,3.5463e-05,0.98343,2.5621
0.2,1.3,1.0416,1.389,0.57144,0.61583,1.5565,2.6347,0.00014753,0.96674,2.5604
0.2,1.3,1.0411,1.3932,0.56879,0.61578,1.5566,2.6293,0.00032638,0.95011,2.5525
0.2,1.3,1.0426,1.3977,0.56615,0.61881,1.5567,2.624,0.00058232,0.93356,2.5524
0.2,1.3,1.0418,1.4021,0.56416,0.62191,1.5569,2.6186,0.00091566,0.91692,2.5456
0.2,1.3,1.0431,1.4064,0.56188,0.61596,1.5572,2.6136,0.0012901,0.90148,2.5459
0.2,1.3,1.0433,1.4107,0.55926,0.61784,1.5575,2.6083,0.0017688,0.88515,2.5409
0.2,1.3,1.0438,1.4154,0.55753,0.61683,1.5578,2.603,0.0023151,0.8689,2.5397
0.2,1.3,1.0442,1.42,0.55481,0.62107,1.5582,2.5975,0.0029714,0.85192,2.5357
0.2,1.3,1.0443,1.4241,0.55232,0.61708,1.5586,2.5926,0.0036332,0.83661,2.531
0.2,1.3,1.0451,1.429,0.55052,0.61805,1.5591,2.5871,0.0044491,0.81979,2.5308
0.2,1.3,1.0454,1.4332,0.54807,0.61967,1.5596,2.5822,0.0052519,0.80463,2.5269
0.2,1.3,1.0466,1.4382,0.54633,0.62057,1.5602,2.5768,0.0062218,0.78795,2.5284
0.2,1.3,1.0463,1.4425,0.54374,0.62282,1.5608,2.5717,0.0072231,0.77214,2.5225
0.2,1.3,1.0471,1.447,0.54226,0.61843,1.5614,2.5669,0.0082412,0.75721,2.523
0.2,1.3,1.0479,1.4518,0.53963,0.62523,1.5622,2.5616,0.0094436,0.74075,2.5207
0.2,1.3,1.0474,1.4563,0.53797,0.62191,1.5629,2.5565,0.010675,0.72518,2.5162
0.2,1.3,1.0466,1.4611,0.53615,0.61905,1.5638,2.5515,0.012092,0.70979,2.5105
0.2,1.3,1.0459,1.466,0.53367,0.61631,1.5648,2.5466,0.013707,0.69442,2.5036
0.2,1.3,1.0449,1.4709,0.5312,0.61974,1.5659,2.5417,0.015461,0.67955,2.4957
0.2,1.3,1.0439,1.476,0.52904,0.6176,1.5671,2.5369,0.017426,0.66471,2.4887
0.2,1.3,1.043,1.4814,0.52719,0.62115,1.5684,2.5322,0.019584,0.65007,2.4828
0.2,1.3,1.0428,1.487,0.52566,0.61842,1.5698,2.5278,0.021827,0.63644,2.48
0.2,1.3,1.0416,1.4928,0.52309,0.62249,1.5715,2.5229,0.02456,0.62144,2.4717
0.2,1.3,1.0403,1.4979,0.52083,0.62638,1.5731,2.5187,0.02722,0.60826,2.4636
0.2,1.3,1.0395,1.5039,0.51819,0.62452,1.575,2.5142,0.030294,0.59455,2.457
0.2,1.3,1.0383,1.5097,0.51658,0.62859,1.5771,2.5099,0.033609,0.58109,2.451
0.2,1.3,1.0366,1.5157,0.51413,0.63329,1.5794,2.5053,0.037446,0.56706,2.4417
0.2,1.3,1.0349,1.5212,0.51183,0.63783,1.5818,2.5012,0.041356,0.55418,2.4325
0.2,1.3,1.0333,1.5266,0.51015,0.63682,1.5843,2.4973,0.045344,0.54222,2.4252
0.2,1.3,1.032,1.5331,0.50741,0.64124,1.5872,2.4931,0.050083,0.5293,2.4172
0.2,1.3,1.0303,1.5383,0.50577,0.64564,1.59,2.4894,0.054651,0.51797,2.4095
0.2,1.3,1.0281,1.5439,0.50345,0.65075,1.5934,2.4855,0.060094,0.50571,2.3993
0.2,1.3,1.0261,1.5495,0.50097,0.65558,1.5968,2.4818,0.065679,0.49431,2.3896
0.2,1.3,1.0243,1.5543,0.49966,0.65994,1.6002,2.4785,0.071136,0.48415,2.3823
0.2,1.3,1.0218,1.5598,0.49672,0.66357,1.6043,2.4748,0.07782,0.47284,2.3705
0.2,1.3,1.0194,1.5645,0.49469,0.66509,1.6083,2.4716,0.084376,0.4628,2.3607
0.2,1.3,1.0173,1.5697,0.49221,0.66988,1.6126,2.4684,0.09141,0.45303,2.3511
0.2,1.3,1.0154,1.5744,0.49027,0.67417,1.6169,2.4656,0.098347,0.44436,2.3431
0.2,1.3,1.0135,1.58,0.48712,0.67878,1.6218,2.4628,0.10626,0.43558,2.3336
0.2,1.3,1.0115,1.5844,0.48537,0.68312,1.627,2.4601,0.11481,0.42739,2.3257
0.2,1.3,1.0094,1.5874,0.48555,0.68723,1.6324,2.4575,0.12352,0.4193,2.3197
0.2,1.3,1.0069,1.5899,0.48581,0.69149,1.6378,2.4549,0.13227,0.41127,2.313
0.2,1.3,1.0049,1.5932,0.48582,0.69561,1.6432,2.4523,0.14108,0.40327,2.3072
0.2,1.3,1.0029,1.5964,0.48632,0.69958,1.6486,2.4498,0.14994,0.39533,2.3024
0.2,1.3,1.0009,1.5999,0.48649,0.70362,1.6541,2.4472,0.15884,0.38744,2.2972
0.2,1.3,0.99893,1.6028,0.48735,0.70761,1.6596,2.4447,0.1678,0.37961,2.2927
0.2,1.3,0.99695,1.6064,0.4874,0.71173,1.6652,2.4421,0.17682,0.37182,2.2873
0.2,1.3,0.99497,1.61,0.48742,0.71588,1.6708,2.4396,0.18588,0.3641,2.282
0.2,1.3,0.99188,1.6116,0.48782,0.72066,1.6764,2.4372,0.195,0.35642,2.2737
0.2,1.3,0.98986,1.6152,0.48778,0.72488,1.682,2.4347,0.20416,0.34879,2.2682
0.2,1.3,0.9878,1.6184,0.4883,0.72905,1.6877,2.4322,0.21339,0.34122,2.2633
0.2,1.3,0.98572,1.6217,0.4888,0.73326,1.6934,2.4298,0.22267,0.33371,2.2583
