a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.6,0.3,5.3029,0.76738,0.38756,0.40284,0.19537,1.0876,0,1,4.3883
0.6,0.3,5.3035,0.77253,0.38691,0.40618,0.19538,1.0837,1.1986e-05,0.98325,4.3817
0.6,0.3,5.3034,0.77716,0.38535,0.40883,0.19539,1.0797,3.5513e-05,0.96642,4.3567
0.6,0.3,5.3142,0.7811,0.38347,0.40945,0.19541,1.0758,7.8865e-05,0.94987,4.3521
0.6,0.3,5.3242,0.78523,0.38158,0.41027,0.19546,1.0719,0.00015112,0.93313,4.3457
0.6,0.3,5.3237,0.79005,0.38001,0.41296,0.19551,1.0679,0.00024454,0.91642,4.3207
0.6,0.3,5.3234,0.79493,0.37843,0.40375,0.19558,1.0639,0.00035956,0.89961,4.2966
0.6,0.3,5.3311,0.79957,0.37699,0.40533,0.19565,1.06,0.00049081,0.88305,4.2931
0.6,0.3,5.3441,0.8042,0.3756,0.40623,0.19574,1.0561,0.00065062,0.86624,4.3025
0.6,0.3,5.3426,0.80928,0.37405,0.40913,0.19585,1.0522,0.00083662,0.84962,4.2766
0.6,0.3,5.344,0.81432,0.37248,0.4116,0.19597,1.0482,0.0010407,0.83301,4.2573
0.6,0.3,5.3517,0.81927,0.37114,0.41327,0.1961,1.0444,0.001262,0.81659,4.256
0.6,0.3,5.3647,0.82406,0.36961,0.40291,0.19625,1.0404,0.0015162,0.79988,4.2631
0.6,0.3,5.3668,0.82908,0.36797,0.4051,0.1964,1.0366,0.001792,0.78351,4.2448
0.6,0.3,5.3625,0.83482,0.36674,0.40873,0.19658,1.0326,0.0020939,0.76681,4.2195
0.6,0.3,5.3738,0.83985,0.36545,0.40994,0.19676,1.0288,0.0024064,0.75051,4.2268
0.6,0.3,5.3857,0.84468,0.36366,0.41071,0.19696,1.0249,0.0027531,0.73405,4.2279
0.6,0.3,5.386,0.85017,0.36204,0.41331,0.19718,1.021,0.0031326,0.71746,4.2069
0.6,0.3,5.387,0.85615,0.36143,0.40599,0.1974,1.0171,0.00352,0.70121,4.2027
0.6,0.3,5.3962,0.8612,0.35959,0.40709,0.19764,1.0133,0.0039315,0.68481,4.1977
0.6,0.3,5.4077,0.86625,0.35769,0.40791,0.1979,1.0094,0.0043792,0.66829,4.1967
0.6,0.3,5.4032,0.87239,0.35732,0.41189,0.19815,1.0057,0.0048193,0.65291,4.1844
0.6,0.3,5.4161,0.87785,0.35543,0.4127,0.19845,1.0017,0.0053308,0.63562,4.1868
0.6,0.3,5.4235,0.88375,0.35456,0.4103,0.19874,0.99781,0.0058389,0.61933,4.1923
0.6,0.3,5.4112,0.89025,0.35319,0.40937,0.19907,0.99402,0.0064086,0.60326,4.1504
0.6,0.3,5.4096,0.89761,0.35237,0.40374,0.19947,0.99021,0.0070943,0.58714,4.1387
0.6,0.3,5.4014,0.90546,0.35152,0.40874,0.19992,0.98645,0.0078838,0.5712,4.1134
0.6,0.3,5.396,0.91383,0.3494,0.413,0.20046,0.98269,0.0088061,0.55524,4.078
0.6,0.3,5.3835,0.92269,0.34838,0.40961,0.20107,0.97897,0.0098639,0.53949,4.0435
0.6,0.3,5.3785,0.93249,0.34686,0.41478,0.20178,0.97529,0.011091,0.52391,4.0181
0.6,0.3,5.3639,0.94251,0.34539,0.42102,0.20261,0.97167,0.012531,0.50855,3.9762
0.6,0.3,5.3514,0.9536,0.34359,0.42709,0.20359,0.96806,0.014226,0.49326,3.9354
0.6,0.3,5.3307,0.96438,0.34199,0.42566,0.20471,0.9646,0.016172,0.47859,3.8835
0.6,0.3,5.311,0.97636,0.33996,0.43282,0.20605,0.96118,0.018491,0.46411,3.8308
0.6,0.3,5.2921,0.98803,0.33847,0.43988,0.20756,0.95806,0.021095,0.45088,3.7862
0.6,0.3,5.2667,1.0011,0.33618,0.44773,0.20953,0.95491,0.024502,0.43755,3.7255
0.6,0.3,5.2456,1.0112,0.33718,0.45542,0.21171,0.95184,0.028284,0.42454,3.7019
0.6,0.3,5.2264,1.0222,0.33818,0.46319,0.21398,0.94881,0.032199,0.41166,3.6819
