a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1.7,1.0904,2.0635,0.98988,0.62166,2.2711,3.9795,0,1,2.6372
1,1.7,1.0913,2.0705,0.98538,0.61391,2.2711,3.971,3.5651e-05,0.98349,2.6332
1,1.7,1.0918,2.0771,0.98112,0.61554,2.2712,3.9629,0.00013062,0.96764,2.6283
1,1.7,1.0918,2.0842,0.97651,0.62218,2.2714,3.9539,0.00032013,0.95012,2.6203
1,1.7,1.093,2.0915,0.97301,0.62312,2.2716,3.9455,0.00057521,0.93378,2.6198
1,1.7,1.0933,2.0982,0.96875,0.61734,2.2719,3.9374,0.00088647,0.91815,2.6143
1,1.7,1.0933,2.1057,0.9652,0.62284,2.2722,3.9286,0.0013124,0.90101,2.609
1,1.7,1.0947,2.1129,0.96068,0.62349,2.2727,3.9203,0.0017947,0.88473,2.6072
1,1.7,1.0949,2.1199,0.95655,0.62316,2.2731,3.9119,0.0023513,0.86852,2.6016
1,1.7,1.0953,2.1272,0.95292,0.62293,2.2737,3.9036,0.0029887,0.8524,2.598
1,1.7,1.0966,2.1347,0.94952,0.62384,2.2743,3.8954,0.0036978,0.83634,2.5981
1,1.7,1.0964,2.1417,0.94519,0.62613,2.275,3.8872,0.0044811,0.82035,2.5909
1,1.7,1.0973,2.1488,0.94207,0.62311,2.2758,3.8794,0.0053017,0.80524,2.59
1,1.7,1.0981,2.1566,0.93834,0.62455,2.2766,3.8709,0.006279,0.7886,2.588
1,1.7,1.0981,2.1637,0.93425,0.62667,2.2775,3.8628,0.0072894,0.77284,2.5821
1,1.7,1.0992,2.1713,0.93098,0.62356,2.2785,3.8547,0.0083747,0.75714,2.5821
1,1.7,1.0996,2.1783,0.92799,0.62527,2.2794,3.8471,0.0094673,0.74231,2.5796
1,1.7,1.1005,2.1861,0.92384,0.62655,2.2806,3.8387,0.010759,0.72596,2.5773
1,1.7,1.1012,2.1932,0.92052,0.62377,2.2817,3.8311,0.011988,0.71127,2.5755
1,1.7,1.1016,2.201,0.91715,0.62571,2.2829,3.8228,0.013428,0.69505,2.5726
