a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1.5,1.21,1.9592,0.93639,0.59621,1.964,3.6505,0,1,2.7535
1,1.5,1.2098,1.9664,0.93202,0.57526,1.964,3.6426,3.2272e-05,0.98423,2.744
1,1.5,1.2109,1.9732,0.92785,0.59501,1.9641,3.6338,0.00013002,0.96672,2.7401
1,1.5,1.2115,1.9803,0.92385,0.59676,1.9642,3.6254,0.00029268,0.95008,2.7344
1,1.5,1.2112,1.9873,0.92051,0.59001,1.9645,3.6175,0.00051653,0.93431,2.7273
1,1.5,1.2128,1.9948,0.91596,0.59546,1.9648,3.6088,0.00082621,0.917,2.7246
1,1.5,1.2131,2.0019,0.91292,0.59288,1.9651,3.6009,0.0011761,0.90136,2.7203
1,1.5,1.2139,2.0091,0.90864,0.59428,1.9655,3.5927,0.0016101,0.88499,2.7155
1,1.5,1.2149,2.0167,0.90438,0.59672,1.966,3.5841,0.0021358,0.86789,2.7114
1,1.5,1.2147,2.0241,0.901,0.5982,1.9665,3.5759,0.0027064,0.85165,2.7049
1,1.5,1.2159,2.0317,0.89776,0.59945,1.9671,3.5678,0.0033514,0.83549,2.7041
1,1.5,1.2165,2.0387,0.89374,0.59651,1.9678,3.5601,0.004022,0.82019,2.6989
1,1.5,1.2167,2.0466,0.89041,0.59879,1.9686,3.5516,0.0048383,0.80337,2.6942
1,1.5,1.2183,2.0541,0.88614,0.59941,1.9694,3.5436,0.0056823,0.78741,2.6929
1,1.5,1.2183,2.0617,0.88304,0.59739,1.9702,3.5356,0.0065963,0.77151,2.6879
1,1.5,1.2197,2.0694,0.87992,0.59843,1.9712,3.5277,0.0075763,0.75569,2.6881
1,1.5,1.2202,2.0767,0.87706,0.60016,1.9721,3.5201,0.0085639,0.74073,2.6856
1,1.5,1.221,2.0846,0.8727,0.60173,1.9732,3.5118,0.0097317,0.72423,2.6809
1,1.5,1.2221,2.0921,0.87001,0.59862,1.9743,3.5044,0.010845,0.7094,2.681
1,1.5,1.2223,2.1001,0.86665,0.60079,1.9755,3.4962,0.012147,0.69304,2.6768
1,1.5,1.2238,2.108,0.86346,0.60172,1.9767,3.4884,0.01345,0.67753,2.6773
1,1.5,1.2221,2.1158,0.86054,0.59723,1.9781,3.4806,0.014895,0.66218,2.6668
1,1.5,1.2204,2.1241,0.85822,0.59723,1.9797,3.4729,0.016561,0.64686,2.6577
1,1.5,1.2197,2.133,0.85465,0.59632,1.9814,3.4654,0.018401,0.63189,2.6502
1,1.5,1.2188,2.1421,0.85084,0.5958,1.9834,3.458,0.020445,0.61709,2.6413
1,1.5,1.2178,2.151,0.84826,0.59936,1.9854,3.451,0.022563,0.60333,2.6343
1,1.5,1.2167,2.1612,0.84462,0.59946,1.9878,3.4435,0.025138,0.58835,2.6257
1,1.5,1.215,2.1709,0.84069,0.59989,1.9904,3.4364,0.027871,0.57414,2.6144
1,1.5,1.2135,2.1808,0.8376,0.6043,1.9932,3.4294,0.03083,0.5603,2.6052
1,1.5,1.2121,2.1906,0.83408,0.60449,1.9961,3.423,0.033871,0.54747,2.596
1,1.5,1.2106,2.201,0.83053,0.60899,1.9994,3.4163,0.037365,0.53418,2.5862
1,1.5,1.2085,2.2118,0.82727,0.61333,2.0032,3.4094,0.041393,0.52044,2.5756
1,1.5,1.2064,2.2219,0.82382,0.61511,2.0071,3.4031,0.04547,0.50792,2.5643
1,1.5,1.204,2.232,0.82016,0.62019,2.0113,3.3969,0.049932,0.49559,2.5521
1,1.5,1.2021,2.242,0.817,0.62112,2.0157,3.3911,0.054495,0.4842,2.5421
1,1.5,1.1995,2.253,0.81279,0.6266,2.0209,3.3849,0.059995,0.47182,2.5287
1,1.5,1.1972,2.2625,0.80951,0.6314,2.0258,3.3796,0.065167,0.46134,2.5177
1,1.5,1.1943,2.2729,0.80582,0.63698,2.0317,3.3739,0.071463,0.44987,2.5046
1,1.5,1.1912,2.2821,0.80215,0.6424,2.0378,3.3686,0.077849,0.43946,2.4908
1,1.5,1.1884,2.292,0.79794,0.64408,2.0444,3.3636,0.084767,0.42937,2.4773
1,1.5,1.1855,2.3005,0.79388,0.64902,2.0507,3.3592,0.091475,0.42066,2.4641
1,1.5,1.1825,2.3106,0.78812,0.65435,2.0581,3.3547,0.099285,0.41177,2.4487
1,1.5,1.1795,2.3179,0.78618,0.65923,2.0661,3.3505,0.10774,0.40349,2.4382
1,1.5,1.1765,2.3236,0.78651,0.66396,2.0743,3.3464,0.11633,0.39529,2.4302
1,1.5,1.1743,2.3303,0.78795,0.66821,2.0825,3.3423,0.12499,0.38715,2.4263
1,1.5,1.1714,2.3365,0.78809,0.67294,2.0908,3.3383,0.1337,0.37907,2.4186
1,1.5,1.1682,2.3427,0.78902,0.67814,2.0999,3.3338,0.14332,0.37029,2.4108
1,1.5,1.1663,2.3496,0.78964,0.68206,2.1075,3.3302,0.15132,0.3631,2.4069
1,1.5,1.1632,2.3552,0.79052,0.6869,2.1159,3.3263,0.16022,0.35521,2.3995
1,1.5,1.1603,2.3624,0.79143,0.69202,2.1253,3.3219,0.17007,0.34662,2.3929
1,1.5,1.1579,2.3685,0.79217,0.69621,2.133,3.3184,0.17822,0.33962,2.3878
1,1.5,1.1544,2.3744,0.79331,0.70168,2.1425,3.3142,0.18822,0.33116,2.3796
1,1.5,1.1519,2.3807,0.79355,0.70601,2.1503,3.3107,0.19647,0.32429,2.3735
1,1.5,1.1495,2.3879,0.79462,0.71063,2.1591,3.3069,0.2057,0.31673,2.3687
1,1.5,1.1463,2.3939,0.7953,0.71566,2.1679,3.3031,0.21499,0.30923,2.3612
1,1.5,1.1432,2.4002,0.79571,0.72071,2.1767,3.2994,0.22435,0.3018,2.3535
1,1.5,1.1396,2.4064,0.79672,0.72627,2.1865,3.2954,0.23461,0.2938,2.3455
1,1.5,1.1374,2.4147,0.79737,0.73093,2.1955,3.2917,0.24412,0.28651,2.341
1,1.5,1.1349,2.4208,0.79868,0.73753,2.2038,3.2884,0.25284,0.27992,2.3363
1,1.5,1.132,2.428,0.79881,0.74386,2.2129,3.2848,0.26246,0.27276,2.3292
