a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,1.4,0.89206,1.4087,0.40405,0.7531,1.6256,2.4044,0,1,1.9999
0,1.4,0.89218,1.4118,0.40164,0.75435,1.6256,2.4011,0.00019288,0.98294,2
0,1.4,0.89217,1.4148,0.39914,0.7557,1.626,2.3979,0.00094108,0.96678,1.9999
0,1.4,0.89218,1.4177,0.3966,0.75701,1.6264,2.3947,0.0019529,0.95073,1.9999
0,1.4,0.8922,1.4206,0.39483,0.75833,1.6272,2.3917,0.0036672,0.93539,1.9999
0,1.4,0.89222,1.4234,0.39311,0.75963,1.6282,2.3888,0.0058077,0.92048,1.9999
0,1.4,0.89224,1.4261,0.39151,0.75659,1.6293,2.3859,0.0082585,0.90588,1.9999
0,1.4,0.89229,1.4289,0.38985,0.7573,1.6304,2.383,0.010826,0.89121,2
0,1.4,0.89229,1.4316,0.38827,0.75858,1.6317,2.3803,0.013751,0.8771,2
0,1.4,0.89222,1.4343,0.38669,0.75992,1.6332,2.3776,0.017001,0.86351,1.9999
0,1.4,0.89219,1.4369,0.38503,0.76119,1.6346,2.3749,0.020317,0.8498,1.9999
0,1.4,0.89216,1.4396,0.38347,0.76247,1.6362,2.3722,0.023809,0.83626,1.9998
0,1.4,0.89213,1.4422,0.38197,0.75917,1.6378,2.3696,0.027471,0.8229,1.9998
0,1.4,0.89207,1.4448,0.38026,0.76024,1.6395,2.367,0.031277,0.80968,1.9998
0,1.4,0.89178,1.4471,0.37916,0.76179,1.6416,2.3648,0.035817,0.7983,1.9992
0,1.4,0.8921,1.4502,0.37811,0.7628,1.6434,2.362,0.039976,0.78437,1.9998
0,1.4,0.89229,1.4528,0.37835,0.76388,1.6458,2.3597,0.045192,0.77259,1.9998
0,1.4,0.89252,1.4552,0.37901,0.76488,1.6481,2.3574,0.050435,0.76083,1.9998
0,1.4,0.89274,1.4577,0.37966,0.76591,1.6504,2.3551,0.055701,0.74909,1.9998
0,1.4,0.89295,1.4602,0.38025,0.76694,1.6528,2.3528,0.06099,0.73738,1.9998
0,1.4,0.89322,1.4627,0.38088,0.76795,1.6551,2.3504,0.066216,0.72537,2
0,1.4,0.89335,1.4651,0.38162,0.76445,1.6576,2.3482,0.071635,0.71402,1.9998
0,1.4,0.89353,1.4675,0.38224,0.76555,1.66,2.3459,0.076986,0.70238,1.9998
0,1.4,0.8937,1.47,0.38284,0.76667,1.6624,2.3436,0.082364,0.69075,1.9998
0,1.4,0.89387,1.4725,0.38363,0.76778,1.6648,2.3414,0.08777,0.67916,1.9998
0,1.4,0.89403,1.4749,0.38439,0.76891,1.6672,2.3391,0.09321,0.6676,1.9998
0,1.4,0.89418,1.4773,0.3853,0.77005,1.6697,2.3368,0.098691,0.65609,1.9998
0,1.4,0.89434,1.4795,0.38694,0.77115,1.6722,2.3346,0.10431,0.64471,1.9998
0,1.4,0.89447,1.4818,0.38827,0.7768,1.6747,2.3324,0.11005,0.63347,1.9998
0,1.4,0.89457,1.4843,0.38938,0.77803,1.6774,2.3302,0.11591,0.62234,1.9998
0,1.4,0.89466,1.4869,0.39029,0.77931,1.68,2.328,0.12184,0.61128,1.9998
0,1.4,0.89474,1.4896,0.39097,0.78064,1.6827,2.3259,0.12782,0.60027,1.9998
0,1.4,0.89481,1.4922,0.3919,0.78197,1.6854,2.3237,0.13387,0.58933,1.9998
0,1.4,0.89487,1.4948,0.39278,0.78333,1.6881,2.3216,0.13996,0.57844,1.9998
0,1.4,0.89491,1.4975,0.39356,0.78472,1.6909,2.3194,0.14611,0.5676,1.9998
0,1.4,0.89495,1.5003,0.39427,0.78615,1.6936,2.3173,0.15232,0.55682,1.9998
0,1.4,0.89498,1.503,0.39528,0.78756,1.6964,2.3152,0.15856,0.54602,1.9998
0,1.4,0.895,1.5058,0.396,0.78903,1.6992,2.3131,0.16487,0.53535,1.9998
0,1.4,0.895,1.5086,0.39679,0.79052,1.7021,2.311,0.17124,0.52473,1.9998
0,1.4,0.89498,1.5113,0.39777,0.79203,1.7049,2.3089,0.17766,0.51417,1.9998
0,1.4,0.89502,1.5143,0.39855,0.79353,1.7078,2.3068,0.18409,0.50342,2
0,1.4,0.89496,1.517,0.39959,0.79509,1.7107,2.3048,0.19062,0.49297,2
0,1.4,0.89455,1.5194,0.40008,0.79699,1.7138,2.303,0.19746,0.48411,1.9991
0,1.4,0.89486,1.5228,0.40121,0.80027,1.7166,2.3007,0.20384,0.47222,2
0,1.4,0.89474,1.5257,0.40188,0.80412,1.7197,2.2987,0.21057,0.4622,1.9998
