a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1,1.2092,1.9276,0.56993,0.76572,1.6456,2.6726,0,1,1.7991
1,1,1.2098,1.9362,0.56928,0.76579,1.6465,2.6662,0.0015043,0.9803,1.8
1,1,1.209,1.9432,0.56681,0.7646,1.6485,2.661,0.0048446,0.96452,1.7999
1,1,1.2083,1.9503,0.56424,0.76736,1.6505,2.6559,0.0083124,0.94866,1.7999
1,1,1.2075,1.9573,0.56155,0.76612,1.6527,2.6508,0.012055,0.93313,1.7999
1,1,1.2068,1.9643,0.55881,0.76881,1.6551,2.6458,0.016004,0.9176,1.8
1,1,1.2059,1.9708,0.55608,0.76758,1.6578,2.6411,0.020528,0.90327,1.7999
1,1,1.2051,1.9774,0.55353,0.77018,1.6606,2.6365,0.025386,0.88909,1.7999
1,1,1.2046,1.9838,0.55192,0.76875,1.6638,2.6321,0.030762,0.87554,1.7999
1,1,1.2046,1.99,0.55168,0.77099,1.6673,2.6278,0.036595,0.86253,1.7999
1,1,1.205,1.9963,0.55202,0.77308,1.6709,2.6236,0.042659,0.84943,1.8
1,1,1.2052,2.0022,0.55249,0.77143,1.6747,2.6196,0.049034,0.83736,1.7999
1,1,1.2056,2.0083,0.55294,0.77348,1.6785,2.6155,0.055423,0.82471,1.8
1,1,1.2058,2.0142,0.55329,0.77186,1.6824,2.6116,0.061964,0.81261,1.8
1,1,1.206,2.0201,0.55366,0.77392,1.6863,2.6076,0.06856,0.80051,1.8
1,1,1.2061,2.0258,0.55398,0.77239,1.6903,2.6039,0.075266,0.78886,1.7999
1,1,1.2063,2.0317,0.55423,0.77444,1.6942,2.5999,0.081939,0.77677,1.7999
1,1,1.2065,2.0376,0.55439,0.77645,1.6982,2.5959,0.088629,0.76453,1.8
1,1,1.2063,2.0429,0.55464,0.77513,1.7023,2.5927,0.095625,0.75445,1.7995
1,1,1.2067,2.0492,0.55471,0.77701,1.7063,2.5883,0.10221,0.74106,1.7999
1,1,1.2068,2.055,0.55478,0.77556,1.7103,2.5845,0.10904,0.72931,1.7999
1,1,1.207,2.0609,0.55486,0.77755,1.7143,2.5805,0.11582,0.71712,1.8
1,1,1.2071,2.0667,0.55489,0.77955,1.7184,2.5767,0.12268,0.70532,1.8
1,1,1.2072,2.0725,0.55494,0.77816,1.7225,2.5728,0.12956,0.69357,1.8
1,1,1.2073,2.0782,0.555,0.7802,1.7266,2.5691,0.13652,0.68215,1.7999
1,1,1.2074,2.0841,0.55486,0.77882,1.7307,2.5652,0.14344,0.6702,1.8
1,1,1.2074,2.0898,0.55462,0.78082,1.7349,2.5616,0.15048,0.65896,1.7999
1,1,1.2074,2.0956,0.5543,0.78276,1.7391,2.5578,0.15752,0.64739,1.7999
1,1,1.2075,2.1014,0.55418,0.78147,1.7433,2.5541,0.16457,0.63585,1.7999
1,1,1.2075,2.1072,0.55401,0.78343,1.7475,2.5503,0.17165,0.62432,1.7999
1,1,1.2076,2.113,0.55379,0.78217,1.7517,2.5466,0.17875,0.61283,1.7999
1,1,1.2077,2.1187,0.55364,0.7841,1.7559,2.5428,0.18587,0.60136,1.7999
1,1,1.2078,2.1247,0.55347,0.78597,1.7601,2.539,0.19299,0.58948,1.8
1,1,1.2078,2.1303,0.55341,0.78482,1.7644,2.5354,0.20021,0.57846,1.7999
1,1,1.2081,2.1363,0.55428,0.78691,1.7687,2.5316,0.20746,0.56689,1.8
1,1,1.208,2.1415,0.5554,0.78619,1.7733,2.5286,0.21507,0.55766,1.7995
1,1,1.2084,2.1477,0.55488,0.78777,1.7776,2.5244,0.22244,0.54478,1.8
1,1,1.2083,2.153,0.55442,0.78659,1.7821,2.521,0.23,0.53425,1.7999
1,1,1.2083,2.1585,0.55378,0.78829,1.7866,2.5174,0.23752,0.52327,1.7999
1,1,1.2084,2.1641,0.55312,0.78994,1.791,2.5137,0.24503,0.51191,1.8
1,1,1.2083,2.1694,0.55248,0.78875,1.7955,2.5103,0.25258,0.50131,1.7999
1,1,1.2084,2.1749,0.55173,0.79036,1.8,2.5066,0.26009,0.48995,1.8
1,1,1.2082,2.1802,0.55296,0.79271,1.8045,2.5036,0.26778,0.48085,1.7995
1,1,1.2085,2.1862,0.55476,0.79508,1.8091,2.5001,0.27545,0.47006,1.7995
1,1,1.2091,2.1929,0.55671,0.79771,1.8137,2.4961,0.28316,0.45788,1.7999
1,1,1.2093,2.1989,0.5578,0.8024,1.8184,2.4926,0.29104,0.44705,1.8
1,1,1.2094,2.2049,0.55941,0.80481,1.8231,2.4893,0.29905,0.43694,1.7999
1,1,1.2092,2.2103,0.56073,0.80725,1.8279,2.4865,0.30719,0.42818,1.7995
1,1,1.2096,2.217,0.56189,0.81209,1.8328,2.4827,0.31538,0.41651,1.7999
1,1,1.2097,2.2231,0.56348,0.81464,1.8377,2.4794,0.32369,0.40648,1.7999
1,1,1.2094,2.2285,0.56476,0.81711,1.8427,2.4767,0.33208,0.3981,1.7995
1,1,1.2097,2.2354,0.56571,0.82204,1.8478,2.473,0.34062,0.38679,1.7999
1,1,1.2094,2.2408,0.56689,0.8245,1.8529,2.4704,0.34918,0.37865,1.7995
1,1,1.2097,2.2478,0.56848,0.82792,1.8581,2.4668,0.35797,0.36759,1.7999
1,1,1.2093,2.2533,0.56921,0.83157,1.8633,2.4642,0.3667,0.3597,1.7995
1,1,1.2093,2.2596,0.57059,0.83444,1.8686,2.4612,0.3756,0.3504,1.7995
1,1,1.2096,2.2669,0.57159,0.8394,1.874,2.4576,0.38476,0.3394,1.8
1,1,1.2095,2.273,0.57301,0.84191,1.8794,2.4547,0.39385,0.33065,1.7999
1,1,1.2094,2.2795,0.57402,0.84542,1.8849,2.4518,0.40308,0.32172,1.7999
1,1,1.2092,2.286,0.57499,0.84939,1.8904,2.449,0.41239,0.31289,1.7999
1,1,1.2087,2.2916,0.57591,0.85184,1.8959,2.4466,0.42161,0.30572,1.7994
1,1,1.2086,2.2981,0.57697,0.85539,1.9015,2.4438,0.43111,0.29714,1.7994
1,1,1.2089,2.3058,0.57824,0.85936,1.9074,2.4405,0.44098,0.28686,1.8
1,1,1.2088,2.3126,0.57874,0.86431,1.9131,2.4378,0.4507,0.27848,1.8
1,1,1.2085,2.319,0.58007,0.86687,1.9189,2.4352,0.46044,0.27054,1.7999
1,1,1.2079,2.3247,0.5811,0.8694,1.9246,2.433,0.47003,0.26395,1.7994
1,1,1.2081,2.3326,0.58159,0.87427,1.9307,2.4299,0.48031,0.2544,1.7999
1,1,1.2075,2.3383,0.58263,0.87681,1.9365,2.4279,0.49004,0.24802,1.7994
1,1,1.2073,2.3452,0.58343,0.88078,1.9425,2.4253,0.50019,0.24023,1.7994
1,1,1.2071,2.3521,0.58439,0.88432,1.9486,2.4228,0.51042,0.23253,1.7994
1,1,1.2073,2.3602,0.58509,0.88928,1.955,2.4198,0.52116,0.22342,1.7999
1,1,1.2067,2.3662,0.58582,0.89172,1.9609,2.4179,0.53115,0.21747,1.7994
1,1,1.2068,2.3743,0.58693,0.89543,1.9674,2.415,0.54212,0.20858,1.7999
