a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,1.1,0.9182,1.178,0.33927,0.81563,1.3965,2.0518,0,1,1.8
0,1.1,0.91829,1.1823,0.33767,0.81534,1.3966,2.0471,0.00029856,0.98332,1.8
0,1.1,0.91833,1.1867,0.33577,0.81789,1.3967,2.0425,0.00074406,0.96677,1.8
0,1.1,0.91837,1.191,0.33416,0.81443,1.3969,2.038,0.0015308,0.95069,1.7999
0,1.1,0.91845,1.1953,0.33235,0.82298,1.3971,2.0334,0.0021578,0.9341,1.8
0,1.1,0.91845,1.1996,0.33054,0.81951,1.3974,2.0289,0.0031891,0.91814,1.8
0,1.1,0.91845,1.2038,0.32895,0.82205,1.3979,2.0246,0.0045241,0.90263,1.7999
0,1.1,0.91852,1.2082,0.32729,0.82456,1.3982,2.0201,0.0057488,0.88666,1.8
0,1.1,0.91851,1.2125,0.32558,0.82706,1.3987,2.0158,0.0073086,0.87119,1.8
0,1.1,0.91851,1.2167,0.32391,0.82369,1.3993,2.0115,0.0090501,0.8559,1.8
0,1.1,0.9185,1.221,0.32229,0.82618,1.3998,2.0072,0.010972,0.84079,1.8
0,1.1,0.91849,1.2252,0.3207,0.82866,1.4005,2.0031,0.013087,0.82588,1.8
0,1.1,0.91838,1.2293,0.31897,0.83114,1.4013,1.999,0.015542,0.81148,1.7999
0,1.1,0.91842,1.2336,0.31744,0.82783,1.402,1.9949,0.017918,0.7966,1.8
0,1.1,0.9183,1.2376,0.31579,0.83029,1.4029,1.991,0.020841,0.78271,1.7999
0,1.1,0.91821,1.2417,0.31411,0.83269,1.4038,1.9871,0.02385,0.76869,1.7999
0,1.1,0.91814,1.2458,0.31239,0.83507,1.4048,1.9831,0.026991,0.75458,1.8
0,1.1,0.91807,1.2498,0.31082,0.83741,1.4059,1.9793,0.030499,0.74101,1.8
0,1.1,0.91796,1.2537,0.30939,0.83415,1.4071,1.9757,0.034429,0.72814,1.7999
0,1.1,0.91788,1.2576,0.30792,0.83644,1.4083,1.9721,0.038487,0.71515,1.7999
0,1.1,0.91786,1.2615,0.30653,0.83865,1.4096,1.9684,0.042713,0.7021,1.8
0,1.1,0.91786,1.2654,0.30532,0.84082,1.4111,1.9649,0.047303,0.68959,1.8
0,1.1,0.91783,1.269,0.30428,0.8375,1.4126,1.9616,0.052285,0.67778,1.7999
0,1.1,0.91787,1.2727,0.30331,0.83957,1.4142,1.9583,0.057402,0.66584,1.7999
0,1.1,0.91801,1.2765,0.30246,0.84154,1.4158,1.9549,0.06268,0.65382,1.8
0,1.1,0.91815,1.2801,0.3018,0.84347,1.4175,1.9517,0.068286,0.64236,1.8
0,1.1,0.91828,1.2836,0.30131,0.84006,1.4193,1.9486,0.074184,0.63143,1.7999
0,1.1,0.9185,1.2871,0.30094,0.84189,1.4212,1.9455,0.080199,0.62038,1.7999
0,1.1,0.9188,1.2907,0.30066,0.84365,1.4231,1.9424,0.086343,0.6092,1.8
0,1.1,0.91909,1.2941,0.30053,0.84539,1.4251,1.9394,0.09275,0.59853,1.8
0,1.1,0.91942,1.2975,0.30055,0.84708,1.4271,1.9365,0.099335,0.58798,1.8
0,1.1,0.91968,1.3008,0.30059,0.84366,1.4292,1.9337,0.10614,0.57796,1.7999
0,1.1,0.91997,1.3041,0.3006,0.84535,1.4313,1.9308,0.11305,0.56786,1.7999
0,1.1,0.9203,1.3074,0.30074,0.84701,1.4335,1.928,0.12008,0.55781,1.7999
0,1.1,0.92064,1.3108,0.30077,0.84863,1.4357,1.9251,0.12718,0.54755,1.8
0,1.1,0.92094,1.3141,0.30083,0.84531,1.4379,1.9224,0.13443,0.53766,1.8
0,1.1,0.92119,1.3172,0.30098,0.84699,1.4402,1.9197,0.14181,0.52822,1.7999
0,1.1,0.92022,1.3183,0.3015,0.84453,1.4428,1.9192,0.15018,0.52633,1.7981
0,1.1,0.9218,1.3238,0.30121,0.85027,1.4448,1.9143,0.15674,0.50876,1.8
0,1.1,0.92208,1.327,0.30138,0.85191,1.4472,1.9116,0.16436,0.49929,1.8
0,1.1,0.92233,1.3302,0.30146,0.84876,1.4496,1.909,0.17207,0.48991,1.8
0,1.1,0.9226,1.3333,0.30164,0.85041,1.4519,1.9064,0.17984,0.48059,1.8
0,1.1,0.92281,1.3364,0.30179,0.85209,1.4544,1.9039,0.18771,0.47159,1.7999
0,1.1,0.92307,1.3396,0.30203,0.85375,1.4568,1.9013,0.19565,0.46251,1.7999
0,1.1,0.92336,1.3428,0.30214,0.85535,1.4593,1.8987,0.20363,0.4531,1.8
0,1.1,0.92354,1.3458,0.30233,0.85241,1.4618,1.8963,0.21172,0.4444,1.7999
0,1.1,0.92377,1.3489,0.30246,0.85405,1.4643,1.8937,0.21984,0.43535,1.7999
