a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.3,0.8,1.2322,1.3056,0.34669,0.70237,1.0846,1.8396,0,1,1.9999
0.3,0.8,1.2321,1.3093,0.34475,0.69769,1.0847,1.8364,0.00015283,0.98358,1.9999
0.3,0.8,1.2318,1.3128,0.34165,0.70519,1.0848,1.8333,0.00055127,0.96722,1.9998
0.3,0.8,1.2316,1.3163,0.33904,0.70648,1.0855,1.8303,0.0020327,0.95172,2
0.3,0.8,1.2314,1.3196,0.33695,0.70787,1.0865,1.8275,0.0044023,0.93725,2
0.3,0.8,1.2311,1.3229,0.33494,0.70311,1.0879,1.8249,0.007411,0.9236,1.9998
0.3,0.8,1.2309,1.3261,0.33306,0.7045,1.0893,1.8223,0.010709,0.91004,1.9998
0.3,0.8,1.2303,1.3324,0.32923,0.70728,1.0927,1.8173,0.018371,0.88394,1.9998
0.3,0.8,1.2299,1.3354,0.32722,0.70869,1.0946,1.8149,0.022668,0.87135,1.9998
0.3,0.8,1.2302,1.3385,0.32726,0.70392,1.0966,1.8126,0.027327,0.8591,1.9998
0.3,0.8,1.2306,1.3445,0.32806,0.70688,1.101,1.8082,0.037256,0.83629,1.9991
0.3,0.8,1.2316,1.3479,0.32874,0.70788,1.1029,1.8055,0.041483,0.82252,1.9998
0.3,0.8,1.232,1.351,0.32924,0.70922,1.105,1.8032,0.046243,0.81037,1.9998
0.3,0.8,1.2329,1.3573,0.33051,0.70613,1.1092,1.7986,0.05583,0.78613,1.9998
0.3,0.8,1.2328,1.3601,0.33093,0.70784,1.1115,1.7966,0.061142,0.77561,1.9991
0.3,0.8,1.2337,1.3635,0.33174,0.70895,1.1134,1.7939,0.065473,0.76194,1.9998
0.3,0.8,1.2409,1.3671,0.31828,0.71188,1.1067,1.7988,0.050162,0.78735,1.997
0.3,0.8,1.2345,1.3699,0.33307,0.71186,1.1177,1.7893,0.07522,0.73785,1.9998
0.3,0.8,1.2343,1.3728,0.33358,0.71365,1.1201,1.7873,0.080628,0.72744,1.9991
0.3,0.8,1.2347,1.376,0.33432,0.71516,1.1223,1.785,0.085574,0.71548,1.9991
0.3,0.8,1.2355,1.3795,0.33511,0.71638,1.1243,1.7824,0.090068,0.70195,1.9998
0.3,0.8,1.2358,1.3827,0.33587,0.71793,1.1265,1.7802,0.095088,0.69005,1.9998
0.3,0.8,1.2361,1.3859,0.33665,0.71951,1.1287,1.7779,0.10014,0.67819,1.9998
0.3,0.8,1.2364,1.3892,0.33745,0.72111,1.1309,1.7756,0.10524,0.66636,1.9998
0.3,0.8,1.2366,1.3925,0.33811,0.72272,1.1332,1.7734,0.11039,0.65458,1.9998
0.3,0.8,1.2368,1.3957,0.33895,0.72438,1.1355,1.7711,0.11557,0.64284,1.9998
0.3,0.8,1.2371,1.3992,0.33973,0.72599,1.1378,1.7688,0.1207,0.63077,2
0.3,0.8,1.2373,1.4025,0.34057,0.72771,1.1401,1.7666,0.126,0.61917,2
0.3,0.8,1.2374,1.4058,0.3414,0.7295,1.1425,1.7644,0.13142,0.60784,1.9998
0.3,0.8,1.2375,1.4092,0.34213,0.73125,1.1449,1.7622,0.13682,0.59631,1.9998
0.3,0.8,1.2376,1.4126,0.34305,0.73306,1.1473,1.76,0.14228,0.58483,1.9998
0.3,0.8,1.2377,1.416,0.34387,0.73489,1.1497,1.7578,0.14783,0.5735,1.9998
0.3,0.8,1.2378,1.4195,0.34474,0.73674,1.1522,1.7556,0.1534,0.56207,1.9998
0.3,0.8,1.2379,1.423,0.34551,0.73861,1.1547,1.7535,0.15906,0.55081,1.9998
0.3,0.8,1.2379,1.4265,0.3465,0.74055,1.1572,1.7513,0.16479,0.53959,1.9998
0.3,0.8,1.238,1.4302,0.34728,0.74245,1.1597,1.7491,0.17054,0.52822,2
