a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.5,0.9,1.5094,1.3264,0.60031,0.54832,1.0804,2.2949,0,1,2.9607
0.5,0.9,1.5096,1.3316,0.59758,0.54643,1.0804,2.2891,3.9973e-05,0.98343,2.951
0.5,0.9,1.5102,1.3366,0.595,0.54495,1.0804,2.2835,0.00011577,0.96752,2.9436
0.5,0.9,1.5127,1.3424,0.59269,0.54592,1.0805,2.2774,0.00027198,0.95005,2.9453
0.5,0.9,1.5113,1.3476,0.59026,0.54246,1.0807,2.2719,0.00046287,0.93425,2.9313
0.5,0.9,1.5138,1.3528,0.58736,0.54669,1.0809,2.2661,0.00071624,0.9177,2.9302
0.5,0.9,1.5144,1.3585,0.58444,0.5496,1.0811,2.26,0.0010571,0.90042,2.9219
0.5,0.9,1.515,1.364,0.58278,0.54676,1.0814,2.2546,0.0014102,0.88479,2.9191
0.5,0.9,1.5165,1.3694,0.57995,0.54788,1.0817,2.2488,0.0018478,0.86842,2.9147
0.5,0.9,1.516,1.3752,0.57709,0.5506,1.0821,2.2429,0.0023648,0.85131,2.9032
0.5,0.9,1.5183,1.381,0.57523,0.55149,1.0825,2.2372,0.0029241,0.83506,2.906
0.5,0.9,1.5183,1.3865,0.57249,0.54836,1.0829,2.2315,0.0035388,0.81887,2.8966
0.5,0.9,1.5198,1.392,0.56969,0.5483,1.0834,2.2259,0.0042116,0.80274,2.8926
0.5,0.9,1.5202,1.398,0.56797,0.55055,1.0839,2.2202,0.0049495,0.78667,2.8892
0.5,0.9,1.5211,1.4036,0.56541,0.55219,1.0845,2.2146,0.0057376,0.77065,2.8843
0.5,0.9,1.5234,1.4095,0.56344,0.55299,1.0851,2.209,0.0065936,0.7547,2.8869
0.5,0.9,1.5225,1.4154,0.56143,0.54957,1.0857,2.2035,0.0075033,0.73881,2.8778
0.5,0.9,1.5251,1.4212,0.55901,0.55008,1.0864,2.1979,0.0084643,0.72296,2.8796
0.5,0.9,1.5255,1.4269,0.5563,0.55195,1.0872,2.1924,0.009496,0.70719,2.8727
0.5,0.9,1.5263,1.4327,0.55478,0.55382,1.0879,2.1872,0.010514,0.69226,2.8713
0.5,0.9,1.5288,1.4388,0.55192,0.55313,1.0888,2.1814,0.011725,0.67563,2.8713
0.5,0.9,1.5264,1.4452,0.5509,0.5464,1.0897,2.176,0.012962,0.66024,2.8614
0.5,0.9,1.5245,1.4517,0.54895,0.55023,1.0907,2.1706,0.014398,0.64487,2.8497
0.5,0.9,1.523,1.4587,0.54716,0.54801,1.0919,2.1653,0.01601,0.62968,2.8402
0.5,0.9,1.5222,1.4657,0.54476,0.54529,1.0931,2.1603,0.017719,0.61548,2.8311
0.5,0.9,1.5206,1.4736,0.54218,0.54948,1.0946,2.1549,0.019834,0.59989,2.8191
0.5,0.9,1.5186,1.4808,0.5406,0.54832,1.0961,2.15,0.021936,0.58612,2.8088
0.5,0.9,1.5171,1.4895,0.5377,0.5523,1.098,2.1447,0.02453,0.57099,2.7968
0.5,0.9,1.5149,1.4976,0.53497,0.55691,1.1,2.1398,0.027257,0.55691,2.7828
0.5,0.9,1.5134,1.5058,0.53328,0.55553,1.102,2.1353,0.030072,0.54391,2.7744
0.5,0.9,1.5104,1.5142,0.53045,0.5607,1.1044,2.1305,0.033399,0.5302,2.7582
0.5,0.9,1.5069,1.5229,0.52798,0.56634,1.1071,2.1256,0.037188,0.51639,2.7418
0.5,0.9,1.5045,1.5319,0.52551,0.57022,1.11,2.1211,0.041161,0.50356,2.729
0.5,0.9,1.5012,1.5399,0.5233,0.57109,1.1129,2.117,0.045257,0.49173,2.7141
0.5,0.9,1.4985,1.5489,0.52116,0.57631,1.1163,2.1128,0.049957,0.47966,2.7018
0.5,0.9,1.4941,1.5569,0.51866,0.58216,1.12,2.1087,0.055075,0.46801,2.6835
0.5,0.9,1.4899,1.5652,0.51584,0.58794,1.124,2.1048,0.060648,0.45683,2.6651
0.5,0.9,1.4854,1.5741,0.51248,0.59404,1.1286,2.1008,0.067108,0.44552,2.6452
0.5,0.9,1.4814,1.5821,0.50921,0.59414,1.1331,2.0975,0.073353,0.43606,2.6271
0.5,0.9,1.4772,1.5907,0.5064,0.59996,1.1388,2.094,0.081234,0.42607,2.6101
0.5,0.9,1.4738,1.5962,0.50669,0.60462,1.1439,2.0911,0.088401,0.41761,2.602
0.5,0.9,1.4694,1.6017,0.50787,0.61005,1.1499,2.0877,0.096743,0.40797,2.5934
0.5,0.9,1.4659,1.6075,0.50795,0.61482,1.1552,2.0848,0.10404,0.39967,2.5848
0.5,0.9,1.462,1.6137,0.50803,0.62002,1.1609,2.0817,0.11198,0.39082,2.5751
0.5,0.9,1.4579,1.6189,0.5093,0.62518,1.1667,2.0786,0.12,0.38204,2.5677
0.5,0.9,1.4539,1.6252,0.50941,0.63046,1.1725,2.0756,0.1281,0.37335,2.5581
0.5,0.9,1.4499,1.6315,0.50957,0.63578,1.1784,2.0726,0.13628,0.36474,2.5486
