a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1.3,1.1265,2.1073,0.64654,0.7233,1.9083,3.0885,0,1,1.9998
1,1.3,1.1265,2.1122,0.64417,0.72457,1.9105,3.0843,0.0030843,0.98428,2
1,1.3,1.1264,2.1169,0.64174,0.722,1.9129,3.0804,0.0065991,0.96949,1.9998
1,1.3,1.1263,2.1217,0.63935,0.72333,1.9154,3.0764,0.010151,0.95452,1.9998
1,1.3,1.1262,2.1264,0.63691,0.72466,1.918,3.0725,0.013866,0.93973,1.9998
1,1.3,1.1262,2.1313,0.63601,0.72614,1.9207,3.0685,0.017746,0.9249,2
1,1.3,1.1261,2.1363,0.63481,0.72387,1.924,3.0649,0.022491,0.91151,1.9998
1,1.3,1.1261,2.1414,0.6339,0.72546,1.9278,3.0615,0.027869,0.8986,1.9998
1,1.3,1.1262,2.146,0.63455,0.72705,1.9316,3.0581,0.033408,0.88584,1.9998
1,1.3,1.1262,2.1506,0.63522,0.72865,1.9355,3.0547,0.03897,0.87312,1.9998
1,1.3,1.1258,2.1546,0.63588,0.72674,1.9397,3.0518,0.044963,0.86222,1.999
1,1.3,1.1263,2.1597,0.63683,0.72807,1.9433,3.048,0.050155,0.84773,1.9998
1,1.3,1.1259,2.1638,0.63738,0.73001,1.9475,3.0451,0.05618,0.83688,1.999
1,1.3,1.1264,2.169,0.63852,0.73137,1.9511,3.0412,0.061431,0.82245,1.9998
1,1.3,1.1264,2.1736,0.63936,0.73305,1.9551,3.0379,0.067112,0.80986,1.9998
1,1.3,1.1264,2.1783,0.64022,0.73474,1.9591,3.0345,0.07282,0.7973,1.9998
1,1.3,1.1264,2.183,0.64113,0.73644,1.9631,3.0312,0.078562,0.78477,1.9998
1,1.3,1.1265,2.1879,0.64202,0.7381,1.967,3.0278,0.084253,0.7719,2
1,1.3,1.1264,2.1927,0.64292,0.73616,1.9711,3.0244,0.090064,0.75947,2
1,1.3,1.1259,2.1969,0.64367,0.7382,1.9754,3.0216,0.096259,0.74876,1.9992
1,1.3,1.1263,2.2023,0.64464,0.7397,1.9793,3.0178,0.10178,0.73467,2
1,1.3,1.1258,2.2066,0.64536,0.74177,1.9836,3.015,0.10804,0.72405,1.9991
1,1.3,1.1261,2.2119,0.64659,0.74338,1.9876,3.0114,0.11371,0.71041,1.9998
