a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,2,0.84143,2.3363,0.858,0.78483,2.909,4.2648,0,1,2
1,2,0.84179,2.3411,0.85409,0.78196,2.9095,4.2593,0.00058946,0.98372,1.9998
1,2,0.84217,2.346,0.8504,0.78285,2.9099,4.2537,0.0012286,0.96729,1.9998
1,2,0.84253,2.3509,0.84688,0.78349,2.9105,4.2482,0.0020973,0.95109,1.9998
1,2,0.84286,2.3557,0.8435,0.78432,2.9113,4.2427,0.003181,0.9351,1.9998
1,2,0.84317,2.3606,0.84024,0.78519,2.9123,4.2373,0.0044695,0.91932,1.9998
1,2,0.84346,2.3654,0.83708,0.78609,2.9133,4.232,0.0059619,0.90373,1.9998
1,2,0.8438,2.3703,0.83396,0.78693,2.9144,4.2266,0.0074956,0.88801,2
1,2,0.84406,2.3752,0.83119,0.78434,2.9157,4.2214,0.0093272,0.87273,2
1,2,0.84425,2.3798,0.82817,0.78536,2.9173,4.2164,0.011521,0.85806,1.9998
1,2,0.84448,2.3846,0.82538,0.78635,2.9189,4.2114,0.013702,0.84316,1.9998
1,2,0.8447,2.3893,0.82265,0.78382,2.9206,4.2063,0.01604,0.82842,1.9998
1,2,0.845,2.3941,0.81969,0.78469,2.9222,4.2012,0.018379,0.81348,2
1,2,0.84514,2.3987,0.817,0.78577,2.9242,4.1964,0.021125,0.79933,1.9998
1,2,0.84533,2.4034,0.81447,0.7868,2.9262,4.1915,0.023869,0.78499,1.9998
1,2,0.84559,2.4082,0.81194,0.78775,2.9281,4.1866,0.026609,0.77045,2
1,2,0.84578,2.4128,0.80921,0.78526,2.9303,4.1818,0.029602,0.75636,2
1,2,0.84589,2.4173,0.80675,0.78637,2.9326,4.1771,0.032833,0.74269,1.9998
1,2,0.84604,2.4222,0.80611,0.78768,2.9349,4.1723,0.036034,0.72861,2
1,2,0.84607,2.4271,0.80536,0.78576,2.9377,4.1679,0.039916,0.71561,1.9998
1,2,0.84618,2.4322,0.80421,0.78718,2.9407,4.1635,0.044073,0.70267,1.9998
1,2,0.84638,2.4377,0.80288,0.78854,2.9439,4.1591,0.04852,0.6898,2
1,2,0.84644,2.4431,0.80131,0.78666,2.9475,4.155,0.053568,0.67798,1.9998
1,2,0.84659,2.4487,0.79948,0.78811,2.9513,4.151,0.058935,0.66625,1.9998
1,2,0.84678,2.4547,0.79729,0.78955,2.9555,4.1472,0.064755,0.65491,1.9998
1,2,0.847,2.4613,0.7939,0.79102,2.9601,4.1435,0.071185,0.64424,1.9998
1,2,0.84701,2.4655,0.79493,0.79246,2.965,4.14,0.078003,0.63394,1.9998
1,2,0.847,2.4696,0.79623,0.79392,2.9699,4.1365,0.084859,0.62368,1.9998
1,2,0.84699,2.4738,0.79747,0.79539,2.9749,4.133,0.091753,0.61346,1.9998
1,2,0.84703,2.4781,0.79874,0.79683,2.9798,4.1295,0.098643,0.60301,2
1,2,0.84701,2.4824,0.79985,0.79834,2.9848,4.126,0.10562,0.59286,2
1,2,0.8469,2.4865,0.801,0.79666,2.9899,4.1227,0.11267,0.58302,1.9998
1,2,0.84693,2.491,0.80223,0.8014,2.9949,4.1191,0.11968,0.57269,2
1,2,0.84688,2.4953,0.80347,0.80249,3,4.1157,0.12678,0.56267,2
1,2,0.84674,2.4994,0.80481,0.80136,3.0052,4.1124,0.13396,0.55295,1.9998
1,2,0.84665,2.5036,0.80607,0.80299,3.0103,4.1091,0.14116,0.5431,1.9997
1,2,0.84659,2.508,0.80739,0.80464,3.0155,4.1057,0.14838,0.53313,1.9998
1,2,0.84656,2.5125,0.80884,0.80941,3.0207,4.1022,0.15562,0.52302,2
1,2,0.84648,2.5171,0.80994,0.81107,3.026,4.0989,0.16294,0.51322,2
1,2,0.84627,2.5211,0.81158,0.81281,3.0313,4.0956,0.17035,0.50374,1.9998
1,2,0.84614,2.5254,0.81311,0.81452,3.0366,4.0923,0.17777,0.49404,1.9998
1,2,0.8457,2.5292,0.81385,0.81428,3.0421,4.0895,0.1854,0.48569,1.9989
1,2,0.84587,2.5345,0.81563,0.818,3.0474,4.0858,0.19278,0.47488,1.9997
1,2,0.84573,2.539,0.81715,0.81975,3.0528,4.0825,0.20035,0.46525,1.9998
1,2,0.84562,2.5436,0.81876,0.82149,3.0583,4.0792,0.20796,0.45552,1.9999
1,2,0.84542,2.5479,0.8205,0.82332,3.0638,4.076,0.21566,0.44608,1.9999
1,2,0.84486,2.5516,0.82115,0.82547,3.0694,4.0733,0.22353,0.43824,1.9988
1,2,0.84463,2.556,0.82295,0.82735,3.075,4.0701,0.23133,0.42892,1.9988
1,2,0.84444,2.5607,0.82427,0.82922,3.0807,4.067,0.23918,0.41966,1.9988
1,2,0.84461,2.5663,0.8267,0.83394,3.0863,4.0633,0.24699,0.4089,2
1,2,0.84438,2.571,0.8282,0.83586,3.092,4.0602,0.25497,0.39977,1.9999
1,2,0.84404,2.5753,0.82996,0.83788,3.0978,4.0572,0.26303,0.39093,1.9997
1,2,0.84384,2.5801,0.83176,0.83981,3.1036,4.054,0.27112,0.38166,1.9999
1,2,0.84352,2.5848,0.83315,0.84185,3.1094,4.0511,0.2793,0.37295,1.9997
1,2,0.84321,2.5893,0.83502,0.8439,3.1154,4.048,0.28754,0.36406,1.9997
1,2,0.84304,2.5945,0.83665,0.84895,3.1213,4.0449,0.29583,0.35491,2
1,2,0.84262,2.5989,0.83835,0.85111,3.1273,4.042,0.3042,0.34647,1.9997
1,2,0.84236,2.6039,0.84029,0.85315,3.1334,4.039,0.31264,0.33753,1.9999
1,2,0.84201,2.6086,0.84215,0.85529,3.1395,4.036,0.32115,0.32891,1.9999
1,2,0.84169,2.6137,0.84376,0.85929,3.1456,4.0331,0.32973,0.32037,1.9999
1,2,0.84127,2.6184,0.84537,0.86271,3.1518,4.0303,0.33838,0.31213,1.9997
1,2,0.84088,2.6231,0.84732,0.86492,3.1581,4.0274,0.34711,0.30372,1.9997
1,2,0.84044,2.6279,0.84925,0.86718,3.1644,4.0246,0.35591,0.29548,1.9996
1,2,0.84016,2.6332,0.85125,0.87021,3.1708,4.0217,0.36481,0.28689,1.9999
1,2,0.8397,2.6381,0.85275,0.8747,3.1772,4.019,0.37375,0.27898,1.9997
1,2,0.83925,2.643,0.8548,0.87702,3.1837,4.0163,0.3828,0.27089,1.9996
1,2,0.83878,2.6478,0.85687,0.87936,3.1903,4.0135,0.39192,0.26288,1.9996
1,2,0.83831,2.6528,0.8589,0.88208,3.1969,4.0108,0.40114,0.25496,1.9996
1,2,0.83791,2.6582,0.86048,0.88707,3.2035,4.0081,0.41042,0.24711,1.9996
1,2,0.83748,2.6634,0.86279,0.88943,3.2103,4.0054,0.41982,0.23911,1.9999
1,2,0.83686,2.668,0.8648,0.89194,3.2171,4.0029,0.42927,0.2317,1.9996
1,2,0.83645,2.6735,0.86635,0.89728,3.2239,4.0003,0.43883,0.22412,1.9996
1,2,0.83589,2.6785,0.86855,0.89982,3.2308,3.9978,0.44848,0.21663,1.9996
1,2,0.83531,2.6834,0.87079,0.90234,3.2378,3.9952,0.45823,0.20924,1.9995
1,2,0.83427,2.6868,0.8716,0.90517,3.2447,3.9932,0.46784,0.20325,1.9976
1,2,0.83422,2.6938,0.87458,0.91036,3.252,3.9903,0.47799,0.19484,1.9994
1,2,0.83364,2.6989,0.87694,0.91292,3.2592,3.9879,0.48805,0.18766,1.9995
1,2,0.83252,2.7022,0.8776,0.91583,3.2663,3.9859,0.49789,0.18195,1.9973
1,2,0.83251,2.7095,0.88087,0.92103,3.2739,3.9831,0.50844,0.17377,1.9994
1,2,0.83185,2.7144,0.88323,0.92367,3.2813,3.9808,0.5188,0.16698,1.9994
1,2,0.83117,2.7193,0.88561,0.92634,3.2888,3.9786,0.52927,0.16031,1.9993
1,2,0.83065,2.725,0.88722,0.93186,3.2964,3.9763,0.53983,0.15374,1.9993
1,2,0.83009,2.7304,0.88989,0.93445,3.3041,3.974,0.5506,0.14704,1.9998
1,2,0.82939,2.7353,0.89236,0.93715,3.3119,3.9719,0.56142,0.1407,1.9998
1,2,0.82798,2.7378,0.8917,0.94025,3.3193,3.9703,0.5717,0.13598,1.9962
1,2,0.82795,2.7453,0.89566,0.9455,3.3275,3.9678,0.58326,0.12871,1.9989
1,2,0.82731,2.7505,0.89757,0.94811,3.3356,3.9658,0.59444,0.12275,1.9988
1,2,0.8268,2.7561,0.90062,0.95343,3.3438,3.9637,0.60592,0.1166,1.9998
1,2,0.82605,2.7609,0.90304,0.95638,3.352,3.9617,0.61739,0.11092,1.9998
1,2,0.82497,2.7643,0.90502,0.95935,3.3603,3.9599,0.6289,0.10568,1.9986
1,2,0.82408,2.7684,0.90731,0.96213,3.3688,3.9582,0.6407,0.10047,1.9982
1,2,0.82364,2.7742,0.90797,0.96635,3.3773,3.9564,0.65264,0.095261,1.9979
1,2,0.82318,2.7799,0.90898,0.96971,3.3859,3.9546,0.66462,0.090092,1.9977
1,2,0.82244,2.7847,0.9105,0.97232,3.3946,3.9529,0.6767,0.085023,1.9972
1,2,0.82182,2.79,0.91236,0.97602,3.4033,3.9512,0.6889,0.079934,1.9973
1,2,0.82133,2.7957,0.91297,0.98019,3.4121,3.9495,0.70109,0.074966,1.9968
1,2,0.82067,2.8009,0.91418,0.98272,3.4209,3.9478,0.71334,0.070064,1.9963
1,2,0.82058,2.8082,0.91679,0.98734,3.4299,3.9461,0.7259,0.065036,1.9983
