a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.2,1,0.58344,1.1076,0.4268,0.98162,2.0964,2.4615,0,1,1.3981
0.2,1,0.58322,1.1093,0.42546,0.9808,2.0976,2.4605,0.007967,0.99021,1.3982
0.2,1,0.5829,1.1103,0.42472,0.98136,2.0989,2.4597,0.016136,0.9821,1.398
0.2,1,0.58296,1.1146,0.42393,1,2.101,2.4485,0.030033,0.86813,1.4
0.2,1,0.58309,1.1186,0.42294,0.99999,2.1027,2.4455,0.041238,0.83714,1.4
0.2,1,0.58315,1.1205,0.42238,0.99999,2.1036,2.444,0.046925,0.82183,1.4
0.2,1,0.58346,1.1303,0.41968,0.99999,2.108,2.4366,0.076193,0.74726,1.4
0.2,1,0.58351,1.1322,0.41907,1,2.109,2.4352,0.082211,0.73271,1.4
0.2,1,0.58358,1.1342,0.41857,0.99999,2.1099,2.4338,0.088308,0.7184,1.4
0.2,1,0.58363,1.1361,0.41797,0.99999,2.1108,2.4324,0.094458,0.70419,1.4
0.2,1,0.58369,1.1381,0.41741,1,2.1118,2.431,0.10066,0.69006,1.4
0.2,1,0.58375,1.14,0.41683,1,2.1127,2.4296,0.10692,0.67612,1.4
0.2,1,0.5838,1.1419,0.41623,0.99999,2.1137,2.4283,0.11325,0.66237,1.4
0.2,1,0.58386,1.1438,0.41565,0.99999,2.1147,2.427,0.11965,0.64874,1.4
0.2,1,0.58391,1.1457,0.41504,1,2.1157,2.4256,0.12609,0.63519,1.4
0.2,1,0.58396,1.1476,0.41445,1,2.1167,2.4243,0.1326,0.62182,1.4
0.2,1,0.58402,1.1495,0.41388,0.99999,2.1177,2.423,0.13917,0.60865,1.4
0.2,1,0.58408,1.1514,0.4133,1,2.1187,2.4217,0.1458,0.59554,1.4
0.2,1,0.58412,1.1533,0.41267,1,2.1197,2.4205,0.1525,0.58263,1.4
0.2,1,0.58417,1.1552,0.41205,1,2.1207,2.4192,0.15925,0.56984,1.4
0.2,1,0.58423,1.1571,0.41151,1,2.1218,2.418,0.16606,0.5572,1.4
0.2,1,0.58427,1.159,0.41088,1,2.1228,2.4167,0.17295,0.54473,1.4
0.2,1,0.58432,1.1609,0.41026,1,2.1239,2.4155,0.17989,0.53238,1.4
0.2,1,0.58437,1.1627,0.40967,1,2.1249,2.4143,0.18689,0.52018,1.4
0.2,1,0.58441,1.1646,0.40903,1,2.126,2.4132,0.19395,0.50813,1.4
0.2,1,0.58446,1.1665,0.40846,1,2.1271,2.412,0.20107,0.49622,1.4
