a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.5,1,1.3741,1.3902,0.63001,0.56394,1.2328,2.4688,0,1,2.8561
0.5,1,1.375,1.3951,0.6272,0.55997,1.2328,2.4631,3.162e-05,0.98423,2.8505
0.5,1,1.3748,1.4009,0.62515,0.56387,1.2329,2.4568,0.00013782,0.96673,2.8439
0.5,1,1.3761,1.4059,0.62231,0.56243,1.233,2.4511,0.00027873,0.95087,2.8398
0.5,1,1.3781,1.4112,0.6193,0.56312,1.2331,2.4452,0.0004993,0.93429,2.8378
0.5,1,1.3772,1.4168,0.61634,0.56624,1.2333,2.439,0.00078983,0.91696,2.8251
0.5,1,1.3795,1.4223,0.61378,0.56662,1.2336,2.433,0.0011357,0.9005,2.8264
0.5,1,1.379,1.4277,0.61157,0.5629,1.2339,2.4274,0.0015217,0.8849,2.8182
0.5,1,1.3805,1.4331,0.60862,0.56397,1.2342,2.4216,0.0019824,0.86856,2.8147
0.5,1,1.3807,1.4391,0.60661,0.56636,1.2346,2.4154,0.0025441,0.85149,2.8104
0.5,1,1.3816,1.4443,0.60384,0.56789,1.235,2.4099,0.0031,0.83607,2.8056
0.5,1,1.3825,1.45,0.60079,0.56935,1.2355,2.4038,0.003794,0.81913,2.7999
0.5,1,1.3829,1.4559,0.59893,0.57142,1.236,2.398,0.0045098,0.80304,2.797
0.5,1,1.3851,1.4614,0.59599,0.57184,1.2366,2.3922,0.0052953,0.78702,2.7966
0.5,1,1.3845,1.467,0.59435,0.56848,1.2371,2.3868,0.0060951,0.77186,2.7904
0.5,1,1.3863,1.4729,0.59131,0.56929,1.2378,2.3808,0.007043,0.75515,2.7886
0.5,1,1.3873,1.4785,0.58964,0.57084,1.2385,2.3754,0.0079652,0.74012,2.7883
0.5,1,1.3876,1.4845,0.58677,0.56693,1.2393,2.3694,0.0090433,0.72354,2.7815
0.5,1,1.3893,1.4904,0.58487,0.56788,1.24,2.3638,0.010133,0.70783,2.7833
0.5,1,1.3891,1.4962,0.58251,0.5703,1.2409,2.3581,0.01128,0.69217,2.7765
0.5,1,1.39,1.5021,0.5803,0.5714,1.2417,2.3525,0.012493,0.67658,2.7744
0.5,1,1.3884,1.508,0.57856,0.56619,1.2427,2.3473,0.01379,0.66194,2.7648
0.5,1,1.3865,1.5147,0.57636,0.56788,1.2439,2.3415,0.015423,0.6459,2.7533
0.5,1,1.3862,1.5218,0.57406,0.56518,1.2451,2.3361,0.017172,0.63084,2.747
0.5,1,1.3844,1.5288,0.57171,0.56932,1.2465,2.3307,0.019127,0.61595,2.7357
0.5,1,1.3828,1.5358,0.56977,0.56769,1.248,2.3257,0.021179,0.60193,2.7262
