a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.2,1,1.0481,1.3387,0.35714,0.73013,1.3049,2.0542,0,1,1.9999
0.2,1,1.0481,1.3418,0.35454,0.73136,1.3054,2.0512,0.001165,0.98391,2
0.2,1,1.0479,1.3447,0.35238,0.73275,1.3063,2.0485,0.0031833,0.96901,1.9998
0.2,1,1.0478,1.3476,0.35037,0.73409,1.3073,2.0457,0.0055076,0.95424,1.9998
0.2,1,1.0477,1.3505,0.34854,0.73543,1.3084,2.0431,0.0082156,0.93985,1.9998
0.2,1,1.0475,1.3534,0.34671,0.73087,1.3097,2.0405,0.011261,0.92579,1.9998
0.2,1,1.0474,1.3562,0.34503,0.73219,1.3112,2.0379,0.014602,0.91202,1.9998
0.2,1,1.0472,1.359,0.34319,0.73353,1.3128,2.0355,0.018218,0.89852,1.9998
0.2,1,1.047,1.3618,0.34145,0.73487,1.3144,2.033,0.022089,0.88527,1.9998
0.2,1,1.0468,1.3645,0.33967,0.73622,1.3162,2.0306,0.026197,0.87226,1.9998
0.2,1,1.0467,1.3672,0.33813,0.73756,1.3181,2.0283,0.030588,0.85953,1.9998
0.2,1,1.047,1.3699,0.33868,0.73287,1.3202,2.026,0.035479,0.84729,1.9998
0.2,1,1.0474,1.3726,0.33929,0.73399,1.3223,2.0237,0.040373,0.83505,1.9998
0.2,1,1.0478,1.3753,0.33989,0.73513,1.3245,2.0215,0.045292,0.82283,1.9998
0.2,1,1.0481,1.378,0.34053,0.73627,1.3266,2.0192,0.050237,0.81064,1.9998
0.2,1,1.048,1.3804,0.34099,0.73777,1.329,2.0173,0.055695,0.8001,1.9992
0.2,1,1.0488,1.3834,0.34173,0.73862,1.3309,2.0148,0.060213,0.78634,1.9998
0.2,1,1.0491,1.3861,0.34242,0.73982,1.3331,2.0125,0.065248,0.77424,1.9998
0.2,1,1.0494,1.3888,0.34312,0.74103,1.3353,2.0103,0.07031,0.76217,1.9998
0.2,1,1.0497,1.3916,0.34384,0.74225,1.3375,2.0081,0.075401,0.75012,1.9998
0.2,1,1.05,1.3944,0.34453,0.74343,1.3396,2.0058,0.080408,0.73771,2
0.2,1,1.0502,1.397,0.34538,0.73926,1.3419,2.0036,0.085672,0.72611,1.9998
0.2,1,1.0505,1.3997,0.34618,0.74057,1.3442,2.0014,0.09085,0.71415,1.9998
0.2,1,1.0507,1.4025,0.3468,0.7419,1.3464,1.9992,0.096065,0.70223,1.9998
0.2,1,1.0509,1.4053,0.34764,0.74325,1.3487,1.997,0.10132,0.69034,1.9998
0.2,1,1.0511,1.408,0.34849,0.74462,1.351,1.9948,0.10661,0.6785,1.9998
0.2,1,1.0513,1.4109,0.34916,0.74602,1.3533,1.9927,0.11194,0.66669,1.9998
0.2,1,1.0515,1.4136,0.35003,0.74743,1.3556,1.9905,0.11732,0.65493,1.9998
0.2,1,1.0517,1.4165,0.35071,0.74888,1.358,1.9883,0.12275,0.64321,1.9998
0.2,1,1.0518,1.4193,0.35163,0.75035,1.3603,1.9862,0.12822,0.63154,1.9998
0.2,1,1.0519,1.4221,0.3525,0.75184,1.3627,1.984,0.13374,0.61992,1.9998
0.2,1,1.052,1.425,0.35329,0.75336,1.3651,1.9819,0.13932,0.60835,1.9998
0.2,1,1.0521,1.4279,0.35423,0.75491,1.3676,1.9798,0.14495,0.59684,1.9998
0.2,1,1.0523,1.4309,0.35498,0.75642,1.37,1.9776,0.15055,0.58505,2
0.2,1,1.0524,1.4338,0.35584,0.76029,1.3725,1.9755,0.1563,0.57365,2
0.2,1,1.0524,1.4369,0.3565,0.76484,1.375,1.9734,0.1621,0.56229,2
0.2,1,1.0524,1.4398,0.35735,0.76652,1.3775,1.9714,0.16802,0.55127,1.9998
0.2,1,1.0524,1.4429,0.35807,0.76817,1.3801,1.9693,0.17395,0.54005,1.9998
0.2,1,1.0524,1.4458,0.35914,0.76989,1.3827,1.9672,0.17995,0.5289,1.9998
0.2,1,1.0524,1.449,0.36,0.77157,1.3853,1.9651,0.18597,0.51758,2
0.2,1,1.0523,1.452,0.3609,0.77337,1.388,1.9632,0.19217,0.50682,1.9998
0.2,1,1.0523,1.4552,0.36178,0.77512,1.3906,1.9611,0.19834,0.49565,2
0.2,1,1.0522,1.4583,0.36277,0.77696,1.3934,1.9591,0.20464,0.48481,2
0.2,1,1.0522,1.4615,0.36366,0.77933,1.3961,1.9571,0.21103,0.47403,2
0.2,1,1.0521,1.4649,0.36444,0.78566,1.3989,1.9551,0.21748,0.46327,2
0.2,1,1.0518,1.4678,0.36558,0.78773,1.4018,1.9532,0.22411,0.45299,1.9998
0.2,1,1.0516,1.471,0.36664,0.78969,1.4047,1.9513,0.23078,0.44251,1.9998
0.2,1,1.0515,1.4743,0.36762,0.79166,1.4076,1.9494,0.23757,0.43214,1.9998
0.2,1,1.0508,1.477,0.36866,0.79392,1.4107,1.9477,0.24468,0.42318,1.9991
0.2,1,1.0506,1.4802,0.36973,0.79599,1.4137,1.9459,0.2517,0.41305,1.9991
0.2,1,1.0508,1.4843,0.3707,0.80119,1.4167,1.9437,0.25862,0.4015,2
0.2,1,1.0505,1.4875,0.37176,0.80489,1.4199,1.9419,0.26592,0.39185,1.9998
0.2,1,1.0498,1.4904,0.37259,0.80721,1.4231,1.9404,0.27348,0.38339,1.999
0.2,1,1.0478,1.4915,0.37259,0.80535,1.4267,1.9398,0.2817,0.38019,1.9952
0.2,1,1.0492,1.4972,0.37463,0.81151,1.4297,1.9369,0.28871,0.36433,1.999
0.2,1,1.0492,1.5011,0.37611,0.81428,1.4331,1.9349,0.29647,0.35351,1.9999
0.2,1,1.049,1.5046,0.37697,0.82061,1.4366,1.9332,0.30453,0.34433,2
0.2,1,1.0482,1.5075,0.3776,0.82213,1.4402,1.9318,0.31284,0.33702,1.9989
0.2,1,1.0459,1.5082,0.37762,0.82124,1.4438,1.9314,0.32134,0.33481,1.9947
0.2,1,1.0475,1.5145,0.37911,0.82719,1.4476,1.9287,0.3301,0.31999,1.9989
0.2,1,1.0472,1.5181,0.37993,0.82935,1.4515,1.9271,0.33896,0.31169,1.9989
0.2,1,1.0468,1.5217,0.38063,0.83226,1.4553,1.9256,0.34792,0.30348,1.9988
0.2,1,1.047,1.5262,0.38118,0.83817,1.4593,1.9239,0.35701,0.29411,1.9997
0.2,1,1.0463,1.5293,0.38166,0.84049,1.4632,1.9227,0.36607,0.28732,1.9988
0.2,1,1.0459,1.533,0.38246,0.8427,1.4672,1.9212,0.37533,0.27938,1.9987
0.2,1,1.0455,1.5367,0.38328,0.84494,1.4712,1.9197,0.38468,0.27156,1.9987
0.2,1,1.0453,1.5408,0.38364,0.84988,1.4753,1.9183,0.39412,0.26382,1.9987
0.2,1,1.045,1.5448,0.38413,0.85399,1.4794,1.9169,0.40364,0.25617,1.9987
0.2,1,1.0445,1.5486,0.38494,0.85625,1.4836,1.9155,0.41327,0.24862,1.9986
0.2,1,1.0441,1.5524,0.38574,0.85854,1.4878,1.9141,0.42303,0.24122,1.9986
0.2,1,1.0441,1.5571,0.38673,0.86548,1.4922,1.9125,0.43308,0.23257,1.9997
0.2,1,1.0438,1.5613,0.38719,0.8676,1.4965,1.9112,0.44302,0.22531,1.9997
0.2,1,1.043,1.5645,0.38755,0.87005,1.5007,1.9101,0.45281,0.21946,1.9985
0.2,1,1.0425,1.5685,0.3883,0.87237,1.5051,1.9088,0.46297,0.21246,1.9984
0.2,1,1.0425,1.5734,0.38938,0.8783,1.5097,1.9073,0.47354,0.20424,1.9997
0.2,1,1.0416,1.5766,0.38963,0.88182,1.514,1.9063,0.48355,0.19868,1.9984
0.2,1,1.0387,1.5761,0.38877,0.8803,1.5177,1.9062,0.49212,0.19832,1.9921
0.2,1,1.0381,1.58,0.38955,0.88269,1.5222,1.905,0.50258,0.19171,1.9919
0.2,1,1.04,1.5886,0.39203,0.88891,1.5277,1.9026,0.51527,0.1789,1.9982
0.2,1,1.0397,1.5931,0.39231,0.89376,1.5324,1.9015,0.52608,0.17252,1.9981
0.2,1,1.0394,1.5975,0.39269,0.89804,1.5371,1.9003,0.53695,0.16621,1.9981
0.2,1,1.0388,1.6016,0.39349,0.90042,1.5418,1.8992,0.54794,0.16001,1.998
0.2,1,1.0378,1.6101,0.39469,0.90691,1.5515,1.8969,0.57022,0.14794,1.9979
0.2,1,1.0376,1.6148,0.39488,0.91197,1.5563,1.8958,0.58144,0.14196,1.9978
0.2,1,1.037,1.619,0.39559,0.91432,1.5612,1.8947,0.59277,0.13611,1.9978
0.2,1,1.0367,1.6236,0.39575,0.91642,1.5662,1.8937,0.60425,0.13043,1.9976
0.2,1,1.0369,1.6294,0.39688,0.92328,1.5715,1.8924,0.61646,0.12346,1.9995
0.2,1,1.0362,1.6335,0.39784,0.92586,1.5765,1.8914,0.62811,0.1179,1.9995
0.2,1,1.0355,1.6377,0.39884,0.9284,1.5816,1.8904,0.63986,0.11244,1.9994
0.2,1,1.0342,1.6407,0.39876,0.93101,1.5864,1.8896,0.65088,0.10831,1.9972
0.2,1,1.0345,1.6468,0.39992,0.93701,1.5919,1.8884,0.66363,0.10177,1.9994
0.2,1,1.0338,1.651,0.40069,0.9402,1.597,1.8875,0.67556,0.096614,1.9992
0.2,1,1.0325,1.6539,0.40056,0.94307,1.6019,1.8867,0.68679,0.092667,1.9967
0.2,1,1.0317,1.658,0.40135,0.94563,1.6072,1.8858,0.69895,0.087657,1.9963
0.2,1,1.0308,1.6622,0.4022,0.94822,1.6124,1.8849,0.7112,0.082725,1.996
0.2,1,1.0315,1.6691,0.40339,0.95487,1.6182,1.8837,0.72451,0.076546,1.9991
0.2,1,1.0295,1.671,0.40358,0.95617,1.6231,1.8831,0.73586,0.073001,1.9957
0.2,1,1.0281,1.6798,0.40471,0.96301,1.6339,1.8814,0.76083,0.063607,1.9949
0.2,1,1.0272,1.6839,0.40537,0.96564,1.6394,1.8805,0.77349,0.059085,1.9943
0.2,1,1.0262,1.688,0.40593,0.96851,1.6449,1.8797,0.78624,0.054665,1.9934
0.2,1,1.0256,1.6926,0.40628,0.97231,1.6504,1.8789,0.79897,0.050203,1.9929
