a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.7,1.7,0.47599,1.6106,0.8157,0.99135,3.7261,4.1728,0,1,1.3992
0.7,1.7,0.47502,1.6223,0.8038,0.98964,3.7358,4.1647,0.054542,0.91953,1.3993
0.7,1.7,0.4747,1.6251,0.80095,0.99165,3.7387,4.161,0.070569,0.88342,1.3993
0.7,1.7,0.47393,1.6325,0.79323,0.99077,3.746,4.1564,0.11156,0.83753,1.3992
0.7,1.7,0.47312,1.6386,0.78688,0.99159,3.7531,4.1519,0.15157,0.79354,1.3991
0.7,1.7,0.47248,1.6397,0.78604,0.99832,3.7574,4.1469,0.17516,0.74378,1.3984
0.7,1.7,0.47186,1.6451,0.78175,1,3.7636,4.1425,0.2102,0.70035,1.4
0.7,1.7,0.47191,1.6471,0.78107,1,3.7647,4.141,0.21613,0.68621,1.4
0.7,1.7,0.47196,1.6492,0.78037,1,3.7657,4.1396,0.22211,0.67219,1.4
0.7,1.7,0.472,1.6512,0.77967,1,3.7668,4.1382,0.22814,0.65828,1.4
0.7,1.7,0.47206,1.6532,0.77913,1,3.7679,4.1368,0.23423,0.64447,1.4
0.7,1.7,0.47211,1.6553,0.77846,1,3.769,4.1354,0.24035,0.63076,1.4
0.7,1.7,0.47216,1.6573,0.77773,1,3.7701,4.1341,0.24654,0.61722,1.4
0.7,1.7,0.4722,1.6593,0.77694,1,3.7712,4.1327,0.25277,0.60372,1.4
0.7,1.7,0.47224,1.6613,0.77619,1,3.7723,4.1313,0.25907,0.59042,1.4
0.7,1.7,0.47229,1.6633,0.77544,1,3.7735,4.13,0.26541,0.57717,1.4
0.7,1.7,0.47233,1.6653,0.77467,1,3.7746,4.1287,0.27181,0.56408,1.4
0.7,1.7,0.47237,1.6673,0.7739,1,3.7757,4.1274,0.27827,0.55112,1.4
0.7,1.7,0.47241,1.6693,0.77306,1,3.7769,4.1261,0.28478,0.53828,1.4
0.7,1.7,0.47245,1.6713,0.77228,1,3.7781,4.1248,0.29136,0.52558,1.4
0.7,1.7,0.4725,1.6733,0.77149,1,3.7793,4.1235,0.29799,0.51301,1.4
0.7,1.7,0.47254,1.6752,0.7707,1,3.7805,4.1223,0.30469,0.5006,1.4
0.7,1.7,0.47258,1.6772,0.7699,1,3.7817,4.121,0.31143,0.48825,1.4
0.7,1.7,0.47262,1.6792,0.76903,1,3.7829,4.1198,0.31825,0.47611,1.4
0.7,1.7,0.47266,1.6812,0.76823,1,3.7841,4.1186,0.32511,0.46403,1.4
0.7,1.7,0.47269,1.6832,0.76741,0.99999,3.7853,4.1174,0.33206,0.45231,1.4
0.7,1.7,0.47273,1.6851,0.76656,1,3.7866,4.1162,0.33903,0.44034,1.4
0.7,1.7,0.47277,1.6871,0.76568,1,3.7878,4.115,0.34609,0.42871,1.4
0.7,1.7,0.47281,1.6891,0.76486,1,3.7891,4.1138,0.3532,0.41722,1.4
0.7,1.7,0.47285,1.691,0.76403,1,3.7904,4.1127,0.36038,0.40586,1.4
0.7,1.7,0.47288,1.693,0.76314,1,3.7917,4.1115,0.36761,0.39464,1.4
0.7,1.7,0.47292,1.695,0.76231,1,3.793,4.1104,0.37492,0.38357,1.4
0.7,1.7,0.47295,1.6969,0.76147,1,3.7943,4.1093,0.38228,0.37263,1.4
0.7,1.7,0.47298,1.6988,0.76061,0.99994,3.7956,4.1083,0.38977,0.36281,1.4
0.7,1.7,0.47302,1.7008,0.7597,1,3.797,4.1071,0.39721,0.35119,1.4
0.7,1.7,0.47305,1.7028,0.75886,1,3.7983,4.1061,0.40476,0.34069,1.4
0.7,1.7,0.47309,1.7047,0.75798,0.99999,3.7997,4.105,0.41239,0.33051,1.4
0.7,1.7,0.47312,1.7067,0.75711,1,3.801,4.104,0.42007,0.3201,1.4
