a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.1,1,0.78199,1.0889,0.37402,0.94866,1.5978,2.1837,0,1,1.6
0.1,1,0.78217,1.0934,0.37253,0.952,1.5979,2.1783,0.00033686,0.98324,1.6
0.1,1,0.78234,1.0978,0.37104,0.94889,1.598,2.1729,0.00092079,0.96677,1.6
0.1,1,0.78252,1.1023,0.36959,0.9522,1.5982,2.1676,0.0016738,0.95043,1.6
0.1,1,0.78269,1.1067,0.36816,0.95547,1.5984,2.1624,0.0026335,0.9343,1.6
0.1,1,0.78286,1.1112,0.36673,0.95871,1.5987,2.1572,0.0037691,0.91832,1.6
0.1,1,0.78303,1.1156,0.3653,0.95568,1.599,2.1521,0.0051383,0.90261,1.6
0.1,1,0.78316,1.12,0.36377,0.95885,1.5994,2.1471,0.00674,0.88717,1.6
0.1,1,0.78332,1.1244,0.36238,0.96202,1.5999,2.1421,0.0084918,0.87181,1.6
0.1,1,0.78347,1.1287,0.36102,0.96514,1.6004,2.1373,0.010471,0.85672,1.6
0.1,1,0.78359,1.133,0.35954,0.96217,1.6009,2.1324,0.012678,0.8419,1.6
0.1,1,0.78373,1.1374,0.35821,0.96525,1.6015,2.1277,0.015056,0.82722,1.6
0.1,1,0.78384,1.1416,0.3569,0.96235,1.6022,2.1231,0.017769,0.81307,1.6
0.1,1,0.784,1.1459,0.35548,0.97129,1.6028,2.1183,0.020381,0.79839,1.6
0.1,1,0.7841,1.1502,0.35408,0.96838,1.6036,2.1138,0.02337,0.78437,1.6
0.1,1,0.78423,1.1544,0.35283,0.97135,1.6043,2.1093,0.026532,0.77048,1.6
0.1,1,0.78434,1.1586,0.35146,0.97426,1.6052,2.1048,0.029877,0.75678,1.6
0.1,1,0.78447,1.1628,0.35025,0.97716,1.606,2.1004,0.033402,0.74323,1.6
0.1,1,0.78457,1.1669,0.34894,0.9743,1.607,2.0961,0.037151,0.72997,1.6
0.1,1,0.78468,1.171,0.34765,0.97714,1.6079,2.0919,0.041049,0.71681,1.6
0.1,1,0.78477,1.1751,0.3464,0.97994,1.609,2.0877,0.045171,0.70394,1.6
0.1,1,0.78488,1.1792,0.34516,0.9827,1.61,2.0835,0.049431,0.69112,1.6
0.1,1,0.78496,1.1832,0.34394,0.9799,1.6111,2.0795,0.053916,0.67864,1.6
0.1,1,0.78505,1.1871,0.34286,0.97719,1.6123,2.0756,0.058654,0.66653,1.6
0.1,1,0.78516,1.1912,0.3416,0.9853,1.6135,2.0715,0.06337,0.65405,1.6
0.1,1,0.78526,1.1951,0.34045,0.98794,1.6147,2.0676,0.068351,0.64197,1.6
0.1,1,0.78534,1.199,0.33934,0.98519,1.616,2.0638,0.073535,0.6302,1.6
0.1,1,0.78541,1.2029,0.33827,0.98251,1.6173,2.0601,0.078958,0.6188,1.6
0.1,1,0.78554,1.2068,0.3372,0.99035,1.6186,2.0563,0.084358,0.60696,1.6
0.1,1,0.78561,1.2106,0.3361,0.98764,1.6201,2.0526,0.090048,0.5957,1.6
0.1,1,0.78571,1.2144,0.33508,0.99015,1.6215,2.049,0.095865,0.58447,1.6
0.1,1,0.7858,1.2182,0.33409,0.99263,1.623,2.0454,0.10187,0.57352,1.6
0.1,1,0.78589,1.222,0.33307,0.99507,1.6245,2.0419,0.10802,0.56263,1.6
0.1,1,0.78597,1.2256,0.3321,0.99241,1.6261,2.0384,0.11435,0.55204,1.6
0.1,1,0.78607,1.2293,0.33119,0.9948,1.6277,2.035,0.12082,0.54152,1.6
0.1,1,0.78616,1.233,0.33025,0.99716,1.6293,2.0316,0.12744,0.5311,1.6
