a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,1,1.368,1.1012,0.39338,0.53953,0.94753,1.8646,0,1,2.7937
0,1,1.368,1.1049,0.39223,0.53794,0.94755,1.8606,3.2748e-05,0.98423,2.7899
0,1,1.3699,1.1087,0.39039,0.53806,0.94761,1.8563,0.00014497,0.96754,2.7895
0,1,1.3687,1.1126,0.38846,0.53814,0.94772,1.8519,0.00034131,0.95013,2.7779
0,1,1.3695,1.1164,0.38731,0.53958,0.94786,1.8479,0.00057519,0.93436,2.7769
0,1,1.3713,1.1203,0.38549,0.54015,0.94804,1.8437,0.00090687,0.9179,2.7767
0,1,1.3693,1.1244,0.38413,0.54403,0.94829,1.8393,0.0013411,0.90054,2.7651
0,1,1.3709,1.1281,0.38243,0.53799,0.94854,1.8354,0.0017887,0.88518,2.7647
0,1,1.3716,1.1322,0.38061,0.53947,0.94887,1.8311,0.0023864,0.86814,2.7606
0,1,1.3709,1.136,0.3794,0.54202,0.94921,1.8271,0.0029908,0.85277,2.7545
0,1,1.3724,1.1399,0.37772,0.5429,0.94961,1.823,0.0036954,0.83668,2.7538
0,1,1.3733,1.144,0.37647,0.54426,0.95005,1.819,0.0044827,0.82066,2.7532
0,1,1.3732,1.1481,0.37456,0.54643,0.95056,1.8147,0.0053839,0.80392,2.7464
0,1,1.374,1.152,0.37349,0.54134,0.95106,1.8109,0.0062673,0.78884,2.746
0,1,1.3718,1.1563,0.37159,0.54526,0.95168,1.8067,0.0073844,0.7723,2.7322
0,1,1.372,1.1605,0.37017,0.54089,0.95233,1.8029,0.0085331,0.75751,2.7287
0,1,1.3717,1.1654,0.36862,0.54369,0.95312,1.7988,0.0099328,0.74124,2.7231
0,1,1.3699,1.1696,0.36659,0.54723,0.9539,1.7951,0.011322,0.72671,2.7105
0,1,1.3693,1.1744,0.36503,0.54389,0.95481,1.7912,0.012943,0.71153,2.7043
0,1,1.3684,1.1796,0.36328,0.5473,0.95586,1.7872,0.014811,0.69571,2.6962
0,1,1.3672,1.1846,0.36094,0.5507,0.95695,1.7834,0.016762,0.68086,2.6853
0,1,1.366,1.1898,0.35917,0.5482,0.95817,1.7796,0.018926,0.66603,2.6766
0,1,1.3637,1.1948,0.3573,0.55247,0.95948,1.776,0.021249,0.65173,2.6644
0,1,1.3611,1.1998,0.356,0.55712,0.96093,1.7724,0.023838,0.63752,2.653
0,1,1.3595,1.205,0.35406,0.56098,0.96244,1.769,0.026512,0.62437,2.6429
0,1,1.3581,1.2109,0.35249,0.55909,0.96419,1.7655,0.02963,0.6107,2.6348
0,1,1.3544,1.2161,0.35076,0.56463,0.96622,1.7619,0.03324,0.59652,2.6194
0,1,1.3524,1.2215,0.349,0.56894,0.96819,1.7588,0.036741,0.58426,2.6089
0,1,1.3494,1.2273,0.3474,0.5742,0.97061,1.7554,0.041049,0.57073,2.5963
0,1,1.3468,1.233,0.34559,0.57908,0.97309,1.7522,0.045461,0.55834,2.5845
0,1,1.3446,1.2387,0.34493,0.58367,0.97581,1.7491,0.050305,0.54611,2.5774
0,1,1.3427,1.244,0.34426,0.58782,0.97849,1.7463,0.055065,0.53522,2.571
0,1,1.3396,1.2495,0.34261,0.58723,0.98154,1.7435,0.060498,0.52389,2.5584
0,1,1.3365,1.2548,0.34161,0.59243,0.985,1.7405,0.066649,0.51228,2.5475
