a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.7,1.8,0.60734,1.7851,0.76669,1,3.2623,3.3516,4.0338,0,0.10137,1,1.6
0.7,1.8,0.60736,1.7869,0.76526,0.99926,3.2623,3.351,4.0313,7.1159e-05,0.099085,0.99404,1.6
0.7,1.8,0.60738,1.7887,0.764,0.99997,3.2623,3.3505,4.0288,0.0001608,0.096818,0.98808,1.6
0.7,1.8,0.6074,1.7905,0.76269,1,3.2624,3.35,4.0264,0.00029084,0.094594,0.9822,1.6
0.7,1.8,0.60742,1.7922,0.76139,0.99998,3.2624,3.3495,4.024,0.00045364,0.092404,0.97637,1.6
0.7,1.8,0.60743,1.794,0.76011,1,3.2625,3.349,4.0216,0.00064752,0.090247,0.97059,1.6
0.7,1.8,0.60745,1.7958,0.75885,0.99999,3.2625,3.3485,4.0192,0.00087192,0.088121,0.96486,1.6
0.7,1.8,0.60746,1.7975,0.75761,0.99999,3.2626,3.348,4.0169,0.0011252,0.086026,0.95918,1.6
0.7,1.8,0.60747,1.7992,0.75639,0.99999,3.2627,3.3475,4.0145,0.0014066,0.08396,0.95354,1.6
0.7,1.8,0.60749,1.801,0.75518,1,3.2628,3.347,4.0122,0.0017168,0.081924,0.94795,1.6
0.7,1.8,0.6075,1.8027,0.75398,1,3.2629,3.3465,4.0099,0.0020541,0.079916,0.9424,1.6
0.7,1.8,0.60751,1.8044,0.75281,0.99997,3.263,3.3461,4.0076,0.0024186,0.077936,0.93689,1.6
0.7,1.8,0.60752,1.8061,0.75165,0.99997,3.2631,3.3456,4.0053,0.0028071,0.075982,0.93142,1.6
0.7,1.8,0.60753,1.8078,0.7505,1,3.2632,3.3452,4.0031,0.0032213,0.074055,0.92599,1.6
0.7,1.8,0.60754,1.8095,0.74937,1,3.2634,3.3447,4.0009,0.0036616,0.072154,0.92061,1.6
0.7,1.8,0.60755,1.8111,0.74826,1,3.2635,3.3443,3.9986,0.0041256,0.070279,0.91526,1.6
0.7,1.8,0.60756,1.8128,0.74716,1,3.2637,3.3439,3.9964,0.0046126,0.068427,0.90995,1.6
0.7,1.8,0.60757,1.8145,0.74608,1,3.2638,3.3434,3.9943,0.0051233,0.066601,0.90467,1.6
0.7,1.8,0.60758,1.8161,0.745,1,3.264,3.343,3.9921,0.0056569,0.064798,0.89944,1.6
0.7,1.8,0.60758,1.8178,0.74395,0.99992,3.2641,3.3426,3.9899,0.0062165,0.063023,0.89425,1.6
0.7,1.8,0.60759,1.8194,0.74291,1,3.2643,3.3422,3.9878,0.0067877,0.061259,0.88906,1.6
0.7,1.8,0.6076,1.821,0.74188,1,3.2645,3.3418,3.9856,0.0073851,0.059523,0.88393,1.6
0.7,1.8,0.60761,1.8227,0.74086,1,3.2647,3.3414,3.9835,0.0080043,0.057809,0.87883,1.6
0.7,1.8,0.60762,1.8243,0.73986,1,3.2649,3.341,3.9814,0.0086427,0.056116,0.87375,1.6
0.7,1.8,0.60763,1.8259,0.73888,1,3.2651,3.3406,3.9793,0.0093026,0.054445,0.86872,1.6
0.7,1.8,0.60764,1.8275,0.73791,1,3.2653,3.3402,3.9773,0.0099821,0.052794,0.86371,1.6
0.7,1.8,0.60765,1.8291,0.73695,1,3.2655,3.3398,3.9752,0.010683,0.051166,0.85874,1.6
0.7,1.8,0.60766,1.8307,0.73601,1,3.2657,3.3394,3.9732,0.011402,0.049556,0.8538,1.6
0.7,1.8,0.60767,1.8323,0.73508,0.99993,3.2659,3.3391,3.9711,0.012143,0.047971,0.84891,1.6
0.7,1.8,0.60768,1.8339,0.73417,0.99993,3.2661,3.3387,3.9691,0.012897,0.046398,0.84402,1.6
0.7,1.8,0.60769,1.8355,0.73327,0.99994,3.2664,3.3383,3.9671,0.013672,0.044847,0.83917,1.6
0.7,1.8,0.6077,1.8371,0.73238,1,3.2666,3.338,3.9651,0.014461,0.043311,0.83432,1.6
0.7,1.8,0.60771,1.8386,0.73151,0.99994,3.2669,3.3376,3.9631,0.015275,0.041802,0.82955,1.6
0.7,1.8,0.60773,1.8402,0.73065,1,3.2671,3.3373,3.9611,0.016097,0.040299,0.82475,1.6
0.7,1.8,0.60774,1.8418,0.72981,1,3.2674,3.3369,3.9591,0.016941,0.03882,0.82001,1.6
0.7,1.8,0.60775,1.8433,0.72898,1,3.2676,3.3366,3.9572,0.017805,0.037363,0.8153,1.6
0.7,1.8,0.60777,1.8449,0.72817,0.99994,3.2679,3.3362,3.9553,0.018689,0.035926,0.81064,1.6
0.7,1.8,0.60778,1.8464,0.72738,1,3.2681,3.3359,3.9533,0.019579,0.034495,0.80595,1.6
0.7,1.8,0.6078,1.848,0.7266,0.99995,3.2684,3.3356,3.9514,0.020494,0.033091,0.80134,1.6
0.7,1.8,0.60782,1.8495,0.72583,1,3.2687,3.3353,3.9495,0.021421,0.031698,0.79671,1.6
0.7,1.8,0.60784,1.851,0.72509,1,3.269,3.3349,3.9476,0.022366,0.030325,0.79212,1.6
0.7,1.8,0.60786,1.8526,0.72436,0.99999,3.2693,3.3346,3.9457,0.023326,0.028967,0.78757,1.6
0.7,1.8,0.60788,1.8541,0.72365,1,3.2696,3.3343,3.9438,0.0243,0.027625,0.78303,1.6
0.7,1.8,0.6079,1.8556,0.72296,1,3.2699,3.334,3.9419,0.025294,0.026302,0.77852,1.6
0.7,1.8,0.60792,1.8572,0.72228,1,3.2702,3.3337,3.9401,0.026301,0.024994,0.77404,1.6
0.7,1.8,0.60795,1.8587,0.72163,1,3.2705,3.3334,3.9382,0.027324,0.023702,0.76958,1.6
0.7,1.8,0.60798,1.8602,0.721,1,3.2708,3.3331,3.9364,0.028362,0.022426,0.76515,1.6
0.7,1.8,0.608,1.8617,0.72039,1,3.2711,3.3328,3.9346,0.029414,0.021164,0.76074,1.6
0.7,1.8,0.60803,1.8632,0.7198,1,3.2714,3.3325,3.9327,0.030485,0.019922,0.75636,1.6
