a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.5,1,0.82098,1.3677,0.51124,0.92505,1.8791,2.0566,2.6093,0,0.3749,1,1.6
0.5,1,0.82109,1.3711,0.5098,0.93242,1.8791,2.0547,2.6053,0.00012477,0.36664,0.98951,1.6
0.5,1,0.82119,1.3746,0.50835,0.92883,1.8792,2.0529,2.6014,0.00034177,0.3585,0.97915,1.6
0.5,1,0.82129,1.3781,0.50693,0.93071,1.8793,2.0511,2.5975,0.00063513,0.35045,0.9689,1.6
0.5,1,0.82139,1.3815,0.50552,0.93257,1.8794,2.0493,2.5936,0.00099976,0.34248,0.95873,1.6
0.5,1,0.82148,1.3849,0.50413,0.93443,1.8795,2.0476,2.5898,0.0014463,0.33461,0.94867,1.6
0.5,1,0.82156,1.3882,0.50285,0.93091,1.8797,2.0459,2.5862,0.0020663,0.32697,0.93913,1.6
0.5,1,0.82165,1.3916,0.50149,0.93275,1.8799,2.0442,2.5824,0.0026633,0.31928,0.92927,1.6
0.5,1,0.82175,1.3951,0.50003,0.93992,1.8801,2.0425,2.5785,0.0032403,0.31154,0.91907,1.6
0.5,1,0.82183,1.3984,0.49869,0.93642,1.8803,2.0408,2.5748,0.0039856,0.30402,0.90939,1.6
0.5,1,0.82191,1.4018,0.4974,0.93823,1.8806,2.0392,2.5712,0.0048247,0.29663,0.8999,1.6
0.5,1,0.82199,1.4051,0.49608,0.94003,1.8809,2.0375,2.5676,0.0057067,0.28927,0.89035,1.6
0.5,1,0.82206,1.4084,0.49479,0.94181,1.8812,2.0359,2.564,0.0066744,0.28202,0.88096,1.6
0.5,1,0.82212,1.4116,0.49363,0.93836,1.8815,2.0343,2.5606,0.0077905,0.27498,0.87208,1.6
0.5,1,0.8222,1.415,0.49225,0.94015,1.8818,2.0327,2.557,0.0088273,0.26778,0.86246,1.6
0.5,1,0.82226,1.4182,0.49114,0.94188,1.8822,2.0312,2.5537,0.01008,0.2609,0.85377,1.6
0.5,1,0.82234,1.4216,0.48979,0.94365,1.8826,2.0296,2.5501,0.011266,0.25388,0.84433,1.6
0.5,1,0.8224,1.4248,0.48857,0.94538,1.883,2.0281,2.5467,0.012592,0.24705,0.8354,1.6
0.5,1,0.82246,1.4281,0.48737,0.9471,1.8835,2.0266,2.5433,0.013989,0.24031,0.82657,1.6
0.5,1,0.82252,1.4313,0.48618,0.94774,1.8839,2.0251,2.54,0.015454,0.23365,0.81781,1.6
0.5,1,0.82258,1.4344,0.48504,0.94543,1.8844,2.0237,2.5367,0.016999,0.22709,0.80923,1.6
0.5,1,0.82264,1.4376,0.48386,0.94712,1.8849,2.0222,2.5334,0.018591,0.22058,0.80058,1.6
0.5,1,0.8227,1.4408,0.48272,0.9488,1.8855,2.0208,2.5302,0.020265,0.21417,0.79211,1.6
0.5,1,0.82275,1.444,0.48159,0.95046,1.886,2.0194,2.527,0.022005,0.20784,0.78371,1.6
0.5,1,0.82281,1.4471,0.48048,0.9521,1.8866,2.018,2.5238,0.023815,0.20159,0.7754,1.6
0.5,1,0.82285,1.4501,0.47952,0.94876,1.8872,2.0167,2.5209,0.025731,0.19551,0.76763,1.6
0.5,1,0.82291,1.4533,0.47833,0.95041,1.8878,2.0153,2.5177,0.02764,0.18934,0.75914,1.6
0.5,1,0.82296,1.4564,0.47723,0.95203,1.8884,2.014,2.5146,0.029641,0.18331,0.751,1.6
0.5,1,0.82301,1.4594,0.47621,0.95363,1.8891,2.0126,2.5116,0.031724,0.1774,0.74314,1.6
0.5,1,0.82306,1.4625,0.47514,0.95522,1.8898,2.0113,2.5085,0.033862,0.17153,0.73517,1.6
0.5,1,0.82311,1.4655,0.47412,0.95196,1.8905,2.01,2.5056,0.036071,0.16575,0.72739,1.6
0.5,1,0.82316,1.4685,0.47314,0.95352,1.8912,2.0088,2.5027,0.038344,0.16007,0.71976,1.6
0.5,1,0.82321,1.4715,0.47215,0.95507,1.8919,2.0075,2.4998,0.040681,0.15444,0.71214,1.6
0.5,1,0.82326,1.4745,0.47114,0.95661,1.8927,2.0063,2.4969,0.043079,0.14888,0.70453,1.6
0.5,1,0.8233,1.4774,0.47017,0.95813,1.8935,2.0051,2.494,0.045545,0.14341,0.69705,1.6
0.5,1,0.82335,1.4804,0.46922,0.95964,1.8943,2.0039,2.4912,0.048077,0.13802,0.68968,1.6
0.5,1,0.8234,1.4833,0.46829,0.95642,1.8951,2.0027,2.4884,0.050666,0.1327,0.68238,1.6
0.5,1,0.82344,1.4862,0.46741,0.9579,1.8959,2.0015,2.4857,0.053319,0.12747,0.67526,1.6
0.5,1,0.82349,1.489,0.46651,0.95937,1.8968,2.0004,2.483,0.056033,0.12229,0.66812,1.6
0.5,1,0.82354,1.4919,0.4656,0.96083,1.8977,1.9992,2.4803,0.058814,0.11719,0.66099,1.6
0.5,1,0.82359,1.4948,0.46473,0.96227,1.8986,1.9981,2.4776,0.061655,0.11216,0.65402,1.6
0.5,1,0.82364,1.4976,0.46387,0.9591,1.8995,1.997,2.475,0.064556,0.10721,0.64712,1.6
0.5,1,0.82369,1.5004,0.46306,0.96052,1.9004,1.9959,2.4725,0.06751,0.10234,0.64038,1.6
0.5,1,0.82374,1.5031,0.46225,0.96192,1.9014,1.9949,2.4699,0.070528,0.097524,0.63363,1.6
0.5,1,0.82379,1.5059,0.46142,0.96332,1.9024,1.9938,2.4673,0.073612,0.092776,0.62689,1.6
0.5,1,0.82384,1.5087,0.46063,0.9647,1.9033,1.9928,2.4648,0.076751,0.088107,0.6203,1.6
0.5,1,0.8239,1.5114,0.45986,0.96606,1.9044,1.9918,2.4623,0.079951,0.083508,0.61377,1.6
0.5,1,0.82395,1.5141,0.45914,0.96291,1.9054,1.9908,2.4599,0.083197,0.078981,0.6074,1.6
0.5,1,0.82401,1.5168,0.45842,0.96425,1.9064,1.9898,2.4575,0.086503,0.074515,0.60105,1.6
0.5,1,0.82407,1.5194,0.45771,0.96558,1.9075,1.9888,2.4551,0.089868,0.070116,0.59476,1.6
0.5,1,0.82413,1.5221,0.457,0.96689,1.9086,1.9878,2.4527,0.093303,0.065782,0.58846,1.6
0.5,1,0.82419,1.5247,0.45633,0.96819,1.9097,1.9869,2.4504,0.096783,0.06152,0.58231,1.6
0.5,1,0.82426,1.5274,0.45568,0.96948,1.9108,1.9859,2.448,0.10032,0.057323,0.57622,1.6
0.5,1,0.82433,1.5299,0.45511,0.96636,1.9119,1.985,2.4458,0.10389,0.053189,0.5703,1.6
0.5,1,0.8244,1.5325,0.45449,0.96763,1.9131,1.9841,2.4435,0.10755,0.049113,0.56428,1.6
0.5,1,0.82448,1.5351,0.45393,0.96888,1.9143,1.9832,2.4413,0.11124,0.045104,0.55841,1.6
0.5,1,0.82456,1.5376,0.4534,0.97011,1.9154,1.9823,2.439,0.11499,0.041159,0.5526,1.6
0.5,1,0.82465,1.5402,0.4529,0.97133,1.9167,1.9815,2.4369,0.11879,0.037276,0.54685,1.6
0.5,1,0.82474,1.5427,0.45244,0.97254,1.9179,1.9806,2.4347,0.12265,0.033457,0.54118,1.6
0.5,1,0.82485,1.545,0.45222,0.96943,1.9191,1.9798,2.4327,0.12645,0.029686,0.53597,1.6
0.5,1,0.82496,1.5476,0.45173,0.97065,1.9204,1.979,2.4305,0.13047,0.025986,0.53011,1.6
0.5,1,0.82508,1.5501,0.45144,0.97183,1.9216,1.9782,2.4284,0.13448,0.022343,0.52463,1.6
0.5,1,0.82522,1.5526,0.45123,0.973,1.9229,1.9774,2.4263,0.13853,0.018764,0.51922,1.6
0.5,1,0.82538,1.555,0.45109,0.97416,1.9242,1.9766,2.4243,0.14266,0.015253,0.51382,1.6
0.5,1,0.82556,1.5575,0.45117,0.97114,1.9255,1.9758,2.4223,0.1468,0.011806,0.50865,1.6
0.5,1,0.82579,1.5599,0.4514,0.9723,1.9269,1.9751,2.4203,0.15104,0.0084365,0.50344,1.6
0.5,1,0.82609,1.5623,0.45219,0.97345,1.9282,1.9743,2.4185,0.15528,0.005172,0.49871,1.6
0.5,1,0.82647,1.5649,0.45323,0.97467,1.9297,1.9737,2.4166,0.15985,0.0021121,0.49353,1.6
0.5,1,0.82727,1.5674,0.45717,0.97613,1.9313,1.9732,2.4151,0.16516,0,0.48963,1.6
