a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.5,2,0.81794,1.8889,0.8893,0.69875,2.6805,4.0451,0,1,2.3663
0.5,2,0.81859,1.8943,0.88587,0.68998,2.6806,4.0381,4.1652e-05,0.98344,2.3649
0.5,2,0.81847,1.8996,0.88187,0.67367,2.6807,4.0313,0.00017932,0.96757,2.3597
0.5,2,0.81923,1.9045,0.87832,0.69556,2.6808,4.024,0.00037971,0.95016,2.3586
0.5,2,0.81931,1.9096,0.87485,0.69494,2.681,4.017,0.00067124,0.93365,2.355
0.5,2,0.81962,1.9147,0.87176,0.69165,2.6813,4.0103,0.0010364,0.91803,2.3529
0.5,2,0.82019,1.9199,0.86795,0.69272,2.6816,4.0034,0.0014905,0.90168,2.3508
0.5,2,0.82006,1.9252,0.86497,0.69985,2.682,3.9961,0.0020564,0.88462,2.3473
0.5,2,0.82112,1.9306,0.86137,0.69533,2.6824,3.9896,0.0026584,0.86925,2.3475
0.5,2,0.82095,1.9356,0.85858,0.696,2.6829,3.9828,0.0033659,0.85315,2.344
0.5,2,0.8214,1.9411,0.85465,0.699,2.6835,3.9757,0.0041987,0.83634,2.3415
0.5,2,0.82192,1.9465,0.85194,0.7002,2.6841,3.9689,0.0050749,0.82042,2.3409
0.5,2,0.82169,1.9514,0.84817,0.7025,2.6848,3.9622,0.006036,0.80457,2.336
0.5,2,0.82282,1.9572,0.84555,0.70209,2.6855,3.9555,0.0070803,0.78881,2.338
0.5,2,0.8226,1.9621,0.84179,0.70042,2.6863,3.9488,0.0082028,0.77312,2.3332
0.5,2,0.82334,1.9677,0.8392,0.70126,2.6872,3.9422,0.0094084,0.75752,2.3337
0.5,2,0.8235,1.9727,0.83675,0.69845,2.688,3.936,0.010627,0.74281,2.3321
0.5,2,0.82397,1.9783,0.8329,0.70419,2.689,3.929,0.012068,0.7264,2.33
0.5,2,0.82341,1.9831,0.83024,0.70248,2.6901,3.9226,0.013515,0.71121,2.3255
0.5,2,0.82312,1.9886,0.82793,0.7006,2.6912,3.9162,0.015172,0.69607,2.3225
0.5,2,0.82239,1.9938,0.82438,0.69938,2.6925,3.9098,0.017021,0.68111,2.3164
0.5,2,0.82188,1.9994,0.82224,0.69809,2.694,3.9035,0.019053,0.66634,2.3129
0.5,2,0.82183,2.0053,0.81914,0.69606,2.6955,3.8977,0.021161,0.65257,2.31
0.5,2,0.82083,2.011,0.81568,0.69998,2.6973,3.8913,0.023719,0.6374,2.3032
0.5,2,0.82017,2.017,0.81247,0.69912,2.6992,3.8852,0.026398,0.62308,2.2981
0.5,2,0.81968,2.0232,0.80948,0.70233,2.7012,3.8793,0.029264,0.60914,2.2939
0.5,2,0.8192,2.0295,0.80694,0.70137,2.7033,3.8735,0.032322,0.59559,2.2903
0.5,2,0.81831,2.0354,0.80344,0.70515,2.7057,3.8678,0.035659,0.58208,2.2842
0.5,2,0.81749,2.0417,0.80036,0.70566,2.7082,3.8621,0.039274,0.56874,2.2789
0.5,2,0.81661,2.0477,0.79763,0.70857,2.7109,3.8567,0.043057,0.55592,2.2737
0.5,2,0.81561,2.0537,0.79469,0.71255,2.7138,3.8513,0.047165,0.54318,2.268
0.5,2,0.81446,2.0596,0.79114,0.71272,2.7169,3.846,0.051578,0.53061,2.2611
0.5,2,0.81357,2.0658,0.78832,0.71658,2.7202,3.8408,0.056221,0.51846,2.256
0.5,2,0.81238,2.0716,0.78545,0.7208,2.7237,3.8358,0.06115,0.50659,2.2498
0.5,2,0.81109,2.0772,0.78219,0.72513,2.7274,3.8308,0.066387,0.49497,2.243
0.5,2,0.80983,2.0827,0.7796,0.72538,2.7312,3.8261,0.071811,0.48388,2.2369
0.5,2,0.8087,2.0886,0.7765,0.72953,2.7353,3.8215,0.077617,0.47288,2.2309
0.5,2,0.80737,2.0936,0.77357,0.73371,2.7393,3.8172,0.083374,0.4628,2.2244
0.5,2,0.8059,2.0994,0.77043,0.73838,2.7442,3.8125,0.090257,0.45167,2.2173
0.5,2,0.80427,2.1039,0.76755,0.74294,2.7489,3.8082,0.096918,0.44173,2.2099
0.5,2,0.8031,2.1095,0.76524,0.74705,2.7539,3.8041,0.10407,0.43187,2.2047
0.5,2,0.80136,2.114,0.76174,0.74784,2.7592,3.8001,0.11145,0.42244,2.1966
0.5,2,0.79981,2.1188,0.75815,0.75231,2.7646,3.7962,0.11916,0.41335,2.1892
0.5,2,0.79842,2.1229,0.75563,0.75627,2.7698,3.7928,0.12648,0.40535,2.1831
