a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,1,1.7576,1.647,0.78598,0.52134,1.1749,2.5727,2.7656,0,1,1,3.1827
1,1,1.7542,1.6527,0.78259,0.51946,1.1749,2.5575,2.7595,6.0362e-05,0.97792,0.98656,3.1572
1,1,1.7507,1.6585,0.77918,0.52331,1.1751,2.5425,2.7534,0.0002312,0.95612,0.973,3.132
1,1,1.747,1.6643,0.77577,0.52729,1.1754,2.5276,2.7473,0.0005265,0.93443,0.95957,3.1068
1,1,1.7428,1.6704,0.77285,0.53176,1.1758,2.5128,2.7412,0.00094314,0.91285,0.94626,3.0824
1,1,1.7386,1.6766,0.76989,0.53071,1.1763,2.4981,2.7352,0.0014946,0.8914,0.9331,3.058
1,1,1.7346,1.6828,0.76638,0.52934,1.177,2.4835,2.7292,0.0021766,0.8702,0.91984,3.033
1,1,1.7303,1.6887,0.76305,0.5389,1.1777,2.4688,2.7234,0.002999,0.84885,0.9072,3.008
1,1,1.726,1.6948,0.75957,0.53819,1.1787,2.4544,2.7176,0.0039652,0.82787,0.89428,2.9832
1,1,1.7217,1.702,0.75579,0.51597,1.1798,2.44,2.712,0.0051149,0.80685,0.88207,2.9581
1,1,1.7168,1.7072,0.75271,0.54741,1.181,2.4258,2.7062,0.0063633,0.78614,0.86928,2.9336
1,1,1.7114,1.7137,0.75017,0.54721,1.1824,2.4115,2.7007,0.0078052,0.76538,0.8573,2.9101
1,1,1.7065,1.7199,0.74671,0.55184,1.1839,2.3974,2.6953,0.0094115,0.74488,0.84525,2.8855
1,1,1.7014,1.7262,0.74325,0.55158,1.1856,2.3834,2.6899,0.0112,0.72454,0.83339,2.8609
1,1,1.6961,1.7326,0.73978,0.5565,1.1875,2.3696,2.6846,0.013169,0.70437,0.82172,2.8365
1,1,1.6907,1.7389,0.7363,0.55644,1.1896,2.3558,2.6793,0.01533,0.68437,0.81026,2.8121
1,1,1.6851,1.7453,0.7328,0.56173,1.1919,2.3422,2.6742,0.017689,0.66455,0.79899,2.7877
1,1,1.6792,1.752,0.72953,0.56195,1.1943,2.3288,2.6691,0.020251,0.64497,0.78773,2.764
1,1,1.6732,1.7586,0.72632,0.5676,1.197,2.3154,2.6642,0.023037,0.62553,0.77692,2.7403
1,1,1.667,1.765,0.72289,0.56799,1.1999,2.3022,2.6595,0.02604,0.60625,0.76656,2.7163
1,1,1.6609,1.7715,0.71905,0.57361,1.203,2.2891,2.6547,0.029277,0.58726,0.756,2.6919
1,1,1.6544,1.7781,0.71565,0.57436,1.2063,2.2762,2.6501,0.032763,0.56845,0.74592,2.6682
1,1,1.6477,1.7847,0.71226,0.57526,1.2099,2.2634,2.6456,0.0365,0.54987,0.73611,2.6447
1,1,1.6408,1.7914,0.70908,0.58148,1.2138,2.2508,2.6413,0.040496,0.53153,0.72657,2.6217
1,1,1.6339,1.7978,0.70542,0.58256,1.2179,2.2384,2.6372,0.044758,0.51344,0.71756,2.598
1,1,1.6267,1.8044,0.70152,0.58391,1.2223,2.2261,2.633,0.049334,0.49561,0.70834,2.5741
1,1,1.6193,1.811,0.69823,0.59041,1.2269,2.2141,2.6291,0.054192,0.47805,0.69976,2.5513
1,1,1.6118,1.8175,0.69495,0.59207,1.2319,2.2022,2.6254,0.059344,0.46079,0.69169,2.5286
1,1,1.604,1.8242,0.69127,0.59391,1.2372,2.1905,2.6217,0.06486,0.44378,0.6835,2.5055
1,1,1.5961,1.8305,0.68759,0.60071,1.2427,2.1791,2.6184,0.070665,0.42714,0.67614,2.4825
1,1,1.588,1.837,0.68389,0.60284,1.2487,2.1679,2.6151,0.07685,0.41079,0.66891,2.4596
1,1,1.5797,1.8434,0.68015,0.60515,1.255,2.1569,2.612,0.083405,0.39478,0.66208,2.4368
1,1,1.5711,1.8498,0.67638,0.60764,1.2617,2.1461,2.609,0.090347,0.37912,0.65565,2.4141
1,1,1.5624,1.8561,0.67262,0.61033,1.2687,2.1356,2.6063,0.097695,0.36383,0.64965,2.3916
1,1,1.5532,1.8624,0.66834,0.61797,1.2762,2.1253,2.6037,0.10554,0.34885,0.64384,2.3682
1,1,1.5441,1.8684,0.66456,0.62092,1.2841,2.1154,2.6015,0.11369,0.33444,0.63903,2.3461
1,1,1.5342,1.8744,0.65988,0.62427,1.2925,2.1057,2.5994,0.12241,0.32035,0.6344,2.3223
1,1,1.5242,1.8803,0.65539,0.62784,1.3013,2.0964,2.5976,0.13165,0.30679,0.63041,2.299
1,1,1.5143,1.8852,0.65131,0.63113,1.3102,2.0878,2.5965,0.14084,0.29429,0.62816,2.2771
1,1,1.5069,1.8914,0.65195,0.63406,1.3205,2.0787,2.5946,0.15161,0.28099,0.62396,2.2645
1,1,1.5002,1.8966,0.65348,0.63646,1.3304,2.07,2.5933,0.16192,0.26836,0.62107,2.2541
1,1,1.4933,1.902,0.65508,0.63912,1.3406,2.0613,2.5919,0.17251,0.2557,0.61803,2.2436
1,1,1.4872,1.9071,0.65806,0.64585,1.3507,2.0528,2.5907,0.18302,0.2433,0.61541,2.2359
1,1,1.48,1.9123,0.65949,0.64876,1.3609,2.0443,2.5896,0.19371,0.23096,0.61283,2.225
1,1,1.4735,1.9173,0.66207,0.65136,1.3711,2.0361,2.5886,0.20431,0.21891,0.61072,2.2163
1,1,1.4663,1.9226,0.66386,0.65467,1.3817,2.0277,2.5875,0.21536,0.2067,0.60823,2.2059
1,1,1.4586,1.9277,0.66485,0.65808,1.3922,2.0195,2.5866,0.22626,0.19488,0.60634,2.1939
1,1,1.4519,1.932,0.66716,0.66089,1.4021,2.0119,2.5863,0.23659,0.18378,0.60561,2.1849
1,1,1.4444,1.9382,0.67002,0.66511,1.414,2.0033,2.5848,0.24896,0.17123,0.60235,2.1756
1,1,1.4367,1.9432,0.67147,0.66892,1.4248,1.9955,2.5842,0.26023,0.15988,0.60103,2.1643
1,1,1.4287,1.9488,0.67281,0.67328,1.4363,1.9875,2.5834,0.27216,0.14831,0.59928,2.1525
1,1,1.4209,1.9538,0.67467,0.67742,1.4475,1.98,2.583,0.28378,0.13732,0.59835,2.1419
1,1,1.4136,1.959,0.67796,0.68173,1.459,1.9724,2.5825,0.29584,0.1263,0.59733,2.1334
