a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,0.4,4.9348,1.0132,0.51821,0.41578,0.27598,1.7409,1.4458,0,1,1,4.3406
1,0.4,4.922,1.0201,0.5156,0.45566,0.27603,1.7209,1.4422,6.8617e-05,0.97638,0.98827,4.2783
1,0.4,4.9029,1.0239,0.51462,0.43591,0.27615,1.7017,1.4384,0.00022346,0.95366,0.97601,4.2213
1,0.4,4.8853,1.0322,0.51302,0.46427,0.27634,1.6823,1.4347,0.0004786,0.93066,0.96409,4.1645
1,0.4,4.8649,1.0368,0.51187,0.45561,0.27662,1.6626,1.4311,0.00083708,0.90741,0.95262,4.1062
1,0.4,4.8487,1.0423,0.50948,0.45924,0.27697,1.6436,1.4274,0.0012959,0.88493,0.94067,4.0459
1,0.4,4.8253,1.0483,0.50875,0.45126,0.27742,1.6241,1.4239,0.0018905,0.8619,0.92947,3.9898
1,0.4,4.8064,1.0548,0.50664,0.45851,0.27796,1.6052,1.4203,0.0025874,0.83961,0.9178,3.931
1,0.4,4.7832,1.0612,0.50537,0.45505,0.27861,1.5859,1.4169,0.0034439,0.81683,0.90691,3.8737
1,0.4,4.7617,1.0681,0.5036,0.45673,0.27935,1.5673,1.4134,0.0044109,0.79481,0.89549,3.8168
1,0.4,4.7393,1.0749,0.50155,0.45548,0.28022,1.5485,1.41,0.0055481,0.77258,0.88463,3.7577
1,0.4,4.7142,1.0824,0.50002,0.45156,0.28122,1.5295,1.4068,0.0068696,0.75018,0.87433,3.7002
1,0.4,4.69,1.0902,0.49811,0.45826,0.28234,1.5112,1.4035,0.0083276,0.72854,0.86349,3.6434
1,0.4,4.6642,1.0977,0.49601,0.45622,0.28363,1.4926,1.4004,0.010015,0.70649,0.85362,3.5843
1,0.4,4.6371,1.106,0.49423,0.45516,0.28506,1.4743,1.3973,0.011889,0.68491,0.84361,3.5276
1,0.4,4.6098,1.1149,0.49225,0.47129,0.28664,1.4564,1.3942,0.013957,0.6637,0.83356,3.4712
1,0.4,4.5807,1.123,0.49003,0.46168,0.28842,1.4383,1.3913,0.016297,0.64232,0.82437,3.4126
1,0.4,4.5503,1.1322,0.48816,0.46177,0.29039,1.4205,1.3885,0.018873,0.62135,0.81516,3.3565
1,0.4,4.5195,1.1416,0.48607,0.4699,0.29254,1.4031,1.3856,0.021688,0.60079,0.80589,3.3006
1,0.4,4.4864,1.1514,0.48423,0.4706,0.29495,1.3858,1.383,0.024845,0.58027,0.79744,3.2451
1,0.4,4.4525,1.1612,0.48185,0.4714,0.2976,1.3686,1.3806,0.028318,0.55993,0.78957,3.1877
1,0.4,4.4172,1.1715,0.47969,0.47954,0.30051,1.3517,1.3782,0.032122,0.54003,0.7818,3.132
1,0.4,4.3808,1.1823,0.4774,0.48236,0.30368,1.3352,1.3758,0.036275,0.52053,0.77415,3.0764
1,0.4,4.3425,1.1933,0.47501,0.48461,0.30718,1.3189,1.3736,0.040857,0.50129,0.76728,3.0205
1,0.4,4.3026,1.2046,0.47244,0.48725,0.311,1.303,1.3717,0.045863,0.48241,0.7609,2.9644
1,0.4,4.2611,1.2165,0.47009,0.49054,0.31519,1.2874,1.3699,0.051355,0.46396,0.75509,2.9098
1,0.4,4.2176,1.2287,0.46736,0.49425,0.31977,1.2721,1.3683,0.057346,0.44594,0.74988,2.854
1,0.4,4.1719,1.2413,0.46453,0.49856,0.32478,1.2573,1.3669,0.063912,0.42841,0.74553,2.7981
1,0.4,4.1237,1.2547,0.46143,0.50356,0.33027,1.2429,1.3656,0.071101,0.41144,0.74146,2.7416
1,0.4,4.0732,1.2684,0.45835,0.50918,0.33625,1.2291,1.3648,0.078941,0.39506,0.73862,2.6858
1,0.4,4.0341,1.2815,0.45942,0.50917,0.34261,1.2155,1.364,0.087265,0.37908,0.73619,2.6526
1,0.4,3.999,1.2945,0.46206,0.51359,0.34917,1.2022,1.3633,0.095854,0.36333,0.73398,2.6275
1,0.4,3.9609,1.308,0.46398,0.51985,0.35592,1.1891,1.3627,0.10469,0.34779,0.73205,2.5984
1,0.4,3.922,1.3219,0.46585,0.5265,0.36284,1.1761,1.3622,0.11376,0.33244,0.73041,2.5692
1,0.4,3.8853,1.336,0.46887,0.52752,0.36998,1.1633,1.3618,0.12311,0.31735,0.72906,2.5451
1,0.4,3.8466,1.3506,0.4714,0.53517,0.37731,1.1507,1.3615,0.13272,0.30247,0.72803,2.5188
1,0.4,3.809,1.3656,0.47463,0.5433,0.38486,1.1383,1.3613,0.14261,0.28785,0.72732,2.4954
1,0.4,3.7699,1.3813,0.47752,0.54646,0.39265,1.1262,1.3612,0.1528,0.27349,0.72697,2.4706
1,0.4,3.7318,1.3977,0.481,0.55575,0.40065,1.1143,1.3611,0.16328,0.25938,0.72696,2.4484
1,0.4,3.689,1.4151,0.4825,0.56523,0.40892,1.1026,1.3613,0.17411,0.24557,0.72735,2.4182
1,0.4,3.6499,1.4333,0.48579,0.5706,0.4175,1.091,1.3614,0.18534,0.23192,0.72777,2.3957
1,0.4,3.6107,1.4516,0.48904,0.57642,0.42618,1.0799,1.3619,0.19672,0.21878,0.72924,2.3733
1,0.4,3.5709,1.4706,0.49219,0.58474,0.43517,1.0689,1.3623,0.2085,0.20581,0.73074,2.3507
1,0.4,3.5306,1.49,0.49528,0.59045,0.44447,1.0582,1.3629,0.22068,0.19318,0.7327,2.3278
