a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.9,0.4,2.9755,1.3807,0.40409,0.59182,0.48758,1.4126,0,1,2
0.9,0.4,2.9756,1.3883,0.4024,0.58811,0.48775,1.4081,0.0002739,0.98338,1.9997
0.9,0.4,2.9772,1.4038,0.39871,0.59203,0.48782,1.399,0.00039396,0.9491,2
0.9,0.4,2.9774,1.4119,0.39677,0.59418,0.48799,1.3945,0.00068589,0.93234,1.9999
0.9,0.4,2.9777,1.4203,0.3948,0.59636,0.48819,1.39,0.0010123,0.91557,1.9999
0.9,0.4,2.978,1.429,0.39289,0.59295,0.48844,1.3856,0.0014186,0.89889,1.9999
0.9,0.4,2.9779,1.4376,0.39061,0.59507,0.48873,1.3811,0.0019077,0.88229,1.9999
0.9,0.4,2.9762,1.4468,0.38973,0.59301,0.48967,1.3772,0.0034514,0.86779,1.9985
0.9,0.4,2.9805,1.4557,0.39006,0.59565,0.49023,1.3727,0.004379,0.8508,1.9997
0.9,0.4,2.9809,1.4633,0.38876,0.59771,0.49208,1.369,0.0074347,0.83683,1.9997
0.9,0.4,2.98,1.4709,0.38857,0.59535,0.49468,1.3659,0.011722,0.82514,1.9986
0.9,0.4,2.9834,1.4786,0.38843,0.59738,0.49658,1.3619,0.014876,0.81021,1.9997
0.9,0.4,2.9847,1.4863,0.38834,0.59991,0.49885,1.3583,0.018619,0.79692,1.9997
0.9,0.4,2.9839,1.494,0.38838,0.59783,0.50146,1.3552,0.022928,0.78525,1.9986
0.9,0.4,2.9873,1.5017,0.38844,0.59998,0.50339,1.3512,0.026116,0.77035,1.9997
0.9,0.4,2.9887,1.5096,0.38871,0.59775,0.50568,1.3477,0.029897,0.7571,1.9997
0.9,0.4,2.9885,1.5174,0.38885,0.60077,0.50822,1.3445,0.034105,0.74507,1.9989
0.9,0.4,2.9914,1.5254,0.3891,0.60315,0.51026,1.3406,0.037474,0.73056,1.9998
0.9,0.4,2.9928,1.5334,0.3896,0.60131,0.51261,1.3371,0.041344,0.7174,1.9998
0.9,0.4,2.9924,1.5414,0.38992,0.60444,0.51524,1.3339,0.04569,0.70558,1.9989
0.9,0.4,2.9937,1.5495,0.39032,0.6073,0.51764,1.3304,0.049665,0.69253,1.9989
0.9,0.4,2.9949,1.5577,0.39112,0.60586,0.52013,1.327,0.053768,0.67962,1.9989
0.9,0.4,2.996,1.5658,0.39157,0.60879,0.52266,1.3235,0.057951,0.66678,1.9989
0.9,0.4,2.9971,1.5741,0.39205,0.61175,0.52523,1.3201,0.062203,0.65401,1.9989
0.9,0.4,2.9981,1.5825,0.39257,0.61477,0.52785,1.3167,0.066533,0.64133,1.9989
0.9,0.4,2.999,1.591,0.3932,0.61787,0.53052,1.3134,0.070936,0.62872,1.9989
