a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,1,0.62135,1.0141,0.35353,0.97923,1.8082,2.1627,0,1,1.3975
0,1,0.62139,1.0158,0.35225,0.97929,1.8088,2.161,0.0037189,0.98226,1.3979
0,1,0.62108,1.0217,0.34802,0.98255,1.8118,2.1548,0.023013,0.9153,1.3986
0,1,0.61934,1.0237,0.34699,0.98389,1.8167,2.1545,0.055235,0.91195,1.3973
0,1,0.61957,1.0299,0.34228,0.98351,1.8186,2.1488,0.06782,0.85114,1.3987
0,1,0.62043,1.0407,0.3418,1,1.8231,2.1352,0.097267,0.70526,1.4
0,1,0.62062,1.0465,0.34043,1,1.826,2.1313,0.11634,0.66365,1.4
0,1,0.62067,1.0484,0.33992,1,1.827,2.1301,0.12281,0.65005,1.4
0,1,0.62084,1.0541,0.33849,1,1.83,2.1264,0.14253,0.6101,1.4
0,1,0.62088,1.056,0.33796,1,1.831,2.1251,0.14921,0.59705,1.4
0,1,0.62095,1.0579,0.33752,1,1.832,2.1239,0.15595,0.58414,1.4
0,1,0.62099,1.0598,0.33699,1,1.8331,2.1228,0.16275,0.57141,1.4
0,1,0.62104,1.0616,0.33648,1,1.8341,2.1216,0.1696,0.55879,1.4
0,1,0.62109,1.0635,0.33595,1,1.8352,2.1204,0.1765,0.54631,1.4
0,1,0.62114,1.0654,0.33547,1,1.8362,2.1193,0.18347,0.534,1.4
0,1,0.62119,1.0672,0.33496,1,1.8373,2.1181,0.19049,0.52182,1.4
0,1,0.62123,1.0691,0.33442,1,1.8384,2.117,0.19757,0.50978,1.4
0,1,0.62129,1.071,0.33396,1,1.8395,2.1159,0.20469,0.49787,1.4
0,1,0.62133,1.0728,0.33342,1,1.8406,2.1148,0.21189,0.48614,1.4
0,1,0.62137,1.0746,0.33288,1,1.8417,2.1137,0.21914,0.47454,1.4
0,1,0.62141,1.0765,0.33237,1,1.8428,2.1127,0.22644,0.46308,1.4
0,1,0.62146,1.0783,0.33188,1,1.8439,2.1116,0.23379,0.45176,1.4
0,1,0.6215,1.0801,0.33133,1,1.845,2.1106,0.24122,0.4406,1.4
0,1,0.62154,1.082,0.33082,1,1.8462,2.1096,0.24869,0.42958,1.4
0,1,0.62158,1.0838,0.33028,1,1.8473,2.1085,0.25622,0.41869,1.4
0,1,0.62162,1.0856,0.32979,1,1.8485,2.1075,0.2638,0.40795,1.4
0,1,0.62166,1.0874,0.32925,1,1.8496,2.1066,0.27145,0.39741,1.4
0,1,0.6217,1.0892,0.32873,1,1.8508,2.1056,0.27915,0.38693,1.4
0,1,0.62173,1.091,0.32819,1,1.852,2.1046,0.2869,0.37667,1.4
0,1,0.62176,1.0928,0.32765,1,1.8532,2.1037,0.29471,0.36646,1.4
0,1,0.6218,1.0946,0.32717,1,1.8544,2.1027,0.30258,0.35645,1.4
0,1,0.62184,1.0964,0.32665,1,1.8556,2.1018,0.31051,0.34658,1.4
0,1,0.62187,1.0981,0.32611,1,1.8568,2.1009,0.31849,0.33686,1.4
0,1,0.6219,1.0999,0.32557,1,1.858,2.1,0.32653,0.32728,1.4
0,1,0.62192,1.1017,0.32504,1,1.8593,2.0992,0.33462,0.31783,1.4
0,1,0.62197,1.1035,0.32456,1,1.8605,2.0983,0.34276,0.30853,1.4
0,1,0.62199,1.1052,0.32403,1,1.8618,2.0974,0.35097,0.29938,1.4
0,1,0.62202,1.107,0.32351,1,1.863,2.0966,0.35924,0.29038,1.4
0,1,0.62205,1.1087,0.32298,1,1.8643,2.0958,0.36755,0.28155,1.4
0,1,0.62207,1.1104,0.32245,1,1.8656,2.095,0.37592,0.27278,1.4
0,1,0.6221,1.1122,0.32192,1,1.8668,2.0942,0.38435,0.26419,1.4
0,1,0.62214,1.1139,0.32145,1,1.8681,2.0934,0.39283,0.25578,1.4
0,1,0.62216,1.1157,0.32093,1,1.8694,2.0926,0.40137,0.24745,1.4
0,1,0.62218,1.1174,0.3204,1,1.8708,2.0918,0.40997,0.23929,1.4
0,1,0.6222,1.1191,0.31987,1,1.8721,2.0911,0.41862,0.23128,1.4
0,1,0.62222,1.1208,0.31935,1,1.8734,2.0904,0.42732,0.2234,1.4
0,1,0.62224,1.1225,0.31882,1,1.8747,2.0896,0.43608,0.21566,1.4
0,1,0.62226,1.1242,0.31831,1,1.8761,2.0889,0.4449,0.20805,1.4
0,1,0.62228,1.1259,0.31779,1,1.8774,2.0882,0.45376,0.20059,1.4
0,1,0.6223,1.1276,0.31727,1,1.8788,2.0876,0.46269,0.19327,1.4
0,1,0.62233,1.1293,0.31683,0.99998,1.8802,2.0869,0.47163,0.18631,1.4
0,1,0.62235,1.131,0.31631,1,1.8815,2.0862,0.4807,0.17906,1.4
0,1,0.62237,1.1327,0.31579,1,1.8829,2.0856,0.48979,0.17216,1.4
0,1,0.62238,1.1344,0.31528,1,1.8843,2.085,0.49893,0.16541,1.4
0,1,0.62239,1.136,0.31476,1,1.8857,2.0843,0.50813,0.15878,1.4
0,1,0.62241,1.1377,0.31425,1,1.8871,2.0837,0.51738,0.15231,1.4
0,1,0.62242,1.1394,0.31374,1,1.8885,2.0832,0.52669,0.14596,1.4
0,1,0.62243,1.141,0.31324,1,1.89,2.0826,0.53605,0.13976,1.4
0,1,0.62244,1.1427,0.31273,1,1.8914,2.082,0.54546,0.13368,1.4
0,1,0.62245,1.1443,0.31222,1,1.8929,2.0815,0.55491,0.1278,1.4
0,1,0.62247,1.1459,0.31172,1,1.8943,2.0809,0.56445,0.12196,1.4
0,1,0.62248,1.1476,0.31122,1,1.8958,2.0804,0.57402,0.11631,1.4
0,1,0.62248,1.1492,0.31071,1,1.8972,2.0799,0.58365,0.11078,1.4
0,1,0.6225,1.1508,0.31022,1,1.8987,2.0794,0.59333,0.1054,1.4
0,1,0.62251,1.1525,0.30973,1,1.9002,2.0789,0.60307,0.10016,1.4
0,1,0.62251,1.1541,0.30922,1,1.9017,2.0784,0.61285,0.095044,1.4
0,1,0.62252,1.1557,0.30873,1,1.9032,2.0779,0.6227,0.090068,1.4
0,1,0.62252,1.1573,0.30824,1,1.9047,2.0775,0.63259,0.08523,1.4
0,1,0.62253,1.1589,0.30775,1,1.9062,2.0771,0.64254,0.080523,1.4
0,1,0.62254,1.1605,0.30726,1,1.9077,2.0766,0.65254,0.075953,1.4
0,1,0.62254,1.1621,0.30678,1,1.9093,2.0762,0.66259,0.071515,1.4
0,1,0.62255,1.1637,0.30629,1,1.9108,2.0758,0.67269,0.067212,1.4
0,1,0.62256,1.1653,0.30581,1,1.9124,2.0754,0.68285,0.06304,1.4
0,1,0.62256,1.1669,0.30532,1,1.9139,2.0751,0.69305,0.05901,1.4
0,1,0.62256,1.1685,0.30484,1,1.9155,2.0747,0.70332,0.055096,1.4
0,1,0.62257,1.17,0.30437,1,1.917,2.0743,0.71362,0.051327,1.4
0,1,0.62257,1.1716,0.30389,1,1.9186,2.074,0.72398,0.047682,1.4
0,1,0.62254,1.1731,0.30334,1,1.9202,2.0737,0.7344,0.044163,1.4
0,1,0.62255,1.1747,0.30287,1,1.9218,2.0734,0.74487,0.040789,1.4
0,1,0.62255,1.1763,0.3024,1,1.9234,2.0731,0.75539,0.03754,1.4
0,1,0.62255,1.1778,0.30193,1,1.925,2.0728,0.76596,0.034423,1.4
0,1,0.62255,1.1794,0.30147,1,1.9266,2.0725,0.77657,0.031432,1.4
0,1,0.62256,1.1809,0.301,1,1.9283,2.0722,0.78724,0.028566,1.4
0,1,0.62256,1.1825,0.30054,1,1.9299,2.072,0.79796,0.025831,1.4
0,1,0.62256,1.184,0.30008,1,1.9316,2.0717,0.80873,0.023225,1.4
0,1,0.62253,1.1855,0.29954,1,1.9332,2.0715,0.81955,0.020745,1.4
0,1,0.62253,1.187,0.29909,1,1.9349,2.0713,0.83043,0.018414,1.4
0,1,0.62253,1.1885,0.29863,1,1.9365,2.0711,0.84135,0.016213,1.4
0,1,0.62253,1.1901,0.29818,1,1.9382,2.0709,0.85233,0.014143,1.4
0,1,0.62253,1.1916,0.29773,1,1.9399,2.0707,0.86336,0.012201,1.4
0,1,0.6225,1.1931,0.29721,1,1.9416,2.0705,0.87444,0.010408,1.4
0,1,0.6225,1.1946,0.29676,1,1.9433,2.0704,0.88559,0.0087563,1.4
0,1,0.6225,1.1961,0.29632,1,1.945,2.0702,0.89678,0.0072335,1.4
0,1,0.62247,1.1975,0.29585,0.99999,1.9466,2.0701,0.90747,0.006062,1.4
0,1,0.62247,1.1991,0.29536,1,1.9484,2.07,0.91934,0.0046237,1.4
0,1,0.62247,1.2006,0.29492,1,1.9501,2.0699,0.9307,0.0035251,1.4
0,1,0.62243,1.202,0.2944,1,1.9519,2.0698,0.94208,0.0025795,1.4
0,1,0.62243,1.2035,0.29397,1,1.9536,2.0697,0.95359,0.0017707,1.4
0,1,0.62243,1.205,0.29353,1,1.9554,2.0697,0.96512,0.0011,1.4
0,1,0.6224,1.2064,0.29302,1,1.9572,2.0696,0.97669,0.00059337,1.4
0,1,0.62239,1.2079,0.29259,1,1.9589,2.0696,0.98833,0.00021994,1.4
0,1,0.62236,1.2094,0.29209,1,1.9607,2.0696,1,0,1.4
