a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.4,0.7,1.0253,1.1757,0.39947,0.83842,1.3069,2.0107,0,1,1.5999
0.4,0.7,1.0256,1.1814,0.39791,0.86059,1.307,2.0045,0.00026631,0.98263,1.6
0.4,0.7,1.0259,1.1873,0.39603,0.86402,1.3072,1.9986,0.0009662,0.966,1.6
0.4,0.7,1.0261,1.1933,0.39442,0.86128,1.3075,1.9928,0.0018265,0.94951,1.6
0.4,0.7,1.0264,1.1992,0.3926,0.8647,1.3079,1.987,0.0028771,0.93321,1.6
0.4,0.7,1.0267,1.2052,0.39103,0.86817,1.3083,1.9812,0.0040934,0.91704,1.6
0.4,0.7,1.0269,1.2111,0.38926,0.87153,1.3087,1.9756,0.0055613,0.9012,1.6
0.4,0.7,1.0271,1.2171,0.38754,0.86885,1.3093,1.97,0.0072065,0.88553,1.6
0.4,0.7,1.0273,1.2229,0.38598,0.87222,1.3099,1.9646,0.0091462,0.87029,1.6
0.4,0.7,1.0275,1.2289,0.38433,0.87555,1.3105,1.959,0.011055,0.8547,1.6
0.4,0.7,1.0276,1.2347,0.38269,0.87298,1.3113,1.9538,0.013458,0.84003,1.5999
0.4,0.7,1.0276,1.2402,0.38116,0.87053,1.3123,1.949,0.016403,0.82642,1.5998
0.4,0.7,1.028,1.2464,0.37944,0.87555,1.313,1.9433,0.018541,0.81052,1.5999
0.4,0.7,1.0282,1.2524,0.37768,0.87696,1.3138,1.9381,0.021261,0.79575,1.6
0.4,0.7,1.0283,1.258,0.37616,0.88016,1.3149,1.9331,0.024438,0.78186,1.5999
0.4,0.7,1.0285,1.264,0.37462,0.88331,1.3159,1.928,0.027575,0.76751,1.6
0.4,0.7,1.0286,1.2697,0.37298,0.88089,1.317,1.9231,0.031022,0.75364,1.6
0.4,0.7,1.0287,1.2753,0.37144,0.88397,1.3183,1.9184,0.034836,0.74047,1.5999
0.4,0.7,1.0289,1.2811,0.36999,0.88704,1.3195,1.9135,0.038609,0.72677,1.6
0.4,0.7,1.029,1.2868,0.36847,0.89004,1.3208,1.9088,0.04269,0.71356,1.6
0.4,0.7,1.0291,1.2922,0.36705,0.88768,1.3222,1.9044,0.047119,0.70102,1.5999
0.4,0.7,1.0291,1.2978,0.36555,0.89062,1.3237,1.8998,0.051632,0.68831,1.5999
0.4,0.7,1.0293,1.3034,0.36411,0.89353,1.3252,1.8953,0.056268,0.67549,1.6
0.4,0.7,1.0294,1.3088,0.3628,0.89122,1.3268,1.891,0.061275,0.66346,1.6
0.4,0.7,1.0295,1.3144,0.36141,0.89405,1.3285,1.8866,0.066354,0.65114,1.6
0.4,0.7,1.0296,1.3198,0.36009,0.89685,1.3302,1.8824,0.07171,0.63926,1.6
0.4,0.7,1.0297,1.3251,0.35884,0.89457,1.3321,1.8783,0.077301,0.62771,1.6
0.4,0.7,1.0298,1.3303,0.35765,0.89732,1.334,1.8743,0.083139,0.61656,1.6
0.4,0.7,1.0299,1.3357,0.35642,0.9,1.3359,1.8703,0.089079,0.60511,1.6
0.4,0.7,1.03,1.3407,0.35531,0.89775,1.3379,1.8664,0.095333,0.59441,1.6
0.4,0.7,1.0301,1.346,0.35421,0.90037,1.34,1.8625,0.10169,0.5834,1.6
0.4,0.7,1.0303,1.3511,0.3532,0.90295,1.3421,1.8588,0.10831,0.57284,1.6
0.4,0.7,1.0304,1.3561,0.35227,0.90074,1.3443,1.8551,0.11512,0.56253,1.6
0.4,0.7,1.0306,1.3611,0.35136,0.90325,1.3466,1.8515,0.12213,0.55239,1.6
0.4,0.7,1.0307,1.366,0.35052,0.90572,1.349,1.848,0.12934,0.54247,1.6
0.4,0.7,1.0309,1.3708,0.34979,0.90355,1.3514,1.8446,0.13677,0.53298,1.5999
0.4,0.7,1.0311,1.3756,0.34908,0.90596,1.3538,1.8412,0.14434,0.52344,1.5999
0.4,0.7,1.0313,1.3805,0.34841,0.90833,1.3564,1.8378,0.15209,0.51384,1.6
0.4,0.7,1.0315,1.3851,0.34786,0.9062,1.3589,1.8346,0.16005,0.50492,1.5999
0.4,0.7,1.0318,1.3899,0.34733,0.90851,1.3616,1.8313,0.16814,0.49567,1.6
0.4,0.7,1.0321,1.3945,0.34687,0.9108,1.3643,1.8282,0.17641,0.48684,1.6
0.4,0.7,1.0323,1.399,0.34649,0.90875,1.367,1.8252,0.18484,0.47843,1.5999
0.4,0.7,1.0326,1.4035,0.34615,0.91098,1.3698,1.8222,0.1934,0.46991,1.5999
0.4,0.7,1.0329,1.4081,0.34583,0.9132,1.3726,1.8191,0.20213,0.46129,1.6
0.4,0.7,1.0332,1.4126,0.34552,0.91538,1.3755,1.8162,0.21099,0.45301,1.6
0.4,0.7,1.0334,1.4168,0.34534,0.91339,1.3784,1.8134,0.21994,0.44522,1.5999
0.4,0.7,1.0337,1.4212,0.34513,0.91554,1.3814,1.8105,0.22904,0.43725,1.5999
0.4,0.7,1.0341,1.4256,0.34494,0.91767,1.3844,1.8077,0.23829,0.42917,1.6
0.4,0.7,1.0346,1.4342,0.34465,0.91785,1.3905,1.8022,0.25705,0.4138,1.6
0.4,0.7,1.0349,1.4384,0.34452,0.91994,1.3936,1.7995,0.26659,0.40628,1.6
0.4,0.7,1.0351,1.4424,0.34441,0.9181,1.3967,1.797,0.27616,0.39919,1.5999
0.4,0.7,1.0355,1.4467,0.34429,0.92015,1.3999,1.7943,0.28593,0.39152,1.6
0.4,0.7,1.0357,1.4509,0.34424,0.9222,1.403,1.7917,0.29574,0.38428,1.6
0.4,0.7,1.0359,1.4548,0.34414,0.92045,1.4062,1.7893,0.30555,0.37745,1.5999
0.4,0.7,1.0362,1.459,0.34401,0.92244,1.4095,1.7866,0.31557,0.37003,1.6
0.4,0.7,1.0365,1.463,0.34387,0.92442,1.4127,1.7841,0.32561,0.36301,1.6
0.4,0.7,1.0367,1.4669,0.34378,0.92274,1.416,1.7818,0.33563,0.35632,1.5999
0.4,0.7,1.0369,1.4709,0.34361,0.92468,1.4193,1.7792,0.34584,0.34919,1.6
0.4,0.7,1.0368,1.4742,0.34348,0.92311,1.4225,1.7774,0.35564,0.34395,1.5997
0.4,0.7,1.037,1.4781,0.34328,0.92502,1.4258,1.7749,0.36587,0.33716,1.5997
0.4,0.7,1.0376,1.4826,0.34304,0.92684,1.4293,1.772,0.37661,0.32886,1.6
0.4,0.7,1.0377,1.4865,0.34278,0.92869,1.4327,1.7696,0.38695,0.32217,1.6
0.4,0.7,1.0375,1.4896,0.34255,0.92716,1.4359,1.7678,0.39685,0.31709,1.5997
