a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.6,1.6,0.85272,1.8712,0.67144,0.77957,2.2942,2.665,3.3809,0,0.19054,1,2
0.6,1.6,0.85255,1.8728,0.67266,0.78068,2.2946,2.6633,3.3794,0.00068245,0.18445,0.99441,2
0.6,1.6,0.85237,1.8742,0.67387,0.78174,2.2952,2.6617,3.378,0.0017335,0.1787,0.98941,2
0.6,1.6,0.85219,1.8755,0.67508,0.78274,2.2961,2.6601,3.3767,0.0031181,0.17326,0.98492,2
0.6,1.6,0.85201,1.8767,0.67629,0.78369,2.2971,2.6587,3.3756,0.0048049,0.16811,0.98086,2
0.6,1.6,0.85182,1.8778,0.67748,0.78014,2.2983,2.6573,3.3747,0.0068069,0.16325,0.97732,2
0.6,1.6,0.85161,1.8787,0.67865,0.78099,2.2997,2.656,3.3738,0.0091402,0.15869,0.97438,2
0.6,1.6,0.85135,1.8793,0.67975,0.78183,2.3013,2.6548,3.3733,0.011883,0.15449,0.97229,1.9998
0.6,1.6,0.85116,1.8799,0.68085,0.78254,2.3031,2.6538,3.3728,0.014971,0.15064,0.97046,1.9998
0.6,1.6,0.85102,1.8806,0.68203,0.78319,2.305,2.6527,3.3722,0.018064,0.14681,0.96836,1.9999
0.6,1.6,0.85082,1.8812,0.68317,0.78389,2.3069,2.6516,3.3717,0.021246,0.14304,0.96666,2
0.6,1.6,0.85053,1.8816,0.68425,0.78467,2.3088,2.6506,3.3714,0.024525,0.13935,0.9654,1.9998
0.6,1.6,0.85038,1.8822,0.6855,0.78534,2.3107,2.6495,3.3708,0.027708,0.1356,0.96343,1.9999
0.6,1.6,0.85017,1.8828,0.68671,0.78605,2.3127,2.6485,3.3704,0.030971,0.13192,0.9618,2
0.6,1.6,0.84992,1.8832,0.68789,0.78243,2.3147,2.6475,3.37,0.034297,0.12828,0.9604,1.9999
0.6,1.6,0.8496,1.8836,0.68901,0.78326,2.3167,2.6464,3.3697,0.037705,0.12471,0.95935,1.9997
0.6,1.6,0.84934,1.8841,0.69026,0.78403,2.3187,2.6454,3.3693,0.041081,0.12112,0.95796,1.9997
0.6,1.6,0.84908,1.8845,0.69151,0.78482,2.3207,2.6444,3.369,0.044498,0.11757,0.95664,1.9997
0.6,1.6,0.84889,1.8851,0.69291,0.78553,2.3228,2.6434,3.3685,0.04788,0.11401,0.95498,1.9999
0.6,1.6,0.84861,1.8855,0.69422,0.78633,2.3248,2.6424,3.3682,0.05137,0.11053,0.95377,1.9999
0.6,1.6,0.84834,1.8859,0.69559,0.78713,2.3269,2.6415,3.3678,0.054882,0.10708,0.95252,2
0.6,1.6,0.84804,1.8863,0.69693,0.78796,2.3291,2.6405,3.3675,0.058453,0.10367,0.95145,2
0.6,1.6,0.84773,1.8867,0.69831,0.7888,2.3312,2.6396,3.3673,0.062059,0.1003,0.95041,2
0.6,1.6,0.84738,1.887,0.69965,0.78536,2.3334,2.6386,3.367,0.065731,0.096985,0.94957,1.9999
0.6,1.6,0.84695,1.8872,0.70087,0.78634,2.3357,2.6377,3.3669,0.069488,0.093739,0.94903,1.9995
0.6,1.6,0.84671,1.8877,0.70252,0.78712,2.3378,2.6368,3.3666,0.073166,0.09045,0.94784,1.9999
0.6,1.6,0.8462,1.8878,0.70365,0.78819,2.3402,2.6359,3.3665,0.077048,0.087316,0.9476,1.9993
0.6,1.6,0.84587,1.8881,0.70521,0.78908,2.3424,2.635,3.3663,0.080869,0.084149,0.94682,1.9994
0.6,1.6,0.84546,1.8883,0.70666,0.79004,2.3448,2.6341,3.3661,0.08477,0.081053,0.94625,1.9993
0.6,1.6,0.84522,1.8887,0.70857,0.79083,2.3471,2.6333,3.3659,0.088648,0.077948,0.94537,1.9998
0.6,1.6,0.84484,1.8889,0.71024,0.79176,2.3495,2.6324,3.3657,0.092644,0.074942,0.94489,2
0.6,1.6,0.84438,1.8891,0.71174,0.78854,2.3519,2.6316,3.3657,0.096719,0.072004,0.94464,1.9998
0.6,1.6,0.8439,1.8892,0.71326,0.7896,2.3544,2.6308,3.3656,0.10085,0.069123,0.94445,1.9996
0.6,1.6,0.84345,1.8894,0.71492,0.79063,2.3569,2.63,3.3656,0.10503,0.066288,0.9443,1.9996
0.6,1.6,0.84252,1.8893,0.71507,0.79224,2.3594,2.6292,3.3657,0.10933,0.063541,0.9447,1.9975
