a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1.4,0.77604,1.8637,0.73239,0.95104,2.6881,3.6389,0,1,1.6
1,1.4,0.77624,1.8718,0.72919,0.92168,2.6882,3.6309,0.00022513,0.98362,1.6
1,1.4,0.77641,1.8778,0.72679,0.94868,2.6882,3.6226,0.00032435,0.96675,1.6
1,1.4,0.77658,1.8847,0.72392,0.95549,2.6884,3.6146,0.00078068,0.95037,1.6
1,1.4,0.77673,1.8917,0.72102,0.95828,2.6887,3.6067,0.0014669,0.93425,1.6
1,1.4,0.77689,1.8986,0.71844,0.95711,2.6891,3.5989,0.0023512,0.91832,1.6
1,1.4,0.77703,1.9055,0.7156,0.95986,2.6895,3.5912,0.0034372,0.9026,1.6
1,1.4,0.77717,1.9123,0.71283,0.95869,2.69,3.5836,0.0047471,0.88713,1.6
1,1.4,0.7773,1.9192,0.71007,0.9614,2.6906,3.5761,0.0062089,0.87176,1.6
1,1.4,0.77742,1.926,0.70736,0.9641,2.6913,3.5687,0.0078921,0.85664,1.6
1,1.4,0.77754,1.9327,0.70469,0.96294,2.6921,3.5614,0.0097998,0.84177,1.6
1,1.4,0.77765,1.9394,0.70202,0.96557,2.6929,3.5542,0.01189,0.82706,1.6
1,1.4,0.77771,1.9459,0.69928,0.9607,2.6939,3.5472,0.014325,0.81288,1.6
1,1.4,0.77785,1.9527,0.69669,0.96705,2.6949,3.54,0.016636,0.79816,1.6
1,1.4,0.77793,1.9593,0.69399,0.96963,2.696,3.5331,0.019342,0.78409,1.6
1,1.4,0.7779,1.9654,0.69167,0.95404,2.6975,3.5271,0.022964,0.77184,1.5998
1,1.4,0.77811,1.9723,0.68891,0.97102,2.6984,3.5195,0.025299,0.7564,1.6
1,1.4,0.77818,1.9788,0.68634,0.97352,2.6997,3.5129,0.028588,0.74288,1.6
1,1.4,0.77824,1.9851,0.68384,0.97237,2.7012,3.5064,0.032103,0.72963,1.6
1,1.4,0.77831,1.9915,0.6814,0.97483,2.7027,3.5,0.035786,0.7165,1.6
1,1.4,0.77836,1.9977,0.67884,0.97367,2.7043,3.4936,0.039685,0.7036,1.6
1,1.4,0.77842,2.004,0.67651,0.97609,2.7059,3.4874,0.043769,0.69087,1.6
1,1.4,0.77847,2.0102,0.67407,0.97846,2.7077,3.4812,0.048044,0.6783,1.6
1,1.4,0.77851,2.0163,0.67172,0.9773,2.7095,3.4752,0.052556,0.66606,1.6
1,1.4,0.77857,2.0224,0.66943,0.97962,2.7114,3.4692,0.057225,0.65387,1.6
1,1.4,0.77862,2.0284,0.66721,0.98192,2.7134,3.4634,0.062115,0.64195,1.6
1,1.4,0.77867,2.0343,0.66507,0.98073,2.7155,3.4577,0.067202,0.63024,1.6
1,1.4,0.7787,2.0402,0.66289,0.98297,2.7176,3.452,0.072487,0.61872,1.6
1,1.4,0.77874,2.046,0.66081,0.98177,2.7199,3.4465,0.077984,0.60746,1.6
1,1.4,0.77878,2.0517,0.65892,0.98059,2.7222,3.4412,0.083725,0.59657,1.6
1,1.4,0.77885,2.0575,0.65685,0.9861,2.7246,3.4356,0.089508,0.58531,1.6
1,1.4,0.7789,2.0632,0.65501,0.98487,2.7271,3.4304,0.095569,0.57457,1.6
1,1.4,0.77896,2.0688,0.65319,0.98695,2.7296,3.4252,0.10182,0.56401,1.6
1,1.4,0.77902,2.0743,0.65148,0.98571,2.7322,3.4201,0.10827,0.5537,1.6
1,1.4,0.77909,2.0797,0.64985,0.98773,2.7349,3.4151,0.11489,0.54352,1.6
