a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,1.3,1.3707,1.846,0.87943,0.56798,1.6512,2.9019,3.3086,0,1,1,2.9022
1,1.3,1.3685,1.8514,0.87559,0.56152,1.6513,2.8893,3.3023,6.1375e-05,0.97799,0.98692,2.8835
1,1.3,1.3662,1.8566,0.87178,0.57009,1.6514,2.8769,3.2958,0.00024148,0.95632,0.97352,2.8651
1,1.3,1.3638,1.862,0.86801,0.57366,1.6517,2.8644,3.2894,0.00053496,0.93466,0.96044,2.8466
1,1.3,1.3608,1.8676,0.86515,0.57793,1.6521,2.8521,3.2831,0.00095098,0.91312,0.94749,2.8292
1,1.3,1.3582,1.8729,0.86138,0.57672,1.6526,2.8398,3.277,0.0014966,0.89162,0.93488,2.8107
1,1.3,1.3556,1.8782,0.85758,0.58058,1.6533,2.8275,3.2708,0.0021681,0.87033,0.92221,2.7923
1,1.3,1.3524,1.8839,0.8547,0.58028,1.6541,2.8154,3.2648,0.0029737,0.84918,0.90968,2.775
1,1.3,1.3496,1.8893,0.85085,0.58407,1.655,2.8034,3.2586,0.0039201,0.82823,0.8971,2.7567
1,1.3,1.3464,1.8949,0.84793,0.58862,1.656,2.7914,3.2527,0.0050097,0.80734,0.88487,2.7394
1,1.3,1.3433,1.9002,0.84417,0.58788,1.6572,2.7795,3.2469,0.0062482,0.78654,0.87302,2.7211
1,1.3,1.3402,1.9056,0.84037,0.59211,1.6585,2.7677,3.2412,0.0076367,0.76595,0.86112,2.7029
1,1.3,1.3371,1.9111,0.83652,0.59643,1.66,2.756,3.2353,0.009185,0.74558,0.84914,2.6847
1,1.3,1.3335,1.9167,0.8335,0.59636,1.6616,2.7443,3.2297,0.010896,0.7253,0.83758,2.6675
1,1.3,1.3301,1.9219,0.82976,0.60083,1.6634,2.7328,3.2243,0.012778,0.70513,0.82647,2.6493
1,1.3,1.3266,1.9274,0.826,0.60064,1.6654,2.7213,3.2188,0.014836,0.68523,0.81507,2.6314
1,1.3,1.3228,1.9328,0.82289,0.60555,1.6675,2.71,3.2136,0.017072,0.66542,0.8043,2.6141
1,1.3,1.3191,1.9381,0.81905,0.60552,1.6698,2.6987,3.2083,0.019497,0.64584,0.79352,2.5961
1,1.3,1.3152,1.9437,0.8158,0.61058,1.6724,2.6876,3.2031,0.022119,0.62647,0.78272,2.5788
1,1.3,1.3113,1.9489,0.81209,0.61078,1.675,2.6766,3.1981,0.024932,0.60725,0.77258,2.561
1,1.3,1.3073,1.9541,0.80822,0.61574,1.6779,2.6657,3.1932,0.027959,0.58825,0.76244,2.5431
1,1.3,1.3031,1.9595,0.80504,0.61639,1.681,2.6549,3.1884,0.031202,0.56946,0.75254,2.526
1,1.3,1.2989,1.9647,0.80114,0.62153,1.6843,2.6443,3.1837,0.034665,0.55089,0.74287,2.5082
1,1.3,1.2945,1.9701,0.79783,0.62236,1.6879,2.6337,3.179,0.03837,0.53255,0.73322,2.4911
1,1.3,1.29,1.9752,0.7946,0.62509,1.6916,2.6233,3.1747,0.04229,0.51443,0.72429,2.4742
1,1.3,1.2855,1.9803,0.79063,0.62867,1.6956,2.6131,3.1703,0.046463,0.49655,0.71539,2.4564
1,1.3,1.2808,1.9854,0.78726,0.62978,1.6999,2.603,3.1662,0.050897,0.47892,0.70677,2.4395
1,1.3,1.2761,1.9903,0.78324,0.63537,1.7043,2.593,3.1621,0.055595,0.46155,0.69843,2.4217
1,1.3,1.2712,1.9953,0.77978,0.63669,1.7091,2.5832,3.1582,0.060566,0.44445,0.69039,2.4048
1,1.3,1.2663,2.0002,0.77625,0.63813,1.7141,2.5735,3.1544,0.065822,0.42762,0.68265,2.3878
1,1.3,1.2612,2.0051,0.77318,0.64416,1.7194,2.5641,3.1508,0.071368,0.41108,0.67523,2.3716
1,1.3,1.256,2.0097,0.7692,0.64574,1.725,2.5547,3.1474,0.077219,0.39483,0.66814,2.3542
1,1.3,1.2507,2.0145,0.7657,0.65194,1.7309,2.5456,3.144,0.083433,0.37884,0.66114,2.3375
1,1.3,1.2453,2.0191,0.76197,0.65381,1.7372,2.5366,3.1409,0.089934,0.36322,0.65474,2.3206
1,1.3,1.2399,2.0236,0.7588,0.65581,1.7437,2.5278,3.1379,0.096782,0.34793,0.64871,2.3046
