a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,1.9,0.75148,1.6164,0.56315,0.76583,2.2546,3.1762,0,1,1.9999
0,1.9,0.75174,1.6195,0.5606,0.76224,2.2548,3.1722,0.00025611,0.98366,1.9998
0,1.9,0.75203,1.6227,0.55794,0.76319,2.2549,3.1682,0.0005984,0.9672,1.9998
0,1.9,0.7523,1.6258,0.55538,0.76416,2.2552,3.1642,0.0011319,0.95093,1.9998
0,1.9,0.75261,1.629,0.55277,0.76966,2.2555,3.1602,0.0016776,0.9345,2
0,1.9,0.7528,1.632,0.55028,0.76617,2.256,3.1564,0.0026972,0.91887,1.9998
0,1.9,0.75302,1.6351,0.54782,0.7672,2.2565,3.1525,0.0037041,0.90305,1.9998
0,1.9,0.75323,1.6382,0.54532,0.76824,2.2571,3.1487,0.0048494,0.88737,1.9998
0,1.9,0.75349,1.6413,0.5428,0.76923,2.2576,3.1448,0.0059773,0.8715,2
0,1.9,0.75362,1.6443,0.54039,0.77039,2.2584,3.1411,0.0075353,0.8564,1.9998
0,1.9,0.7538,1.6473,0.53796,0.77149,2.2592,3.1374,0.0090859,0.84111,1.9998
0,1.9,0.75396,1.6504,0.53554,0.76832,2.2601,3.1337,0.010799,0.82598,1.9998
0,1.9,0.75411,1.6534,0.53314,0.76943,2.261,3.13,0.012647,0.81098,1.9998
0,1.9,0.75425,1.6564,0.53076,0.77056,2.262,3.1264,0.014654,0.79614,1.9998
0,1.9,0.75437,1.6594,0.52837,0.77172,2.2631,3.1228,0.016862,0.78149,1.9998
0,1.9,0.75449,1.6623,0.52601,0.77287,2.2643,3.1193,0.01933,0.76709,1.9998
0,1.9,0.75459,1.6653,0.52368,0.77403,2.2657,3.1158,0.022085,0.75298,1.9998
0,1.9,0.75468,1.6681,0.52141,0.77519,2.2672,3.1125,0.025099,0.73911,1.9998
0,1.9,0.75476,1.6711,0.51978,0.77233,2.2689,3.1092,0.028475,0.7256,1.9998
0,1.9,0.75484,1.6742,0.51856,0.77364,2.2708,3.1059,0.032229,0.71245,1.9998
0,1.9,0.75499,1.6775,0.51765,0.77488,2.2727,3.1027,0.036147,0.69925,2
0,1.9,0.75509,1.6807,0.51707,0.77619,2.2749,3.0996,0.040388,0.68651,2
0,1.9,0.75515,1.6839,0.51653,0.77755,2.2771,3.0966,0.044899,0.67414,2
0,1.9,0.75516,1.687,0.51604,0.77509,2.2795,3.0937,0.049679,0.66221,1.9998
0,1.9,0.75524,1.6903,0.5155,0.77645,2.282,3.0907,0.054553,0.65014,1.9998
0,1.9,0.75532,1.6935,0.51498,0.77782,2.2845,3.0878,0.059632,0.63827,1.9998
0,1.9,0.7554,1.6968,0.51455,0.7792,2.2872,3.085,0.064934,0.62662,1.9998
0,1.9,0.75548,1.7001,0.51413,0.78057,2.2899,3.0822,0.070477,0.61521,1.9998
0,1.9,0.75556,1.7034,0.51386,0.78194,2.2929,3.0795,0.0763,0.60407,1.9998
0,1.9,0.75563,1.7067,0.51369,0.7833,2.2959,3.0768,0.082464,0.59326,1.9998
0,1.9,0.75571,1.7101,0.51295,0.78472,2.2993,3.0743,0.089129,0.58294,1.9998
0,1.9,0.75576,1.7129,0.51367,0.78592,2.3028,3.0719,0.096087,0.57289,1.9998
