a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,0.5,1.3078,1.3696,0.53512,0.85077,1.2798,1.6547,2.2773,0,0.72233,1,1.4
1,0.5,1.3084,1.3777,0.53334,0.84911,1.2799,1.6499,2.2696,0.00018583,0.70525,0.98491,1.4
1,0.5,1.309,1.3858,0.53161,0.85754,1.28,1.6452,2.262,0.00049277,0.68833,0.96994,1.4
1,0.5,1.3096,1.394,0.5299,0.85734,1.2802,1.6406,2.2546,0.00095463,0.67159,0.95516,1.4
1,0.5,1.3102,1.4022,0.52815,0.86141,1.2805,1.636,2.2471,0.0015004,0.65498,0.94039,1.4
1,0.5,1.3107,1.4105,0.52643,0.85989,1.2808,1.6314,2.2397,0.0021936,0.63855,0.9258,1.4
1,0.5,1.3113,1.4189,0.52473,0.86395,1.2811,1.6269,2.2324,0.0030198,0.62229,0.91134,1.4
1,0.5,1.3118,1.4272,0.52302,0.86471,1.2816,1.6225,2.2251,0.0039741,0.6062,0.89699,1.4
1,0.5,1.3123,1.4356,0.52134,0.86656,1.2821,1.618,2.2179,0.0050665,0.59028,0.8828,1.4
1,0.5,1.3128,1.4441,0.51966,0.87057,1.2826,1.6137,2.2108,0.0062946,0.57454,0.86873,1.4
1,0.5,1.3133,1.4526,0.51801,0.86924,1.2833,1.6094,2.2038,0.0076739,0.55899,0.85484,1.4
1,0.5,1.3138,1.4611,0.51635,0.87323,1.2839,1.6051,2.1968,0.0091717,0.54359,0.84104,1.4
1,0.5,1.3143,1.4695,0.5148,0.872,1.2847,1.6009,2.19,0.010895,0.52848,0.82763,1.4
1,0.5,1.3148,1.4782,0.51308,0.87594,1.2855,1.5967,2.183,0.012586,0.51334,0.81383,1.4
1,0.5,1.3153,1.4869,0.51143,0.87986,1.2863,1.5926,2.1762,0.014488,0.49846,0.80037,1.4
1,0.5,1.3158,1.4955,0.50985,0.87869,1.2873,1.5885,2.1695,0.016569,0.48382,0.78719,1.4
1,0.5,1.3162,1.5042,0.50823,0.88258,1.2883,1.5845,2.1629,0.018762,0.46932,0.77402,1.4
1,0.5,1.3166,1.5127,0.50677,0.8815,1.2894,1.5805,2.1565,0.021203,0.45514,0.76138,1.4
1,0.5,1.3171,1.5216,0.50508,0.88533,1.2905,1.5766,2.1498,0.023608,0.4409,0.74821,1.4
1,0.5,1.3175,1.5303,0.50355,0.8843,1.2917,1.5727,2.1434,0.026276,0.42701,0.73559,1.4
1,0.5,1.3179,1.539,0.50202,0.88812,1.2929,1.5689,2.1371,0.029095,0.41331,0.72308,1.4
1,0.5,1.3183,1.5478,0.50047,0.88715,1.2943,1.5652,2.1308,0.03207,0.39981,0.71066,1.4
1,0.5,1.3187,1.5565,0.499,0.89093,1.2957,1.5615,2.1247,0.035217,0.38654,0.69852,1.4
1,0.5,1.3191,1.5653,0.49748,0.89467,1.2972,1.5579,2.1185,0.038489,0.37341,0.68639,1.4
1,0.5,1.3195,1.574,0.49604,0.89375,1.2987,1.5543,2.1125,0.041937,0.36053,0.67455,1.4
1,0.5,1.3198,1.5827,0.49458,0.89744,1.3004,1.5508,2.1066,0.045527,0.34782,0.66279,1.4
1,0.5,1.3202,1.5915,0.49315,0.89655,1.302,1.5473,2.1007,0.049269,0.33531,0.65118,1.4
1,0.5,1.3206,1.6002,0.49172,0.90018,1.3038,1.5439,2.0949,0.053167,0.323,0.63972,1.4
1,0.5,1.3209,1.609,0.49032,0.89934,1.3056,1.5405,2.0892,0.057221,0.31089,0.62841,1.4
1,0.5,1.3213,1.6177,0.48891,0.90291,1.3075,1.5372,2.0835,0.061426,0.29896,0.6172,1.4
1,0.5,1.3216,1.6264,0.48756,0.9021,1.3095,1.534,2.078,0.065804,0.28727,0.60626,1.4
1,0.5,1.3219,1.6351,0.48621,0.90561,1.3116,1.5308,2.0725,0.070332,0.27577,0.59542,1.4
1,0.5,1.3222,1.6438,0.48487,0.90483,1.3137,1.5276,2.0671,0.075026,0.26448,0.58473,1.4
1,0.5,1.3226,1.6525,0.48353,0.90827,1.3159,1.5246,2.0617,0.079872,0.25337,0.57412,1.4
1,0.5,1.3229,1.6611,0.48224,0.90752,1.3181,1.5215,2.0565,0.084893,0.2425,0.56378,1.4
1,0.5,1.3232,1.6696,0.481,0.91088,1.3205,1.5186,2.0513,0.090069,0.23185,0.55363,1.4
1,0.5,1.3235,1.6782,0.47971,0.91421,1.3229,1.5157,2.0462,0.095416,0.22138,0.54352,1.4
1,0.5,1.3238,1.6867,0.47851,0.91345,1.3254,1.5128,2.0412,0.10092,0.21115,0.53369,1.4
1,0.5,1.3241,1.6952,0.47727,0.9167,1.328,1.5101,2.0363,0.1066,0.2011,0.52391,1.4
1,0.5,1.3243,1.7036,0.47611,0.91595,1.3306,1.5073,2.0315,0.11243,0.1913,0.51441,1.4
1,0.5,1.3246,1.712,0.47491,0.91912,1.3333,1.5047,2.0267,0.11845,0.18168,0.50494,1.4
1,0.5,1.3249,1.7203,0.4738,0.91839,1.3361,1.5021,2.0221,0.12461,0.17231,0.49577,1.4
1,0.5,1.3252,1.7286,0.47264,0.92148,1.339,1.4995,2.0174,0.13097,0.16313,0.48664,1.4
1,0.5,1.3254,1.7367,0.47158,0.92075,1.3419,1.497,2.013,0.13746,0.15419,0.4778,1.4
1,0.5,1.3257,1.7449,0.4705,0.92376,1.3449,1.4946,2.0085,0.14414,0.14545,0.46906,1.4
1,0.5,1.3259,1.7527,0.46962,0.92302,1.348,1.4923,2.0044,0.15089,0.13701,0.46086,1.4
1,0.5,1.3262,1.761,0.46839,0.92597,1.3512,1.4899,1.9999,0.15803,0.1286,0.45198,1.4
1,0.5,1.3265,1.7689,0.46744,0.92523,1.3544,1.4877,1.9958,0.16519,0.12053,0.44383,1.4
1,0.5,1.3267,1.7768,0.46646,0.92808,1.3578,1.4855,1.9917,0.17254,0.11266,0.43575,1.4
1,0.5,1.327,1.7843,0.46571,0.92733,1.3611,1.4834,1.9879,0.17989,0.10508,0.42824,1.4
1,0.5,1.3272,1.7923,0.4646,0.93011,1.3646,1.4813,1.9837,0.18774,0.097549,0.42007,1.4
1,0.5,1.3275,1.7999,0.46372,0.92936,1.3682,1.4793,1.9799,0.19558,0.090307,0.41247,1.4
1,0.5,1.3278,1.8075,0.46281,0.93204,1.3718,1.4774,1.9761,0.20363,0.083266,0.40494,1.4
1,0.5,1.328,1.815,0.46198,0.93128,1.3755,1.4755,1.9724,0.2118,0.076443,0.39766,1.4
1,0.5,1.3283,1.8223,0.46122,0.93387,1.3793,1.4736,1.9688,0.22009,0.069842,0.39061,1.4
1,0.5,1.3286,1.8293,0.46066,0.93307,1.383,1.4719,1.9655,0.2283,0.063471,0.38406,1.4
1,0.5,1.3289,1.8368,0.45974,0.9356,1.387,1.4701,1.9619,0.23722,0.057242,0.37688,1.4
1,0.5,1.3292,1.8439,0.45905,0.93482,1.391,1.4685,1.9585,0.24602,0.051248,0.37023,1.4
1,0.5,1.3294,1.851,0.45834,0.93727,1.3951,1.4669,1.9552,0.2551,0.045465,0.36362,1.4
1,0.5,1.3298,1.8579,0.45782,0.93648,1.3991,1.4653,1.952,0.26411,0.039884,0.35742,1.4
1,0.5,1.3302,1.8642,0.45778,0.93954,1.4029,1.4638,1.9493,0.27241,0.034366,0.35212,1.4
1,0.5,1.3308,1.8698,0.45808,0.93778,1.4062,1.4623,1.9471,0.27968,0.029102,0.34758,1.4
1,0.5,1.3314,1.8755,0.45838,0.93988,1.4095,1.4609,1.9447,0.28706,0.023941,0.34302,1.4
1,0.5,1.332,1.8815,0.4589,0.93915,1.4131,1.4595,1.9425,0.29507,0.018933,0.33849,1.4
1,0.5,1.3317,1.8912,0.45716,0.93949,1.4203,1.4585,1.938,0.31093,0.015425,0.32974,1.4
1,0.5,1.3334,1.8936,0.4606,0.94104,1.4204,1.4569,1.9381,0.31117,0.0094859,0.32987,1.4
1,0.5,1.3342,1.9002,0.46197,0.941,1.4244,1.4557,1.9359,0.31998,0.0052251,0.32559,1.4
1,0.5,1.3346,1.9109,0.46065,0.94445,1.4319,1.4547,1.9311,0.33663,0.0017294,0.31607,1.4
1,0.5,1.3356,1.9233,0.46257,0.94689,1.44,1.4543,1.927,0.35458,0,0.30806,1.3999
1,0.5,1.3199,1.6405,0.48011,0.90688,1.3137,1.5331,2.0679,0.074995,0.28423,0.58631,1.4
1,0.5,1.3202,1.6491,0.47879,0.90608,1.3158,1.53,2.0626,0.079794,0.27309,0.5758,1.4
1,0.5,1.3204,1.6577,0.47747,0.90949,1.3181,1.527,2.0573,0.084761,0.26215,0.56538,1.4
1,0.5,1.3207,1.6662,0.47617,0.90871,1.3204,1.524,2.0521,0.089887,0.25142,0.55512,1.4
1,0.5,1.321,1.6748,0.47488,0.91206,1.3228,1.5211,2.047,0.09518,0.2409,0.54503,1.4
1,0.5,1.3212,1.6831,0.47375,0.91128,1.3252,1.5183,2.0421,0.1006,0.23066,0.53542,1.4
1,0.5,1.3215,1.6917,0.47237,0.91456,1.3278,1.5154,2.037,0.10626,0.22049,0.52532,1.4
1,0.5,1.3217,1.6999,0.47129,0.91379,1.3304,1.5127,2.0323,0.11199,0.21068,0.51605,1.4
1,0.5,1.322,1.7084,0.46994,0.91699,1.3331,1.51,2.0274,0.118,0.20094,0.50626,1.4
1,0.5,1.3222,1.7165,0.46891,0.91623,1.3358,1.5074,2.0228,0.12405,0.19156,0.49733,1.4
1,0.5,1.3224,1.7247,0.46775,0.91933,1.3387,1.5048,2.0182,0.13033,0.18232,0.48822,1.4
1,0.5,1.3226,1.7329,0.46661,0.91859,1.3416,1.5023,2.0137,0.13678,0.17331,0.47928,1.4
1,0.5,1.3229,1.7412,0.46533,0.92163,1.3446,1.4999,2.0091,0.14351,0.16444,0.47012,1.4
1,0.5,1.3231,1.749,0.4644,0.92086,1.3477,1.4975,2.0049,0.15018,0.15592,0.46189,1.4
1,0.5,1.3233,1.7573,0.46316,0.92382,1.3509,1.4952,2.0004,0.15728,0.1475,0.45305,1.4
1,0.5,1.3235,1.7652,0.4621,0.92306,1.3541,1.4929,1.9962,0.16443,0.13936,0.44477,1.4
1,0.5,1.3237,1.773,0.46107,0.92591,1.3574,1.4907,1.9921,0.17174,0.13144,0.43665,1.4
1,0.5,1.3239,1.7807,0.46006,0.92514,1.3608,1.4886,1.9881,0.17922,0.12373,0.4287,1.4
1,0.5,1.3241,1.7883,0.45907,0.92789,1.3642,1.4865,1.9842,0.18685,0.11623,0.4209,1.4
1,0.5,1.3243,1.7959,0.45809,0.9271,1.3678,1.4845,1.9803,0.19468,0.10895,0.41325,1.4
1,0.5,1.3246,1.8031,0.45734,0.92971,1.3712,1.4825,1.9767,0.20236,0.10188,0.40617,1.4
1,0.5,1.3247,1.8108,0.45623,0.92893,1.375,1.4806,1.9728,0.21076,0.095009,0.39849,1.4
1,0.5,1.3251,1.8181,0.45523,0.93138,1.3787,1.4787,1.9691,0.21883,0.088017,0.39105,1.4
1,0.5,1.3256,1.8235,0.45528,0.93019,1.3814,1.4769,1.9666,0.22476,0.081553,0.3862,1.4
1,0.5,1.3254,1.8321,0.4537,0.93308,1.3864,1.4753,1.9623,0.23601,0.075803,0.3778,1.4
1,0.5,1.3255,1.8392,0.45291,0.93235,1.3906,1.4737,1.9591,0.24521,0.070136,0.37129,1.4
1,0.5,1.3257,1.846,0.45214,0.93474,1.3947,1.4721,1.9558,0.25422,0.064414,0.36486,1.4
1,0.5,1.3259,1.8528,0.45136,0.93385,1.3988,1.4706,1.9526,0.26338,0.058871,0.35856,1.4
1,0.5,1.3262,1.8587,0.4511,0.93595,1.4024,1.469,1.9499,0.27135,0.05331,0.3533,1.4
1,0.5,1.3264,1.8659,0.44999,0.93514,1.4072,1.4677,1.9466,0.28183,0.048346,0.34661,1.4
1,0.5,1.327,1.8706,0.4505,0.93696,1.41,1.4661,1.9447,0.28803,0.042851,0.34289,1.4
1,0.5,1.327,1.8779,0.44914,0.93621,1.4152,1.4649,1.9412,0.29962,0.038441,0.336,1.4
1,0.5,1.3286,1.8869,0.45083,0.93963,1.4202,1.4619,1.9379,0.31068,0.027615,0.3295,1.4
1,0.5,1.3319,1.8815,0.45888,0.93917,1.4132,1.4595,1.9424,0.29516,0.01895,0.33844,1.4
1,0.5,1.3284,1.9042,0.44737,0.93916,1.4335,1.4599,1.9298,0.34003,0.020391,0.31348,1.4
1,0.5,1.3299,1.907,0.45035,0.94076,1.4339,1.4582,1.9295,0.34104,0.014185,0.31289,1.4
1,0.5,1.3341,1.9012,0.46217,0.94159,1.4253,1.4558,1.9357,0.32201,0.00561,0.32519,1.3999
1,0.5,1.3199,1.7439,0.46045,0.91894,1.3474,1.5032,2.007,0.14965,0.17638,0.46593,1.3998
1,0.5,1.3202,1.7595,0.45832,0.92107,1.3536,1.4986,1.9985,0.16338,0.15973,0.44928,1.3998
1,0.5,1.321,1.7919,0.4529,0.92866,1.3676,1.4899,1.9811,0.19428,0.12843,0.41477,1.4
1,0.5,1.3212,1.7988,0.45222,0.92773,1.371,1.4879,1.9776,0.20177,0.12139,0.40797,1.4
1,0.5,1.3215,1.8271,0.44868,0.9312,1.3862,1.4809,1.9637,0.23555,0.095929,0.38048,1.4
1,0.5,1.3219,1.8409,0.44671,0.93255,1.3943,1.4775,1.9569,0.25337,0.083898,0.36695,1.4
1,0.5,1.3221,1.8474,0.44581,0.93471,1.3983,1.476,1.9537,0.26222,0.078366,0.36072,1.4
1,0.5,1.3225,1.8527,0.44562,0.93333,1.4015,1.4744,1.9513,0.26926,0.072746,0.35596,1.4
1,0.5,1.3239,1.8613,0.44643,0.93633,1.4061,1.4712,1.9477,0.27959,0.061039,0.34879,1.4
1,0.5,1.3245,1.8663,0.44645,0.93492,1.4092,1.4697,1.9455,0.28644,0.055644,0.34449,1.4
1,0.5,1.3253,1.8702,0.44738,0.9364,1.4112,1.4681,1.9441,0.29082,0.049831,0.34173,1.4
1,0.5,1.327,1.8781,0.44915,0.93632,1.4154,1.4649,1.9412,0.30003,0.03849,0.33593,1.4
1,0.5,1.3306,1.8703,0.45778,0.93793,1.4066,1.4624,1.9468,0.28065,0.029277,0.34703,1.4
1,0.5,1.3286,1.887,0.45072,0.93966,1.4203,1.4619,1.9378,0.311,0.027677,0.32932,1.4
1,0.5,1.3319,1.8815,0.45887,0.93917,1.4132,1.4595,1.9424,0.29518,0.018953,0.33844,1.4
1,0.5,1.3225,1.853,0.44558,0.93348,1.4017,1.4745,1.9512,0.26984,0.072802,0.3558,1.4
1,0.5,1.3244,1.8665,0.44646,0.93502,1.4094,1.4697,1.9455,0.28677,0.055677,0.34444,1.4
1,0.5,1.3252,1.8705,0.44716,0.93649,1.4115,1.4681,1.9439,0.29156,0.04997,0.34134,1.4
1,0.5,1.327,1.878,0.44978,0.93658,1.4153,1.4649,1.9415,0.29982,0.03834,0.33665,1.3999
1,0.5,1.3278,1.8825,0.44997,0.93799,1.4178,1.4634,1.9395,0.3054,0.033026,0.33271,1.4
1,0.5,1.3286,1.887,0.45071,0.93966,1.4204,1.4619,1.9378,0.31104,0.027685,0.3293,1.4
1,0.5,1.3224,1.8534,0.44528,0.93354,1.4021,1.4745,1.951,0.27055,0.072988,0.35529,1.4
1,0.5,1.3252,1.8706,0.447,0.93647,1.4116,1.4681,1.9438,0.29177,0.050035,0.34112,1.4
1,0.5,1.3269,1.8783,0.44901,0.93638,1.4156,1.465,1.941,0.3005,0.038579,0.33569,1.4
1,0.5,1.3195,1.8434,0.44291,0.93345,1.3978,1.4798,1.9551,0.26123,0.092095,0.3635,1.4
1,0.5,1.3224,1.8534,0.44536,0.93359,1.4021,1.4745,1.951,0.27056,0.072951,0.35539,1.4
1,0.5,1.3244,1.8665,0.44646,0.93502,1.4094,1.4697,1.9455,0.28677,0.055677,0.34444,1.4
1,0.5,1.3252,1.8706,0.44709,0.93652,1.4117,1.4681,1.9438,0.29179,0.050014,0.34122,1.4
1,0.5,1.3195,1.8434,0.44287,0.93348,1.3979,1.4798,1.9551,0.26138,0.092123,0.36342,1.4
1,0.5,1.3223,1.8535,0.44531,0.93362,1.4021,1.4745,1.951,0.27076,0.072988,0.35529,1.4
1,0.5,1.3195,1.8435,0.44286,0.93349,1.3979,1.4798,1.9551,0.26144,0.092134,0.36339,1.4
1,0.5,1.3223,1.8534,0.44533,0.93361,1.4021,1.4745,1.951,0.2707,0.072976,0.35532,1.4
1,0.5,1.3195,1.8435,0.44283,0.93351,1.398,1.4798,1.955,0.26155,0.092155,0.36333,1.4
1,0.5,1.3479,2.3342,0.44362,0.9989,1.7317,1.7317,1.7711,1,1,0,1.3996
