a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.7,2,0.86681,2.0173,0.96615,0.68561,2.7245,4.2278,0,1,2.4259
0.7,2,0.86716,2.0229,0.96194,0.67798,2.7246,4.2202,5.4344e-05,0.98353,2.422
0.7,2,0.86786,2.0287,0.95778,0.66985,2.7247,4.2129,0.00018327,0.96777,2.4197
0.7,2,0.86771,2.0344,0.95459,0.67167,2.7248,4.2052,0.00040229,0.95122,2.4155
0.7,2,0.86838,2.0403,0.95033,0.68242,2.725,4.1972,0.00071298,0.93399,2.4131
0.7,2,0.86876,2.046,0.94673,0.67503,2.7253,4.19,0.0010907,0.91844,2.4104
0.7,2,0.86868,2.0518,0.94302,0.68609,2.7257,4.1821,0.0015789,0.90137,2.4059
0.7,2,0.86983,2.0579,0.93885,0.6864,2.7261,4.1746,0.0021417,0.88519,2.4056
0.7,2,0.86966,2.0634,0.9359,0.67987,2.7265,4.1676,0.0027605,0.86989,2.4018
0.7,2,0.8702,2.0695,0.93158,0.68554,2.7271,4.1597,0.003532,0.85292,2.399
0.7,2,0.87071,2.0752,0.92873,0.68241,2.7277,4.1528,0.0042997,0.83793,2.3981
0.7,2,0.87059,2.0811,0.92481,0.68899,2.7284,4.1451,0.005243,0.82128,2.3934
0.7,2,0.8715,2.0873,0.92143,0.68542,2.7291,4.1378,0.0062295,0.80551,2.3934
0.7,2,0.87163,2.0929,0.91861,0.68309,2.7298,4.1309,0.0072463,0.79061,2.3911
0.7,2,0.87199,2.0989,0.91439,0.68869,2.7307,4.1233,0.0084507,0.7742,2.3879
0.7,2,0.87266,2.1048,0.91164,0.68541,2.7316,4.1164,0.0096176,0.75946,2.3878
0.7,2,0.8728,2.1107,0.90871,0.68723,2.7326,4.1093,0.010928,0.744,2.3855
0.7,2,0.87379,2.1172,0.90543,0.68792,2.7336,4.1018,0.012391,0.72782,2.3861
0.7,2,0.8736,2.1228,0.90164,0.69011,2.7347,4.0947,0.013863,0.71251,2.3815
0.7,2,0.87344,2.1283,0.89887,0.68394,2.7358,4.088,0.015366,0.69812,2.3783
0.7,2,0.87234,2.1344,0.89601,0.68386,2.7372,4.0807,0.017277,0.68218,2.3716
