a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0.2,0.7,0.75455,1.0409,0.3387,1,1.5113,1.8937,0,1,1.4
0.2,0.7,0.75445,1.043,0.33795,1,1.5123,1.8921,0.0053331,0.98425,1.4
0.2,0.7,0.75417,1.0493,0.33572,1,1.5156,1.8874,0.021633,0.93759,1.4
0.2,0.7,0.75399,1.0536,0.33426,1,1.5178,1.8843,0.032771,0.90704,1.4
0.2,0.7,0.7538,1.0578,0.33281,1,1.5201,1.8812,0.044126,0.87693,1.4
0.2,0.7,0.75353,1.0642,0.33063,0.99999,1.5236,1.8768,0.061569,0.83262,1.4
0.2,0.7,0.75328,1.0706,0.32853,1,1.5272,1.8724,0.079492,0.78924,1.4
0.2,0.7,0.75219,1.0982,0.31959,1,1.5439,1.8546,0.16309,0.61339,1.4
0.2,0.7,0.74938,1.1798,0.29563,1,1.6061,1.8136,0.47416,0.20827,1.4
0.2,0.7,0.74529,1.274,0.26877,0.99994,1.7114,1.7925,1,0,1.4
